x y z dx dy dz
1299.13 903.243 1745.6 0.000368571 -0.000265019 -7.569e-05
1299.05 903.693 1745.62 0.000291405 -0.000272947 -0.000114716
1298.97 904.144 1745.64 0.000378239 -0.000274925 -8.90747e-05
1298.88 904.594 1745.65 0.000367083 -0.000294318 -0.000106206
1298.79 905.045 1745.67 0.000364177 -0.000291323 -0.000105171
1298.7 905.495 1745.69 0.000385858 -0.000290871 -0.000104508
1298.61 905.946 1745.7 0.000343671 -0.00029819 -0.000120967
1298.52 906.396 1745.72 0.000362692 -0.000313628 -0.000131936
1298.42 906.847 1745.74 0.000367902 -0.000314026 -0.000135052
1298.32 907.297 1745.76 0.000374356 -0.000313224 -0.000135752
1298.22 907.747 1745.77 0.000380558 -0.000319445 -0.000150122
1298.12 908.198 1745.79 0.000341781 -0.000314448 -0.000176263
1298.01 908.648 1745.81 0.000306082 -0.000312744 -0.000195543
1297.91 909.099 1745.82 0.00025828 -0.000307429 -0.000216338
1297.8 909.549 1745.84 0.000188751 -0.000300809 -0.000226959
1297.69 910 1745.86 -0.00019989 -0.000282258 -5.62725e-05
1299.03 905.045 1745.46 0.00035739 -0.000292853 -9.8956e-05
1298.94 905.495 1745.48 0.00036862 -0.000296383 -0.000104559
1298.85 905.946 1745.5 0.00035161 -0.000300106 -0.000112595
1298.75 906.396 1745.51 0.000364602 -0.000308729 -0.000122616
1298.66 906.847 1745.53 0.000351024 -0.000311133 -0.000134523
1298.56 907.297 1745.55 0.000354856 -0.000312999 -0.000143142
1298.46 907.747 1745.57 0.000351112 -0.00031722 -0.000158295
1298.36 908.198 1745.58 0.000328458 -0.000309193 -0.000170612
1298.25 908.648 1745.6 0.000305825 -0.000301922 -0.00018944
1298.14 909.099 1745.62 0.000259561 -0.000284373 -0.000209128
1298.04 909.549 1745.63 0.000179958 -0.000240754 -0.000225528
1297.93 910 1745.65 -0.000140249 -0.000268499 -8.73441e-05
1298.81 907.297 1745.33 0.000360166 -0.000315168 -0.000119331
1298.71 907.747 1745.35 0.000353717 -0.000313287 -0.000131811
1298.61 908.198 1745.36 0.000338195 -0.000308329 -0.0001431
1298.5 908.648 1745.38 0.000318364 -0.000298535 -0.000159335
1298.39 909.099 1745.4 0.000285652 -0.000277166 -0.000176546
1298.29 909.549 1745.41 0.000240039 -0.000229867 -0.000207557
1298.17 910 1745.43 0.000160236 -0.00024417 -0.0002458
1298.66 909.099 1745.16 0.00031332 -0.0002955 -0.000156207
1298.55 909.549 1745.18 0.000301627 -0.000275765 -0.000192752
1298.44 910 1745.2 0.000324919 -0.0002678 -0.000290626
1299.13 904.144 1745.64 0.000367538 -0.000281088 -0.000106955
1299.05 904.594 1745.66 0.000305328 -0.00029199 -0.000112538
1298.96 905.045 1745.67 0.00032166 -0.000295115 -0.000113798
1298.87 905.495 1745.69 0.000358246 -0.000293081 -0.000120958
1298.78 905.946 1745.71 0.000307553 -0.000290294 -0.00013323
1298.68 906.396 1745.72 0.000359681 -0.00031736 -0.000142191
1298.59 906.847 1745.74 0.000317322 -0.000309645 -0.000162758
1298.49 907.297 1745.76 0.000345988 -0.000317261 -0.000161125
1298.39 907.747 1745.78 0.000348177 -0.0003421 -0.000186171
1298.29 908.198 1745.79 0.000299231 -0.000311957 -0.000192046
1298.18 908.648 1745.81 0.000284433 -0.000329452 -0.000217549
1298.08 909.099 1745.83 0.00021921 -0.00032613 -0.000234897
1297.97 909.549 1745.84 0.000139439 -0.000307325 -0.000265469
1297.86 910 1745.86 -0.000253075 -0.000273766 -3.86463e-05
1299.09 905.495 1745.51 0.000361419 -0.000296043 -0.00010023
1299 905.946 1745.53 0.000340074 -0.000299969 -0.000104283
1298.91 906.396 1745.54 0.000358791 -0.000308684 -0.000116631
1298.81 906.847 1745.56 0.000335956 -0.000310655 -0.000126081
1298.71 907.297 1745.58 0.000346661 -0.000312751 -0.000139075
1298.61 907.747 1745.59 0.000340002 -0.000317083 -0.000154519
1298.51 908.198 1745.61 0.00031782 -0.000310939 -0.000164433
1298.4 908.648 1745.63 0.000299615 -0.000304368 -0.000182932
1298.3 909.099 1745.65 0.000254346 -0.000288961 -0.000201645
1298.19 909.549 1745.66 0.000186924 -0.000240243 -0.000228824
1298.08 910 1745.68 -6.3992e-05 -0.000262695 -0.00014269
1298.95 907.297 1745.39 0.000349384 -0.000317478 -0.000115495
1298.85 907.747 1745.4 0.000342246 -0.0003154 -0.000127867
1298.74 908.198 1745.42 0.000326824 -0.000311944 -0.000140576
1298.64 908.648 1745.44 0.000307156 -0.000303254 -0.000157875
1298.53 909.099 1745.46 0.000273846 -0.000284813 -0.000176298
1298.42 909.549 1745.47 0.000231955 -0.000249309 -0.000210959
1298.31 910 1745.49 0.00023292 -0.000247607 -0.000286771
1298.78 909.099 1745.25 0.000299992 -0.00030167 -0.000157947
1298.67 909.549 1745.27 0.000283548 -0.000288841 -0.000194429
1298.56 910 1745.29 0.000304922 -0.000281066 -0.000274924
1299.22 904.594 1745.66 0.000319419 -0.000295085 -9.81687e-05
1299.13 905.045 1745.67 0.000329854 -0.00028821 -0.00010391
1299.04 905.495 1745.69 0.000354863 -0.000286605 -0.000111295
1298.95 905.946 1745.71 0.00029087 -0.000294035 -0.000117025
1298.85 906.396 1745.73 0.000352937 -0.000304976 -0.000128474
1298.76 906.847 1745.74 0.000274407 -0.000307241 -0.000138824
1298.66 907.297 1745.76 0.000330661 -0.000305407 -0.000150064
1298.56 907.747 1745.78 0.00031322 -0.000324221 -0.000167504
1298.46 908.198 1745.79 0.000285152 -0.000323931 -0.000179159
1298.35 908.648 1745.81 0.000277568 -0.000317117 -0.000198041
1298.25 909.099 1745.83 0.000225548 -0.000319234 -0.000218625
1298.14 909.549 1745.85 0.00013318 -0.000282947 -0.000253496
1298.03 910 1745.86 -0.000107774 -0.000274386 -0.000135727
1299.06 906.396 1745.57 0.00034669 -0.000310005 -0.000107178
1298.96 906.847 1745.59 0.000323041 -0.000313569 -0.000109874
1298.87 907.297 1745.61 0.000332911 -0.000316332 -0.000128409
1298.77 907.747 1745.62 0.000322268 -0.000316312 -0.000141225
1298.66 908.198 1745.64 0.000305475 -0.000315437 -0.000155362
1298.56 908.648 1745.66 0.000285475 -0.000305987 -0.000173562
1298.45 909.099 1745.68 0.000244326 -0.000291892 -0.000193526
1298.34 909.549 1745.69 0.000177329 -0.000254051 -0.00022384
1298.23 910 1745.71 0.000155492 -0.000248281 -0.000281281
1298.99 907.747 1745.46 0.00032855 -0.000318243 -0.000121606
1298.88 908.198 1745.48 0.000314368 -0.000316181 -0.000136389
1298.78 908.648 1745.5 0.000294521 -0.000308557 -0.000154141
1298.67 909.099 1745.51 0.000262923 -0.000292989 -0.000173574
1298.56 909.549 1745.53 0.000219658 -0.000273135 -0.000208381
1298.45 910 1745.55 0.000256902 -0.000263721 -0.000286073
1298.9 909.099 1745.34 0.000285913 -0.000308731 -0.000158039
1298.79 909.549 1745.36 0.000267441 -0.000301502 -0.000192898
1298.68 910 1745.38 0.000282846 -0.00029663 -0.000258124
1299.21 905.495 1745.69 0.000335794 -0.00029623 -0.000102755
1299.11 905.946 1745.71 0.000310248 -0.000307067 -9.66056e-05
1299.02 906.396 1745.73 0.000331268 -0.000311757 -0.000117798
1298.92 906.847 1745.75 0.000298673 -0.000315527 -0.000116366
1298.83 907.297 1745.76 0.000309619 -0.000319355 -0.000137992
1298.73 907.747 1745.78 0.000295727 -0.000323707 -0.000147515
1298.62 908.198 1745.8 0.000286009 -0.000320989 -0.000168099
1298.52 908.648 1745.81 0.00026496 -0.00031291 -0.000183737
1298.41 909.099 1745.83 0.000220999 -0.000305861 -0.000206758
1298.31 909.549 1745.85 0.000143698 -0.000281983 -0.00023362
1298.2 910 1745.86 0.000120846 -0.000242667 -0.000297752
1299.12 906.847 1745.62 0.000315813 -0.000316766 -0.00010067
1299.02 907.297 1745.64 0.000316223 -0.000320974 -0.000116968
1298.92 907.747 1745.65 0.000306957 -0.000318896 -0.000128461
1298.82 908.198 1745.67 0.000293302 -0.000318407 -0.000146561
1298.71 908.648 1745.69 0.000271858 -0.000309776 -0.000164765
1298.61 909.099 1745.71 0.000233963 -0.000295168 -0.000185965
1298.5 909.549 1745.72 0.00017337 -0.000275762 -0.000214647
1298.39 910 1745.74 0.000199948 -0.000267567 -0.000289736
1299.02 908.198 1745.54 0.000300932 -0.000320699 -0.000131762
1298.92 908.648 1745.56 0.000281407 -0.00031457 -0.000149266
1298.81 909.099 1745.57 0.000250834 -0.000302283 -0.000169928
1298.7 909.549 1745.59 0.000215332 -0.00029289 -0.000202107
