x y z sxx syy szz sxy sxz syz pp
1301.91 883.201 1748.6 -1.13134e+06 -1.01159e+06 -998133 -16329.4 -126462 79594.2 0
1301.75 887.689 1748.34 -931509 -820075 -682082 -94827.1 23718.3 -94846 0
1303.66 884.148 1745.95 -776288 -956080 -1.01288e+06 -33770.7 -163805 3202.16 0
1301.51 885.824 1746.63 -49767 -99809.2 -109921 -13430.3 -57314.5 -30264 0
1301.75 884.476 1748.73 -993174 -853688 -824053 -19401.4 -241325 26444.3 0
1300.74 885.63 1749.22 -1.34522e+06 -829442 -967970 -16650.2 -386187 -32112.8 0
1303.11 885.507 1747.75 -935331 -1.06852e+06 -1.38382e+06 -131533 -98031.5 23899.1 0
1301.09 884.951 1748.36 -1.00701e+06 -858202 -1.00092e+06 -14577.5 -117021 -4159.13 0
1303.93 882.033 1746.62 -731543 -856846 -986120 -37938.8 -129201 10904.1 0
1304.91 887.024 1749.11 -1.04164e+06 -1.14582e+06 -1.34058e+06 -86972.6 -98132.1 51166.5 0
1301.42 882.906 1747.57 -467576 -457229 -540074 1260.44 -97127.9 -14459.5 0
1301.68 886.14 1747.07 -430197 -727174 -881850 -107164 -179310 158446 0
1304.72 887.053 1746.46 -1.20427e+06 -1.42638e+06 -1.78919e+06 -87388.7 -315053 58465.7 0
1301.42 885.852 1746.6 -689589 -1.37007e+06 -907469 297568 -116942 -2815.73 0
1300.94 885.876 1749.05 -1.2896e+06 -833102 -858399 -15608.3 -270188 -46296.7 0
1305.04 885.296 1748.32 -912364 -1.08878e+06 -1.3362e+06 -104312 -146508 59206 0
1301.03 882.34 1748.42 -1.5259e+06 -1.22366e+06 -1.03699e+06 -34568.5 -2071.14 -6836.55 0
1302.08 886.379 1748.85 -1.24216e+06 -965331 -1.10967e+06 -113743 -32482.1 -11818.6 0
1300.93 882.571 1748.47 -1.68667e+06 -1.35808e+06 -1.16715e+06 2943.23 4761.74 -12764.1 0
1301.76 884.01 1746.37 -906688 -1.14893e+06 -1.40589e+06 -36790.1 -406859 30557.3 0
1305.86 887.29 1748.2 -1.04648e+06 -1.25264e+06 -1.55465e+06 -100118 -212683 80512.2 0
1300.44 884.016 1749.2 -1.59264e+06 -1.12806e+06 -1.14998e+06 57009.4 -380013 5793.75 0
1301.45 885.515 1745.82 40992.3 -15424.3 21123.2 14178.3 -66825.7 -2867.99 0
1302.72 885.981 1747.67 -991681 -1.12161e+06 -1.43713e+06 -142829 -114389 -664.005 0
1304.18 882.272 1747.49 -1.17054e+06 -1.39467e+06 -1.79687e+06 -103145 -212687 31162.4 0
1305.82 884.013 1747.92 -1.29697e+06 -1.46528e+06 -1.85165e+06 -113882 -288626 58488 0
1301.11 887.081 1748.34 -736737 -494013 -459753 -39892.2 21361.3 -211004 0
1301.45 883.396 1746.4 -666876 -788875 -605646 -133587 -330646 24284.5 0
1301.65 883.616 1747.43 -918455 -1.13278e+06 -1.10478e+06 8029.98 -28982.8 30215.8 0
1302.72 883.39 1746.68 -910592 -1.03936e+06 -1.24194e+06 -46408.2 -189721 -11063.7 0
1301.89 885.523 1747.19 -780305 -1.02544e+06 -1.12027e+06 -42069.5 -76722.3 75730.3 0
1304.31 882.819 1749.31 -1.22865e+06 -1.22452e+06 -1.5072e+06 -84463.1 -130258 64337.2 0
1301.4 884.438 1745.91 -505034 -908954 -997778 16976.2 -45919.4 -207628 0
1302.75 886.53 1745.71 -788249 -884519 -870265 35038.9 -146283 10023.3 0
1300.28 886.435 1749.38 -1.62572e+06 -1.05039e+06 -1.17284e+06 23133.4 -475293 57039.2 0
1301.76 885.079 1745.9 -1.05901e+06 -1.26805e+06 -1.21488e+06 46116.5 -499987 20578.3 0
1302.4 884.154 1745.76 -930881 -983404 -1.03561e+06 -62329.6 -239048 -15666.5 0
1300.56 885.615 1748.98 -1.21514e+06 -865980 -1.00138e+06 -41896.1 -208825 -27407.5 0
1301.46 883.166 1747 -568376 -650261 -627504 -43132.1 -115872 -54131.7 0
1312.56 886.47 1749.35 -1.31878e+06 -1.34993e+06 -1.61066e+06 -88446.3 -345106 73319.3 0
1300.54 885.604 1749.17 -1.60595e+06 -1.11038e+06 -1.14242e+06 31453.6 -406629 8429.69 0
1310.39 883.416 1746.63 -1.35794e+06 -1.34738e+06 -1.67031e+06 -79457.6 -393238 73100.9 0
1302.15 886.462 1747.49 -848099 -1.0299e+06 -1.26292e+06 -145553 -88237.8 -30096.3 0
1300.37 886.497 1749.18 -1.40408e+06 -940692 -1.11456e+06 -41754.8 -262732 26899.8 0
1305.93 883.897 1748.23 -1.03562e+06 -1.20474e+06 -1.49023e+06 -112779 -211948 35007.8 0
1306.2 883.741 1748.11 -1.11386e+06 -1.27556e+06 -1.57635e+06 -126040 -252338 48996.5 0
1314.22 887.657 1746.04 -1.42688e+06 -1.39875e+06 -1.65302e+06 -93591.5 -375256 81992.4 0
1300.88 887.101 1748.83 -584709 -409415 -268534 4181.63 -73371 82499.2 0
1303.46 884.498 1747.7 -1.05404e+06 -1.19055e+06 -1.58261e+06 -116358 -140410 58245.9 0
1300.66 885.335 1749.07 -1.48629e+06 -987439 -1.06816e+06 -18708 -368917 -23622.2 0
1303.36 884.04 1747.53 -890617 -1.12159e+06 -1.35601e+06 -86216.8 -136950 52637.7 0
1301.37 883.653 1747.6 -981646 -1.14445e+06 -961116 -20951.3 92623.9 48538.8 0
1303.31 887.888 1748.65 -920276 -957121 -1.09135e+06 -153941 13181.8 22279.8 0
1301.84 886.53 1746.51 -542916 -903897 -1.1702e+06 22333.7 -293756 7462.37 0
1301.93 883.199 1747.81 -850542 -989292 -1.14275e+06 -34783.2 -71964.6 10023.6 0
1301.81 887.394 1747.88 -760196 -885244 -1.01937e+06 -268408 -180706 -131260 0
1302.81 885.929 1747.53 -631872 -668777 -721526 -61265.4 -70857.1 -12237.8 0
1301.47 882.759 1748.65 -995775 -854107 -679397 -21168.1 -236691 38871.1 0
1301.91 882.533 1748.13 -952090 -1.02925e+06 -1.03389e+06 -54653 -87243.9 35712.3 0
1301.79 887.513 1747.79 -756784 -949992 -986916 -333089 -141964 -108025 0
1301.73 887.811 1748.44 -922654 -761244 -711861 -73645 70472 -45060.7 0
1301.74 882.441 1746.62 -709587 -958398 -1.20991e+06 -117967 -298776 -18440.1 0
1301.52 885.645 1746.69 -909787 -1.10731e+06 -1.0936e+06 -2359.81 -239680 124070 0
1301.74 887.948 1748.21 -947883 -822819 -745333 -152855 40698 -36562.5 0
1301.74 885.704 1748.44 -926264 -760103 -729392 -91816.1 -182192 -24733.4 0
1300.96 887.762 1748.71 -857549 -444303 -668387 6183.77 37390.5 -58976.6 0
1300.2 882.499 1749.42 -1.38956e+06 -1.05789e+06 -1.06176e+06 101789 -371122 5035.77 0
1301.42 886.774 1745.63 77252.8 19263.6 904.696 24035.3 -34755 -13728.1 0
1300.95 882.432 1748.79 -1.21137e+06 -918309 -849110 -1065.89 -184955 -37071.7 0
1301.59 884.563 1747.37 -879688 -948601 -968464 73518.6 -48656.3 58077.3 0
1301.59 887.631 1747.18 -604243 -488645 -403359 -139314 170037 113853 0
1303.94 883.31 1747.92 -1.15347e+06 -1.31089e+06 -1.83991e+06 -69743.9 -164518 75984.8 0
1301.48 887.525 1746.16 -268052 -459228 -463894 -83918.8 -61009.2 12970.8 0
1305.32 882.419 1746.14 -1.54456e+06 -1.57697e+06 -2.03989e+06 -93857.1 -515417 89130.6 0
1301.83 887.862 1748.27 -1.02248e+06 -914164 -824144 -126452 20926.5 -18186.7 0
1304.44 883.069 1749.27 -1.1953e+06 -1.20079e+06 -1.46606e+06 -84908 -137465 51754 0
1301.9 882.395 1748.34 -941303 -974763 -1.13096e+06 -38230.4 -7454.82 25332.9 0
1301.65 884.05 1745.95 -1.01304e+06 -1.11843e+06 -1.36601e+06 -142141 -440480 -48416.3 0
1301.79 882.725 1745.87 -1.02715e+06 -1.01866e+06 -1.55824e+06 -99429.8 -463219 31826.6 0
1302.25 887.499 1748.25 -907662 -881633 -1.07707e+06 -153652 -15435.5 -18322 0
1300.98 882.203 1748.84 -1.41019e+06 -1.01285e+06 -936334 12996 -200007 51868.6 0
1302.24 882.917 1747.34 -970321 -1.10529e+06 -1.26964e+06 -30168 -150999 17398.3 0
1312.46 885.77 1749.02 -1.32673e+06 -1.35292e+06 -1.61363e+06 -94955 -348463 73714.3 0
1301.04 884.915 1748.54 -673088 -612869 -812980 -47975.1 -206757 -18721.8 0
1303.51 887.83 1747.54 -1.04462e+06 -1.25711e+06 -1.54353e+06 -101734 -141972 83231 0
1301.78 886.736 1745.54 -773199 -1.09091e+06 -1.20012e+06 169709 -256643 7723.54 0
1301.09 885.253 1749.38 -1.25479e+06 -877256 -888083 29101.5 -393976 -13447.5 0
1302.51 886.644 1747.97 -1.12462e+06 -1.19219e+06 -1.43571e+06 -127148 -58690.7 61671.6 0
1301.41 887.044 1746.53 -895525 -1.06883e+06 -1.30679e+06 50067.9 -175480 -118350 0
1302.46 886.857 1748.56 -1.05874e+06 -960394 -994761 -148460 -72577 -13729.6 0
1301.63 882.417 1747.33 -492485 -864438 -896348 -45977.9 -76385.1 -23289.4 0
1303.01 882.662 1749.26 -1.03156e+06 -1.01113e+06 -1.07023e+06 -51830.5 -77105.4 20362.6 0
1300.94 887.105 1748.75 -1.34387e+06 -777357 -543637 -17761.1 55528.4 -33034.1 0
1302.45 885.985 1749.43 -1.22874e+06 -964237 -1.07296e+06 -87912.6 -87422.6 -2228.49 0
1304.5 882.65 1749.19 -1.04973e+06 -1.06575e+06 -1.30473e+06 -120631 -139880 42182.8 0
1301.7 882.022 1746.15 -953976 -1.0982e+06 -1.29481e+06 -53003.4 -417498 79171.4 0
1301.02 884.53 1749.17 -1.2227e+06 -810104 -905565 317.512 -387138 -11831.7 0
1300.15 886.505 1749.44 -1.48918e+06 -971652 -1.07009e+06 -10843.6 -446984 34068.8 0
1301.46 883.683 1745.72 -364832 -316884 -312899 -52588.6 -191131 -43381 0
1301.01 882.634 1748.61 -1.38769e+06 -999680 -908425 -5320.62 -85049.9 -9853.35 0
1301.4 884.873 1747.43 -164092 -342804 -128885 2579.72 -97620.7 27336.2 0
1308.29 883.638 1747.75 -1.33112e+06 -1.3855e+06 -1.67e+06 -99351 -379715 76121.8 0
1300.97 882.658 1748.52 -1.47436e+06 -1.17011e+06 -1.04852e+06 -16123.4 -23822.3 -3218.03 0
1300.38 885.327 1749.2 -1.62199e+06 -1.07194e+06 -1.20695e+06 44239.6 -361299 20711.2 0
1300.59 885.178 1749.02 -1.12576e+06 -809416 -932803 -35481.4 -297840 -20497.1 0
1303.08 883.178 1745.91 -1.28776e+06 -1.55085e+06 -1.78014e+06 -143978 -365207 28306.3 0
1303.52 884.261 1745.66 -1.51799e+06 -1.63353e+06 -2.08996e+06 -89994.7 -497983 28974.7 0
1315.46 887.951 1746.26 -1.43065e+06 -1.40461e+06 -1.64643e+06 -86646.5 -347253 80671.9 0
1302.5 883.167 1748.11 -937224 -1.02007e+06 -1.15128e+06 -59369.6 -86018.8 39624.3 0
1301.68 884.502 1747.28 -758265 -901566 -1.0249e+06 18318.9 -67797.2 96166.8 0
1300.71 885.691 1749.14 -1.42778e+06 -931815 -1.07275e+06 10130.3 -405843 -18804.9 0
1301.81 887.622 1746.17 -610038 -603567 -784685 -52824.2 -341596 87367.5 0
1301.5 885.484 1745.9 -836434 -1.00428e+06 -946282 56841.2 -244485 -35575.4 0
1300.96 884.454 1749.26 -1.21242e+06 -802465 -923150 13815.8 -408264 -3028.78 0
1301.92 883.237 1747.31 -719962 -1.00921e+06 -1.12988e+06 4455.94 -142064 19202.9 0
1301.01 887.93 1748.58 -148430 -131914 -41923.3 -42024.8 23190.2 -22828.8 0
1301.39 883.354 1746.45 -518516 -470153 -420777 -82217.4 -252963 20230.7 0
1300.63 885.583 1749.26 -1.27499e+06 -751112 -972489 -10151.8 -346233 -12381.3 0
1303.36 882.571 1748.77 -996501 -1.03187e+06 -1.07918e+06 -81310.2 -47212.9 21681.6 0
1301.5 886.22 1746.4 41799.1 26979.9 32603.2 3222.48 -59884.1 -17204.7 0
1301.51 883.413 1746.47 -642549 -728400 -681025 -39464.9 -201232 20467 0
1304.62 882.928 1748.88 -1.13787e+06 -1.18567e+06 -1.52384e+06 -94086 -143578 62382.6 0
1302.3 885.819 1746.08 -784230 -876567 -793822 34651.8 -124307 -8489.15 0
1301.07 882.397 1748.79 -678080 -642983 -685001 -5889.84 -221869 -16085.9 0
1301.72 882.471 1747.3 -625437 -980109 -978448 -67527 -67973.4 6287.56 0
1302.03 882.921 1747.35 -1.10961e+06 -1.33313e+06 -1.80167e+06 -30646.7 -159113 29475.3 0
1303.71 884.372 1745.92 -832036 -994981 -1.12575e+06 -49421.3 -187631 10498.5 0
1302.36 884.247 1745.87 -1.09364e+06 -1.18587e+06 -1.24233e+06 -71721.5 -318895 9064.06 0
1302.63 883.068 1748.66 -1.1499e+06 -1.10252e+06 -1.22577e+06 -70804.2 -62095.4 26236 0
1302.43 884.584 1745.88 -1.07771e+06 -1.18806e+06 -1.20417e+06 -50277.4 -320906 -2001.25 0
1302.57 884.094 1748.71 -977230 -890101 -893767 -73073.2 -48031.8 -10270.1 0
1300.74 886.094 1748.89 -1.4306e+06 -848900 -942201 -44044.8 -239103 -24635.2 0
1300.81 885.235 1749.25 -1.29929e+06 -800247 -1.00912e+06 34091.3 -419131 -22860.6 0
1302.81 885.467 1746.8 -1.03088e+06 -1.20716e+06 -1.42313e+06 -65285.4 -230213 34793.3 0
1302.01 882.728 1745.98 -535642 -519170 -803293 -43524.1 -234749 -14031 0
1303.98 887.838 1748.21 -1.1182e+06 -1.29682e+06 -1.71269e+06 -126846 -138988 120012 0
1301.47 886.985 1746.47 90668.6 50831.9 -6134.85 -3123.47 -18783.4 24431.6 0
1304.58 885.077 1749.39 -1.17085e+06 -1.15162e+06 -1.4627e+06 -126118 -143081 43466.1 0
1300.92 884.345 1749.2 -1.2587e+06 -891821 -945914 7168.45 -411174 10398.5 0
1302 883.549 1745.6 -1.39777e+06 -1.43756e+06 -1.78274e+06 -147693 -450110 -16013 0
1301.71 887.979 1749.31 -1.03687e+06 -841580 -757480 -71238.1 -130360 4120.34 0
1300.97 884.954 1748.56 -1.44528e+06 -1.04311e+06 -1.07301e+06 -37502.4 -166680 -19827.4 0
1301.7 886.083 1746.33 -1.31643e+06 -1.15104e+06 -1.14655e+06 113324 -330213 5939.7 0
1300.7 882.312 1748.95 -1.08365e+06 -935888 -886920 26207 -234522 -37760.7 0
1302.53 883.464 1746.67 -741776 -794033 -834731 -33540.9 -145106 -4510.93 0
1302.82 885.793 1745.5 -1.20271e+06 -1.41728e+06 -1.56785e+06 -23006.6 -374649 940.165 0
1301.4 887.405 1745.7 -21198.5 -309850 -243792 21120.6 -44922.8 38198 0
1301.36 887.827 1748.12 -1.00933e+06 -789062 -341551 -61168 54452.1 -41434.2 0
1301.24 886.505 1748.93 -1.54217e+06 -948953 -885509 -33230.6 -162674 -41500 0
1304.1 882.666 1748.04 -1.19048e+06 -1.33288e+06 -1.77401e+06 -87798.5 -155874 26629.4 0
1300.84 883.196 1749.3 -949519 -795947 -795733 -32108.4 -307194 17350.7 0
1301.38 886.297 1745.93 -4.98939e+06 -6.57631e+06 -9.58012e+06 299961 -1.80913e+06 -55325.2 0
1301.43 882.087 1745.55 -278533 -387413 -490278 -61149.6 -120786 -26724.8 0
1304.14 887.81 1748.42 -1.07909e+06 -1.24392e+06 -1.60735e+06 -125802 -119576 123552 0
1301.75 885.972 1748.79 -1.35202e+06 -960615 -1.04021e+06 -74805.6 -101443 -13664.8 0
1303.45 884.61 1747.87 -962299 -1.10162e+06 -1.42381e+06 -99910.5 -131174 66234.4 0
1301.51 883.523 1746.49 -658298 -734180 -684066 -77974.5 -200192 -20637.3 0
1303.14 882.558 1748.82 -1.18132e+06 -1.16813e+06 -1.32341e+06 -80947.8 -52192.6 -4253.77 0
1301.92 886.332 1748.8 -1.18491e+06 -911901 -954917 -106608 -113555 -10692.7 0
1301.5 884.049 1749.19 -1.23918e+06 -939037 -881198 -22125.9 -258875 53504.9 0
1300.74 885.984 1748.91 -1.57999e+06 -1.11972e+06 -1.04436e+06 -98367.5 -246160 -28956.3 0
1302.8 887.047 1746.26 -1.16059e+06 -1.31429e+06 -1.60192e+06 -10345.4 -370990 74393.7 0
1302.22 886.308 1748.79 -1.01843e+06 -890539 -900108 -137863 -115123 -2991 0
1301.79 882.524 1745.78 -604246 -743484 -1.03621e+06 -54919.9 -183981 -4057.35 0
1303.63 882.757 1749.45 -1.24903e+06 -1.18256e+06 -1.4296e+06 -64134.1 -95335.4 40858.7 0
1302.29 887.318 1748.29 -965379 -971800 -1.13956e+06 -126876 -13135.2 15327.1 0
1302.87 882.749 1748.94 -1.0868e+06 -1.08127e+06 -1.20562e+06 -62445.8 -86311.8 43737.8 0
1301.6 883.904 1747.67 -579603 -599164 -618058 -22596.9 -78570.8 -8402.57 0
1301.45 883.558 1746.42 -676702 -657258 -699331 -148916 -358581 -38712.1 0
1301.37 886.735 1745.69 -47845.8 -81038.4 -262365 76008.7 -59804.6 -6188.65 0
1300.53 885.243 1749.09 -1.85083e+06 -1.24154e+06 -1.31644e+06 33596.5 -335514 13839.6 0
1306.12 887.031 1746.52 -1.23876e+06 -1.39615e+06 -1.6908e+06 -88598.4 -354871 68853.2 0
1304.2 886.55 1748.44 -847969 -1.06338e+06 -1.30601e+06 -119174 -105721 89849.1 0
1301.98 886.667 1747.94 -894620 -866422 -1.11501e+06 -115866 -83910 -32426.5 0
1307.05 882.257 1745.91 -1.41566e+06 -1.36996e+06 -1.72545e+06 -78497.1 -434840 67282.8 0
1302.89 885.065 1747.91 -879736 -950813 -1.06367e+06 -112689 -68390.5 10531 0
1301.48 886.395 1745.6 -694063 -921975 -1.02555e+06 361611 -26878.2 117001 0
1300.99 886.975 1749.06 -1.30355e+06 -806869 -644903 -114913 -185143 -84468.6 0
1303.42 884.187 1747.7 -896189 -1.00252e+06 -1.13454e+06 -52421.3 -104381 38118.3 0
1302.38 886.591 1746.65 -769943 -946196 -1.02076e+06 -41654 -172136 33176.4 0
1300.46 882.43 1749.43 -1.12605e+06 -856787 -911601 7795.71 -345727 13181.5 0
1302.54 887.163 1748.52 -834081 -865182 -868370 -129305 -54992.5 -13515.4 0
1301.82 885.194 1746.07 -635194 -985405 -993342 23479.3 -326860 -432.059 0
1301.38 885.359 1746.46 -1.80871e+06 -2.99021e+06 -2.58152e+06 75705.5 -896277 -149573 0
1301.79 887.918 1748.39 -769137 -751241 -643294 -103343 -21625.5 -50118.5 0
1301.06 887.573 1748.55 -100530 -75742.7 -104159 71921.6 -34452.9 -3252.97 0
1301.73 884.387 1747.32 -732407 -930399 -913707 32273.5 -79784.4 58059.8 0
1301.24 886.147 1748.14 -1.90472e+06 -1.49966e+06 -2.34903e+06 -352467 560591 389201 0
1301.79 885.301 1746 -708995 -964776 -1.03536e+06 46440.2 -377013 35907.8 0
1305.19 885.067 1748.3 -956297 -1.12266e+06 -1.36217e+06 -90956.4 -149347 63033.1 0
1301.11 884.993 1748.99 -1.09242e+06 -817787 -847841 -30647.2 -288870 -41040.6 0
1301.51 885.756 1746.54 37651.6 -2151.72 2974.12 31008.7 -54617.8 -11867.7 0
1301.34 882.664 1747.7 -881679 -951475 -655869 -38722 119867 21014.8 0
1301.97 887.002 1746.51 -454525 -758965 -941079 -73235.8 -219280 22496.9 0
1300.68 883.853 1749.09 -1.66732e+06 -1.22584e+06 -1.2077e+06 65916.3 -382209 57083.4 0
1301.15 886.589 1748.91 -1.41039e+06 -1.00832e+06 -826103 -47561.9 -163388 -93857 0
1300.62 885.223 1749.1 -1.32076e+06 -899432 -1.00374e+06 -11861.9 -325256 -10017.8 0
1304.68 886.6 1745.53 -1.6223e+06 -1.73311e+06 -2.12287e+06 -110622 -493388 57130.5 0
1301.63 882.936 1746.67 -683621 -898752 -1.06868e+06 -95525.3 -195956 7158.1 0
1301.49 886.338 1748.19 -1.28904e+06 -828849 -613163 -164901 -112626 -62242.5 0
1304.88 887.097 1748.8 -1.06147e+06 -1.24425e+06 -1.69023e+06 -139702 -152227 99369.7 0
1300.94 887.075 1748.53 -1.58471e+06 -1.0726e+06 -839380 -49047.6 -30134.3 -66196.1 0
1301.98 884.414 1746.95 -1.00095e+06 -1.14358e+06 -1.36049e+06 -36322.9 -220963 -36458.4 0
1301.52 885.65 1746.58 5681.23 -60563.1 -28709.6 25677.4 -47301.9 -16724 0
1300.32 887.62 1749.49 -1.23296e+06 -679239 -785360 -93343.3 -353966 -18740.6 0
1311.38 882.121 1747.84 -1.42032e+06 -1.41844e+06 -1.66704e+06 -90704.5 -368527 76510.8 0
1301.31 884.416 1747.69 -1.2696e+06 -1.38879e+06 -1.27992e+06 -5160.01 81800.2 94895.7 0
1300.92 885.531 1749 -1.67458e+06 -986392 -1.00171e+06 -20478.6 -329739 -43551.6 0
1301.17 884.941 1748.9 -1.50043e+06 -1.1051e+06 -995512 12576.5 -349303 693.007 0
1301.4 886.822 1749.3 -1.07853e+06 -810107 -753527 -25197.5 -174801 -74128.8 0
1302.24 882.02 1747.19 -911751 -994814 -1.19946e+06 -37798.7 -180924 -6467.86 0
1304.23 882.322 1747.79 -820008 -1.01796e+06 -1.23014e+06 -79390.9 -107186 22617.1 0
1301.45 887.462 1746.68 -59227.5 -160825 -216618 -15196.6 -10583.7 9073.18 0
1304.64 882.9 1749.15 -1.00439e+06 -1.06248e+06 -1.28133e+06 -98476.5 -145672 58203.1 0
1302.32 882.776 1747.25 -810633 -869902 -957460 -27940.8 -148509 -2470.94 0
1302.46 884.199 1748.05 -882034 -920455 -1.03487e+06 -72737.7 -86160.3 10928.8 0
1301.11 884.45 1749.33 -1.30267e+06 -963549 -909071 15017 -384079 50153.6 0
1306.81 885.05 1747.56 -1.18963e+06 -1.32048e+06 -1.59626e+06 -126059 -321216 42097.7 0
1301.1 887.108 1748.5 -363593 -166803 -164229 -36335.4 -75293.6 -50008.2 0
1301.66 883.606 1747.32 -558846 -834355 -838120 -47290.7 -88199.9 2343.32 0
1301.88 884.599 1745.55 -908165 -1.07633e+06 -968276 -103936 -330292 -52791.6 0
1300.25 886.353 1749.33 -1.76348e+06 -1.18098e+06 -1.23628e+06 -25191.2 -509202 46738.2 0
1301.97 887.962 1748.13 -751935 -774257 -700297 -147761 33500.4 -14842.9 0
1302.27 882.365 1746.98 -929977 -1.08022e+06 -1.22393e+06 -45529.1 -197781 -13216.3 0
1302.02 885.01 1746.71 -873864 -1.01851e+06 -1.31779e+06 -49184.8 -325316 60857 0
1300.73 883.941 1748.76 -1.68479e+06 -1.16469e+06 -1.1623e+06 4116.62 -200753 20825.2 0
1305.26 883.133 1745.74 -1.38148e+06 -1.37902e+06 -1.72302e+06 -88032.4 -420014 55432.5 0
1307.02 886.472 1748.87 -1.14921e+06 -1.27751e+06 -1.55673e+06 -97042.7 -254033 69953.5 0
1302.05 887.653 1747.1 -645187 -723577 -800145 -91081 3210.43 55583.3 0
1301.69 885.95 1746.43 -597739 -892948 -860487 -16427 -368424 55607.5 0
1313.84 885.476 1746.19 -1.41179e+06 -1.3909e+06 -1.62853e+06 -87784.6 -358805 78430.9 0
1301.1 887.918 1748.39 -1.8152e+06 -1.48073e+06 -1.42568e+06 -101933 94181.9 -431731 0
1302.12 887.629 1746.96 -735995 -841525 -1.01478e+06 -106334 -30103.2 12556.3 0
1309.69 883.962 1746.45 -1.35234e+06 -1.33569e+06 -1.65969e+06 -78320.7 -399646 69135.6 0
1304.63 885.147 1747.84 -810405 -987164 -1.16679e+06 -89347.7 -121534 59067.6 0
1301.18 884.526 1749.24 -1.45475e+06 -990242 -926692 23116.3 -348131 71342.1 0
1300.5 885.532 1749.1 -1.49929e+06 -999847 -1.06834e+06 -25012.5 -370970 -2821.52 0
1301.66 886.265 1747.1 -492656 -995620 -895578 -115917 -45089.9 -214477 0
1301.69 887.752 1747.19 -658970 -843575 -918592 -273824 10038.6 4774.79 0
1306.74 887.656 1748.3 -1.19423e+06 -1.33592e+06 -1.66378e+06 -111239 -273545 73062.6 0
1305.22 887.004 1749.03 -889760 -1.03438e+06 -1.23946e+06 -107106 -130218 61206.9 0
