x y z type diam age
1297.74 888.921 1750.15 1 0.0376705 19359.1
1300.94 887.653 1747.79 1 0.0416001 19362.1
1297.67 888.953 1750.12 1 0.036261 19365.1
1301 887.755 1747.78 1 0.0402518 19392.1
1296.36 886.963 1746.98 1 0.0366614 19461.1
1296.39 886.9 1747.03 1 0.0385541 19462.1
1296.39 886.898 1747 1 0.0373634 19464.1
1296.37 887.022 1747.25 1 0.0371789 19465.1
1296.38 886.93 1746.97 1 0.0377661 19466.1
1296.38 887.146 1747.1 1 0.0388323 19469.1
1296.4 887.172 1747.08 1 0.0387539 19474.1
1296.36 887.13 1747.17 1 0.0389217 19542.1
1296.36 886.944 1747.04 1 0.0375618 19545.1
1296.38 887.141 1747.05 1 0.0388323 19559.1
1297.81 888.95 1750.18 1 0.0376705 19616.1
1297.85 889.052 1750.15 1 0.0426173 19618.1
1297.87 889.021 1750.18 1 0.0398054 19620.1
1297.97 888.624 1750.18 1 0.0375566 19620.1
1297.82 889.02 1750.16 1 0.0363813 19621.1
1297.81 889.059 1750.16 1 0.0363813 19622.1
1297.98 888.659 1750.19 1 0.0365336 19623.1
1297.91 888.955 1750.18 1 0.0410649 19624.1
1297.77 889.071 1750.14 1 0.0363813 19626.1
1297.8 888.99 1750.18 1 0.0407471 19626.1
1297.89 888.999 1750.21 1 0.039948 19627.1
1297.87 889.102 1750.18 1 0.0416721 19631.1
1300.94 887.649 1747.51 1 0.0366384 19821.1
1297.83 889.031 1750.19 1 0.0432692 19883.1
1297.74 889.066 1750.13 1 0.038262 19884.1
1297.83 889.114 1750.16 1 0.0419453 19884.1
1297.96 888.691 1750.2 1 0.0365336 19884.1
1297.87 888.57 1750.17 1 0.0376445 19885.1
1297.86 889.061 1750.18 1 0.0398054 19885.1
1297.87 888.623 1750.17 1 0.0376445 19885.1
1297.97 888.586 1750.19 1 0.0375566 19886.1
1298 888.681 1750.21 1 0.0365336 19887.1
1297.9 888.544 1750.16 1 0.0383134 19888.1
1297.72 889.113 1750.11 1 0.0385841 19888.1
1297.79 889.127 1750.14 1 0.0419453 19890.1
1297.88 888.961 1750.21 1 0.041401 19890.1
1297.89 888.505 1750.16 1 0.0383134 19893.1
1297.75 889.137 1750.14 1 0.0378816 19894.1
1296.4 886.945 1747.13 1 0.0398293 19928.1
1296.42 887.079 1747.01 1 0.0419902 19931.1
1296.37 887.055 1747.26 1 0.0370067 19932.1
1296.38 887.144 1747.21 1 0.0389217 19933.1
1296.38 887.082 1747.23 1 0.0371789 19941.1
1297.99 888.611 1750.22 1 0.0375566 20044.1
1298 888.647 1750.22 1 0.0365336 20045.1
1297.92 888.624 1750.21 1 0.0375566 20045.1
1297.82 889.154 1750.16 1 0.0417792 20045.1
1297.67 889.07 1750.09 1 0.0392205 20046.1
1297.99 888.573 1750.23 1 0.0375566 20048.1
1295.93 895.274 1748.77 1 0.0395009 20073.1
1295.9 894.878 1748.76 1 0.0370621 20080.1
1295.93 894.835 1748.71 1 0.0422641 20082.1
1295.83 895.124 1748.34 1 0.0372643 20087.1
1295.84 895.097 1748.31 1 0.0406999 20091.1
1301.08 888.065 1747.64 1 0.0380432 20165.1
1301.16 888.106 1747.88 1 0.0409458 20187.1
1301.14 888.07 1747.91 1 0.0409458 20193.1
1301.15 888.127 1747.92 1 0.0409458 20195.1
1300.92 888.107 1747.78 1 0.0424795 20195.1
1300.93 888 1747.71 1 0.0360302 20196.1
1301.16 888.095 1747.94 1 0.0409458 20199.1
1297.79 889.087 1750.18 1 0.0432692 20200.1
1297.7 889.058 1750.12 1 0.038262 20204.1
1301.14 888.035 1747.93 1 0.0380679 20206.1
1297.69 889.104 1750.1 1 0.0385841 20210.1
