x y z sxx syy szz sxy sxz syz pp
1295.65 884.115 1761.71 -1.04965e+06 -941932 -908673 -196865 -383181 36856.5 58639.3
1296.4 883.673 1767.92 -1.20218e+06 -1.03577e+06 -838509 -173612 -331263 43255.4 5682.53
1295.4 885.314 1768.82 -1.23085e+06 -1.06445e+06 -820045 -163550 -337961 61705.6 654.671
1297.92 887.468 1765.21 -1.17219e+06 -1.01034e+06 -845727 -190502 -314076 42545.4 33821.6
1295.89 886.352 1763.25 -1.11579e+06 -967218 -895108 -211028 -355122 43249.6 43069.1
1295.05 882.08 1763.51 -1.07179e+06 -948683 -883518 -190790 -373246 28328.3 39384.7
1296.34 886.265 1761.84 -1.08932e+06 -953027 -916757 -210129 -364938 52948.9 59387.8
1298.31 883.048 1768.55 -1.20542e+06 -1.04216e+06 -825353 -176360 -291664 46488.6 10560.7
1296.06 884.55 1762.1 -1.08359e+06 -960443 -908672 -209558 -377878 47284.6 56657.6
1297.53 884.633 1766.47 -1.18005e+06 -1.00714e+06 -818410 -179214 -318051 50837.1 21645.9
1297.09 884.556 1767.68 -1.19832e+06 -1.0193e+06 -837736 -172336 -315818 60211.9 11095.3
1295.76 883.849 1766.49 -1.18132e+06 -1.03262e+06 -863649 -176935 -335904 28952.2 12889.3
1298.77 887.257 1762.61 -1.11969e+06 -974424 -903709 -197017 -312597 35563.2 64139.7
1298.88 882.797 1769.41 -1.23272e+06 -1.05588e+06 -837638 -167528 -302313 49775.4 5615.95
1296.85 885.911 1761.52 -1.03824e+06 -925026 -890782 -219492 -378779 57337.6 65528.8
1298.93 885.592 1768.84 -1.24478e+06 -1.06756e+06 -816030 -163540 -291536 70449.3 7079.65
1296.5 885.311 1761.25 -1.03509e+06 -910571 -895012 -216001 -381795 44161 66773.4
1297.34 885.552 1766.31 -1.18254e+06 -1.01537e+06 -827647 -175126 -319562 48661.3 21507.6
1295.42 885.934 1762.86 -1.08452e+06 -952903 -900212 -201469 -367380 29760.1 44769.5
1298.16 885.942 1765.5 -1.17531e+06 -993564 -845441 -173542 -323021 46674.5 33521.8
1298.07 882.044 1768.23 -1.18833e+06 -1.01384e+06 -822569 -168630 -292113 42022.1 12466.6
1295.03 887.534 1761.03 -999412 -929179 -942702 -228758 -403235 45337.7 59312.7
1295.51 887.568 1767.05 -1.18385e+06 -1.03548e+06 -852408 -172373 -355152 56930.5 6822.12
1295.71 882.47 1763.42 -1.08767e+06 -957338 -894469 -195766 -369003 31768.4 43422.7
1295.6 885.284 1763.54 -1.09709e+06 -987354 -901101 -186747 -369011 41374.8 39488.8
1297.05 882.202 1763.27 -1.10299e+06 -967179 -879807 -191136 -342134 27991.2 52274.3
1297.94 885.12 1761.19 -1.02231e+06 -901945 -849589 -227795 -351324 49601.9 75246.7
1298.19 887.634 1763.12 -1.13784e+06 -979222 -859698 -181983 -323420 39038.2 55750.2
1298.98 885.419 1763.38 -1.13826e+06 -988983 -869571 -184035 -286250 34698.8 59116.5
1298.92 884.656 1763.01 -1.12819e+06 -962713 -864085 -186928 -286973 39242.2 63016.7
1295.36 886.572 1760.91 -982969 -920525 -928871 -239097 -389934 24359.3 63039.8
1297.25 883.857 1765.12 -1.14542e+06 -980810 -853557 -183657 -334765 46593.9 33931.4
1297.67 882.817 1763.12 -1.11205e+06 -971916 -898495 -192064 -333069 33109.5 56634.9
1297.79 882.166 1765.46 -1.16232e+06 -1.00569e+06 -861870 -179211 -297221 29745.7 34847
1298.56 886.433 1761.69 -1.09389e+06 -944637 -853352 -205774 -315642 56400.2 72606.3
1295.98 884.51 1763.07 -1.07746e+06 -950682 -902950 -204791 -374829 38177.1 46757.9
1296.59 883.187 1765.21 -1.14506e+06 -988183 -851438 -182129 -341286 36505.2 30134.9
1296.92 882.27 1765.42 -1.1429e+06 -991756 -851933 -184753 -340508 36418.8 30495.2
1297.36 882.389 1762.11 -1.07325e+06 -938164 -878817 -190549 -356313 36198.4 65266.5
1297.77 882.803 1762.39 -1.08802e+06 -950086 -864789 -198548 -350485 44341 64424.9
1298.42 884.29 1761.72 -1.06603e+06 -927408 -861567 -205175 -345169 46380.2 73229.1
1297.37 883.771 1763.03 -1.10463e+06 -960467 -894009 -190670 -333750 37390.4 55242.3
1295.4 886.579 1767.21 -1.18781e+06 -1.02908e+06 -844911 -175476 -354210 58956.6 5461.12
1297.66 883.503 1761.88 -1.07711e+06 -932051 -861671 -205401 -349924 40355.6 68211.1
1297.51 885.114 1761.64 -1.08522e+06 -934814 -884057 -219800 -330094 43034.2 68577.1
1295.19 883.102 1768.1 -1.17835e+06 -1.02401e+06 -854283 -173054 -335444 46481.7 737.796
1295.75 883.544 1768.7 -1.22368e+06 -1.04345e+06 -835361 -182373 -325256 46314.6 737.796
1296.76 884.368 1765.89 -1.16865e+06 -1.01344e+06 -865747 -173408 -327867 39172.9 23439.9
1296.43 882.397 1763.77 -1.13134e+06 -970650 -877129 -190787 -332799 31219.1 44003.1
1297.88 884.376 1768.26 -1.21864e+06 -1.03024e+06 -826642 -160681 -313891 57432.9 10440.6
1296.07 885.701 1763.94 -1.1404e+06 -988796 -882933 -189494 -365231 52755 37788.3
1295.27 887.444 1765.24 -1.16713e+06 -999920 -866873 -178876 -355941 42032.8 19432
1297.19 885.369 1768.3 -1.21959e+06 -1.06784e+06 -849635 -168495 -315620 62547.3 6150.52
1295.28 883.804 1762.21 -1.08875e+06 -961099 -939903 -200465 -362104 46645.6 52015.5
1296.87 887.853 1760.69 -995873 -900641 -890649 -231165 -361458 33267.1 72324.3
1296.67 883.978 1763.57 -1.12925e+06 -964828 -873861 -184780 -337905 36372.3 45963
1295.45 884.019 1763.13 -1.08276e+06 -955322 -902524 -204430 -371469 39650.2 43691.1
1298.03 884.775 1763.01 -1.10984e+06 -961098 -871665 -196279 -335166 31622.7 58173.8
1297.07 884.371 1764.1 -1.14495e+06 -984109 -857792 -192165 -331738 38638.5 42619.3
1295.25 884.528 1761.27 -1.00823e+06 -922950 -950478 -223110 -376741 34650.4 60480.2
1297.28 885.941 1767.44 -1.20123e+06 -1.03443e+06 -836294 -172407 -318113 40476.7 10957
1297.78 884.165 1763.56 -1.12017e+06 -979401 -880090 -198145 -329457 39171.8 51898.6
1295.81 882.526 1766.74 -1.16672e+06 -1.01053e+06 -854346 -177430 -338881 57112.5 11781.9
1296.84 885.726 1764.86 -1.16174e+06 -1.00897e+06 -876623 -184723 -332211 32897.1 32887.6
1296.58 885.287 1765.73 -1.17284e+06 -1.02528e+06 -881979 -176493 -330828 49351.3 23301.6
1298.38 884.723 1761.29 -1.07466e+06 -935099 -870523 -210121 -343021 42783.6 76962.1
1298.44 882.892 1765.32 -1.16339e+06 -994838 -865592 -180154 -291743 38005.2 39120.9
1298.94 883.147 1763.76 -1.14531e+06 -996089 -868806 -190417 -304916 20249 56938.2
1296.7 887.702 1764.54 -1.14578e+06 -982982 -869608 -187729 -350135 56335.9 33756.7
1298.09 885.538 1763.38 -1.09846e+06 -958549 -849801 -195957 -336362 54967 54273.6
1297.49 887.136 1764.54 -1.15626e+06 -999448 -876883 -181391 -322420 39003.5 38425.3
1295.25 886.489 1766.05 -1.18307e+06 -1.0318e+06 -859503 -173538 -347357 57892.9 12086.3
1297.6 886.283 1764.68 -1.15868e+06 -999755 -878275 -182934 -321671 41641.2 38266.7
1298.98 882.72 1766.19 -1.17485e+06 -994970 -853284 -173386 -294805 39478.8 33590.6
1296.06 887.772 1762.91 -1.11017e+06 -981814 -888598 -189495 -367638 32869.3 46199.5
1297.88 884.611 1762.1 -1.10627e+06 -952607 -876199 -198201 -339539 42679.5 66434.7
1297.17 887.537 1761.13 -1.06206e+06 -935824 -893485 -205365 -375389 37799.5 69840.1
1297.37 884.083 1762.22 -1.0931e+06 -954198 -871110 -194051 -344433 39192.4 62907.5
1296.75 884.33 1761.8 -1.02337e+06 -936425 -897947 -204695 -364181 42625.3 63528
1295.03 887.888 1760.56 -1.00541e+06 -911213 -934196 -247250 -380027 27180.5 63692.4
1296.69 883.811 1761.44 -1.01882e+06 -915872 -902794 -207925 -367925 41219.7 67165.8
1298.51 883.754 1764.16 -1.1419e+06 -984848 -847057 -181659 -306468 32531.4 50190
1298.73 883.288 1761.63 -1.09734e+06 -947105 -892398 -201080 -336245 32733.4 76558
1296.05 886.106 1764.8 -1.13891e+06 -988776 -848714 -188555 -361618 43696.2 28962.2
1296.09 883.629 1761.45 -1.00835e+06 -922928 -904024 -213133 -392759 33511.5 63968.6
1298.26 882.397 1762.15 -1.09375e+06 -954677 -888941 -198730 -337747 40018.1 69693.9
1298.51 882.604 1763.25 -1.10966e+06 -955805 -837040 -182478 -297641 29781.7 60039.5
1298.73 882.281 1762.58 -1.11775e+06 -966488 -876960 -188929 -308308 34107.1 68056.4
1296.36 885.706 1768.78 -1.24944e+06 -1.07335e+06 -844273 -158987 -314510 68085.6 654.671
1298.22 883.666 1765.19 -1.1695e+06 -1.00196e+06 -870546 -176958 -293260 33827.3 38565.6
1296.35 887.8 1767.66 -1.22854e+06 -1.05061e+06 -834650 -180862 -324624 61734.8 6822.12
1296.91 884.888 1761.35 -1.01807e+06 -917344 -891733 -216552 -364919 28903.1 68345.3
1297.52 885.787 1761.88 -1.10104e+06 -961042 -900184 -199854 -328023 37102.6 65710.7
1295.47 883.049 1761.99 -1.08164e+06 -942924 -932946 -208728 -362894 45463.7 55753.3
1297.14 883.411 1761.54 -1.04649e+06 -933551 -909796 -196568 -354752 29072.1 68912.4
1297.97 885.19 1768.88 -1.23782e+06 -1.07101e+06 -832723 -160404 -312877 58050 5495.85
1296.02 887.228 1764.62 -1.13802e+06 -984064 -862668 -188846 -367399 47462.8 29672.7
1298.97 884.907 1761.28 -1.0607e+06 -926480 -875457 -205367 -310275 52901.5 80072.5
1298.55 884.276 1765.91 -1.18622e+06 -1.0287e+06 -861647 -181711 -293006 33102 32915.2
1297.84 886.122 1761.37 -1.04333e+06 -928757 -853273 -195507 -350635 30019.6 72219.2
1298.27 883.665 1761.54 -1.06904e+06 -927381 -869648 -208693 -346856 42305 74743.9
1298.75 886.434 1762.56 -1.1113e+06 -954759 -880359 -201311 -309536 46678.7 65134.1
1296.35 883.219 1764.16 -1.13935e+06 -994837 -872104 -185913 -334226 38830.4 39084.4
1297.97 886.712 1767.25 -1.1951e+06 -1.03547e+06 -849364 -173434 -310831 55307.1 15939.3
1296.86 885.322 1764 -1.14516e+06 -986298 -858573 -187694 -333150 45856.1 41713.7
1298.08 885.708 1761.08 -1.00172e+06 -889125 -834629 -211889 -357922 34549.7 76576.3
1295.94 883.022 1761.56 -1.00311e+06 -909084 -897463 -209404 -388932 45913.5 62457.9
1296.85 886.322 1760.98 -1.02191e+06 -908937 -865640 -216553 -387634 44139.3 70487.3
1297.17 887.624 1762.91 -1.09076e+06 -951646 -855810 -214282 -342688 48393.9 52282.8
1297.71 887.151 1763.52 -1.14016e+06 -989580 -843820 -185563 -325129 40369.5 49563.9
1297.62 885.878 1763.82 -1.15795e+06 -993393 -887415 -186277 -320714 49885.4 47092.8
1296.53 887.289 1762.4 -1.07465e+06 -945368 -887132 -206517 -368528 30090.7 54144.2
1295.63 883.292 1763.82 -1.09376e+06 -980067 -887261 -195681 -367997 40516.5 38504.1
1297.95 886.046 1762.71 -1.08437e+06 -937373 -827373 -200341 -332934 33473.4 59668
1298.76 887.955 1763.63 -1.14421e+06 -980667 -818052 -190877 -303124 52577.3 53535.1
1296.82 883.014 1768.59 -1.20855e+06 -1.04366e+06 -831149 -160051 -330744 49463.4 5027.86
1298.61 887.066 1767.96 -1.22953e+06 -1.04905e+06 -827419 -183379 -285076 59226.3 12169.6
1297.01 882.824 1761.65 -1.05536e+06 -938875 -913599 -202494 -351587 38091.1 67511.6
1295.79 885.667 1765.66 -1.15333e+06 -999966 -867819 -192441 -347121 54607 19376.2
1296.4 882.617 1761.67 -1.01737e+06 -932045 -902708 -200382 -371496 30878 64254.3
1295.22 884.29 1769.02 -1.23603e+06 -1.06903e+06 -820693 -167452 -338542 53686 654.671
1297.5 887.5 1767.66 -1.21591e+06 -1.06667e+06 -840563 -158096 -319813 64892.7 10443.4
1296.44 886.277 1767.92 -1.22737e+06 -1.0413e+06 -817350 -158955 -322115 49080.2 5461.12
1297.48 886.386 1763.16 -1.13461e+06 -968275 -845422 -187017 -325744 32373 52487.3
1297.48 883.619 1768.99 -1.2325e+06 -1.05324e+06 -822777 -164874 -308728 61008.9 4944.74
1295.62 887.253 1763.61 -1.14102e+06 -1.0052e+06 -914767 -193346 -351707 42977.5 37436.8
1298.65 885.886 1761.07 -1.07714e+06 -923492 -883802 -213093 -324197 44764.5 79604.1
1298.61 882.167 1763.89 -1.13201e+06 -969132 -875030 -179346 -302648 38227.3 54576.2
1295.84 886.735 1760.9 -987787 -902297 -893846 -230811 -350716 41615.2 65577.8
1296.04 887.374 1761.15 -997948 -921347 -902690 -237288 -351154 45283.3 63726.2
1296.8 887.164 1768.28 -1.24038e+06 -1.07533e+06 -827555 -165154 -320408 64818.4 4806.45
1297.51 887.064 1760.87 -1.01157e+06 -903562 -879168 -221580 -376882 34823.9 74593.3
1298.14 887.855 1768.37 -1.24513e+06 -1.07857e+06 -816667 -166345 -302952 71707.5 6673.78
1296.54 886.48 1762.65 -1.07668e+06 -947753 -875634 -208054 -366575 40967.9 52388.9
1296.17 882.886 1769.38 -1.22713e+06 -1.05556e+06 -832756 -170688 -324401 56774.4 83.1246
1297.39 886.487 1760.97 -1.00977e+06 -902497 -876812 -216654 -373315 47545.2 73388.9
1298.87 883.241 1751.97 -1.30817e+06 -914131 -1.01587e+06 -132051 -431948 90470.2 172151
1298.72 882.166 1758.19 -955347 -799979 -910871 -129643 -383659 46555.3 111160
1297.39 882.162 1749.6 -1.19241e+06 -1.05445e+06 -1.19167e+06 -90742 -306050 203216 0
1297.43 882.057 1749.5 -1.05542e+06 -995637 -1.12062e+06 -124036 -301977 180069 0
1298.57 886.504 1751.59 -907137 -824022 -1.07694e+06 -115890 -190555 91852.6 171791
1297.24 884.2 1749.14 -1.25678e+06 -1.07235e+06 -912881 -202165 -3890.73 158333 0
1298.84 883.976 1759.15 -826194 -736303 -761113 -123402 -299016 37565.7 100972
1298.36 884.03 1758.82 -1.03958e+06 -895564 -956891 -132754 -351741 29264.8 101640
1296.57 886.581 1756.93 -964503 -847715 -973562 -127007 -353971 39614.4 108496
1297.76 885.175 1755.4 -1.04685e+06 -884609 -934486 -125270 -343370 61970.2 131101
1295.51 884.974 1751.58 -1.18079e+06 -1.02404e+06 -1.0866e+06 -120218 -403635 44378.7 156606
1296.18 885.106 1747.74 -1.15239e+06 -817349 -852619 -210624 -420762 16737.6 0
1296.51 886.206 1748.62 -1.51772e+06 -932962 -641559 -239969 -131667 120087 0
1298.9 887.23 1750.43 -722750 -799788 -1.47396e+06 -88690.3 -35450.4 169529 0
1296.59 887.639 1756.04 -1.0812e+06 -906704 -1.02707e+06 -132327 -359602 33765.8 116637
1295.71 886.792 1752.3 -1.28547e+06 -1.03033e+06 -1.11362e+06 -151940 -434276 51404.7 149176
1297.54 885.492 1749.76 -943003 -981591 -893049 -112301 -41276 187620 0
1296.54 886.064 1748.7 -1.48398e+06 -963168 -645605 -240636 -113155 127912 0
1297.67 884.284 1751.34 -1.20399e+06 -987501 -1.04695e+06 -71255.1 -355637 78087.3 171096
1296.85 886.123 1748.75 -1.59463e+06 -1.0534e+06 -677829 -271799 -4883.55 124456 0
1297.74 882.407 1750.53 -1.27919e+06 -930704 -1.1181e+06 -79250.5 -393251 95365 44403
1296.8 885.635 1750.58 -1.06915e+06 -897181 -998035 -135205 -307447 141975 172787
1295.3 886.21 1749.31 -1.20334e+06 -957108 -932133 -153897 -360717 82423.1 176783
1298.74 884.439 1751.22 -978255 -758482 -961134 -94380 -295832 84286.5 177844
1297.66 883.863 1751.18 -1.29898e+06 -962927 -1.11669e+06 -91488.1 -425654 97721.6 172861
1296.7 886.211 1758.11 -949389 -835210 -946709 -126224 -361197 47306.3 97944.7
1298.37 886.481 1751.54 -870367 -798388 -1.07895e+06 -129763 -128559 87685.2 171103
1296.93 882.872 1750.61 -1.2661e+06 -1.00744e+06 -1.04791e+06 -83493.1 -346852 98236.9 175372
1295.73 882.564 1755.82 -1.05751e+06 -947699 -1.07079e+06 -130258 -394098 45117.2 118101
1297.92 882.34 1750.44 -1.20712e+06 -924509 -1.10113e+06 -50585.2 -306273 113146 0
1296.21 883.861 1748.83 -1.07201e+06 -828216 -718724 -195893 -327676 97767.9 46423.5
1296.99 882.732 1750.79 -1.20551e+06 -928012 -1.02503e+06 -128155 -387782 96543.9 174057
1295.76 886.479 1752.44 -1.29545e+06 -1.03809e+06 -1.13277e+06 -149272 -432926 66896.6 148322
1297.21 887.307 1749.29 -1.07117e+06 -908844 -636898 -180997 204134 136846 0
1298.46 884.624 1758.71 -1.00411e+06 -863653 -942587 -105430 -350417 51972 102712
1296.01 882.528 1747.72 -1.2874e+06 -1.10629e+06 -1.19652e+06 -223327 -552851 -10511.3 0
1298.55 886.946 1750.44 -745702 -840589 -1.26716e+06 -148268 30991.1 204023 0
1298.41 884.425 1752.76 -1.24579e+06 -945633 -1.01073e+06 -139714 -398785 79633.9 160978
1295.36 883.798 1750.17 -1.28678e+06 -1.04297e+06 -1.13409e+06 -148790 -442306 79662.5 170515
1298.69 887.278 1749.81 -751109 -922602 -1.56657e+06 -124669 35446.1 150332 0
1297.3 887.876 1752.86 -1.42933e+06 -1.07444e+06 -1.21682e+06 -125900 -361629 59305.5 151380
1296.98 887.78 1752.67 -1.44089e+06 -1.07365e+06 -1.19451e+06 -141963 -418108 71790.3 151627
1297.16 884.912 1749.2 -1.09929e+06 -888643 -637960 -203326 14484.1 203892 0
1295.28 886.495 1752.12 -1.22654e+06 -1.03566e+06 -1.14442e+06 -149174 -441251 44463.8 148874
1296.5 885.649 1748.16 -1.08794e+06 -773416 -635374 -239097 -337492 41906.5 0
1297.07 885.74 1749 -1.63624e+06 -1.1874e+06 -930158 -270233 -142270 131501 0
1297.11 885.724 1749.11 -1.22374e+06 -963241 -645291 -273138 46200.5 191247 0
1297.31 883.791 1749.23 -1.26956e+06 -1.12721e+06 -1.03458e+06 -195280 -106744 182978 0
1297.61 886.615 1749.68 -924824 -930075 -838094 -174977 60251.7 161815 0
1297.51 883.709 1749.28 -1.00477e+06 -999414 -998858 -177882 -52492.4 189464 0
1296.49 882.119 1752.51 -1.23224e+06 -1.02264e+06 -1.08713e+06 -144549 -429868 52935.9 154982
1297.21 887.604 1756.11 -1.0419e+06 -874226 -995101 -133000 -361240 46707.2 119227
1297.66 882.921 1750.29 -1.27206e+06 -952545 -1.12436e+06 -44963.6 -407426 149327 44675.1
1298.96 882.55 1755.37 -1.11405e+06 -864493 -968078 -124755 -381046 64103.6 139865
