x y z dx dy dz
1295.93 859.184 1748.62 0.00347311 0.00582125 -0.00456218
1295.98 859.378 1748.63 0.00352613 0.0057638 -0.00456176
1296.03 859.572 1748.64 0.00358224 0.00570738 -0.00456011
1296.07 859.766 1748.64 0.0036364 0.00564902 -0.00455891
1296.12 859.96 1748.65 0.00369126 0.00559214 -0.00455705
1296.16 860.155 1748.66 0.00374489 0.00553403 -0.00455441
1296.21 860.349 1748.67 0.00379852 0.00547652 -0.00455171
1296.25 860.543 1748.67 0.00385451 0.00541874 -0.00454827
1296.29 860.738 1748.68 0.00390844 0.00536169 -0.00454302
1296.34 860.932 1748.69 0.00396546 0.005306 -0.00453874
1298.5 859.109 1746.15 0.00165681 0.00569443 -0.00655196
1298.54 859.305 1746.16 0.00171724 0.00562972 -0.00653861
1298.59 859.501 1746.16 0.00177794 0.00556459 -0.00652404
1298.63 859.697 1746.17 0.00183888 0.00549997 -0.00650994
1298.68 859.894 1746.18 0.00190086 0.00543656 -0.00649685
1298.72 860.091 1746.19 0.0019636 0.00537127 -0.00648305
1298.77 860.288 1746.19 0.0020278 0.00530667 -0.00647015
1298.81 860.485 1746.2 0.00209238 0.00524123 -0.00645534
1298.85 860.682 1746.21 0.00215846 0.00517778 -0.00644308
1298.9 860.879 1746.22 0.00222479 0.00511213 -0.00643134
1298.56 859.301 1743.25 0.00389059 0.00510256 -0.00650626
1298.67 859.797 1743.27 0.00402605 0.00496514 -0.00644922
1298.78 860.294 1743.29 0.00415327 0.00483207 -0.0064112
1298.89 860.79 1743.31 0.00427121 0.00470173 -0.00637267
1293.44 859.401 1743.19 0.00437902 0.0060135 -0.00455826
1293.56 859.899 1743.21 0.00450365 0.00587008 -0.00450981
1293.68 860.398 1743.23 0.00462699 0.00573037 -0.00446574
1293.79 860.897 1743.25 0.00474785 0.00559207 -0.00441803
1293.35 859.078 1746.08 0.00515018 0.00580887 -0.00457815
1293.39 859.273 1746.09 0.00520198 0.00575766 -0.00456049
1293.44 859.469 1746.1 0.00525455 0.00570717 -0.00454384
1293.49 859.665 1746.1 0.00530666 0.00565815 -0.00452674
1293.54 859.862 1746.11 0.00535731 0.0056085 -0.00450869
1293.58 860.058 1746.12 0.00540684 0.00555983 -0.00449174
1293.63 860.255 1746.13 0.00545611 0.00551269 -0.00447529
1293.68 860.452 1746.13 0.00550385 0.00546632 -0.00446025
1293.72 860.648 1746.14 0.00555032 0.00542146 -0.00444317
1293.77 860.845 1746.15 0.00559685 0.00537811 -0.00442742
1298.41 909.06 1748.02 0.00463809 -0.00704657 -0.0069539
1298.36 909.257 1748.03 0.00474928 -0.00706378 -0.00678888
1298.31 909.455 1748.04 0.00486316 -0.0070746 -0.00661027
1298.26 909.652 1748.05 0.00497744 -0.00707791 -0.00642678
1298.22 909.85 1748.05 0.00509561 -0.00708724 -0.00622946
1298.17 910.047 1748.06 0.00521942 -0.00710213 -0.00606724
1298.12 910.245 1748.07 0.00535301 -0.00711706 -0.00593135
1298.07 910.441 1748.08 0.00549331 -0.00715125 -0.0057924
1298.02 910.638 1748.08 0.00563609 -0.00717879 -0.00564846
1297.97 910.834 1748.09 0.0057964 -0.00725882 -0.00548502
