x y z sxx syy szz sxy sxz syz pp
1305.82 884.013 1747.92 -1.0817e+06 -1.22905e+06 -1.74502e+06 -61292.2 -257689 83138.3 0
1301.11 887.081 1748.34 -922410 -870529 -823140 38707.1 89175.8 56000.8 0
1301.45 883.396 1746.4 -225723 -463077 -386100 -64405 -199049 82832.6 0
1301.65 883.616 1747.43 -645871 -788598 -884769 -12176.1 -39275.6 68880.5 0
1302.72 883.39 1746.68 -616604 -825290 -1.14907e+06 -30380.3 -103059 46972.5 0
1301.89 885.523 1747.19 -404477 -713542 -811776 -16978.6 -89714.6 123365 0
1304.31 882.819 1749.31 -942067 -1.06631e+06 -1.36644e+06 -31188.8 -4209.32 91191.9 0
1301.4 884.438 1745.91 -199737 -317725 -245892 -71713.1 -175031 57912.2 0
1302.75 886.53 1745.71 -408704 -603168 -574014 -48138.2 -308306 75509.3 0
1300.28 886.435 1749.38 -897229 -553414 -267003 70878.3 -107382 66132.7 0
1301.76 885.079 1745.9 -631584 -782148 -1.06988e+06 -24654.1 -413139 91487.3 0
1302.4 884.154 1745.76 -503996 -687209 -916481 -45810.7 -290195 85963.2 0
1300.56 885.615 1748.98 -921160 -685366 -427258 82677.7 -9630.48 163200 0
1301.46 883.166 1747 -143826 -358808 -364989 -93669.2 -104369 57784.6 0
1312.56 886.47 1749.35 -1.13355e+06 -1.13848e+06 -1.5283e+06 -49626.8 -325424 111092 0
1300.54 885.604 1749.17 -1.01113e+06 -855348 -544143 101415 -49635.4 164271 0
1310.39 883.416 1746.63 -1.1733e+06 -1.07798e+06 -1.75905e+06 -59059.7 -450685 131193 0
1302.15 886.462 1747.49 -736884 -876692 -1.13186e+06 -23587.2 23897 60530.9 0
1300.37 886.497 1749.18 -1.18085e+06 -813979 -642105 116419 10960 183454 0
1305.93 883.897 1748.23 -917950 -1.08786e+06 -1.51447e+06 -64210.4 -210751 75789.4 0
1306.2 883.741 1748.11 -1.04794e+06 -1.18387e+06 -1.69517e+06 -74185.2 -314842 103449 0
1314.22 887.657 1746.04 -1.24659e+06 -1.20057e+06 -1.57061e+06 -43609.1 -302404 114132 0
1300.88 887.101 1748.83 -730258 -552674 -305465 14477.4 26703.8 75916.2 0
1303.46 884.498 1747.7 -840181 -1.0466e+06 -1.41756e+06 -33289.5 141.263 65426.9 0
1300.66 885.335 1749.07 -459037 -303339 -49669.4 9126.08 -36075.9 45622.8 0
1303.36 884.04 1747.53 -700327 -939495 -1.22264e+06 -30048.9 -12813.9 61333.9 0
1301.37 883.653 1747.6 -574627 -675192 -674191 -9196.57 -23700 44319.5 0
1303.31 887.888 1748.65 -766428 -871855 -1.05463e+06 -27394.5 100729 85185.7 0
1301.84 886.53 1746.51 -240542 -544020 -569696 -24802.5 -212902 98739 0
1301.93 883.199 1747.81 -634622 -741168 -914805 -15094.3 38062 38459.7 0
1301.81 887.394 1747.88 -598064 -727950 -810217 -24937.9 44401.8 62307.6 0
1302.81 885.929 1747.53 -271834 -610568 -726937 -44452.5 -45243.9 110162 0
1301.47 882.759 1748.65 -651458 -617280 -397806 29801.7 -44725.4 94235.6 0
1301.91 882.533 1748.13 -686369 -768497 -847964 -686.557 41381.8 65251.8 0
1301.79 887.513 1747.79 -534986 -697244 -738306 -23923.8 32641.1 64831.2 0
1301.73 887.811 1748.44 -796005 -720367 -835268 10889.6 185713 81944 0
1301.74 882.441 1746.62 -252237 -544580 -659620 -66542.5 -217818 67964.1 0
1301.52 885.645 1746.69 -685155 -1.03168e+06 -1.12656e+06 94691.1 -417349 191918 0
1301.74 887.948 1748.21 -634152 -623456 -682849 4059.83 79513.4 73228.2 0
1301.74 885.704 1748.44 -578981 -610627 -469454 5918.52 14396.9 69675.2 0
1300.96 887.762 1748.71 -471827 -267446 -63424.2 -13329.5 71556.2 35328.9 0
1300.2 882.499 1749.42 -1.12424e+06 -847378 -523514 116216 -109609 147575 0
1301.42 886.774 1745.63 -547543 -622028 -695884 -49907.7 -343907 70533.3 0
1300.95 882.432 1748.79 -679967 -550681 -287998 36557.5 -20992.6 76391.6 0
1301.59 884.563 1747.37 -489460 -590075 -647236 -3158.61 -27213.3 27496.8 0
1301.59 887.631 1747.18 -300292 -546558 -672678 -17320.5 -119071 121574 0
1303.94 883.31 1747.92 -940244 -1.10828e+06 -1.60072e+06 -21705.1 -33079.4 74074.6 0
1301.48 887.525 1746.16 -541719 -748242 -771920 31529 -375738 126440 0
1305.32 882.419 1746.14 -1.30655e+06 -1.25601e+06 -2.06814e+06 2893.72 -544141 118009 0
1301.83 887.862 1748.27 -644296 -671446 -700293 8699.57 78687.4 81307.8 0
1304.44 883.069 1749.27 -926268 -1.05182e+06 -1.33592e+06 -34517 -10353.6 76631.2 0
1301.9 882.395 1748.34 -701839 -766942 -999826 9658.77 126192 59366.9 0
1301.65 884.05 1745.95 -482241 -656428 -902656 -43058.8 -356789 72030.4 0
1301.79 882.725 1745.87 -342748 -495612 -770262 -48805.5 -273626 82904.8 0
1302.25 887.499 1748.25 -728243 -778211 -1.03742e+06 -14456.2 117273 89024.1 0
1300.98 882.203 1748.84 -999666 -779051 -839491 119010 102988 97648 0
1302.24 882.917 1747.34 -630850 -789815 -1.02488e+06 -17709.2 -39860.1 51855.6 0
1312.46 885.77 1749.02 -1.13565e+06 -1.13575e+06 -1.52594e+06 -53720.7 -327595 111638 0
1301.04 884.915 1748.54 -497898 -395425 -157482 1003.2 49857.6 73547.7 0
1303.51 887.83 1747.54 -832652 -1.05241e+06 -1.42919e+06 -18885 -39090.2 96407.6 0
1301.78 886.736 1745.54 -532769 -671016 -729863 -61940.4 -375474 53835.9 0
1301.09 885.253 1749.38 -942493 -734659 -559855 63117.9 -18605.1 84845.9 0
1302.51 886.644 1747.97 -893284 -1.02435e+06 -1.35038e+06 1337.52 66648.1 101169 0
1301.41 887.044 1746.53 -172465 -364702 -295285 -67742.8 -158991 80960.1 0
1302.46 886.857 1748.56 -801710 -835818 -947402 -14211.8 63712.8 81672 0
1301.63 882.417 1747.33 -274655 -538304 -561276 -41759.2 -103468 49015.9 0
1303.01 882.662 1749.26 -728744 -826971 -937020 -5407.2 66184.6 52863.8 0
1300.94 887.105 1748.75 -670541 -450067 -227898 -38540.7 99515.7 -3520.61 0
1302.45 885.985 1749.43 -922469 -845857 -979754 22498.5 122240 84200.8 0
1304.5 882.65 1749.19 -789296 -921262 -1.15457e+06 -52187.7 -18870.1 83585.1 0
1301.7 882.022 1746.15 -386506 -676477 -822365 -40788.9 -292385 87609.4 0
1301.02 884.53 1749.17 -891071 -692767 -477710 88992.7 -51635.5 115460 0
1300.15 886.505 1749.44 -1.00186e+06 -610643 -362268 81856.6 -118777 87542.7 0
1301.46 883.683 1745.72 -169201 -273297 -218063 -65273.8 -159386 59905.1 0
1301.01 882.634 1748.61 -625078 -506850 -305235 36023.4 32230.5 42768.8 0
1301.4 884.873 1747.43 -191974 -370279 -350363 -80735.6 -41657.5 87614.4 0
1308.29 883.638 1747.75 -1.2019e+06 -1.20439e+06 -1.64221e+06 -63862.3 -375261 111779 0
1300.97 882.658 1748.52 -907328 -846179 -748849 63940.4 54530.8 89651.7 0
1300.38 885.327 1749.2 -1.23678e+06 -813113 -646076 156123 47186.4 151891 0
1300.59 885.178 1749.02 -828897 -589685 -283910 66272.3 -46660.5 142288 0
1303.08 883.178 1745.91 -1.14513e+06 -1.33446e+06 -1.84421e+06 -69677.8 -457522 123682 0
1303.52 884.261 1745.66 -1.31326e+06 -1.32703e+06 -2.03322e+06 -59970.3 -566477 73711.1 0
1315.46 887.951 1746.26 -1.22097e+06 -1.17835e+06 -1.55904e+06 -48909.9 -302661 122615 0
1302.5 883.167 1748.11 -691707 -840468 -1.0409e+06 -15845.3 63250.7 56057.4 0
1301.68 884.502 1747.28 -255427 -431506 -525325 -59950.1 -73479.7 77798.1 0
1300.71 885.691 1749.14 -836659 -635458 -388452 63817.2 -112997 158925 0
1301.81 887.622 1746.17 -330493 -487492 -558347 -57617.5 -261620 87027.6 0
1301.5 885.484 1745.9 -484731 -625176 -728315 -27388.9 -341703 76884.6 0
1300.96 884.454 1749.26 -818782 -655904 -389378 81457.4 -86690 107137 0
1301.92 883.237 1747.31 -333083 -609215 -622989 -9944.53 -91802.2 79865.6 0
1301.01 887.93 1748.58 -704467 -567811 -364243 -6316.22 77993.5 67742.5 0
1301.39 883.354 1746.45 -122376 -281268 -210846 -74293.3 -140516 54682 0
1300.63 885.583 1749.26 -1.09522e+06 -654247 -573668 130013 15878.2 95518.1 0
1303.36 882.571 1748.77 -749302 -871158 -975873 -32489.9 64679.5 52646.5 0
1301.5 886.22 1746.4 -175600 -364819 -387126 -71062.6 -168239 59158.1 0
1301.51 883.413 1746.47 -250025 -514767 -489178 -26394.7 -225468 87535.5 0
1304.62 882.928 1748.88 -899618 -1.04397e+06 -1.39436e+06 -33388.4 -30542.9 91686.6 0
1302.3 885.819 1746.08 -286413 -579516 -583556 -26105.2 -246859 95983.3 0
1301.07 882.397 1748.79 -617201 -483774 -286646 24497.8 -14403.9 62854.4 0
1301.72 882.471 1747.3 -309231 -613900 -621845 -35585.3 -103454 83406.6 0
1302.03 882.921 1747.35 -774685 -940364 -1.29251e+06 -14187.8 -39765.5 48929.4 0
1303.71 884.372 1745.92 -624998 -873724 -1.25368e+06 -39343.7 -312932 100389 0
1302.36 884.247 1745.87 -662343 -881927 -1.1425e+06 -49969.6 -306782 90645.7 0
1302.63 883.068 1748.66 -840593 -915932 -1.10056e+06 -18423 96449.7 52753.1 0
1302.43 884.584 1745.88 -719159 -909218 -1.25766e+06 -28847.6 -329188 56269.1 0
1302.57 884.094 1748.71 -652366 -724680 -784212 -13984.1 110119 40789 0
1300.74 886.094 1748.89 -748953 -462247 -171794 40586.7 47398.2 30881.1 0
1300.81 885.235 1749.25 -1.0325e+06 -692531 -577046 128353 15836.5 106528 0
1302.81 885.467 1746.8 -745887 -954247 -1.32041e+06 -27465.5 -117869 64602.5 0
1302.01 882.728 1745.98 -102469 -292719 -328455 -42257.2 -140418 58628.5 0
1303.98 887.838 1748.21 -926311 -1.09327e+06 -1.46991e+06 -21122.9 -9929.14 112467 0
1301.47 886.985 1746.47 -359632 -547959 -634063 -32241.3 -263665 69584.7 0
1304.58 885.077 1749.39 -905410 -1.02017e+06 -1.31658e+06 -36218.9 -8003.01 75454.9 0
1300.92 884.345 1749.2 -820881 -675106 -409844 85922 -78326.8 94477.1 0
1302 883.549 1745.6 -877608 -1.04262e+06 -1.4722e+06 -63127 -368293 47803.6 0
1301.71 887.979 1749.31 -734648 -630477 -504645 27329 7324.3 102173 0
1300.97 884.954 1748.56 -768165 -648293 -476796 45828.3 72444.5 53745 0
1301.7 886.083 1746.33 -413362 -643115 -729222 6670.17 -316886 115871 0
1300.7 882.312 1748.95 -835521 -721170 -471587 65821.6 -20253.2 102350 0
1302.53 883.464 1746.67 -282526 -655576 -926454 -42031.2 -139364 79486.2 0
1302.82 885.793 1745.5 -1.07287e+06 -1.20886e+06 -1.56364e+06 -64093.2 -415780 14338.9 0
1301.4 887.405 1745.7 -383767 -423466 -420764 -82943.9 -259715 50702.2 0
1301.36 887.827 1748.12 -736770 -779550 -795324 31390.1 81650.9 65416.3 0
1301.24 886.505 1748.93 -967808 -759712 -739516 87083.8 87383 108794 0
1304.1 882.666 1748.04 -1.00285e+06 -1.18265e+06 -1.65664e+06 -39685.1 -44706.6 37000.4 0
1300.84 883.196 1749.3 -800134 -616816 -357996 80327.6 -91107.1 103582 0
1301.38 886.297 1745.93 -147089 -264312 -209305 -69884.7 -144563 59931.3 0
1301.43 882.087 1745.55 -118292 -407371 -528731 -79235.1 -111823 17530.3 0
1304.14 887.81 1748.42 -894571 -1.04761e+06 -1.38314e+06 -18658.1 4005.45 117567 0
1301.75 885.972 1748.79 -923415 -789305 -905853 42321.8 139735 71630.4 0
1303.45 884.61 1747.87 -746038 -944784 -1.25564e+06 -21625.7 5095.46 78646.7 0
1301.51 883.523 1746.49 -215596 -448059 -451996 -61700 -207892 55049 0
1303.14 882.558 1748.82 -893545 -1.0011e+06 -1.22238e+06 -30724.8 80033.7 29737.7 0
1301.92 886.332 1748.8 -808767 -746195 -805765 21993 101319 95157.4 0
1301.5 884.049 1749.19 -898014 -761061 -678947 70826.1 48336.7 74628.3 0
1300.74 885.984 1748.91 -991861 -787478 -604233 44776.6 12646 111598 0
1302.8 887.047 1746.26 -821107 -1.0197e+06 -1.37251e+06 -23664.5 -245547 95210.5 0
1302.22 886.308 1748.79 -667752 -706434 -762884 -7723.85 56597.7 99231 0
1301.79 882.524 1745.78 -158647 -465879 -483453 -60063.8 -168776 52922.1 0
1303.63 882.757 1749.45 -947901 -1.01901e+06 -1.30897e+06 -15399 41584.1 70262 0
1302.29 887.318 1748.29 -759598 -823362 -1.07369e+06 6116.64 120711 115139 0
1302.87 882.749 1748.94 -796800 -905037 -1.07733e+06 -6758.1 64978.5 74978.4 0
1301.6 883.904 1747.67 -211877 -246235 -162276 -49061.9 35559.5 44384.3 0
1301.45 883.558 1746.42 -120399 -296516 -260342 -68073.6 -147594 47646.6 0
1301.37 886.735 1745.69 -253021 -325981 -273751 -70062.3 -192193 56256.1 0
1300.53 885.243 1749.09 -1.29052e+06 -1.01752e+06 -885255 150508 101782 207278 0
1306.12 887.031 1746.52 -1.07912e+06 -1.1989e+06 -1.70304e+06 -71554.8 -355461 85894.8 0
1304.2 886.55 1748.44 -728607 -909955 -1.13835e+06 -11793.9 -561.465 94513.9 0
1301.98 886.667 1747.94 -649674 -703170 -955104 -16821.5 35427.4 72180 0
1307.05 882.257 1745.91 -1.08448e+06 -1.03191e+06 -1.68677e+06 -36956.3 -422682 83135 0
1302.89 885.065 1747.91 -636315 -838131 -975337 -25383.1 39539.2 65575.6 0
1301.48 886.395 1745.6 -608233 -782250 -812881 -41156 -391793 87181.3 0
1300.99 886.975 1749.06 -884561 -627829 -447559 75373.3 -14130.9 78158.3 0
1303.42 884.187 1747.7 -620519 -857201 -1.08554e+06 -23956.3 -8975.94 68391.9 0
1302.38 886.591 1746.65 -385531 -757818 -1.11753e+06 -45924.8 -233700 108254 0
1300.46 882.43 1749.43 -944521 -662055 -422480 112886 -113142 130959 0
1302.54 887.163 1748.52 -609170 -723779 -801305 -8519.61 57544.7 76610 0
1301.82 885.194 1746.07 -323842 -576034 -663350 -31144.9 -272854 79087.1 0
1301.38 885.359 1746.46 -47340.4 -192973 -138017 -60862 -84179.1 55406.3 0
1301.79 887.918 1748.39 -620836 -604495 -582851 15313.9 87593.2 98767 0
1301.06 887.573 1748.55 -570215 -431822 -220109 -30495 67558.7 66223.3 0
1301.73 884.387 1747.32 -317823 -537969 -568240 -33455.4 -83301 106630 0
1301.24 886.147 1748.14 -385427 -303593 -165555 -32052.9 105931 28292.1 0
1301.79 885.301 1746 -314265 -507569 -603132 -28699.5 -261227 90962.5 0
1305.19 885.067 1748.3 -779125 -985699 -1.31005e+06 -37205.2 -102518 84689 0
1301.11 884.993 1748.99 -741600 -659945 -401596 63716.8 -43813.5 114944 0
1301.51 885.756 1746.54 -58048.1 -222383 -209629 -58870.8 -89730 66345.3 0
1301.34 882.664 1747.7 -613584 -717348 -662246 -1090.59 -25114.5 61825.4 0
1301.97 887.002 1746.51 -287518 -574256 -635971 -49876.4 -233321 114091 0
1300.68 883.853 1749.09 -1.16982e+06 -913103 -797589 155797 70957.3 117411 0
1301.15 886.589 1748.91 -910980 -779397 -619393 93403.2 5644.33 95800.3 0
1300.62 885.223 1749.1 -877776 -709333 -355538 69642.6 -91175.5 167709 0
1304.68 886.6 1745.53 -1.28222e+06 -1.39316e+06 -2.04116e+06 -97554.9 -527164 67835.4 0
1301.63 882.936 1746.67 -257993 -511206 -715242 -49223.8 -198278 82148.6 0
1301.49 886.338 1748.19 -442257 -392195 -285058 -98485.5 64514.3 41043.6 0
1304.88 887.097 1748.8 -897898 -1.0524e+06 -1.41029e+06 -24753.4 -26584.1 93261.1 0
1300.94 887.075 1748.53 -880443 -782200 -607635 29503.1 80166.1 60093.1 0
1301.98 884.414 1746.95 -355457 -696825 -936273 -91233.5 -162949 85691.8 0
1301.52 885.65 1746.58 -231929 -486518 -410398 -39367.1 -200817 81825.4 0
1300.32 887.62 1749.49 -1.18143e+06 -738352 -566070 72730.3 -47988.1 156164 0
1311.38 882.121 1747.84 -1.24273e+06 -1.2245e+06 -1.60271e+06 -41506.9 -350659 122156 0
1301.31 884.416 1747.69 -637784 -728975 -740133 2437.6 -12837.8 43589.8 0
1300.92 885.531 1749 -1.08105e+06 -778647 -711711 114103 78491.6 116826 0
1301.17 884.941 1748.9 -904306 -821603 -664384 89060.5 31998.2 96803.5 0
1301.4 886.822 1749.3 -891993 -713938 -597808 82619.2 14159.9 101809 0
1302.24 882.02 1747.19 -557181 -739165 -964184 -16204.2 -63627.3 42353.8 0
1304.23 882.322 1747.79 -700050 -947273 -1.27631e+06 -67705 -102632 44692.9 0
1301.45 887.462 1746.68 -334933 -577958 -606476 -18260.5 -250924 67881.1 0
1304.64 882.9 1749.15 -754861 -907260 -1.1181e+06 -41717 -26592.7 84838.7 0
1302.32 882.776 1747.25 -398969 -726270 -995939 -53773.5 -81415.7 58479.3 0
1302.46 884.199 1748.05 -614166 -763402 -919878 -19991 51814.7 63137.7 0
1301.11 884.45 1749.33 -969304 -750806 -584068 79272.4 20363 95945.4 0
1306.81 885.05 1747.56 -1.099e+06 -1.20301e+06 -1.65216e+06 -98859.5 -341174 57255.3 0
1301.1 887.108 1748.5 -418417 -264967 -61718.6 -21921.5 95246.6 37541.3 0
1301.66 883.606 1747.32 -196780 -381970 -398405 -77454.1 -68922 31205.1 0
1301.88 884.599 1745.55 -425172 -653142 -718869 -42261 -330390 74987.8 0
1300.25 886.353 1749.33 -894151 -622436 -287210 54019.1 -160536 107867 0
1301.97 887.962 1748.13 -560145 -611259 -658153 -14695.8 93237.6 83845.4 0
1302.27 882.365 1746.98 -657448 -839778 -1.10267e+06 -29381.5 -101004 57388.9 0
1302.02 885.01 1746.71 -358693 -676297 -1.02618e+06 -7052.04 -214188 101086 0
1300.73 883.941 1748.76 -913619 -750451 -533798 64083.9 44144.7 91490.3 0
1305.26 883.133 1745.74 -1.10223e+06 -1.04574e+06 -1.86402e+06 -69823.4 -510711 85283.2 0
1307.02 886.472 1748.87 -976077 -1.10774e+06 -1.50783e+06 -42941.2 -219288 94935.6 0
1302.05 887.653 1747.1 -364835 -688494 -863094 -19069.1 -82581.4 115147 0
1301.69 885.95 1746.43 -183384 -413280 -413073 -45473.8 -184684 65145.6 0
1313.84 885.476 1746.19 -1.22105e+06 -1.18109e+06 -1.55286e+06 -47525.8 -306557 113675 0
1301.1 887.918 1748.39 -1.01822e+06 -998387 -868271 44815.6 55627.2 110661 0
1302.12 887.629 1746.96 -317553 -638430 -822884 -58293.7 -142875 119470 0
1309.69 883.962 1746.45 -1.15856e+06 -1.05798e+06 -1.69327e+06 -47332 -428399 112793 0
1304.63 885.147 1747.84 -631323 -853845 -1.0993e+06 -47939.7 -85444.2 82761.5 0
1301.18 884.526 1749.24 -1.00682e+06 -743181 -644776 81289.6 48913.9 97288.5 0
1300.5 885.532 1749.1 -891187 -651148 -322215 62690.3 -65948 118015 0
1301.66 886.265 1747.1 -147811 -335284 -401512 -89158.7 -68305.6 60937.9 0
1301.69 887.752 1747.19 -443231 -681282 -794206 -46106.1 -103139 89410.6 0
1306.74 887.656 1748.3 -1.0375e+06 -1.16247e+06 -1.62598e+06 -58230.6 -255541 86613.9 0
1305.22 887.004 1749.03 -773591 -939101 -1.21875e+06 -23251.2 -76210.7 110024 0
1302.85 885.343 1746.89 -754212 -1.02343e+06 -1.32401e+06 -36203.4 -106921 66465.7 0
1304.16 885.353 1749.4 -982498 -1.10014e+06 -1.436e+06 -27590.2 7772.77 86985.4 0
1302.98 885.076 1747.75 -580210 -834359 -1.0023e+06 -5969.97 -9513.32 94327.9 0
1301.41 883.524 1745.68 -162410 -269136 -197439 -63390.7 -156791 52109.4 0
1301.14 883.648 1748.91 -868059 -699906 -611073 104779 38677 99415.8 0
1304.66 886.946 1745.58 -1.25826e+06 -1.3944e+06 -2.04728e+06 -59579.1 -527894 80261 0
1305.42 882.144 1746.06 -1.24949e+06 -1.1698e+06 -2.03137e+06 -24656.8 -545162 98025.1 0
1302.24 883.205 1745.94 -335410 -682261 -774230 -40200.5 -277983 74322 0
1301.61 887.816 1745.56 -425138 -517751 -493099 -105820 -272688 91754.8 0
1301.53 884.977 1745.64 -573720 -820963 -772513 -15655.5 -402286 84726.8 0
1302.68 885.648 1746.2 -620059 -832981 -1.03744e+06 -26650.4 -219197 83320 0
1301.97 883.322 1747.9 -676072 -784073 -944993 -17530.2 41556.1 48107.3 0
1302.28 886.515 1746.75 -483631 -807119 -1.23552e+06 -52880.4 -195069 87642.6 0
1301.5 887.862 1749 -937793 -741086 -743898 30428.9 123139 87647.4 0
1300.45 887.601 1749.46 -896019 -617795 -332005 44790.8 -141909 94259.4 0
1301.66 882.344 1747.48 -632919 -752315 -922603 -28865 -21626.1 38540.3 0
1301.71 885.592 1747.29 -276562 -486954 -565804 -16120.7 -85726.8 53562.2 0
1302.47 884.303 1747.93 -723256 -857199 -1.12263e+06 -11340.4 72273.9 63277.2 0
1301.17 884.672 1749.45 -838376 -670840 -451521 81843.4 -76331.8 103381 0
1300.51 883.968 1749.27 -1.1954e+06 -767168 -654056 162769 22496.5 123919 0
1300.58 882.957 1749.35 -1.03015e+06 -765334 -519044 118566 -47200.5 120508 0
1301.7 887.644 1747.22 -354150 -509601 -624857 -39617 -80729.1 75105.9 0
1302.46 884.725 1745.86 -781784 -1.05142e+06 -1.33318e+06 -43844.5 -327410 68487 0
1300.81 884.714 1749.04 -841980 -685692 -468834 67520.8 -19572.5 140210 0
1303.02 883.617 1747.38 -678488 -912720 -1.14975e+06 -35646 -16849 57867.8 0
1302.53 883.497 1746.49 -302754 -696133 -981936 -28229 -193728 90303.1 0
1300.55 882.409 1749.04 -995561 -768539 -604516 89213.5 17730.4 94089.2 0
1314.12 885.165 1746.7 -1.22068e+06 -1.17974e+06 -1.54561e+06 -45424.3 -308220 113279 0
1300.8 887.902 1749.14 -1.22498e+06 -835202 -740657 94892.9 82433.4 128215 0
1301.21 883.724 1748.83 -839535 -600285 -540803 84010.2 65468.6 47317.1 0
1300.8 884.003 1748.75 -868725 -734295 -546057 78988.4 50976.8 75339.3 0
1302.14 886.231 1745.84 -557041 -761035 -1.02333e+06 -28411.4 -409110 84977.8 0
