x y z fx fy fz
1300.5 897.409 1746.33 -1782.77 2836.1 -18541.8
1298.96 905.886 1749.26 910.452 -2295.47 -4814.66
1300.46 871.279 1748.07 4670.13 -11660.3 -23798.7
1299.46 904.098 1746.64 -26.9545 -718.044 19718.2
1294.31 863.188 1744.32 583.05 4649.1 9246.86
1301.09 891.103 1746.59 729.786 3983.03 -18674.9
1299.88 898.801 1745.44 15478.9 -20110.3 -14208.5
1299.29 863.878 1747.93 -7730.32 -148.548 17755.9
1299.02 905.96 1748.91 853.292 9090.26 -12305.2
1295.99 871.9 1744.38 -18398.2 5277.78 1348.04
1300.27 899.228 1745.82 -1859.9 14513.9 -14302.6
1297.82 866.151 1749.5 4817.49 4067.28 -994.448
1294.59 864.644 1747.13 -1985.87 -5914.62 345.069
1296.18 868.204 1749.11 -17142.5 -3398.34 -12263.1
1300.77 877.939 1748.83 6626.92 3595.7 -12927
1296.36 884.236 1747.78 7739.89 -45.6761 4437.45
1300.13 867.773 1746.76 -463.223 -6414.36 457.281
1296.07 906.655 1751.04 8491.48 6100.29 2971.67
1298.23 860.257 1748.33 -1020.54 680.708 7073.86
1301.28 881.453 1747.82 -4720.41 -10615.1 8859.6
1299.67 864.92 1746.75 781.908 976.983 -11080.8
1299.34 904.595 1747.75 -527.799 4764.21 -11417.3
1300 868.818 1748.31 -4151.96 -4301.21 3620.81
1300.19 899.803 1746 2325.67 -8905.43 32290.4
1295.7 871.931 1745.07 -10.0631 -1442.46 -1924.65
1298.11 909.9 1749.17 828.855 3876.06 -12580.6
1300.11 899.584 1745.47 23825.4 12180.5 -1453.76
1299.99 901.093 1746.05 2485.06 -6638.71 29045.7
1300.57 871.534 1747.77 -2174.19 -8927.82 4874.77
1301.25 879.814 1746.38 5142.37 13098.4 -19686.4
1299.4 863.493 1746.46 -1996.01 -7546.98 27260.9
1296.74 905.281 1751 12757.4 4991.72 72.9973
1301.13 883.429 1748.63 11168.1 270.129 -31487.5
1295.36 869.225 1744.84 1021.59 1534.12 -3627.71
1300.81 884.026 1749.22 2012.71 3551.72 -3690.7
1299.44 869.776 1749.17 1293.57 5323.68 -1759.23
1296.46 880.426 1748.44 -1424.33 3005.49 -330.568
1297.91 864.788 1749.37 -2088.79 7860.22 1503.67
1293.89 861.264 1745.88 1080.59 4156.25 4299.18
1299.24 862.636 1746.28 -9633.44 -2729.2 -655.647
1296.09 876.027 1745.52 1424.96 -5070.59 -6134.69
1301.25 888.339 1745.44 3697.5 -565.768 -21597
1298.53 908.087 1745.79 2292.34 6171.08 937.542
1299.73 865.269 1745.57 -746.591 -2552.96 -377.964
1296.31 879.936 1746.11 73.4516 3611.09 2880.66
1300.33 869.532 1747.65 1055.36 -4253 -9187.86
1298.82 907.146 1747.74 -218.866 -3385.66 20462
1300.48 873.425 1748.58 5247.75 6985.74 -2851.22
1296.04 875.33 1745.54 -328.978 -809.424 11655.5
1298.21 875.634 1749.88 5329.21 -3125.47 1120.63
1300.33 869.118 1745.61 -116.746 3485.79 -3009.82
1301.02 879.061 1748.49 332.135 -3667 -3138.57
1296.34 881.214 1747.78 515.108 182.683 6022.42
1300.72 875.046 1748.47 -4460.81 -1409.85 9234.43
1298.94 862.734 1744.09 10991.4 -14643.6 -2823.19
1299.71 865.215 1747.05 -2212.37 -8746.11 12300.9
1296.03 875.332 1746.54 301.152 -2024 6949.24
1295.41 866.841 1748.48 2228.35 -6926 5155.8
1296.61 877.958 1748.87 -19222.2 -6120.1 -17911.3
1301.27 880.397 1746.82 48.7844 22.8804 -42.1506
1299.26 872.447 1749.56 -3718.1 -2638.4 1804.94
1296.04 860.259 1749.31 -4197.45 -60.5462 -163.546
1296.26 878.725 1745.44 -409.027 -2047.88 -4465.4
1294.75 865.57 1746.44 -268.954 -726.343 -14726.1
1300.17 869.296 1748.1 -3360.98 9501.54 6337.06
1298.39 908.628 1749.22 449.63 1381.92 -6104.47
1296.06 875.796 1747.16 15520.6 1587.67 -1254.92
1296.45 867.903 1749.3 -5325.25 -755.301 -1909.92
1299.03 877.879 1749.96 5337.33 -3227.41 -1052.04
1298.2 879.165 1749.97 -5070.95 5501.72 1595.77
1299.56 903.146 1748.85 -374.149 -1871.84 -1939.23
1300.25 883.406 1749.75 645.093 845.238 1565.23
1295.42 863.019 1749.02 -12116.9 -1596.46 -6931.18
1298.01 865.823 1749.44 12622.5 -6371.51 -3513.24
1294.85 866.09 1745.47 -232.912 -2506.76 -6345.76
1299.34 904.574 1748.29 -1530.26 9459.62 -11918.8
1296.68 868.786 1749.38 -1326.58 -1860.14 220.376
1301.27 880.028 1745.69 -374.735 936.485 14871
1301.02 875.781 1747.05 1880.42 -940.443 -15884.7
1299.7 865.308 1747.42 931.477 -239.452 -5096.76
1300.2 897.594 1749.3 -4392.64 5124.73 7085.4
1299.3 904.796 1745.67 -18236.1 5283.97 -2278.73
1299.34 904.803 1745.71 7184.92 -3101.31 15825.3
1297.13 880.823 1749.44 2309.35 6448.16 4292.26
1300.7 895.652 1746.7 -1142.22 11382.1 -11508.1
1296.39 883.462 1745.61 17.6383 5306.17 6250
1301.14 877.199 1744.85 -988.792 15679.6 -17087.5
1300.3 869.808 1747.94 -245.56 5817.6 -4269.07
1298.99 863.706 1744.12 8923.08 -10131.9 -5962.03
1294.83 865.922 1745.14 -812.536 -2296.95 -21304.6
1300.26 899.11 1747.14 891.881 -9277.35 -10736.4
1294.46 863.91 1744.44 279.323 -1577.92 -9841.45
1296.32 880.782 1747.16 272.713 3226.52 3169.99
1296.12 876.633 1747.01 14086.7 -3393.4 288.886
1300.14 867.956 1747.39 -138.924 3837.54 2072.94
1294.64 864.945 1747.08 -1076.25 -19.9159 8790.04
1300.35 870.138 1747.91 -7993.42 -2896.35 22089.4
1300.35 874.569 1748.96 -20716.7 -2833.17 22561.9
1298.4 907.717 1749.72 -537.534 3276.14 -1695.22
1301.29 882.136 1747.89 1557.01 10353.3 -14477.7
1294.72 865.289 1744.59 85.2022 -1404.74 2014.97
1300.72 872.276 1745.41 -1914.98 -364.593 -7002.55
1297.28 905.334 1750.93 3933.32 -1827.71 -1040.15
1300.59 896.69 1746.32 1113.56 -5087.82 16670.6
1296.1 875.034 1748.11 -5496.11 11.8024 -15555.1
1299.57 864.342 1744.85 -945.26 -3813.03 6546.15
1296.92 880.507 1749.23 -5854.72 -5318.17 -3461.48
1298.83 862.511 1748.25 -3875.2 -990.181 5351.52
1295.45 867.65 1748.37 9091.48 10347.9 16290.6
1296.12 867.178 1749.14 10752.5 -3278.26 8824.61
1300.6 874.686 1748.62 -9134.7 -4505.4 19212.2
1299.1 905.951 1746.7 2518.78 -1998.96 -15994.7
1294.9 864.823 1744.11 12049 -13600.4 -897.297
1299.74 865.548 1744.2 395.266 -283.28 1746.71
1296.48 907.321 1751.07 -7556.96 -1214.73 1399.86
1296.03 871.016 1744.35 -14792.3 558.864 2205.98
1298.42 880.623 1750.06 7737.94 2411.28 2381.47
1297.43 904.222 1750.9 992.468 3258.88 -1588.74
1296.55 861.758 1749.38 12230.7 -7833.04 159.563
1298.71 907.545 1748.67 -312.71 -258.183 3449.94
1300.25 871.622 1748.59 4320.01 -1987.16 1612.85
1301 892.563 1745.48 2641.84 2434.54 -3639.84
1299.03 906.259 1746.81 -2153.03 4062.66 785.942
1294.56 861.445 1748.51 -20375.3 288.322 -14593.9
1298.87 861.86 1747.89 3041.45 -7359.39 -13992.7
1299.67 901.141 1745.53 -64476.5 5812.09 -1424.85
1299.4 904.28 1747.78 394.606 -1090.98 -4106.53
1300.68 874.367 1748.41 3288.84 2129.4 -11962.1
1294.56 864.487 1747.16 844.297 4629.4 12253.6
1300.95 889.521 1745.09 5075.69 2937.22 10111.8
1293.83 860.975 1744.69 -1434.53 -21.2754 7160.47
1299.29 864.134 1748.03 4044.34 5585.78 -7615.03
1294.15 862.462 1746.51 -378.556 -3001.66 -7903.73
1300.25 868.631 1746.77 1730.92 -2530.98 -8185.59
1295.55 861.162 1749.2 -4351.32 3567.13 -1391.19
1299.72 865.236 1746.73 -545.444 -3129.84 189.218
1294.33 863.334 1745.83 -101.446 1146.87 -9268.67
1300.74 895.233 1746.56 -2090.75 6356.03 -1680.61
1300.15 867.868 1746.43 -1985.17 -2460.15 13846.7
1300.55 896.834 1747.45 -23138 10865.7 -18033.3
1301.19 878.441 1746.24 -3186.74 -1706.96 -26145.4
1298.99 905.581 1745.69 14211.4 10766.9 -3149.36
1295.47 869.071 1748.02 1829.74 2310.08 4618.14
1299.95 867.962 1748.13 -3021.22 -6585.18 4269
1301.31 882.353 1746.75 -1366.31 3458.73 14167.1
1296.11 872.039 1748.64 -950.713 -5490 2555.69
1298.73 906.574 1749.51 -2015.67 999.55 2098.3
1301.1 876.668 1744.94 -1315.52 -5119.68 -20244
1298.5 879.633 1750.03 -3548.78 -1356 -51.7277
1296.27 879.285 1747.39 -809.647 2118.89 2614.42
1299.3 904.458 1748.96 -3317.17 -249.541 16942.2
1300.48 870.382 1747.36 -513.665 -2630.27 -25854.6
1300.94 877.184 1744.63 19314.8 3984.31 -1306.74
1295.25 863.004 1748.9 2464.37 -4740.12 3937.33
1299.71 876.968 1749.7 961.103 3763.35 -860.977
1301.13 877.277 1745.8 -1320.61 -10232.7 6624.06
1299.98 899.49 1749.28 3865.19 -2162.39 -906.456
1297.76 874.842 1749.77 10657.3 1866.72 3295.18
1298.62 908.055 1747.66 424.991 -4087.42 -235.9
1298.64 907.943 1747.93 -110.678 -1522.14 7809.37
1300.57 875.707 1748.84 -26755.6 -6483.5 38321.6
1300.57 875.707 1748.84 12355.4 -7738.91 -20376.5
1299.11 862.023 1746.5 -1336.14 5009.38 6039.02
1299.77 865.487 1745.2 453.805 -9028.39 35350.3
1293.99 861.72 1745.81 -414.663 -4983.84 3333.9
1298.99 906.256 1748.53 942.701 -1550.35 18671.1
1296.45 865.34 1749.39 11871.8 -8275.03 5636.16
1297.58 871.386 1749.68 2017.8 1815.87 782.436
1299.29 902.762 1749.73 -6683.81 -6209.87 -13769.4
1296.39 882.789 1745.09 346.9 -3092.84 -4119.87
1298.23 909.863 1745.9 142.601 -4644.25 15311.7
1296.02 866.825 1749.1 8045.62 322.034 5720.83
1294.33 863.316 1745.15 910.273 4305.66 -1793.92
1295.5 870.361 1746.74 -828.25 906.297 9401.03
1294.54 864.435 1746.95 -2597.52 -5096.3 -24959
1298.87 906.005 1749.43 885.258 6522.61 -5721.38
1297.6 906.898 1750.72 -2796.47 -4423.12 2221.81
1296.42 866.56 1749.34 -7549.6 1033.63 -2691.38
1298.69 862.907 1748.56 -12386.5 4587.15 4292.02
1301.16 877.898 1746.38 -1155.68 -1500.01 -920.973
1299.83 901.913 1747.59 -4289.19 13523.3 -15235.9
1301.32 884.677 1746.72 1925.91 -5293.07 41867
1298.82 860.631 1746.18 -1749.06 -4484.42 3507.34
1300.58 882.284 1749.41 1791.7 -1495.79 132.577
1299.98 901.065 1747.07 -2399.24 11210.6 -10610.7
1298.2 865.879 1749.38 24799.1 -6328.13 -10810.8
1298.2 865.88 1749.38 -23375.6 80.8288 6925.1
1300.78 880.061 1749.03 -6970.51 -2640.59 9517.36
1299.38 863.947 1747.71 2752.59 1090.2 -10032.7
1294.51 864.237 1746.01 298.001 2247.21 -3456.16
1301.25 879.662 1745.82 -1349.41 8560.58 3509.2
1299.69 865.028 1745.95 558.94 3295.16 -6780.06
1300.73 895.553 1745.52 1242.03 -2188.72 -17232.9
1298.22 877.93 1749.94 9348.19 -3312.4 3166.66
1300.19 869.504 1748.13 5027.5 -2554.06 -13602.7
1299.84 867.03 1748.02 -7875.6 1877.12 18852.8
1295.67 870.712 1748.01 -12940.7 -4824.39 -24312.3
1300.21 868.274 1745.85 -2055.46 -2923.72 18408.7
1299.12 879.609 1750.02 2612.82 -2211.23 -419
1295.41 869.67 1745.61 282.855 -1346.3 -2899.31
1299.78 867.445 1744.27 -21327.4 13760.2 -7275.14
1300.67 871.749 1744.81 2593.1 15421.2 -25757.7
1295.42 869.651 1744.75 159.839 145.518 -11645.5
1300.8 873.703 1747.82 -1549.38 -3949.1 4925.39
1294.23 862.838 1746.1 -4.76335 -149.033 928.195
1296.06 860.479 1749.32 7010.59 2080.24 1840.38
1295.6 870.734 1747.77 1513.62 837.385 7468.74
1298.6 873.108 1749.79 10744.6 418.249 323.73
1301.3 881.259 1745.96 338.262 -8573.09 -12676.5
1301.32 882.912 1746.6 -979.22 5813.28 -9376.86
1294.53 864.316 1744.53 -572.299 -1353.98 -4732.67
1295.98 874.721 1745.87 1402.59 2838.59 -528.939
1295.19 862.686 1748.9 13287.1 -8244.43 12289.3
1300.23 898.462 1748.95 -8285.35 -10819.3 24435.8
1297.62 869.125 1749.64 7191.4 1719.4 1079.98
1299.52 903.333 1748.88 2117.14 1748.14 -4554.2
1298.95 865.227 1748.83 -16563.8 -5155.81 15731.6
1296.2 876.415 1748.13 -2902.88 1115.76 -4096.64
1298.47 902.06 1750.58 863.972 299.739 -380.751
1295.64 908.704 1751.12 -8098.68 1019.38 955.665
1299.18 862.381 1747.1 -3546.26 -6843.37 1421.6
1298.14 877.722 1749.92 712.548 3293.5 934.749
1298.98 906.383 1748.14 -842.164 2814.59 -10054.4
1296.16 877.267 1747.44 -658.571 -3133.75 -1276.68
1300.6 896.539 1746.74 -1086.61 10772.9 -18824.9
1295.47 870.1 1745.42 -12.8911 401.862 -10515.6
1301.26 888.089 1745.41 2939.39 -6896.95 30617.8
1299.72 867.462 1748.4 -5391.19 -6847.14 5284.04
1300.7 872.194 1746.25 -1854.08 -2230.16 -18847.8
1294.43 863.775 1744.94 -802.865 -1217.09 -5234.38
1299.16 901.142 1750.15 -407.385 -2472.22 1008.03
1296.35 881.234 1746.39 -387.047 -1013.2 -11137.6
1298.01 908.39 1750.12 1675.08 328.998 -2899.39
1300.74 895.069 1747.53 -412.281 -2226.27 -12367.1
1299.16 903.194 1749.83 3186.95 6056.3 -2516.42
1300.1 867.456 1744.38 -812.281 -565.071 17810.4
1299.37 865.453 1744.19 9865.85 -908.118 -2844.77
1295.17 867.986 1745.53 -351.355 -2857.56 1105.16
1300.96 875.022 1747.18 -624.143 -962.505 4887.86
1298.63 866.89 1749.31 2662.37 8813.78 -252.852
1299.74 902.528 1746.87 620.235 3117.14 -1193.63
1300.34 882.933 1749.66 9769.86 -961.154 -1844.33
1299.78 865.537 1745.5 -291.338 -1301.29 -31.6101
1300.83 873.52 1747.24 3923.65 9165.25 -28831.7
1300.73 895.275 1747.3 -759.485 -6093.3 -246.971
1299.36 872.287 1749.5 -19729.6 689.208 2732.93
1299.21 903.646 1745.62 -106697 -2047.63 -6509.29
1299.65 876.829 1749.72 -3743.28 -5138.68 928.157
1300.65 896.32 1745.45 4247.32 9719.97 10927.4
1300.86 876.25 1748.38 6381.55 -1290.48 -19589.4
1300.79 894.913 1745.71 414.111 4634.41 4826.09
1299.94 901.477 1745.59 -1335.79 13237.1 -12319
1296.51 882.914 1744.79 33840.7 -19556.2 -113.94
1297 880.187 1749.32 3313.86 -4087.99 4754.57
1296.59 873.015 1749.12 7733.99 2015.09 8541.03
1299.84 901.722 1748.43 -10566.2 -6011.01 6389.3
1297.31 903.826 1750.92 -337.18 -1708.82 4750.42
1299.53 903.131 1748.98 -394.78 -5478.53 1317.28
1294.16 861.001 1743.97 1634.63 871.641 -1652.29
1297.68 907.938 1750.55 7128.5 3934.88 -5913.48
1295.5 870.202 1747.59 -2048.56 1518.29 -5595.62
1298.85 905.031 1749.83 4359.14 -449.806 -6208.06
1295.41 869.582 1744.49 296.345 -1826.21 446.256
1294.76 865.613 1746.66 -1246.51 -2809.63 -5931
1301.15 877.778 1747.25 -434.513 4536.07 10412.5
1297.69 861.683 1749.09 4191.07 -5741.48 -2812.7
1295.59 860.786 1749.23 -12467.6 706.439 -1842.72
1296.02 864.056 1749.27 23316.1 7525.13 11144.1
1299.77 867.85 1748.44 -9431.54 -1530.89 15201.9
1295.98 866.215 1749.12 -230.835 -182.972 900.332
1301.25 879.917 1747.22 -10051.8 -2661.47 -2849.73
1293.73 860.554 1746.93 -6234.61 350.911 -17035.1
1299.44 873.733 1749.59 -7987.82 2160.33 -2812.14
1299.17 905.665 1745.76 -5006.12 4826.09 2803.85
1298.03 868.448 1749.61 3033.16 3590.68 16.696
1300.76 878.727 1748.93 -11750.4 -7740.9 16155.9
1299.21 905.265 1747.66 1919.93 -1584.25 15985.3
1293.84 861.053 1746.78 -836.39 -2064.84 -15207.8
1295.87 908.662 1751.13 -14693.4 -6195.77 -1219.97
1298.32 909.435 1746.51 -4223.78 -965.965 -2998.63
1296.86 906.766 1751.01 -7004.43 -832.955 1683.59
1300.73 872.269 1744.59 5925.65 -4495.87 -6679.26
1300.71 872.812 1747.78 -1572.25 -1906.18 6356.8
1298.79 863.99 1748.71 6379.38 -4168.17 -8450.49
1297.79 873.171 1749.75 5767.88 2458.88 2826.8
1298.47 860.388 1744 27499.2 13688.5 -1225.31
1297.62 867.885 1749.61 -3977.7 4354.8 1411.51
1299.81 865.768 1746.38 -1323.22 -6272.65 27048.8
1296.26 876.319 1744.54 3440.51 12920.6 994.993
1300.89 888.133 1745.04 -15192.3 1372.87 -12527.2
1299.04 871.387 1749.56 4804.97 707.794 -2067.99
1297.63 906.747 1750.71 -386.078 821.627 510.076
1300.44 870.667 1744.39 -4200.34 -448.539 1599.73
1299.67 864.923 1746.1 842.61 3297.25 -17331.6
1300.49 870.669 1747.59 -2322.36 -5793.21 -6371.91
1300.21 868.626 1747.61 1290.24 458.063 -11839.1
1298.72 860.174 1744.42 -19211.9 210.82 2500.79
1299.66 871.483 1749.22 -10440.9 2154.13 6702.58
1300.34 878.362 1749.37 2389.69 4273.13 -3984.04
1295.15 862.53 1748.88 -1671.32 -2458.4 12.0877
1298.77 907.467 1746.7 -1767.93 4424.25 1134.45
1301.27 880.141 1745.62 469.524 -1114.44 -6925.74
1298.15 903.806 1750.64 2472.63 354.487 -1547.42
1296.25 908.03 1751.1 9094.85 7880.8 1503.58
1296.8 881.877 1749.08 -3778.19 2443.79 -3107.16
1298.55 904.351 1750.31 -2788.09 -163.361 1859.19
1297.57 907.752 1750.65 -12163.1 -14700.5 10629.7
1295.97 874.484 1745.26 220.824 3815.61 2534.16
1299.65 903.108 1746.25 1966.12 -364.141 13815.6
1299.75 865.434 1746.88 6154.41 -11422.8 37458
1296.19 875.144 1748.35 -8676.24 -1829.85 -15335.9
1296.42 880.159 1748.35 -9218.72 -5497.26 -20339.9
1300.91 874.266 1746.19 -1706.5 -6408.48 24948.3
1301.29 880.972 1745.96 -1826.67 -5462.09 14159
1300.4 871.732 1744.43 26147 -10026.9 -4065.24
1296.38 882.911 1746.14 -491.388 -3573.06 -17552.1
1299.36 871.443 1749.41 -4973.74 721.485 1822.75
1298.28 903.531 1750.59 1468.04 355.183 -717.458
1300.31 879.035 1749.45 -20838.4 -6449.95 15145.9
1300.5 897.17 1748.12 -4636.9 -982.582 9396.74
1301.03 892.134 1745.9 928.828 -5629.05 34460.6
1299.28 904.954 1747.42 -917.912 1886.31 -7075.71
1300.82 874.469 1748.04 13367.8 -5325.83 12387.3
1298.02 863.728 1749.21 3819.72 845.268 -2040.89
1297.32 871.487 1749.61 -6800.23 182.029 -1732.95
1299.43 903.882 1748.86 -1841.46 -801.132 9137.19
1298.18 875.049 1749.86 -4159.39 -2138.97 241.13
1299.46 902.987 1749.31 -5331.5 -3334.55 9940.6
1298.52 907.446 1749.6 -345.952 -1364.38 -163.47
1299.07 879.878 1750.04 14450.6 1570.28 -865.43
1299.05 870.873 1749.52 10829.3 9205.43 -2979.53
1298.76 883.379 1750.19 12099 6661.82 2247.41
1298.09 882.682 1750.05 -1689.83 -2398.86 709.594
1298.3 884.578 1750.17 -996.001 3185.08 1749.62
1301.32 882.026 1746.09 426.334 7120.44 -22428
1299.81 900.886 1749.22 995.709 -1355.97 -3578.62
1300.32 897.969 1748.84 469.873 4384.33 -1038.35
1300.69 878.607 1749.02 2920.74 7083.03 -5355.3
1300.81 873.256 1746.75 -519.841 1536.56 13282.7
1296.2 907.284 1751.08 -16212.7 -7304.63 -561.391
1296.35 879.777 1748.13 463.335 -3813.98 5917.35
1301.31 883.834 1747.75 2915.94 -4382.71 -20124.5
1300.44 897.862 1746.74 4322.87 -10960.4 -24771.2
1299.37 873.004 1749.56 4584.18 8233.14 -5790.68
1299.81 901.384 1749 214.097 11783.1 -10105.4
1298.88 862.879 1748.3 957.109 5817.8 1015.33
1296.16 906.192 1751.02 8557.6 3932.99 3419.54
1295.24 867.85 1747.81 -1312.36 2940.78 -864.575
1297.89 907.092 1750.5 3467.76 3135.14 -2952.08
1296.1 876.2 1747.7 5589.86 -3736.63 4214.47
1297.49 865.722 1749.52 653.009 -6140.76 -197.541
1296.79 866.42 1749.47 -15990.7 -901.672 -2937.65
1293.81 860.905 1745.76 -726.537 5112.29 14154
1295.41 867.749 1748.27 1106.24 714.509 4706.91
1294.75 865.517 1745.26 352.975 3514.11 4004.41
1295.85 869.382 1748.65 3653.86 -2675.59 8202.43
1298.46 902.922 1750.53 1643.98 50.3379 -713.712
1300.64 871.576 1744.98 309.301 -554.688 4346.82
1301.34 882.88 1745.41 -1621.98 1688.08 -7541.31
1295.92 874.037 1745.33 241.249 -1772.18 3680.5
1301.28 887.896 1745.07 -1137.43 899.468 -21467.7
1297.68 883.707 1749.91 -1095.5 2244.92 964.138
1298.95 906.572 1747.37 -389.955 -2240.14 8685.22
1295.5 868.291 1744.24 -7816.94 -4278.2 1268.41
1298.35 909.105 1748.69 160895 13333.4 42131.8
1300.73 895.445 1746.11 3322.41 3838.36 6704.23
1300.6 875.655 1748.79 3428.72 11515.5 -7430.87
1300.45 870.087 1746.58 -3096.54 -6899.16 28871.4
1296.13 876.692 1746.05 -12035.3 -1261.5 -26883.5
1296.1 876.181 1746.36 6033.39 -3628.91 6323.8
1300.06 898.149 1749.45 -2299.07 889.14 1071.92
1301.13 877.228 1746.31 6035.02 -16589 45606.9
1296.97 871.329 1749.46 6634.76 3363.98 4387.55
1298.97 906.48 1747.21 886.224 -4514.43 -1928.04
1296.18 877.446 1745.98 -5924.52 5386.05 -3175.23
1300.35 870.215 1747.95 -472.348 4661.38 5675.68
1298.04 902.466 1750.75 6161.7 1201.19 -2106.03
1294.45 863.901 1744.71 -540.151 -4378.28 -4537.32
1299.44 904.295 1745.94 453.497 -3093.74 6103.54
1299.26 862.775 1746.92 -4724.76 -2236.57 -3088.37
1295.01 865.802 1744.15 16484.1 6894.33 -434.413
1301.2 878.399 1745.29 -246.537 -58.0705 -1372.04
1299.23 862.579 1745.76 -15693.9 -1767.51 15355.7
1298.21 905.896 1750.4 -2245.19 -141.422 1550.38
1299.92 879.236 1749.74 -14891.8 -6143.16 10857.4
1301.07 876.234 1744.97 2538.16 14814.8 -16701.6
1299.05 861.779 1747.08 1647.7 -6440.59 29650.2
1298.14 908.313 1745.79 -7025.45 -19401.9 -35999.8
1299.29 862.924 1746.43 -1982.56 -1752.42 11325.3
1299.22 864.171 1748.2 4137.48 6641.89 -6158.99
1300.59 873.492 1748.38 6911.44 2908.12 -22190.1
1296.22 877.902 1744.89 339.781 -768.21 2047.6
1300.79 875.286 1744.56 29738.3 -19501.3 -4129.42
1296.11 874.372 1748.29 1613.2 -9208.08 8581.56
1300.97 883.384 1748.97 5651.52 16601.4 -14653
1297.72 876.852 1749.78 -1903.99 -2719.29 897.748
1295.48 870.179 1745.45 397.522 -2674.81 -3579.21
1299.03 900.9 1750.29 3030.54 -1510.95 -2854.65
1296.97 860.849 1749.26 9106 2643.64 -2663.87
1296.75 882.793 1749.03 -4925.53 -5805.18 -6614.08
1301.29 880.411 1744.92 901.199 -9919.26 -2460.76
1296.98 905.171 1750.98 3318.08 -847.447 -269.397
1300.11 867.634 1746.06 -5253.42 1111.85 -4700.21
1300.46 896.368 1748.97 -4649.19 10207.7 -1212.95
1298.94 901.317 1750.32 1538.4 320.852 -1348.14
1299.39 904.564 1745.7 -1877.67 5718.57 -17182.6
1300.43 897.106 1748.81 -6551.23 1688.68 4871.81
1297.2 875.337 1749.51 10758.3 26.0614 6839.47
1299.36 865.757 1744.2 3857.71 2902.32 -6736.96
1298.46 876.612 1749.93 8955.39 -6143.59 1155.1
1298.22 869.998 1749.67 6956.01 -1287.83 -462.275
1295.51 870.419 1746.28 813.364 5562.07 6021.03
1300.84 894.245 1746.62 -1914.59 19499.3 -32564.9
1294.11 861.892 1747.52 -956.69 -5596.91 3357.31
1300.03 899.52 1749.15 8787.51 -1754.04 834.356
1300.98 876.619 1748.15 3025.25 -5533.14 -11873
1300.43 884.304 1749.63 13194.8 13008.2 -11989.3
1300.5 897.465 1746.25 2709.57 -6132.1 39836.7
1300.98 875.495 1747.66 539.306 6577.47 8400.51
1295.7 872.048 1747.32 -177.62 1816.2 411.508
1301.05 876.683 1747.81 5344.04 17084.3 -31153.6
1298.02 907.636 1750.28 1322.11 1691.49 -2415.03
1300.07 869.712 1744.35 -30422.4 15692.5 66212.3
1298.89 906.88 1747.42 635.797 -6193.1 -10106.3
1297.63 871.661 1749.69 8679.17 -534.544 2794.87
1299.11 869.503 1749.35 12000.6 -774.921 -6237.11
1300.74 874.371 1748.25 2480.36 827.576 -15707.4
1296.37 884.25 1747.23 1431.88 16259.4 8112.91
1296.1 876.115 1744.97 163.155 403.197 3043.24
1298.73 860.203 1745.38 2346.96 -6151.92 13255.4
1296.39 879.173 1748.34 -5259.6 -2777.82 -12795.8
1295 908.958 1751.01 2457.84 108.227 4554.65
1295.32 869.087 1746.76 -1068.83 -2356.56 -21754.9
1297.04 905.366 1750.98 16443.1 7782.75 -916.291
1299.07 861.802 1746.05 -8740.51 -2087.92 -4652.02
1298.18 860.977 1748.6 5338.35 4106.58 -4731.63
1298.63 904.28 1750.24 4130.54 280.773 4296.58
1299.24 862.614 1744.74 789.587 -7606.62 27839.4
1300.87 873.776 1745.38 -582.067 -7449.64 12625
1300.27 868.739 1747.03 -934.766 -1764.67 12637.3
1299.69 901.585 1745.54 -3207.59 -2473.48 -5244.04
1294.49 864.088 1744.18 -5113.87 3824.25 9932.47
1295.64 871.491 1746.71 -1652.95 -3926.18 -7083.1
1299.21 905.228 1748.39 775.067 -5092.27 18448.7
1295.9 873.77 1745.55 476.136 1641.87 -1578.87
1296.33 879.309 1748.09 149.303 -2022.22 5229.31
1294.32 863.275 1745.22 -963.775 -5508.75 218.024
1295.27 868.683 1746.16 1830.98 -1422.02 725.742
1298.88 877.861 1749.97 2331.92 -4082.28 -555.73
1299.6 902.873 1748.89 61.2885 -1199.63 -4111.55
1299.09 904.411 1749.6 -7860.76 -3058.74 14299.3
1298.73 880.357 1750.07 10917.4 1008.85 2126.44
1295.51 870.321 1744.82 -1687.12 -4788.43 -27191.1
1300.93 876.701 1744.62 30887.7 13610.6 -3180.04
1301.13 878.64 1748.08 -5465.13 419.192 22362.2
1296.81 882.609 1749.1 335.241 -155.804 4469.47
1298.17 876.003 1749.88 -7805.4 -1086.33 -895.535
1300.04 878.606 1749.62 3375.71 -5347.65 -2173.29
1299.97 899.848 1749.21 -9378 709.931 11800.5
1293.64 860.18 1746.86 10705.6 5345 2038.82
1298.25 862.539 1748.89 -980.162 1616.97 -321.276
1300.06 873.63 1749.15 -17816.4 -2748.62 26617.8
1295.9 873.577 1747.75 934.016 6691.55 6739.95
1296.53 878.562 1748.7 845.904 7901.99 4798.32
1298.35 908.505 1749.46 -4050.62 -2121.76 12559.9
1298.7 863.206 1748.62 -1623.5 -3714.45 -16321.6
1301.34 882.731 1745.32 407.629 -6909.36 16171.7
1296.06 875.513 1744.87 537.353 -1404.54 -3469.38
1297.01 882.354 1749.35 -2645.68 5047.68 -340.726
