x y z dx dy dz
1278.57 937.489 1800.49 -0.393771 0.299738 -0.0279864
1278.45 913.058 1802.38 -0.382539 0.321588 -0.026443
1277.25 949.092 1801.64 -0.401303 0.288623 -0.0299622
1269.3 943.464 1795.71 -0.38654 0.294567 -0.0305764
1268.05 954.943 1797.45 -0.399096 0.286823 -0.0331853
1270.24 931.284 1795.89 -0.377651 0.307412 -0.0270827
1260.02 949.803 1790.96 -0.379581 0.290976 -0.0352163
1252.33 931.123 1786.34 -0.357521 0.307283 -0.0302038
1253.04 919.488 1788.95 -0.35235 0.31496 -0.0296962
1253.77 908.542 1792.24 -0.352543 0.323238 -0.0282283
1254.58 897.715 1795.85 -0.350144 0.330518 -0.0273535
1245.54 890.874 1793.65 -0.3389 0.332151 -0.0323084
1255.27 886.549 1799.5 -0.347766 0.3344 -0.0297777
1246.14 879.489 1797.35 -0.338386 0.338741 -0.0323411
1255.74 875.187 1803.04 -0.345528 0.340264 -0.029384
1246.8 867.949 1801.01 -0.335271 0.344187 -0.0334698
1247.5 856.469 1804.54 -0.335245 0.346578 -0.0324133
1263.56 904.505 1797.85 -0.360966 0.325752 -0.0280416
1265.28 882.142 1804.97 -0.357384 0.336538 -0.0294745
1262.38 914.611 1794.65 -0.36319 0.324707 -0.0231053
1264.8 893.717 1801.44 -0.360888 0.330938 -0.0295727
1275.13 902.031 1803.46 -0.37622 0.325568 -0.0285663
1279.18 925.389 1800.94 -0.385362 0.316384 -0.0257017
1251.36 943.67 1785.04 -0.360697 0.299813 -0.0314744
1260.92 937.425 1790.57 -0.370176 0.302108 -0.0322582
1261.73 925.535 1792.11 -0.365894 0.310737 -0.028107
1271.25 919.382 1797.83 -0.374183 0.317754 -0.0288352
1270.88 910.241 1799.57 -0.371164 0.32371 -0.0228441
1279.01 849.672 1795.54 -0.337809 0.347781 -0.0356239
1268.73 846.087 1790.72 -0.325323 0.34843 -0.0382511
1271.67 857.387 1790.19 -0.330987 0.344251 -0.0367622
1261.34 853.871 1785.54 -0.319021 0.345666 -0.0397674
1264.24 865.156 1785.12 -0.324441 0.341881 -0.0387265
1253.88 861.726 1780.63 -0.312983 0.343389 -0.0412872
1251.03 850.382 1780.79 -0.307823 0.346829 -0.0425623
1246.4 869.696 1775.9 -0.307929 0.339555 -0.0420696
1282.06 860.904 1794.69 -0.342684 0.343109 -0.0345601
1319.89 894.057 1803.49 -0.388564 0.34021 -0.0250969
1323.05 905.217 1801.64 -0.393262 0.336271 -0.0240892
1312.82 901.504 1797.25 -0.378869 0.333968 -0.0279273
1315.82 912.588 1795.73 -0.383771 0.33041 -0.0263794
1305.56 909.255 1791.38 -0.370936 0.329865 -0.0293673
1248.68 944.227 1758.77 -0.315117 0.308065 -0.0419603
1258.51 947.715 1764.16 -0.328777 0.307601 -0.042145
1255.88 936.001 1763.74 -0.321874 0.311453 -0.0419508
1265.86 939.42 1768.34 -0.334255 0.312008 -0.0392124
1263.09 927.598 1768.95 -0.328834 0.315779 -0.0404943
1273.37 930.914 1772.93 -0.339549 0.315414 -0.0380892
1269.76 918.952 1774 -0.335035 0.318209 -0.0382346
1302.47 898.022 1793.19 -0.367031 0.333099 -0.0304123
1308.28 920.582 1790.27 -0.376012 0.327576 -0.0286295
1252.13 924.329 1764.83 -0.315901 0.316209 -0.0406404
1275.65 942.844 1773.31 -0.347486 0.313227 -0.0353302
1318.02 923.433 1794.84 -0.388878 0.328986 -0.0250564
1295.12 905.926 1787.56 -0.359342 0.328663 -0.0326557
1291.88 894.596 1789.6 -0.356254 0.332229 -0.0320402
1299.19 886.833 1795.29 -0.362995 0.336397 -0.0313447
1283.26 934.295 1777.14 -0.350869 0.317931 -0.034722
1285.04 946.146 1778.57 -0.360991 0.313991 -0.0319913
1310.61 932.209 1790.4 -0.382046 0.325761 -0.0281469
1277.13 954.374 1775.93 -0.357955 0.309742 -0.0330155
1284.42 902.568 1784.27 -0.348928 0.328078 -0.0360233
1281.1 891.183 1786.32 -0.345547 0.330962 -0.036592
1273.59 899.185 1781.24 -0.339331 0.326827 -0.0372117
1331.54 946.388 1802.59 -0.418132 0.334937 -0.0168708
1302.89 868.135 1803.33 -0.366326 0.345039 -0.028617
1270.32 887.77 1783.06 -0.336493 0.332537 -0.0375168
1262.83 895.732 1778.16 -0.332234 0.328344 -0.0368572
1287.67 914.088 1782.35 -0.35239 0.32379 -0.0342261
1294.14 949.452 1784.13 -0.37519 0.314677 -0.0289253
1300.71 929.13 1785.62 -0.368948 0.322532 -0.0308491
1277.78 879.848 1788.05 -0.34174 0.335168 -0.0368912
1299.59 856.957 1804.9 -0.36147 0.348107 -0.0298766
1259.6 884.296 1779.53 -0.325341 0.334837 -0.0387643
1331.16 934.415 1801.15 -0.409706 0.334515 -0.020486
1266.13 907.248 1776.07 -0.333455 0.322638 -0.0380788
1255.32 903.554 1772.95 -0.321486 0.324171 -0.0391139
1323.83 942.378 1797.89 -0.405194 0.329666 -0.0204182
1258.53 915.198 1770.54 -0.324441 0.320527 -0.0386631
1246.87 911.661 1766.59 -0.312753 0.320423 -0.0412624
1302.91 941.167 1787.04 -0.377499 0.321189 -0.0288866
1267.95 951.223 1769.88 -0.343186 0.308141 -0.0372263
1276.99 910.706 1779.11 -0.34243 0.32317 -0.0369305
1288.55 883.326 1791.64 -0.351905 0.335881 -0.0337658
1306.28 879.281 1801.37 -0.371041 0.340136 -0.0291291
1309.62 890.399 1799.25 -0.375766 0.337198 -0.0278324
1335.27 921.857 1804.51 -0.411027 0.341104 -0.0200884
1326.22 916.686 1800.44 -0.39763 0.335445 -0.0226116
1295.82 875.656 1797.33 -0.358789 0.340309 -0.0314975
1280.34 922.426 1777.47 -0.344647 0.319509 -0.0372674
1298.11 917.387 1786.03 -0.363467 0.325427 -0.0317622
1322.07 952.371 1799.48 -0.410423 0.328558 -0.0181678
1313.87 944.821 1793.23 -0.393737 0.325556 -0.0236557
1289.29 853.282 1800.27 -0.349496 0.348785 -0.0326909
1249.28 880.939 1775.61 -0.313418 0.334482 -0.0407008
1292.48 864.476 1799.04 -0.354746 0.344551 -0.0315778
1285.24 872.099 1793.39 -0.347532 0.339299 -0.0341886
1245.62 933.034 1759.14 -0.310082 0.312579 -0.0420351
1274.71 868.606 1789.37 -0.336918 0.33952 -0.0365888
1267.2 876.433 1784.35 -0.331563 0.339035 -0.0360947
1290.61 925.811 1781.29 -0.356681 0.321441 -0.0336145
1292.91 937.74 1781.76 -0.363991 0.318704 -0.0312746
1256.72 873.044 1780.31 -0.31898 0.339105 -0.0402117
1252.39 892.063 1774.8 -0.320807 0.330971 -0.0382142
1303.37 953.258 1790.24 -0.389225 0.318175 -0.0243119
1326.07 925.806 1798.87 -0.399225 0.332638 -0.0222618
1245.71 898.893 1770.09 -0.312431 0.326301 -0.0400294
1320.01 933.461 1795.23 -0.394154 0.328637 -0.0244228
1342.3 847.115 1769.82 -0.330597 0.354379 -0.0309501
1334.49 854.317 1768.14 -0.328127 0.35088 -0.0323152
1345.38 858.312 1767.72 -0.333697 0.351835 -0.0298933
1336.77 865.823 1765.99 -0.330128 0.347501 -0.0318619
1347.85 869.634 1765.62 -0.335758 0.349208 -0.0289755
1338.86 877.239 1763.88 -0.332969 0.344909 -0.0315267
1350.07 881.031 1763.54 -0.338559 0.346613 -0.0279482
1341.59 888.747 1761.83 -0.335681 0.342816 -0.0296427
1352.59 892.524 1761.51 -0.341541 0.34393 -0.0268414
1344.11 900.458 1759.78 -0.338301 0.340502 -0.0278063
1345.83 911.917 1757.81 -0.33988 0.337811 -0.026927
1333.45 906.839 1758.24 -0.333438 0.336913 -0.0299878
1336.65 919.619 1756.1 -0.337172 0.335199 -0.0283925
1325.55 915.991 1756.19 -0.331372 0.332093 -0.0311665
1327.83 927.621 1754.23 -0.333926 0.330379 -0.0299813
1316.43 923.854 1754.02 -0.327353 0.329279 -0.0318574
1318.82 935.405 1752.09 -0.33 0.328066 -0.0297011
1307.81 931.481 1751.45 -0.323379 0.325219 -0.0331853
1309.87 942.97 1749.54 -0.325851 0.323181 -0.0313787
1298.88 938.898 1748.24 -0.317955 0.322788 -0.0358281
1300.87 950.336 1746.5 -0.320779 0.320391 -0.0336306
1289.99 945.964 1744.43 -0.313363 0.318492 -0.0364604
1321.01 947.044 1750.24 -0.332316 0.325384 -0.0276386
1314.6 912.487 1756.08 -0.324888 0.331632 -0.034029
1287.22 933.457 1746.54 -0.311231 0.32099 -0.0392082
1281.35 953.895 1740.24 -0.309317 0.314585 -0.0387257
1325.63 861.751 1766.35 -0.324509 0.347626 -0.033794
1250.03 858.891 1755.13 -0.285861 0.339908 -0.0500613
1245.27 869.083 1751.22 -0.283875 0.336192 -0.0503442
1254.96 848.721 1759 -0.287838 0.344039 -0.0484411
1256.39 869.416 1755.71 -0.291412 0.337393 -0.0479141
1251.71 879.665 1752.07 -0.289637 0.332168 -0.048762
1263.06 880.114 1755.84 -0.296895 0.333181 -0.0468105
1258.58 890.478 1752.15 -0.295068 0.328972 -0.0477709
1267.91 869.566 1759.02 -0.297654 0.338142 -0.0463966
1274.67 880.201 1758.49 -0.302753 0.335352 -0.0454081
1279.65 869.42 1761.3 -0.303699 0.339349 -0.0439566
1286.44 879.832 1760.28 -0.308227 0.336435 -0.0421505
1281.5 890.908 1757.35 -0.307379 0.332534 -0.042874
1245.11 923.117 1734.28 -0.284271 0.317443 -0.0500564
1329.18 885.439 1761.99 -0.328698 0.341558 -0.0324015
1247.03 941.564 1728.35 -0.284818 0.311893 -0.0490344
1291.45 868.955 1762.82 -0.310069 0.340582 -0.0409355
1284.72 858.799 1763.92 -0.305355 0.34287 -0.0425166
1298.25 879.073 1761.51 -0.313669 0.338594 -0.0396924
1339.11 931.574 1754.14 -0.339258 0.332289 -0.026301
1296.48 858.33 1765.25 -0.310735 0.344088 -0.0400981
1289.91 848.372 1766.55 -0.306376 0.347529 -0.0416937
1278.08 848.66 1764.88 -0.300363 0.345578 -0.0440157
1352.71 947.339 1751.96 -0.347165 0.330849 -0.0208639
1249.44 906.589 1743.33 -0.288551 0.323042 -0.0493629
1313.19 847.948 1768.46 -0.317772 0.349771 -0.0375469
1253.34 952.136 1729.01 -0.289554 0.310148 -0.0460473
1257.93 941.898 1733.21 -0.291823 0.313881 -0.046278
1264.3 952.176 1733.82 -0.29678 0.311914 -0.0436304
1268.46 942.024 1737.64 -0.299626 0.315912 -0.043693
1262.68 932.159 1738.41 -0.295566 0.316588 -0.0464636
1274.04 932.456 1742.63 -0.302782 0.318185 -0.0435377
1267.17 922.539 1743.74 -0.299746 0.320345 -0.0450086
1279.09 922.402 1747.55 -0.305703 0.322305 -0.0422382
1271.76 912.284 1749.05 -0.302108 0.323679 -0.0447648
1283.8 912.02 1752.02 -0.308143 0.32585 -0.0413256
1276.69 901.736 1753.72 -0.304443 0.32737 -0.0434999
1288.49 901.212 1755.84 -0.311198 0.33018 -0.041444
1295.6 911.346 1754.23 -0.315376 0.32813 -0.0387256
1300.36 900.652 1757.3 -0.317535 0.331627 -0.0384929
1265.38 902.246 1750.79 -0.299388 0.326169 -0.0465066
1293.35 890.223 1758.9 -0.312925 0.334094 -0.0409418
1305.27 889.402 1760.01 -0.318252 0.335982 -0.0377417
1309.79 877.709 1762.53 -0.318946 0.34081 -0.0367755
1312.81 900.669 1758.29 -0.32348 0.334322 -0.0357298
1291.21 921.441 1750.8 -0.312388 0.324561 -0.0386464
1317.12 887.971 1760.98 -0.323998 0.338644 -0.0350652
1324.94 897.254 1759.61 -0.328652 0.33725 -0.0327077
1256.15 922.891 1739.36 -0.292219 0.31813 -0.0478056
1332.28 951.095 1750.44 -0.338296 0.326068 -0.0240002
1311.94 954.56 1747.84 -0.328736 0.320692 -0.0289118
1330.11 939.368 1752.32 -0.336211 0.32829 -0.0271417
1304.11 920.048 1753.36 -0.320304 0.328045 -0.0360563
1258.92 911.699 1745.13 -0.29478 0.321518 -0.0476101
1261.33 859.066 1759.08 -0.292257 0.342038 -0.0467816
1266.4 848.772 1762.43 -0.294009 0.345089 -0.0454382
1272.95 859.051 1761.95 -0.299428 0.342123 -0.0450447
1348.15 923.732 1755.83 -0.343319 0.335788 -0.0248177
1327.64 872.704 1764.33 -0.327472 0.345175 -0.0331153
1350.46 935.572 1753.88 -0.34479 0.333088 -0.022905
1251.68 932.013 1733.72 -0.28837 0.315282 -0.0487088
1269.88 891.059 1755.16 -0.301535 0.33034 -0.0450791
1341.39 943.375 1752.21 -0.34152 0.329831 -0.02383
1301.75 847.927 1767.71 -0.312424 0.347846 -0.0391977
1303.25 868.208 1763.91 -0.314984 0.34279 -0.0384905
1315.72 867.43 1764.81 -0.320883 0.344792 -0.0360608
1247.36 889.487 1747.96 -0.286976 0.328072 -0.0493997
1278.99 943.014 1741.43 -0.306645 0.317303 -0.0406257
