x y z sxx syy szz sxy sxz syz pp
1304.72 887.053 1746.46 -1.20181e+06 -1.42377e+06 -1.79414e+06 -87916.5 -306907 59764.2 647056
1301.42 885.852 1746.6 -542581 -772013 -853794 -82029.2 -165333 15683.9 0
1300.94 885.876 1749.05 -1.23695e+06 -773707 -694924 -25494.8 -208120 -39631.4 0
1305.04 885.296 1748.32 -904433 -1.09456e+06 -1.34385e+06 -99820.5 -139682 63291.5 631846
1301.03 882.34 1748.42 -1.53547e+06 -1.1722e+06 -961004 -67445 35518.1 -38622.7 0
1302.08 886.379 1748.85 -1.21619e+06 -988862 -1.10021e+06 -85570.6 -930.934 39477.1 609941
1300.93 882.571 1748.47 -1.69107e+06 -1.29287e+06 -1.06879e+06 -29348 45174.7 -51876.1 0
1301.76 884.01 1746.37 -919471 -1.12419e+06 -1.55536e+06 -41437.9 -377601 96063 0
1305.86 887.29 1748.2 -1.05384e+06 -1.25484e+06 -1.56349e+06 -94996.3 -211238 82479 635908
1300.44 884.016 1749.2 -1.60886e+06 -1.09306e+06 -1.02211e+06 48013.2 -376887 -39543.3 0
1301.45 885.515 1745.82 -637873 -540193 -546329 -49808.5 -264212 20397.5 0
1302.72 885.981 1747.67 -969468 -1.14126e+06 -1.48717e+06 -129884 -114444 10235.1 625266
1304.18 882.272 1747.49 -1.15889e+06 -1.38893e+06 -1.80474e+06 -114557 -206386 33951.1 637777
1305.82 884.013 1747.92 -1.28867e+06 -1.46649e+06 -1.86072e+06 -115948 -284121 59407.8 640913
1301.11 887.081 1748.34 -1.64699e+06 -1.24999e+06 -1.06298e+06 -112065 154361 -6481.01 0
1301.45 883.396 1746.4 -614643 -760681 -702342 -97573.5 -246852 92976.6 0
1301.65 883.616 1747.43 -825443 -1.01233e+06 -1.0694e+06 -70180.1 49324.9 367.255 0
1302.72 883.39 1746.68 -907299 -1.03143e+06 -1.27066e+06 -54059.6 -186627 13971.5 636970
1301.89 885.523 1747.19 -663105 -999803 -1.18509e+06 -56226 -46250.1 65942.5 156845
1304.31 882.819 1749.31 -1.21594e+06 -1.22387e+06 -1.511e+06 -96697.9 -114716 61087.5 620108
1301.4 884.438 1745.91 -687090 -622027 -579299 -97492.9 -381238 30136.3 0
1302.75 886.53 1745.71 -759918 -827646 -874269 -35907.1 -148559 29703.6 644177
1300.28 886.435 1749.38 -1.64717e+06 -1.04768e+06 -1.10167e+06 10059.6 -483785 56594.2 0
1301.76 885.079 1745.9 -1.21928e+06 -1.18575e+06 -1.54133e+06 -38421 -532856 98104.9 0
1302.4 884.154 1745.76 -934917 -954341 -1.08078e+06 -56444.1 -231833 30125.5 643704
1300.56 885.615 1748.98 -1.15112e+06 -764625 -795873 -46338.8 -167081 -29904.4 0
1301.46 883.166 1747 -545064 -605008 -649731 -77131.9 -49731.8 -11310.1 0
1312.56 886.47 1749.35 -1.32343e+06 -1.3495e+06 -1.61419e+06 -87348.2 -342367 71886.6 661191
1300.54 885.604 1749.17 -1.58485e+06 -1.05566e+06 -983609 19282.7 -380988 1034.26 0
1310.39 883.416 1746.63 -1.36147e+06 -1.34789e+06 -1.67472e+06 -79583 -390974 71854.3 678621
1302.15 886.462 1747.49 -860395 -1.06892e+06 -1.4198e+06 -130103 -83210.2 -10942.3 623561
1300.37 886.497 1749.18 -1.35097e+06 -877642 -987256 -23976 -269963 10790.9 0
1305.93 883.897 1748.23 -1.0264e+06 -1.20568e+06 -1.49761e+06 -115410 -206136 35151.5 638579
1306.2 883.741 1748.11 -1.1097e+06 -1.27847e+06 -1.58517e+06 -128071 -247477 49558 641362
1314.22 887.657 1746.04 -1.43202e+06 -1.39883e+06 -1.6565e+06 -92912.2 -373117 80275.2 701587
1300.88 887.101 1748.83 -547786 -434053 -503398 -78164.6 -112756 -45525.3 0
1303.46 884.498 1747.7 -1.00562e+06 -1.18184e+06 -1.59153e+06 -127487 -127743 65951.2 630103
1300.66 885.335 1749.07 -1.4469e+06 -940850 -887450 -32766.8 -326570 -33453.5 0
1303.36 884.04 1747.53 -848630 -1.11497e+06 -1.37021e+06 -101377 -125710 61502.5 631560
1301.37 883.653 1747.6 -895097 -990794 -856542 -99392.7 206086 -9106.14 0
1303.31 887.888 1748.65 -938698 -962191 -1.12669e+06 -144624 -2884.66 36594.3 617311
1301.84 886.53 1746.51 -615819 -943602 -1.40857e+06 -57544 -284057 36885.6 158494
1301.93 883.199 1747.81 -802549 -936245 -1.13362e+06 -88662.4 -21754.8 -312.893 155770
1301.81 887.394 1747.88 -881843 -987688 -945875 -76110.1 45947.7 -2524.14 154494
1302.81 885.929 1747.53 -626345 -692348 -767088 -50783.2 -73424.6 275.093 627164
1301.47 882.759 1748.65 -995973 -812050 -634257 -60787.7 -186769 4736.53 0
1301.91 882.533 1748.13 -937834 -1.00015e+06 -1.03263e+06 -93817.1 -45629.4 24542.1 309510
1301.79 887.513 1747.79 -876734 -990179 -969823 -102861 62057.2 21517.6 154494
1301.73 887.811 1748.44 -972124 -812679 -780322 -69879.1 35461.9 48329.7 153042
1301.74 882.441 1746.62 -720739 -973299 -1.26583e+06 -124801 -259200 14446.3 158310
1301.52 885.645 1746.69 -1.06306e+06 -1.31859e+06 -1.47443e+06 31570.7 -330120 109390 0
1301.74 887.948 1748.21 -1.07254e+06 -920215 -889675 -100213 35797.1 21906.9 153237
1301.74 885.704 1748.44 -799021 -750109 -620030 -102572 -80367.2 -975.628 153486
1300.96 887.762 1748.71 -859754 -669318 -640901 -107900 -73913.1 -39887.5 0
1300.2 882.499 1749.42 -1.39401e+06 -1.02024e+06 -988385 97170.8 -369639 -33998.8 0
1301.42 886.774 1745.63 -1.22274e+06 -1.16402e+06 -1.1832e+06 -17646.2 -530019 -2398.3 0
1300.95 882.432 1748.79 -1.23291e+06 -877893 -787938 -29274.3 -151613 -74619.6 0
1301.59 884.563 1747.37 -773183 -896724 -995274 -50862.6 58147.7 8628.84 0
1301.59 887.631 1747.18 -541674 -839343 -972207 -19046.5 124274 79793.4 0
1303.94 883.31 1747.92 -1.13761e+06 -1.31545e+06 -1.85675e+06 -81844.3 -155247 79923.1 631360
1301.48 887.525 1746.16 -1.08939e+06 -1.01162e+06 -1.13758e+06 29069.2 -465733 29469.4 0
1305.32 882.419 1746.14 -1.55554e+06 -1.58419e+06 -2.05396e+06 -91100.4 -510602 91585.4 656947
1301.83 887.862 1748.27 -1.11212e+06 -959047 -918972 -72210.4 16596.3 27193.2 306278
1304.44 883.069 1749.27 -1.18198e+06 -1.20369e+06 -1.4736e+06 -95572.3 -121959 50203.5 621083
1301.9 882.395 1748.34 -920014 -932513 -1.10204e+06 -74549.1 31992.6 9898.42 308781
1301.65 884.05 1745.95 -991776 -1.04019e+06 -1.40522e+06 -91028.4 -512043 63358.9 0
1301.79 882.725 1745.87 -990444 -1.02281e+06 -1.55865e+06 -91073.6 -429147 51605.3 0
1302.25 887.499 1748.25 -997887 -937863 -1.15551e+06 -122731 -5235.35 25140.3 615877
1300.98 882.203 1748.84 -1.42144e+06 -973488 -872126 -11997.4 -172118 15473 0
1302.24 882.917 1747.34 -941673 -1.08191e+06 -1.30243e+06 -64697.6 -128846 31678 628298
1312.46 885.77 1749.02 -1.33195e+06 -1.35316e+06 -1.61761e+06 -94238.7 -345975 72210.6 664452
1301.04 884.915 1748.54 -599961 -535358 -538988 -91952.4 -97073.9 -66361.3 0
1303.51 887.83 1747.54 -1.07322e+06 -1.26013e+06 -1.55303e+06 -91805.1 -150618 85463.8 629356
1301.78 886.736 1745.54 -928050 -927936 -1.12201e+06 -81938.1 -386484 86730.3 160051
1301.09 885.253 1749.38 -1.234e+06 -854953 -755022 10706.6 -333760 -21168.7 0
1302.51 886.644 1747.97 -1.11662e+06 -1.21768e+06 -1.48544e+06 -97786 -41538.8 79339.4 620704
1301.41 887.044 1746.53 -495490 -548910 -526291 -121393 -231874 5576.32 0
1302.46 886.857 1748.56 -1.05459e+06 -976244 -1.02585e+06 -116450 -63601 23921.3 614489
1301.63 882.417 1747.33 -543006 -869560 -956138 -82058.3 -26327.1 12760.2 0
1303.01 882.662 1749.26 -1.00948e+06 -996634 -1.06157e+06 -75542.7 -48625.1 7835.05 613810
1300.94 887.105 1748.75 -1.24525e+06 -844349 -767900 -133293 -70051.4 -57954.2 0
1302.45 885.985 1749.43 -1.19237e+06 -972912 -1.05192e+06 -75958.9 -41845.2 24179.2 606499
1304.5 882.65 1749.19 -1.03671e+06 -1.06476e+06 -1.30786e+06 -133213 -124930 39680.9 622450
1301.7 882.022 1746.15 -958777 -1.11293e+06 -1.33839e+06 -44162 -375544 100345 0
1301.02 884.53 1749.17 -1.21393e+06 -780809 -756580 -27270.1 -325157 -48486.7 0
1300.15 886.505 1749.44 -1.50257e+06 -926664 -975323 -20684.2 -496594 41484.4 0
1301.46 883.683 1745.72 -665445 -545811 -581299 -49833.7 -277760 27836.6 0
1301.01 882.634 1748.61 -1.407e+06 -948609 -845025 -38095.8 -47960.6 -48349.5 0
1301.4 884.873 1747.43 -512824 -639596 -667809 -116090 74221.9 -25866.5 0
1308.29 883.638 1747.75 -1.33223e+06 -1.38568e+06 -1.67507e+06 -100077 -377256 75544.4 656140
1300.97 882.658 1748.52 -1.48074e+06 -1.10559e+06 -957204 -49084.9 14350.6 -45195 0
1300.38 885.327 1749.2 -1.60359e+06 -1.01781e+06 -1.02622e+06 38143.9 -348898 7104.25 0
1300.59 885.178 1749.02 -1.08208e+06 -733245 -713756 -52816.4 -261105 -32895.4 0
1303.08 883.178 1745.91 -1.26953e+06 -1.53373e+06 -1.7898e+06 -141981 -352187 47148.9 646625
1303.52 884.261 1745.66 -1.517e+06 -1.62352e+06 -2.12375e+06 -91659.7 -491576 47618.8 650594
1315.46 887.951 1746.26 -1.4359e+06 -1.40425e+06 -1.64931e+06 -86079.9 -344934 78910 705889
1302.5 883.167 1748.11 -883233 -982775 -1.14502e+06 -100221 -47560 33401.2 621926
1301.68 884.502 1747.28 -547717 -777443 -964540 -105172 17914.7 39849.5 0
1300.71 885.691 1749.14 -1.37722e+06 -857591 -892941 1134.02 -363099 -16872 0
1301.81 887.622 1746.17 -728242 -689508 -980031 -53640.6 -374019 125640 158725
1301.5 885.484 1745.9 -961292 -924800 -1.08092e+06 -73923 -547311 64801 0
1300.96 884.454 1749.26 -1.20337e+06 -776842 -781549 -10746.3 -349862 -38730 0
1301.92 883.237 1747.31 -689595 -979912 -1.19988e+06 -39741.5 -94406.5 38172.5 313862
1301.01 887.93 1748.58 -550086 -569312 -552481 -87949.3 -82662.8 -31445.4 0
1301.39 883.354 1746.45 -559799 -580067 -520773 -99553.3 -218943 40642.3 0
1300.63 885.583 1749.26 -1.25296e+06 -696318 -795409 -15301 -318048 -18090.5 0
1303.36 882.571 1748.77 -978557 -1.01847e+06 -1.0793e+06 -102982 -25913.3 14798.6 620553
1301.5 886.22 1746.4 -527171 -645974 -782973 -128449 -269493 26778.2 0
1301.51 883.413 1746.47 -579026 -801846 -876748 -43889.5 -267652 65188.4 0
1304.62 882.928 1748.88 -1.12566e+06 -1.1908e+06 -1.53444e+06 -104293 -130200 62595.5 625905
1302.3 885.819 1746.08 -739267 -794526 -847969 -37125.7 -138681 19101.5 638750
1301.07 882.397 1748.79 -680208 -591086 -610833 -36032.2 -184940 -54775.7 0
1301.72 882.471 1747.3 -621285 -952982 -999598 -95009.8 -31678.5 36184.2 0
1302.03 882.921 1747.35 -1.09153e+06 -1.32206e+06 -1.8485e+06 -70509.8 -123711 49626.9 470641
1303.71 884.372 1745.92 -827526 -985580 -1.14967e+06 -52055.2 -179858 23019.9 649014
1302.36 884.247 1745.87 -1.08816e+06 -1.13459e+06 -1.28416e+06 -66211.4 -309559 52828.5 642310
1302.63 883.068 1748.66 -1.10889e+06 -1.0765e+06 -1.21368e+06 -107207 -25104.2 13894.8 617269
1302.43 884.584 1745.88 -1.06997e+06 -1.13369e+06 -1.25798e+06 -58351.9 -306186 39159.7 642275
1302.57 884.094 1748.71 -932816 -900333 -897116 -104141 4283.79 -13593.8 615691
1300.74 886.094 1748.89 -1.3815e+06 -775479 -799975 -37351.3 -197659 -37273.3 0
1300.81 885.235 1749.25 -1.26625e+06 -763164 -814272 22827.3 -371364 -28532.1 0
1302.81 885.467 1746.8 -1.02257e+06 -1.18599e+06 -1.45163e+06 -66960.8 -226555 42013.8 634615
1302.01 882.728 1745.98 -566089 -552056 -867812 -34116 -228772 7430.13 320614
1303.98 887.838 1748.21 -1.1374e+06 -1.29944e+06 -1.72936e+06 -119129 -149151 125367 625284
1301.47 886.985 1746.47 -726565 -759165 -926741 -55791.1 -255632 -30477.5 0
1304.58 885.077 1749.39 -1.15589e+06 -1.15854e+06 -1.47378e+06 -124867 -130077 48750.2 619039
1300.92 884.345 1749.2 -1.25704e+06 -859808 -812736 -19511.6 -358976 -32480 0
1302 883.549 1745.6 -1.38871e+06 -1.40651e+06 -1.74426e+06 -118283 -407154 33607.3 322203
1301.71 887.979 1749.31 -1.02129e+06 -831277 -796365 -86194.3 -119492 17304.2 602176
1300.97 884.954 1748.56 -1.36487e+06 -978532 -799701 -73643.8 -83159.5 -53152 0
1301.7 886.083 1746.33 -883341 -983361 -1.18158e+06 -44964.1 -379536 52531.8 0
1300.7 882.312 1748.95 -1.10141e+06 -896223 -816100 7386.97 -215798 -76837.6 0
1302.53 883.464 1746.67 -747248 -791799 -871893 -44780.8 -139860 20086.8 636063
1302.82 885.793 1745.5 -1.18384e+06 -1.35259e+06 -1.60085e+06 -59705.5 -375777 24463.1 647200
1301.4 887.405 1745.7 -823916 -481289 -551543 -42264 -351781 -58553.8 0
1301.36 887.827 1748.12 -1.3844e+06 -1.13042e+06 -927305 -4230.8 174996 3281.94 0
1301.24 886.505 1748.93 -1.50921e+06 -934291 -751624 -37084.4 -129067 -9310.5 0
1304.1 882.666 1748.04 -1.17599e+06 -1.32964e+06 -1.78657e+06 -100948 -145700 29505.8 631594
1300.84 883.196 1749.3 -955945 -748109 -696107 -54378.8 -277378 -30851.7 0
1301.38 886.297 1745.93 -333326 -348540 -369005 -32919.4 -245273 46647.7 0
1301.43 882.087 1745.55 -283543 -478262 -658030 -125045 -217476 1097.85 0
1304.14 887.81 1748.42 -1.09021e+06 -1.24024e+06 -1.61316e+06 -117199 -126662 129830 624086
1301.75 885.972 1748.79 -1.29888e+06 -988018 -997131 -62048.1 -36437.1 36150.5 305103
1303.45 884.61 1747.87 -919698 -1.10969e+06 -1.43185e+06 -106880 -114833 72593.9 628271
1301.51 883.523 1746.49 -593349 -761861 -866202 -136161 -253086 30833.8 0
1303.14 882.558 1748.82 -1.16114e+06 -1.15578e+06 -1.325e+06 -105778 -27813.4 -10111.6 618853
1301.92 886.332 1748.8 -1.12917e+06 -918750 -915637 -86678.7 -57888.8 39342.7 457406
1301.5 884.049 1749.19 -1.2229e+06 -916558 -789338 -56465.9 -194836 15173.1 151319
1300.74 885.984 1748.91 -1.5243e+06 -1.00585e+06 -889263 -105012 -204797 -47506.2 0
1302.8 887.047 1746.26 -1.16932e+06 -1.32193e+06 -1.61111e+06 -40972.4 -342986 66028.9 638660
1302.22 886.308 1748.79 -973071 -907141 -892260 -114769 -73858.7 38045.1 611384
1301.79 882.524 1745.78 -690805 -806528 -1.11041e+06 -48031.4 -156124 8828.46 0
1303.63 882.757 1749.45 -1.2348e+06 -1.17873e+06 -1.42993e+06 -80030.8 -73245.5 33825.3 615139
1302.29 887.318 1748.29 -1.04699e+06 -1.01341e+06 -1.20869e+06 -96241.7 -2420.59 53937.7 615860
1302.87 882.749 1748.94 -1.0639e+06 -1.06996e+06 -1.20295e+06 -89724.7 -54291.5 32122.3 616126
1301.6 883.904 1747.67 -515407 -558990 -644612 -103377 30929.9 -14080 0
1301.45 883.558 1746.42 -556914 -597789 -605964 -113023 -207180 -471.112 0
1301.37 886.735 1745.69 -453700 -479175 -337575 -27629.6 -262313 -13629.1 0
1300.53 885.243 1749.09 -1.82525e+06 -1.18083e+06 -1.11684e+06 22181.5 -309445 -5421.49 0
1306.12 887.031 1746.52 -1.24257e+06 -1.39928e+06 -1.70022e+06 -87253.8 -350030 69346.6 654018
1304.2 886.55 1748.44 -848791 -1.06908e+06 -1.31494e+06 -106706 -103477 97749.8 625165
1301.98 886.667 1747.94 -954498 -951893 -1.24358e+06 -90622.5 -14638.1 8465.8 463881
1307.05 882.257 1745.91 -1.41615e+06 -1.36843e+06 -1.73087e+06 -80311.4 -432174 67734.4 668652
1302.89 885.065 1747.91 -820086 -953890 -1.08077e+06 -117818 -49776.4 25006.6 624540
1301.48 886.395 1745.6 -1.1262e+06 -1.0524e+06 -1.2164e+06 -103208 -581384 71757.3 0
1300.99 886.975 1749.06 -1.32104e+06 -801206 -707390 -126019 -198943 -57736.5 0
1303.42 884.187 1747.7 -857136 -1.00296e+06 -1.15112e+06 -66158.6 -91211.3 44879.8 630114
1302.38 886.591 1746.65 -813854 -973213 -1.0545e+06 -73309.4 -172615 35663.5 632955
1300.46 882.43 1749.43 -1.14668e+06 -830541 -851136 -1566.1 -334547 -25074.9 0
1302.54 887.163 1748.52 -844363 -875229 -894928 -102144 -57069.6 22295.7 615058
1301.82 885.194 1746.07 -696925 -942843 -1.25489e+06 -98804.7 -428260 83502.8 0
1301.38 885.359 1746.46 -387207 -375307 -370482 -95776.9 -141521 -970.093 0
1301.79 887.918 1748.39 -784950 -726600 -704135 -77489 -54950.7 29651.9 306278
1301.06 887.573 1748.55 -232041 -281768 -437040 -88666.2 -117245 -22953.8 0
1301.73 884.387 1747.32 -620894 -907776 -1.00802e+06 -79563.2 6965.85 60413.3 0
1301.24 886.147 1748.14 -1.38845e+06 -1.07136e+06 -905356 -131475 215476 -12741.7 0
1301.79 885.301 1746 -666807 -833329 -1.1467e+06 -86276.3 -409839 75695.2 0
1305.19 885.067 1748.3 -940893 -1.12293e+06 -1.36678e+06 -90120.3 -141629 64860.6 633060
1301.11 884.993 1748.99 -1.01338e+06 -746917 -619535 -60996.4 -202461 -68813.2 0
1301.51 885.756 1746.54 -456997 -483891 -638821 -105652 -179140 17101.3 0
1301.34 882.664 1747.7 -966020 -981040 -833535 -91939.3 167249 -16003.8 0
1301.97 887.002 1746.51 -704225 -915140 -1.12425e+06 -70776.3 -257216 12347.3 316573
1300.68 883.853 1749.09 -1.67339e+06 -1.1721e+06 -1.06524e+06 44956.8 -358907 2270.81 0
1301.15 886.589 1748.91 -1.41217e+06 -976743 -725269 -49059 -148579 -43068.1 0
1300.62 885.223 1749.1 -1.29193e+06 -840022 -815160 -29735.6 -289003 -29398.8 0
1304.68 886.6 1745.53 -1.59847e+06 -1.72249e+06 -2.13553e+06 -118175 -489679 60817.5 656257
1301.63 882.936 1746.67 -637626 -858733 -1.09491e+06 -96984.4 -151645 52990.5 0
1301.49 886.338 1748.19 -1.07796e+06 -852437 -751175 -151257 72693 -6153.76 0
1304.88 887.097 1748.8 -1.06678e+06 -1.24745e+06 -1.70138e+06 -131025 -153245 104231 624836
1300.94 887.075 1748.53 -1.66087e+06 -1.26824e+06 -1.02745e+06 -98680.5 81396 -44185.3 0
1301.98 884.414 1746.95 -926792 -1.11144e+06 -1.44033e+06 -102586 -187724 -28005.2 315284
1301.52 885.65 1746.58 -558706 -784723 -855791 -81320 -266627 38868.4 0
1300.32 887.62 1749.49 -1.15314e+06 -642759 -783567 -95379.4 -349085 -14863.5 0
1311.38 882.121 1747.84 -1.42432e+06 -1.41786e+06 -1.67066e+06 -91218.6 -366168 74981.8 673071
1301.31 884.416 1747.69 -1.12028e+06 -1.08417e+06 -936692 -89019.2 263115 -24724 0
1300.92 885.531 1749 -1.63989e+06 -950271 -839119 -34093.2 -271017 -38570.7 0
1301.17 884.941 1748.9 -1.43739e+06 -1.0542e+06 -793941 -17255.6 -261090 -32247.4 0
1301.4 886.822 1749.3 -1.04727e+06 -795336 -747875 -29915.1 -150895 -10573.9 300742
1302.24 882.02 1747.19 -908856 -986795 -1.22659e+06 -54718 -160966 8500.89 630433
1304.23 882.322 1747.79 -808706 -1.01373e+06 -1.23829e+06 -91209.5 -98890.7 23064 635012
1301.45 887.462 1746.68 -615863 -763159 -835486 -40103.2 -157892 -43023 0
1304.64 882.9 1749.15 -991442 -1.06546e+06 -1.28758e+06 -109190 -131062 56935 623425
1302.32 882.776 1747.25 -795242 -862195 -989397 -54112.7 -126884 14302.7 629649
1302.46 884.199 1748.05 -821590 -925327 -1.05064e+06 -108523 -45437.2 14076.7 621558
1301.11 884.45 1749.33 -1.28245e+06 -931839 -763183 -9962.22 -325712 13964.3 0
1306.81 885.05 1747.56 -1.19003e+06 -1.32318e+06 -1.60358e+06 -125400 -318112 42418.7 648961
1301.1 887.108 1748.5 -276475 -303315 -410623 -78341.2 -103721 -19183.3 0
1301.66 883.606 1747.32 -522675 -784750 -915010 -130204 -9471.43 3945.98 0
1301.88 884.599 1745.55 -870576 -952985 -1.03782e+06 -74947.2 -386592 34893.3 160488
1300.25 886.353 1749.33 -1.72655e+06 -1.13755e+06 -1.13108e+06 -19681.2 -508077 49998.6 0
1301.97 887.962 1748.13 -816652 -777269 -782557 -118538 19055.1 37673.7 307383
1302.27 882.365 1746.98 -925165 -1.07316e+06 -1.24864e+06 -60560.4 -176348 190.028 632405
1302.02 885.01 1746.71 -807556 -1.023e+06 -1.32621e+06 -35635.7 -230961 54940 316324
1300.73 883.941 1748.76 -1.68596e+06 -1.09437e+06 -993278 -22756.7 -164319 -43862.6 0
1305.26 883.133 1745.74 -1.36701e+06 -1.36166e+06 -1.75819e+06 -99069.5 -457335 65200.1 659992
1307.02 886.472 1748.87 -1.15082e+06 -1.2782e+06 -1.5613e+06 -93616.4 -251215 70522.5 636217
1302.05 887.653 1747.1 -754354 -906884 -1.06756e+06 -46656.5 -108373 9255.31 625945
1301.69 885.95 1746.43 -677118 -879578 -1.15808e+06 -74185.4 -328619 74716.7 0
1313.84 885.476 1746.19 -1.41613e+06 -1.39062e+06 -1.63169e+06 -87392.3 -356577 76765.1 699858
1301.1 887.918 1748.39 -1.87887e+06 -1.42828e+06 -1.1084e+06 -67603.7 188358 -13141.9 0
1302.12 887.629 1746.96 -731221 -859483 -1.01553e+06 -60509.6 -127755 19611 627761
1309.69 883.962 1746.45 -1.35499e+06 -1.33612e+06 -1.66444e+06 -78574.9 -397623 68136.5 676201
1304.63 885.147 1747.84 -797295 -990789 -1.17254e+06 -86732.6 -114990 62911 634451
1301.18 884.526 1749.24 -1.43843e+06 -957472 -777041 -5210.59 -285547 34304.6 0
1300.5 885.532 1749.1 -1.47547e+06 -935173 -905477 -36361.5 -345534 -7631.38 0
1301.66 886.265 1747.1 -463036 -718017 -961681 -137579 54758.6 -10718.1 0
1301.69 887.752 1747.19 -908678 -1.16412e+06 -1.40073e+06 -136422 -24157.7 -66256.2 155794
1306.74 887.656 1748.3 -1.20023e+06 -1.3371e+06 -1.66916e+06 -107680 -271542 72984.2 639366
1305.22 887.004 1749.03 -893075 -1.03625e+06 -1.24911e+06 -99299.5 -129318 66453.7 624534
1302.85 885.343 1746.89 -1.06819e+06 -1.30944e+06 -1.52999e+06 -83601 -222150 55206.4 634072
1304.16 885.353 1749.4 -1.23673e+06 -1.23559e+06 -1.59341e+06 -119769 -116164 57232.2 616508
