x y z dx dy dz
1278.57 937.489 1800.49 -0.284172 0.324454 -0.0145167
1278.45 913.058 1802.38 -0.27936 0.341214 -0.017608
1277.25 949.092 1801.64 -0.286562 0.317288 -0.0145746
1269.3 943.464 1795.71 -0.278922 0.320151 -0.0163669
1268.05 954.943 1797.45 -0.285123 0.314563 -0.0161278
1270.24 931.284 1795.89 -0.274099 0.329158 -0.0169094
1260.02 949.803 1790.96 -0.27491 0.318159 -0.0202454
1252.33 931.123 1786.34 -0.261525 0.328408 -0.0221792
1253.04 919.488 1788.95 -0.260227 0.333845 -0.0214304
1253.77 908.542 1792.24 -0.262316 0.340328 -0.0197083
1254.58 897.715 1795.85 -0.2617 0.345992 -0.020181
1245.54 890.874 1793.65 -0.255445 0.348156 -0.0229909
1255.27 886.549 1799.5 -0.260891 0.350486 -0.0201063
1246.14 879.489 1797.35 -0.256001 0.353889 -0.0220221
1255.74 875.187 1803.04 -0.259793 0.354428 -0.0199851
1246.8 867.949 1801.01 -0.253876 0.357553 -0.0228609
1247.5 856.469 1804.54 -0.254923 0.359913 -0.0224295
1263.56 904.505 1797.85 -0.268279 0.343473 -0.0198575
1265.28 882.142 1804.97 -0.267125 0.352249 -0.0184565
1262.38 914.611 1794.65 -0.267103 0.337102 -0.0172787
1264.8 893.717 1801.44 -0.26816 0.347805 -0.0195695
1275.13 902.031 1803.46 -0.276478 0.34408 -0.0186714
1279.18 925.389 1800.94 -0.281537 0.334793 -0.0147018
1251.36 943.67 1785.04 -0.262332 0.323296 -0.0218396
1260.92 937.425 1790.57 -0.268714 0.325661 -0.0199767
1261.73 925.535 1792.11 -0.267277 0.331634 -0.0191312
1271.25 919.382 1797.83 -0.275119 0.337753 -0.0186949
1270.88 910.241 1799.57 -0.272501 0.341986 -0.0176779
1279.01 849.672 1795.54 -0.256122 0.360599 -0.0223769
1268.73 846.087 1790.72 -0.248248 0.360487 -0.025258
1271.67 857.387 1790.19 -0.25164 0.357919 -0.0240742
1261.34 853.871 1785.54 -0.243979 0.357951 -0.0268627
1264.24 865.156 1785.12 -0.247327 0.355109 -0.0261277
1253.88 861.726 1780.63 -0.239516 0.355563 -0.0282296
1251.03 850.382 1780.79 -0.236645 0.357899 -0.0293544
1246.4 869.696 1775.9 -0.235838 0.352122 -0.0296779
1282.06 860.904 1794.69 -0.258945 0.357264 -0.0213714
1319.89 894.057 1803.49 -0.282945 0.355492 -0.0105265
1323.05 905.217 1801.64 -0.285047 0.3531 -0.00982332
1312.82 901.504 1797.25 -0.278215 0.351522 -0.0130777
1315.82 912.588 1795.73 -0.280333 0.348708 -0.0122731
1305.56 909.255 1791.38 -0.273713 0.34766 -0.0154196
1248.68 944.227 1758.77 -0.237168 0.327373 -0.027841
1258.51 947.715 1764.16 -0.245584 0.32749 -0.0252972
1255.88 936.001 1763.74 -0.242413 0.330781 -0.0266589
1265.86 939.42 1768.34 -0.249955 0.331772 -0.0239087
1263.09 927.598 1768.95 -0.247148 0.334649 -0.0249682
1273.37 930.914 1772.93 -0.253814 0.335051 -0.0230833
1269.76 918.952 1774 -0.251339 0.337492 -0.0242816
1302.47 898.022 1793.19 -0.272109 0.350796 -0.0162899
1308.28 920.582 1790.27 -0.275727 0.345693 -0.0148298
1252.13 924.329 1764.83 -0.239203 0.333445 -0.0278766
1275.65 942.844 1773.31 -0.25741 0.332774 -0.0208433
1318.02 923.433 1794.84 -0.282765 0.346692 -0.0115466
1295.12 905.926 1787.56 -0.267236 0.346631 -0.0182389
1291.88 894.596 1789.6 -0.266124 0.349513 -0.0187717
1299.19 886.833 1795.29 -0.270149 0.352746 -0.0172054
1283.26 934.295 1777.14 -0.260392 0.33685 -0.0204592
1285.04 946.146 1778.57 -0.265545 0.334198 -0.0177307
1310.61 932.209 1790.4 -0.278316 0.344266 -0.0140049
1277.13 954.374 1775.93 -0.262435 0.330129 -0.0179894
1284.42 902.568 1784.27 -0.261452 0.345851 -0.0214824
1281.1 891.183 1786.32 -0.259573 0.347813 -0.022265
1273.59 899.185 1781.24 -0.255101 0.343978 -0.0240936
1331.54 946.388 1802.59 -0.294252 0.349585 -0.00522233
1302.89 868.135 1803.33 -0.272288 0.358887 -0.0149559
1270.32 887.77 1783.06 -0.253821 0.348251 -0.0242478
1262.83 895.732 1778.16 -0.24979 0.344169 -0.0256603
1287.67 914.088 1782.35 -0.262456 0.342707 -0.0201515
1294.14 949.452 1784.13 -0.273093 0.334702 -0.0147387
1300.71 929.13 1785.62 -0.271147 0.342125 -0.0167394
1277.78 879.848 1788.05 -0.257711 0.350905 -0.0228296
1299.59 856.957 1804.9 -0.270134 0.36127 -0.0166431
1259.6 884.296 1779.53 -0.246886 0.348621 -0.026563
1331.16 934.415 1801.15 -0.291586 0.35046 -0.00761538
1266.13 907.248 1776.07 -0.251018 0.340257 -0.025454
1255.32 903.554 1772.95 -0.243277 0.340929 -0.0274052
1323.83 942.378 1797.89 -0.289043 0.346783 -0.00745694
1258.53 915.198 1770.54 -0.244714 0.33745 -0.0265907
1246.87 911.661 1766.59 -0.237527 0.336383 -0.0289361
1302.91 941.167 1787.04 -0.27499 0.340915 -0.0145684
1267.95 951.223 1769.88 -0.253647 0.328976 -0.0219358
1276.99 910.706 1779.11 -0.256488 0.341393 -0.023185
1288.55 883.326 1791.64 -0.263531 0.352026 -0.0204164
1306.28 879.281 1801.37 -0.274803 0.355627 -0.0147022
1309.62 890.399 1799.25 -0.276464 0.353783 -0.0138042
1335.27 921.857 1804.51 -0.292864 0.355135 -0.00655491
1326.22 916.686 1800.44 -0.287332 0.351677 -0.00922247
1295.82 875.656 1797.33 -0.268019 0.355525 -0.0179892
1280.34 922.426 1777.47 -0.257385 0.338731 -0.0224791
1298.11 917.387 1786.03 -0.269158 0.344396 -0.0180021
1322.07 952.371 1799.48 -0.290103 0.345273 -0.00591347
1313.87 944.821 1793.23 -0.28313 0.343172 -0.0103656
