x y z dx dy dz
1295.93 859.184 1748.62 0.0125963 0.0070607 -0.00304038
1295.98 859.378 1748.63 0.0127447 0.00697592 -0.00304194
1296.03 859.572 1748.64 0.0128906 0.00689099 -0.00304328
1296.07 859.766 1748.64 0.0130355 0.00680571 -0.00304527
1296.12 859.96 1748.65 0.0131787 0.00672182 -0.00304625
1296.16 860.155 1748.66 0.0133214 0.00663842 -0.00304665
1296.21 860.349 1748.67 0.0134645 0.00655735 -0.00304703
1296.25 860.543 1748.67 0.0136073 0.00647646 -0.00304738
1296.29 860.738 1748.68 0.0137462 0.00639331 -0.00304524
1296.34 860.932 1748.69 0.0138853 0.00631131 -0.00304368
1298.5 859.109 1746.15 0.00916994 0.0066105 -0.00654774
1298.54 859.305 1746.16 0.00930207 0.00652859 -0.0065426
1298.59 859.501 1746.16 0.00943383 0.00644718 -0.0065371
1298.63 859.697 1746.17 0.00956455 0.00636639 -0.00653097
1298.68 859.894 1746.18 0.00969561 0.00628976 -0.00652575
1298.72 860.091 1746.19 0.00982563 0.00621114 -0.00652103
1298.77 860.288 1746.19 0.00995533 0.00613156 -0.00651397
1298.81 860.485 1746.2 0.0100835 0.00605439 -0.00650651
1298.85 860.682 1746.21 0.0102116 0.00598039 -0.00649965
1298.9 860.879 1746.22 0.010337 0.00590393 -0.00649395
1298.56 859.301 1743.25 0.0120132 0.00587815 -0.00632595
1298.67 859.797 1743.27 0.0122191 0.00572395 -0.00629298
1298.78 860.294 1743.29 0.0124168 0.00557633 -0.00627977
1298.89 860.79 1743.31 0.0126039 0.00543199 -0.00626181
1293.44 859.401 1743.19 0.0127165 0.00771024 -0.00304152
1293.56 859.899 1743.21 0.0129204 0.00753128 -0.00304692
1293.68 860.398 1743.23 0.0131126 0.00735506 -0.00305357
1293.79 860.897 1743.25 0.0132922 0.00717821 -0.00305692
1293.35 859.078 1746.08 0.016033 0.00738078 -0.00329501
1293.39 859.273 1746.09 0.0162004 0.0073006 -0.00330152
