x z szz sxx pp state
1976.06 1783.69 -5.17957e+06 -1.31314e+06 942750 4
603.036 1669.44 -1.07243e+06 -1.58953e+06 0 0
1482.44 1757.33 -4.33284e+06 -1.09615e+06 528637 0
413.6 1643.4 -1.15992e+06 -1.93422e+06 0 0
1505.22 1720.08 -5.66545e+06 -1.99004e+06 983570 0
495.177 1649.19 -1.15014e+06 -1.83662e+06 0 0
579.344 1664.85 -1.19318e+06 -1.6694e+06 0 0
1464.87 1743.35 -4.42418e+06 -1.34553e+06 576877 0
1321.83 1702.35 -3.35893e+06 -1.66362e+06 193287 0
425.001 1645.36 -1.16916e+06 -1.9337e+06 0 0
1900.25 1769.39 -5.37148e+06 -1.37141e+06 966770 4
1401.26 1758.25 -3.08828e+06 -940671 100778 0
1475.89 1733.31 -4.92281e+06 -1.66978e+06 728580 0
498.132 1654.42 -1.14118e+06 -1.79234e+06 0 0
524.765 1656.3 -1.1552e+06 -1.75842e+06 0 0
402.938 1652.59 -1.06235e+06 -1.84423e+06 0 0
519.535 1657.12 -1.1262e+06 -1.66547e+06 0 0
1314.37 1702.16 -3.29418e+06 -1.70277e+06 155276 0
548.275 1663.97 -1.01261e+06 -1.52618e+06 0 0
501.545 1659.72 -1.02615e+06 -1.69527e+06 0 0
1422.48 1750.27 -3.63137e+06 -1.1721e+06 297910 0
1340.54 1756.25 -2.24176e+06 -857794 0 0
425.258 1648.48 -1.18249e+06 -1.95254e+06 0 0
421.82 1641.35 -1.17922e+06 -1.9717e+06 0 0
1274.96 1703.74 -2.79957e+06 -1.60709e+06 0 0
1337.36 1704.56 -3.62271e+06 -1.75741e+06 279868 0
401.773 1646.62 -1.15548e+06 -1.92135e+06 0 0
456.882 1648.38 -1.06314e+06 -1.8208e+06 0 0
560.106 1664.76 -1.06141e+06 -1.49231e+06 0 0
481.246 1652.72 -1.04684e+06 -1.74745e+06 0 0
1367.03 1704.78 -4.03826e+06 -1.82805e+06 452036 0
1227.67 1702.15 -2.26337e+06 -1.55511e+06 0 0
594.795 1657.42 -1.33743e+06 -1.82062e+06 0 0
1202.8 1715.63 -1.5217e+06 -1.27011e+06 0 0
1898.12 1757.98 -5.96447e+06 -1.60812e+06 1.12488e+06 4
1307.8 1756.1 -1.82271e+06 -863524 0 0
585.009 1669.51 -1.03772e+06 -1.53723e+06 0 0
533.607 1660.64 -1.01439e+06 -1.57084e+06 0 0
516.362 1662.13 -1.03373e+06 -1.63136e+06 0 0
512.633 1657.3 -1.14703e+06 -1.76432e+06 0 0
1418.66 1705.51 -4.7475e+06 -1.98113e+06 720736 0
1885.73 1741.23 -6.23185e+06 -1.88045e+06 1.26242e+06 0
532.153 1654.66 -1.12206e+06 -1.65993e+06 0 0
1237.5 1733.14 -1.36057e+06 -1.00939e+06 0 0
506.094 1657.01 -1.00869e+06 -1.65872e+06 0 0
1479.1 1710.46 -5.51066e+06 -2.10711e+06 969335 0
497.651 1652.2 -1.13769e+06 -1.78038e+06 0 0
488.351 1646.05 -1.26759e+06 -1.94771e+06 0 0
449.312 1648.64 -1.20693e+06 -1.96674e+06 0 0
498.895 1653.91 -1.01567e+06 -1.69329e+06 0 0
1271.59 1750.49 -1.44045e+06 -891642 0 0
569.307 1653.15 -1.29981e+06 -1.79089e+06 0 0
1445.75 1762.47 -3.68751e+06 -1.00508e+06 304226 0
427.468 1646.07 -1.0473e+06 -1.85605e+06 0 0
1469.5 1711.17 -5.35229e+06 -2.04009e+06 910926 0
1485.93 1748.51 -4.63608e+06 -1.30446e+06 630280 0
484.802 1650.49 -1.15823e+06 -1.85411e+06 0 0
1335.69 1701.17 -3.64423e+06 -1.77708e+06 296200 0
585.407 1666.24 -1.04532e+06 -1.5399e+06 0 0
1975.19 1739.02 -6.46761e+06 -1.90184e+06 1.38218e+06 5
441.795 1649.78 -1.07017e+06 -1.84429e+06 0 0
442.994 1649.47 -1.18908e+06 -1.90989e+06 0 0
557.493 1656.34 -1.334e+06 -1.81552e+06 0 0
600.334 1668.2 -1.06358e+06 -1.57488e+06 0 0
551.08 1656.94 -1.33531e+06 -1.81126e+06 0 0
511.254 1650.48 -1.24215e+06 -1.84038e+06 0 0
1359.7 1760.13 -2.49256e+06 -884056 0 0
524.809 1653.39 -1.28398e+06 -1.83756e+06 0 0
485.321 1653 -1.16216e+06 -1.82609e+06 0 0
1455.11 1759.75 -3.90389e+06 -1.04145e+06 374543 0
1446.1 1707.98 -5.07942e+06 -2.05433e+06 839409 0
1339.79 1757.77 -2.20988e+06 -837196 0 0
1235.73 1733.83 -1.33735e+06 -930744 0 0
1226.33 1732.32 -1.37899e+06 -1.0443e+06 0 0
510.73 1653.15 -1.14158e+06 -1.78466e+06 0 0
515.806 1652.3 -1.25676e+06 -1.84303e+06 0 0
601.189 1663.99 -1.0568e+06 -1.57096e+06 0 0
1245.73 1701.67 -2.44265e+06 -1.54604e+06 0 0
437.013 1644.94 -1.19541e+06 -1.9731e+06 0 0
593.901 1663.75 -1.04561e+06 -1.55986e+06 0 0
512.059 1647.72 -1.24715e+06 -1.85521e+06 0 0
539.955 1657.02 -1.16901e+06 -1.71949e+06 0 0
496.862 1651.5 -1.26842e+06 -1.87608e+06 0 0
387.108 1651.53 -1.06206e+06 -1.85724e+06 0 0
1966.23 1769.4 -5.69649e+06 -1.52538e+06 1.08928e+06 5
1206.45 1720.03 -1.49937e+06 -1.24796e+06 0 0
1210.02 1699.15 -2.02071e+06 -1.50925e+06 0 0
1322.3 1753.64 -2.03406e+06 -880929 0 0
515.237 1657.89 -1.01212e+06 -1.62979e+06 0 0
538.501 1651.04 -1.27505e+06 -1.80645e+06 0 0
575.608 1658.42 -1.33124e+06 -1.77867e+06 0 0
474.558 1651.6 -1.05677e+06 -1.78804e+06 0 0
501.905 1649.73 -1.2563e+06 -1.88182e+06 0 0
482.266 1647.56 -1.27056e+06 -1.93428e+06 0 0
1404.58 1757.75 -3.11938e+06 -923052 122168 0
1434.78 1758.81 -3.55202e+06 -972920 280009 0
529.335 1661.71 -1.0092e+06 -1.55381e+06 0 0
566.873 1666.2 -995831 -1.47275e+06 0 0
1804.02 1736.23 -6.05321e+06 -1.95988e+06 1.2446e+06 0
411.767 1645.51 -1.04242e+06 -1.85366e+06 0 0
1313.48 1703.05 -3.28473e+06 -1.68839e+06 146168 0
523.07 1648.7 -1.25665e+06 -1.84164e+06 0 0
402.022 1648.73 -1.03317e+06 -1.8383e+06 0 0
1299.07 1756.39 -1.70146e+06 -852851 0 0
1243.86 1742.93 -1.36471e+06 -960222 0 0
487.858 1655.93 -1.04665e+06 -1.75434e+06 0 0
1455.3 1709.4 -5.1989e+06 -2.12945e+06 871923 0
398.578 1646.89 -1.03437e+06 -1.85084e+06 0 0
1307.75 1755.03 -1.84212e+06 -880347 0 0
1192.86 1714.37 -1.4909e+06 -1.29983e+06 0 0
588.456 1668.01 -1.04593e+06 -1.54407e+06 0 0
500.847 1655.69 -1.01729e+06 -1.69391e+06 0 0
1338.25 1703.68 -3.6567e+06 -1.78785e+06 291526 0
495.179 1646.81 -1.24896e+06 -1.89396e+06 0 0
444.435 1651.89 -1.07702e+06 -1.84825e+06 0 0
430.048 1648.3 -1.04871e+06 -1.85464e+06 0 0
1519.25 1758.45 -4.85193e+06 -1.13655e+06 657684 4
544.423 1661.71 -1.01114e+06 -1.53146e+06 0 0
1385.05 1755.6 -2.91264e+06 -927026 45451.3 0
1405.31 1705.7 -4.59308e+06 -2.004e+06 652060 0
1517.21 1713.66 -6.04172e+06 -2.183e+06 1.08699e+06 0
415.947 1650.9 -1.04722e+06 -1.83197e+06 0 0
1481.82 1760.26 -4.24291e+06 -996291 493221 0
1294.87 1755.35 -1.65887e+06 -830168 0 0
1362.15 1704.95 -4.00053e+06 -1.86138e+06 423318 0
1340.57 1701 -3.6899e+06 -1.74804e+06 328632 0
480.591 1657.31 -1.05851e+06 -1.74584e+06 0 0
1451.28 1762.86 -3.73528e+06 -993066 328934 0
1423.54 1706.14 -4.82124e+06 -2.02833e+06 742888 0
1196.43 1700.55 -1.93756e+06 -1.54342e+06 0 0
493.878 1656.89 -1.02496e+06 -1.69264e+06 0 0
1459.43 1759.06 -3.94011e+06 -1.00116e+06 400547 0
1490.65 1709.16 -5.67869e+06 -2.10512e+06 1.02511e+06 0
506.98 1659.96 -1.01224e+06 -1.66147e+06 0 0
1493.21 1751.78 -4.73689e+06 -1.25453e+06 617002 0
527.016 1650.4 -1.27129e+06 -1.84582e+06 0 0
1199.2 1696.72 -1.94884e+06 -1.51674e+06 0 0
1476.12 1707.67 -5.56137e+06 -2.13234e+06 974236 0
1461.35 1708 -5.3156e+06 -2.10665e+06 909843 0
1222 1730.54 -1.41468e+06 -1.11584e+06 0 0
1193.39 1715.77 -1.50115e+06 -1.29578e+06 0 0
1441.04 1708.19 -5.03549e+06 -2.09943e+06 813264 0
1461.4 1709 -5.27178e+06 -2.07853e+06 903106 0
1337.76 1756.87 -2.20973e+06 -842101 0 0
1995.06 1757.6 -6.02193e+06 -1.72354e+06 1.261e+06 5
1481.92 1709.09 -5.60648e+06 -2.16977e+06 989882 0
1484.47 1759.01 -4.28851e+06 -1.00519e+06 512893 0
1257.59 1710.54 -2.34527e+06 -1.43693e+06 0 0
1252.25 1710.61 -2.31375e+06 -1.44264e+06 0 0
1253.31 1728.12 -1.80885e+06 -1.15721e+06 0 0
1251.33 1730.03 -1.74455e+06 -1.10264e+06 0 0
1250.61 1736.15 -1.53035e+06 -955924 0 0
1252.59 1734.23 -1.63959e+06 -1.06658e+06 0 0
1384.38 1711.16 -4.14876e+06 -1.82778e+06 482911 0
1379.01 1737.81 -3.33834e+06 -1.2518e+06 181914 0
1375.14 1742.54 -3.15651e+06 -1.20802e+06 116211 0
1287.11 1704.52 -2.92985e+06 -1.62578e+06 24329 0
1380.16 1707.9 -4.13455e+06 -1.82268e+06 492571 0
1381.94 1704.29 -4.28216e+06 -1.92649e+06 538630 0
1333.46 1720.96 -3.11646e+06 -1.42714e+06 89721.5 0
1328.92 1715.93 -3.14295e+06 -1.45466e+06 102869 0
1332.52 1716.81 -3.14256e+06 -1.44974e+06 113384 0
1337.05 1721.83 -3.12348e+06 -1.42687e+06 100236 0
1335.64 1749.09 -2.3255e+06 -921107 0 0
1340.45 1752.4 -2.34451e+06 -930339 0 0
1425.13 1758.31 -3.4693e+06 -986121 232796 0
1421.77 1755.09 -3.46961e+06 -992284 245740 0
1285.24 1748.45 -1.67838e+06 -877599 0 0
1280.85 1750.96 -1.51458e+06 -795329 0 0
1355.99 1712.37 -3.72258e+06 -1.72049e+06 314236 0
1364.02 1734.23 -3.24993e+06 -1.3016e+06 142075 0
1457.28 1710.52 -5.19744e+06 -2.05229e+06 863163 0
1453.34 1715.8 -4.97857e+06 -1.92294e+06 792477 0
1450.1 1715.58 -4.94571e+06 -1.92046e+06 785868 0
1450.13 1721.63 -4.78255e+06 -1.79948e+06 725493 0
1243.42 1738.23 -1.39026e+06 -989240 0 0
1247.68 1736.66 -1.51382e+06 -1.04973e+06 0 0
1256.92 1744.27 -1.59694e+06 -986476 0 0
1256.41 1739.19 -1.64535e+06 -1.05281e+06 0 0
1317.01 1719.31 -2.84044e+06 -1.34362e+06 26809.1 0
1320.85 1722.19 -2.86004e+06 -1.36664e+06 26809.1 0
1280.27 1752.3 -1.50655e+06 -783599 0 0
1282.94 1749.29 -1.67098e+06 -911645 0 0
1468.81 1755.22 -4.20435e+06 -1.14557e+06 486236 0
1464.88 1751.36 -4.23135e+06 -1.176e+06 503258 0
1287.52 1717.45 -2.54409e+06 -1.36863e+06 0 0
1286.39 1722.24 -2.38225e+06 -1.273e+06 0 0
666.065 1661.32 -1.09209e+06 -1.80332e+06 0 0
1216.18 1722.85 -1.53241e+06 -1.21696e+06 0 0
1218.96 1719.04 -1.66026e+06 -1.28193e+06 0 0
1345.12 1724.57 -3.23555e+06 -1.43463e+06 127613 0
1165.42 1702.26 -1.63032e+06 -1.50857e+06 0 0
1208.92 1713.02 -1.5898e+06 -1.24532e+06 0 0
1386.4 1739.52 -3.39642e+06 -1.28414e+06 203148 0
1389.83 1745.22 -3.30456e+06 -1.19358e+06 162410 0
1389.96 1732.64 -3.60073e+06 -1.36893e+06 293140 0
1260.5 1744.41 -1.52081e+06 -937552 0 0
1256.52 1742.54 -1.52835e+06 -1.03813e+06 0 0
1255.92 1739.22 -1.56562e+06 -995014 0 0
1238.35 1705.03 -2.31006e+06 -1.52292e+06 0 0
1216.24 1702.89 -2.01867e+06 -1.52352e+06 0 0
1218.42 1707.59 -1.94266e+06 -1.46343e+06 0 0
1317.93 1746.21 -2.25311e+06 -1.05743e+06 0 0
1316.91 1756.92 -1.88799e+06 -847350 0 0
1448.43 1732.12 -4.46323e+06 -1.55458e+06 607989 0
1446.72 1707.08 -5.11511e+06 -2.08327e+06 849003 0
1443.67 1708.71 -5.02889e+06 -2.01676e+06 816286 0
1444.2 1713.73 -4.90664e+06 -1.88401e+06 768603 0
1346.05 1718.45 -3.34506e+06 -1.51961e+06 192252 0
1343.38 1718.53 -3.28695e+06 -1.45857e+06 171584 0
1347.5 1757.95 -2.36804e+06 -884111 0 0
1344.04 1754.87 -2.36728e+06 -898957 0 0
1311.16 1708.2 -3.08646e+06 -1.57349e+06 67582.3 0
1316.35 1708.34 -3.13539e+06 -1.57251e+06 94391.4 0
1533.3 1745.51 -5.50083e+06 -1.43514e+06 841110 0
1292.58 1738.11 -2.0841e+06 -1.08964e+06 0 0
1294.59 1734.2 -2.16949e+06 -1.13326e+06 0 0
1195.73 1713.34 -1.50709e+06 -1.30261e+06 0 0
1195.43 1711.47 -1.56029e+06 -1.32351e+06 0 0
1234.07 1730.48 -1.52072e+06 -1.13378e+06 0 0
1235.26 1726 -1.70837e+06 -1.22461e+06 0 0
1392.4 1727.23 -3.80645e+06 -1.51133e+06 363765 0
1396.5 1725.56 -3.92981e+06 -1.62039e+06 404270 0
1388.02 1724.46 -3.84287e+06 -1.55996e+06 369210 0
1392.12 1722.78 -3.95772e+06 -1.66284e+06 409715 0
1422.38 1719.33 -4.48344e+06 -1.80625e+06 606994 0
1429.42 1757.92 -3.54848e+06 -1.04833e+06 260780 0
1431.58 1755.62 -3.65451e+06 -1.12828e+06 295423 0
1431.6 1756.28 -3.59138e+06 -1.03389e+06 287897 0
1436.72 1753.88 -3.74725e+06 -1.1072e+06 339553 0
1342.23 1704.89 -3.64935e+06 -1.71657e+06 299948 0
1345.59 1708.08 -3.64442e+06 -1.71283e+06 287384 0
1322.67 1725.03 -2.82036e+06 -1.33273e+06 24332.6 0
1317.99 1723.63 -2.83572e+06 -1.35874e+06 24332.6 0
1283.1 1703.81 -2.8747e+06 -1.59e+06 11914.2 0
1279.31 1706.51 -2.73284e+06 -1.54843e+06 0 0
1390.87 1753.35 -3.04473e+06 -961495 90216.1 0
1394.11 1757.15 -3.02685e+06 -939813 71686.4 0
1242.56 1715.95 -2.10533e+06 -1.40217e+06 0 0
1406.32 1737.52 -3.70865e+06 -1.32695e+06 334479 0
1410.34 1742.09 -3.6857e+06 -1.29059e+06 310463 0
1352.68 1702.81 -3.8454e+06 -1.78269e+06 385033 0
1351.53 1724.51 -3.27759e+06 -1.43272e+06 162087 0
1346.45 1722.93 -3.21653e+06 -1.3921e+06 146133 0
1470.95 1758.74 -4.17089e+06 -1.10863e+06 457542 0
1466.11 1755.55 -4.14659e+06 -1.09413e+06 465901 0
1448.58 1738.31 -4.32676e+06 -1.43677e+06 548605 0
1444.27 1741.81 -4.17994e+06 -1.3169e+06 492602 0
1453.15 1741.54 -4.33473e+06 -1.40502e+06 539652 0
1448.85 1745.04 -4.17559e+06 -1.27848e+06 483649 0
1448.54 1715.51 -4.94199e+06 -1.92631e+06 773951 0
1451.14 1710.64 -5.0962e+06 -2.04637e+06 835531 0
1293.57 1719.44 -2.58944e+06 -1.37046e+06 0 0
1290.35 1724.06 -2.43574e+06 -1.33239e+06 0 0
1422.29 1739.65 -3.93198e+06 -1.37601e+06 402420 0
1419.15 1745.54 -3.68506e+06 -1.22863e+06 326447 0
637.131 1655.87 -1.25283e+06 -1.80871e+06 0 0
630.324 1657.78 -1.263e+06 -1.78721e+06 0 0
632.679 1661.26 -1.13174e+06 -1.71256e+06 0 0
1218.05 1718.64 -1.62136e+06 -1.29092e+06 0 0
1215.74 1714.24 -1.69391e+06 -1.32818e+06 0 0
1213.19 1719.87 -1.50773e+06 -1.20827e+06 0 0
1210.87 1715.46 -1.58319e+06 -1.24357e+06 0 0
1361.63 1735.08 -3.13392e+06 -1.25198e+06 122182 0
1363.38 1740.52 -3.02343e+06 -1.16629e+06 81953 0
1141.15 1701.17 -1.51433e+06 -1.47833e+06 0 0
1146.07 1698.73 -1.59723e+06 -1.49028e+06 0 0
1431.06 1712.68 -4.76703e+06 -1.93717e+06 718328 0
1429.21 1718.54 -4.57482e+06 -1.79043e+06 649804 0
1273.78 1712.28 -2.51675e+06 -1.417e+06 0 0
1279.01 1712.83 -2.5744e+06 -1.44229e+06 0 0
1273.33 1707.22 -2.62785e+06 -1.49483e+06 0 0
1278.57 1707.77 -2.73864e+06 -1.54983e+06 0 0
1381.18 1735.7 -3.41051e+06 -1.27229e+06 213908 0
359.839 1641.76 -1.09135e+06 -2.00476e+06 0 0
1247.62 1699.53 -2.50114e+06 -1.58349e+06 0 0
1246.41 1703.1 -2.39582e+06 -1.52323e+06 0 0
1430.11 1762.87 -3.39878e+06 -965917 216197 0
1648.76 1756.05 -5.54701e+06 -1.40063e+06 964692 5
1661.61 1742.59 -5.94683e+06 -1.61679e+06 1.11505e+06 0
362.028 1645.06 -1.08819e+06 -2.00421e+06 0 0
359.152 1641.7 -1.23895e+06 -2.12558e+06 0 0
1613.13 1757.68 -5.45656e+06 -1.37635e+06 933488 5
1596.19 1727.15 -6.52876e+06 -2.06198e+06 1.20145e+06 0
1603.58 1753.69 -5.42517e+06 -1.36908e+06 927037 5
1592.52 1738.32 -6.04237e+06 -1.63913e+06 1.05773e+06 0
1636.41 1758.82 -5.47769e+06 -1.39537e+06 957304 5
452.168 1642.69 -1.18853e+06 -1.93089e+06 0 0
516.565 1652.46 -1.11797e+06 -1.709e+06 0 0
562.504 1663.36 -1.22261e+06 -1.66399e+06 0 0
571.718 1664.14 -1.19946e+06 -1.67086e+06 0 0
567.537 1668.21 -1.02025e+06 -1.48869e+06 0 0
409.23 1653.66 -1.0593e+06 -1.82537e+06 0 0
412.1 1648.54 -1.17404e+06 -1.91792e+06 0 0
474.236 1652.25 -1.19474e+06 -1.88768e+06 0 0
469.47 1655.14 -1.08169e+06 -1.8014e+06 0 0
532.785 1664.16 -1.01608e+06 -1.55836e+06 0 0
534.01 1656.41 -1.32041e+06 -1.84579e+06 0 0
529.233 1659.95 -1.15739e+06 -1.67649e+06 0 0
1965.65 1752.1 -6.01635e+06 -1.69451e+06 1.22516e+06 5
1455.24 1728.72 -4.69951e+06 -1.69436e+06 682056 0
1456.91 1732.01 -4.63418e+06 -1.63186e+06 655649 0
1264.38 1743.69 -1.67114e+06 -1.04554e+06 0 0
1262.17 1738.96 -1.66999e+06 -1.04333e+06 0 0
1218.18 1702.61 -2.12195e+06 -1.54875e+06 0 0
1222.69 1705.28 -2.11654e+06 -1.52644e+06 0 0
1387.71 1703.26 -4.35513e+06 -1.93094e+06 579138 0
1386.82 1704.13 -4.3268e+06 -1.90551e+06 566521 0
1389.11 1707.73 -4.2836e+06 -1.86216e+06 543302 0
1194.21 1701.26 -1.86619e+06 -1.49159e+06 0 0
1192.3 1705.64 -1.70255e+06 -1.4478e+06 0 0
1188.98 1706.3 -1.61833e+06 -1.36819e+06 0 0
540.46 1654.54 -1.30233e+06 -1.82047e+06 0 0
537.562 1660.61 -1.19861e+06 -1.77824e+06 0 0
543.149 1666.56 -1.04069e+06 -1.52857e+06 0 0
546.047 1660.49 -1.16103e+06 -1.62531e+06 0 0
1202.82 1729.56 -1.16007e+06 -1.1303e+06 0 0
1221.13 1739.66 -1.1724e+06 -992521 0 0
1175.47 1724.21 -1.12142e+06 -1.2122e+06 0 0
1219.55 1744.48 -1.00236e+06 -884226 0 0
1209.07 1724.86 -1.27041e+06 -1.10847e+06 0 0
1179.18 1721.48 -1.15437e+06 -1.16622e+06 0 0
1174.71 1725.44 -1.05242e+06 -1.16051e+06 0 0
1214.77 1735.61 -1.10998e+06 -1.0025e+06 0 0
1225.89 1738.27 -1.21833e+06 -951919 0 0
1202.92 1725.45 -1.25157e+06 -1.19303e+06 0 0
1179.94 1720.26 -1.20879e+06 -1.19987e+06 0 0
1228.46 1736.75 -1.23279e+06 -946149 0 0
1197.19 1734.67 -936104 -993984 0 0
1210.36 1738.98 -956154 -874468 0 0
1224 1739.89 -1.10147e+06 -930111 0 0
1227.17 1740.94 -1.14304e+06 -875228 0 0
1200.77 1730.09 -1.14636e+06 -1.09217e+06 0 0
1185.11 1730.86 -1.05095e+06 -1.11678e+06 0 0
1181.74 1727.14 -1.07976e+06 -1.11806e+06 0 0
1187.67 1725.64 -1.16005e+06 -1.20063e+06 0 0
1184.3 1721.92 -1.21285e+06 -1.20161e+06 0 0
1170.48 1723.64 -1.11986e+06 -1.17455e+06 0 0
1188.9 1730.35 -1.10594e+06 -1.16685e+06 0 0
1221.4 1745.88 -915918 -804300 0 0
1204.32 1741.31 -895175 -921366 0 0
1179.45 1715.62 -1.31304e+06 -1.26205e+06 0 0
1175.76 1730.06 -997160 -1.11562e+06 0 0
1173.87 1729.79 -892816 -1.07745e+06 0 0
1169.31 1727.6 -901633 -1.08853e+06 0 0
1168.69 1717.44 -1.22267e+06 -1.2596e+06 0 0
1166.66 1720.62 -1.11203e+06 -1.18511e+06 0 0
1220.66 1734.44 -1.14788e+06 -956228 0 0
1172.27 1729.25 -1.00461e+06 -1.11096e+06 0 0
1166.96 1715.25 -1.22111e+06 -1.27235e+06 0 0
1162.96 1717.75 -1.11142e+06 -1.20146e+06 0 0
1172.93 1718.85 -1.22551e+06 -1.25635e+06 0 0
1170.44 1717.88 -1.19433e+06 -1.28103e+06 0 0
1164.36 1721.04 -1.14527e+06 -1.23871e+06 0 0
1163.99 1712.86 -1.21401e+06 -1.27425e+06 0 0
1223.94 1745.51 -990678 -871624 0 0
1167.72 1721.11 -1.07628e+06 -1.20002e+06 0 0
1187.83 1727.59 -1.09486e+06 -1.16485e+06 0 0
1234.76 1737.85 -1.21607e+06 -827779 0 0
1171.4 1716.72 -1.1679e+06 -1.25596e+06 0 0
1182.72 1714.73 -1.30771e+06 -1.24354e+06 0 0
1162.34 1724.21 -1.02956e+06 -1.16035e+06 0 0
1213.81 1729.38 -1.25915e+06 -1.09639e+06 0 0
1207.73 1745.07 -742012 -785928 0 0
1185.89 1720.84 -1.22551e+06 -1.20576e+06 0 0
1158.83 1720.86 -1.00724e+06 -1.14721e+06 0 0
1187.78 1735.71 -890861 -1.03418e+06 0 0
1230.6 1753.11 -857317 -786518 0 0
1183.87 1725.86 -1.00437e+06 -1.1043e+06 0 0
1155.48 1713.66 -1.24236e+06 -1.29551e+06 0 0
1232.21 1748.52 -1.05258e+06 -858845 0 0
1183.99 1736.22 -830672 -981702 0 0
1198.83 1725.77 -1.21564e+06 -1.13223e+06 0 0
1162.85 1713.97 -1.22353e+06 -1.27445e+06 0 0
1237.16 1754.08 -921958 -886226 0 0
1229.24 1756.62 -782908 -704730 0 0
1164.74 1726.38 -1.03803e+06 -1.15837e+06 0 0
1156.85 1718.36 -1.15145e+06 -1.21669e+06 0 0
1202.01 1722.86 -1.31083e+06 -1.189e+06 0 0
1157.93 1717.21 -1.15123e+06 -1.24944e+06 0 0
1222.33 1751.96 -770695 -753005 0 0
1230.91 1743.8 -1.15162e+06 -878677 0 0
1224.71 1756.47 -725445 -708745 0 0
1210.66 1734.69 -1.1702e+06 -1.01617e+06 0 0
1155.76 1712.69 -1.24392e+06 -1.30518e+06 0 0
1161.6 1716.13 -1.25029e+06 -1.28864e+06 0 0
1157.71 1722.1 -1.0554e+06 -1.17161e+06 0 0
1226.08 1752.96 -792190 -777501 0 0
1235.8 1755.28 -931218 -881187 0 0
1151.61 1711.38 -1.24385e+06 -1.30468e+06 0 0
1151.85 1714.82 -1.13948e+06 -1.23584e+06 0 0
1191.16 1719.47 -1.26221e+06 -1.1691e+06 0 0
1155.31 1720.1 -1.03384e+06 -1.16302e+06 0 0
1217.78 1750.66 -792317 -779125 0 0
1144.38 1710 -1.27607e+06 -1.33553e+06 0 0
1147.75 1717.53 -1.05642e+06 -1.17935e+06 0 0
1152.75 1710.37 -1.23192e+06 -1.30497e+06 0 0
1188.21 1733.33 -884157 -1.04959e+06 0 0
1236.87 1747.24 -1.0718e+06 -718816 0 0
1197.86 1736.92 -941489 -1.00397e+06 0 0
1145.59 1715.34 -1.18222e+06 -1.24902e+06 0 0
1192.55 1735.25 -893542 -1.05065e+06 0 0
1141.02 1708.4 -1.25319e+06 -1.3313e+06 0 0
1141.31 1707.55 -1.26186e+06 -1.34467e+06 0 0
1137 1710.8 -1.17577e+06 -1.26948e+06 0 0
1208.33 1730.07 -1.25135e+06 -1.08891e+06 0 0
1150.23 1713.46 -1.27043e+06 -1.31507e+06 0 0
1146.61 1718.75 -1.08469e+06 -1.19597e+06 0 0
1213.37 1750.97 -741902 -824203 0 0
1141.86 1712.52 -1.17599e+06 -1.22673e+06 0 0
1192.43 1737.05 -872062 -1.05064e+06 0 0
723.338 1668.23 -654278 -1.79579e+06 0 0
1139.64 1710.38 -1.28657e+06 -1.34621e+06 0 0
1213.85 1735.11 -1.16864e+06 -1.02187e+06 0 0
1137.84 1714.92 -1.1021e+06 -1.21028e+06 0 0
1144.09 1710.92 -1.27079e+06 -1.32673e+06 0 0
719.137 1669.14 -710875 -1.87053e+06 0 0
1138.36 1713.94 -1.20876e+06 -1.29897e+06 0 0
715.582 1666.39 -812621 -1.82682e+06 0 0
1199.39 1731.44 -1.13391e+06 -1.09948e+06 0 0
1232.99 1738.54 -1.17247e+06 -774565 0 0
469.126 1666.81 -730946 -1.55084e+06 0 0
494.931 1674.03 -586963 -1.41173e+06 0 8
712.853 1665.25 -798850 -1.90215e+06 0 0
1135.42 1713.01 -1.07653e+06 -1.18905e+06 0 0
628.961 1677.59 -844206 -1.44446e+06 0 0
1235.57 1742.52 -1.17258e+06 -765130 0 0
716.186 1662.44 -830717 -1.97621e+06 0 0
493.392 1670.65 -705960 -1.47585e+06 0 0
492.962 1668.23 -703874 -1.49496e+06 0 0
1275.7 1754.8 -1.45887e+06 -595476 0 0
721.937 1666.58 -693586 -1.82273e+06 0 0
1185.23 1734.03 -831953 -994003 0 0
471.964 1659.61 -840149 -1.64634e+06 0 0
1131.8 1710.15 -1.20958e+06 -1.31513e+06 0 0
713.57 1667 -726506 -1.85849e+06 0 0
1227.17 1756.75 -786661 -708774 0 0
461.361 1668.53 -731750 -1.57339e+06 0 0
625.749 1675.24 -937531 -1.52549e+06 0 0
470.766 1664.18 -868417 -1.65775e+06 0 0
727.282 1668.51 -677782 -1.89253e+06 0 0
461.427 1663.45 -725559 -1.5863e+06 0 0
640.456 1675.9 -871154 -1.53797e+06 0 0
1129.61 1705.3 -1.2811e+06 -1.38025e+06 0 0
505.872 1668.42 -671497 -1.38914e+06 0 0
504.694 1668.23 -812640 -1.51565e+06 0 0
639.398 1671.87 -965691 -1.59671e+06 0 0
447.104 1665.11 -730620 -1.598e+06 0 0
491.423 1664.86 -825155 -1.55272e+06 0 0
476.154 1664.09 -729101 -1.58281e+06 0 0
1121.25 1704.9 -1.33255e+06 -1.39542e+06 0 0
1104.76 1696.9 -1.31295e+06 -1.38687e+06 0 0
439.417 1667.67 -740519 -1.58614e+06 0 0
711.72 1669.17 -764642 -1.85886e+06 0 0
