x y z dx dy dz
1278.57 937.489 1800.49 -0.403383 0.306763 -0.0251567
1278.45 913.058 1802.38 -0.390885 0.328492 -0.0240558
1277.25 949.092 1801.64 -0.411617 0.295674 -0.02718
1269.3 943.464 1795.71 -0.396468 0.301192 -0.0276178
1268.05 954.943 1797.45 -0.409976 0.293438 -0.0302856
1270.24 931.284 1795.89 -0.386809 0.313949 -0.0245439
1260.02 949.803 1790.96 -0.390021 0.297128 -0.0323645
1252.33 931.123 1786.34 -0.366571 0.313423 -0.0281403
1253.04 919.488 1788.95 -0.361131 0.321386 -0.0273443
1253.77 908.542 1792.24 -0.360983 0.32979 -0.0255385
1254.58 897.715 1795.85 -0.358287 0.33724 -0.0247548
1245.54 890.874 1793.65 -0.346642 0.338669 -0.0300359
1255.27 886.549 1799.5 -0.355205 0.341157 -0.0275022
1246.14 879.489 1797.35 -0.345585 0.345295 -0.0301695
1255.74 875.187 1803.04 -0.352566 0.347123 -0.027186
1246.8 867.949 1801.01 -0.342083 0.350847 -0.0313706
1247.5 856.469 1804.54 -0.341727 0.353383 -0.0303517
1263.56 904.505 1797.85 -0.369138 0.3325 -0.0253706
1265.28 882.142 1804.97 -0.36458 0.343612 -0.0272445
1262.38 914.611 1794.65 -0.371855 0.331393 -0.0205051
1264.8 893.717 1801.44 -0.368619 0.337896 -0.0271566
1275.13 902.031 1803.46 -0.383997 0.332651 -0.0262256
1279.18 925.389 1800.94 -0.394345 0.323328 -0.0232026
1251.36 943.67 1785.04 -0.370498 0.305821 -0.0293235
1260.92 937.425 1790.57 -0.379597 0.308485 -0.0297076
1261.73 925.535 1792.11 -0.374729 0.31713 -0.025831
1271.25 919.382 1797.83 -0.38317 0.324466 -0.0260618
1270.88 910.241 1799.57 -0.3795 0.330478 -0.0202743
1279.01 849.672 1795.54 -0.34391 0.35537 -0.0335838
1268.73 846.087 1790.72 -0.331423 0.355791 -0.0361478
1271.67 857.387 1790.19 -0.337398 0.351612 -0.0346964
1261.34 853.871 1785.54 -0.325367 0.352773 -0.0377366
1264.24 865.156 1785.12 -0.331035 0.349103 -0.0364098
1253.88 861.726 1780.63 -0.319556 0.350328 -0.0393264
1251.03 850.382 1780.79 -0.314172 0.353717 -0.0405746
1246.4 869.696 1775.9 -0.314718 0.346272 -0.0400781
1282.06 860.904 1794.69 -0.349123 0.350661 -0.032629
1319.89 894.057 1803.49 -0.395681 0.349217 -0.0228809
1323.05 905.217 1801.64 -0.400678 0.34531 -0.0219279
1312.82 901.504 1797.25 -0.38629 0.342447 -0.0256284
1315.82 912.588 1795.73 -0.39173 0.338975 -0.024129
1305.56 909.255 1791.38 -0.37859 0.337822 -0.0272599
1248.68 944.227 1758.77 -0.323371 0.314123 -0.0400047
1258.51 947.715 1764.16 -0.337156 0.313832 -0.0399743
1255.88 936.001 1763.74 -0.330027 0.317673 -0.0398697
1265.86 939.42 1768.34 -0.342518 0.318395 -0.0369683
1263.09 927.598 1768.95 -0.337002 0.322179 -0.0383121
1273.37 930.914 1772.93 -0.347809 0.322065 -0.0356054
1269.76 918.952 1774 -0.343075 0.324728 -0.0360647
1302.47 898.022 1793.19 -0.374338 0.34114 -0.0282413
1308.28 920.582 1790.27 -0.384082 0.335635 -0.0266019
1252.13 924.329 1764.83 -0.324141 0.322405 -0.0386687
1275.65 942.844 1773.31 -0.356285 0.319872 -0.0327908
1318.02 923.433 1794.84 -0.397245 0.337664 -0.0229754
1295.12 905.926 1787.56 -0.366909 0.336232 -0.0306232
1291.88 894.596 1789.6 -0.363559 0.339824 -0.0300779
1299.19 886.833 1795.29 -0.369916 0.344378 -0.0291999
1283.26 934.295 1777.14 -0.359349 0.324767 -0.0325641
1285.04 946.146 1778.57 -0.370221 0.32088 -0.0298499
1310.61 932.209 1790.4 -0.390813 0.333952 -0.0261479
1277.13 954.374 1775.93 -0.367577 0.316413 -0.030841
1284.42 902.568 1784.27 -0.356586 0.335327 -0.0341343
1281.1 891.183 1786.32 -0.352917 0.338238 -0.0346532
1273.59 899.185 1781.24 -0.347184 0.333822 -0.0349518
1331.54 946.388 1802.59 -0.427546 0.344854 -0.0154847
1302.89 868.135 1803.33 -0.372939 0.35332 -0.0263503
1270.32 887.77 1783.06 -0.343952 0.339618 -0.0353234
1262.83 895.732 1778.16 -0.339762 0.335112 -0.0346709
1287.67 914.088 1782.35 -0.360198 0.330949 -0.0322839
1294.14 949.452 1784.13 -0.385066 0.321984 -0.027045
1300.71 929.13 1785.62 -0.377337 0.33016 -0.0286472
1277.78 879.848 1788.05 -0.348694 0.342524 -0.0347475
1299.59 856.957 1804.9 -0.367795 0.356327 -0.0277384
1259.6 884.296 1779.53 -0.332863 0.341692 -0.0365721
1331.16 934.415 1801.15 -0.41844 0.344167 -0.0189123
1266.13 907.248 1776.07 -0.341515 0.32937 -0.0358082
1255.32 903.554 1772.95 -0.32955 0.330687 -0.0367516
1323.83 942.378 1797.89 -0.414604 0.338913 -0.0186694
1258.53 915.198 1770.54 -0.332547 0.326922 -0.0365128
1246.87 911.661 1766.59 -0.320563 0.326724 -0.0390425
1302.91 941.167 1787.04 -0.386881 0.328911 -0.0269488
1267.95 951.223 1769.88 -0.351984 0.314519 -0.0350033
1276.99 910.706 1779.11 -0.350359 0.330063 -0.0347134
1288.55 883.326 1791.64 -0.358864 0.343468 -0.031918
1306.28 879.281 1801.37 -0.377767 0.348501 -0.0268803
1309.62 890.399 1799.25 -0.382753 0.345632 -0.0255697
1335.27 921.857 1804.51 -0.419241 0.350957 -0.0183528
1326.22 916.686 1800.44 -0.405758 0.344653 -0.0206976
1295.82 875.656 1797.33 -0.365482 0.348225 -0.0293981
1280.34 922.426 1777.47 -0.352786 0.326297 -0.0350393
1298.11 917.387 1786.03 -0.371368 0.332999 -0.029603
1322.07 952.371 1799.48 -0.420276 0.337921 -0.0167208
1313.87 944.821 1793.23 -0.403363 0.334119 -0.0218049
1289.29 853.282 1800.27 -0.355948 0.356793 -0.0304729
1249.28 880.939 1775.61 -0.320554 0.341218 -0.0386281
1292.48 864.476 1799.04 -0.361261 0.352418 -0.0296104
1285.24 872.099 1793.39 -0.354285 0.346841 -0.0323868
