x y z dx dy dz
1295.93 859.184 1748.62 0.0101965 0.00599353 -0.00383747
1295.98 859.378 1748.63 0.0103448 0.00591773 -0.0038427
1296.03 859.572 1748.64 0.010493 0.00584279 -0.00384925
1296.07 859.766 1748.64 0.010642 0.0057689 -0.0038577
1296.12 859.96 1748.65 0.0107895 0.00569636 -0.00386573
1296.16 860.155 1748.66 0.0109379 0.00562438 -0.00387283
1296.21 860.349 1748.67 0.0110855 0.00555638 -0.00387891
1296.25 860.543 1748.67 0.0112324 0.00548941 -0.00388369
1296.29 860.738 1748.68 0.0113754 0.00541997 -0.00388512
1296.34 860.932 1748.69 0.0115197 0.00535165 -0.00388634
1298.5 859.109 1746.15 0.00715413 0.00561022 -0.00617221
1298.54 859.305 1746.16 0.00726647 0.00553834 -0.00616482
1298.59 859.501 1746.16 0.00737908 0.00546725 -0.00615797
1298.63 859.697 1746.17 0.00749151 0.00539744 -0.00615149
1298.68 859.894 1746.18 0.0076055 0.00533248 -0.00614503
1298.72 860.091 1746.19 0.00771859 0.00526513 -0.00613941
1298.77 860.288 1746.19 0.00783121 0.00519743 -0.0061306
1298.81 860.485 1746.2 0.00794353 0.00513171 -0.00612187
1298.85 860.682 1746.21 0.00805682 0.00506905 -0.00611513
1298.9 860.879 1746.22 0.00816765 0.00500412 -0.00610839
1298.56 859.301 1743.25 0.00946537 0.00527729 -0.00594881
1298.67 859.797 1743.27 0.00959593 0.00514467 -0.00591277
1298.78 860.294 1743.29 0.00971923 0.00501567 -0.0058877
1298.89 860.79 1743.31 0.00983382 0.00489119 -0.00586508
1293.44 859.401 1743.19 0.00997942 0.00676045 -0.00411519
1293.56 859.899 1743.21 0.0101022 0.00661865 -0.00411562
1293.68 860.398 1743.23 0.0102229 0.00647931 -0.00412035
1293.79 860.897 1743.25 0.0103402 0.00633968 -0.0041136
1293.35 859.078 1746.08 0.0132575 0.00642887 -0.00445186
1293.39 859.273 1746.09 0.0134172 0.00635936 -0.0044629
1293.44 859.469 1746.1 0.0135824 0.0062899 -0.00447301
1293.49 859.665 1746.1 0.0137502 0.00621931 -0.00448066
1293.54 859.862 1746.11 0.0139191 0.00614724 -0.00448393
1293.58 860.058 1746.12 0.0140879 0.00607435 -0.00448631
1293.63 860.255 1746.13 0.0142563 0.00600286 -0.00448447
1293.68 860.452 1746.13 0.0144211 0.00592977 -0.00448327
1293.72 860.648 1746.14 0.0145811 0.00585852 -0.00447435
1293.77 860.845 1746.15 0.0147358 0.00578872 -0.00446732
1298.41 909.06 1748.02 0.00195088 -0.00398268 -0.00545931
1298.36 909.257 1748.03 0.00199364 -0.0039733 -0.00533577
1298.31 909.455 1748.04 0.00203767 -0.00395014 -0.00524509
1298.26 909.652 1748.05 0.00207092 -0.00392058 -0.0051633
1298.22 909.85 1748.05 0.00207023 -0.00378583 -0.00502718
1298.17 910.047 1748.06 0.00209624 -0.00378494 -0.00509843
1298.12 910.245 1748.07 0.00212807 -0.0037892 -0.00495932
1298.07 910.441 1748.08 0.00221755 -0.00383259 -0.00525236
1298.02 910.638 1748.08 0.00232233 -0.00383163 -0.00519169
1297.97 910.834 1748.09 0.00241334 -0.00365922 -0.00496157
1298.48 909.008 1745.12 0.00884656 -0.00183764 -0.00540375
1298.44 909.206 1745.13 0.00883669 -0.00184069 -0.00535056
1298.39 909.404 1745.13 0.00882338 -0.00183631 -0.00533121
1298.34 909.601 1745.14 0.00879075 -0.00177265 -0.00528981
1298.29 909.799 1745.15 0.00875781 -0.00180445 -0.00520318
1298.25 909.995 1745.16 0.00870774 -0.00175776 -0.00511821
1298.2 910.193 1745.16 0.00864502 -0.00170537 -0.0050836
