x y z dx dy dz
1278.57 937.489 1800.49 -0.407722 0.310552 -0.0250589
1278.45 913.058 1802.38 -0.394619 0.332583 -0.023967
1277.25 949.092 1801.64 -0.416368 0.298945 -0.0272266
1269.3 943.464 1795.71 -0.400773 0.305215 -0.0271094
1268.05 954.943 1797.45 -0.415086 0.296842 -0.030071
1270.24 931.284 1795.89 -0.390764 0.31799 -0.02433
1260.02 949.803 1790.96 -0.394897 0.30096 -0.0317616
1252.33 931.123 1786.34 -0.370632 0.317833 -0.0281577
1253.04 919.488 1788.95 -0.365256 0.325989 -0.0271122
1253.77 908.542 1792.24 -0.364693 0.334336 -0.0253707
1254.58 897.715 1795.85 -0.362056 0.341883 -0.0246213
1245.54 890.874 1793.65 -0.350388 0.34346 -0.0299887
1255.27 886.549 1799.5 -0.358712 0.34581 -0.027509
1246.14 879.489 1797.35 -0.349124 0.349913 -0.0301563
1255.74 875.187 1803.04 -0.356038 0.351674 -0.027363
1246.8 867.949 1801.01 -0.345509 0.355434 -0.0314118
1247.5 856.469 1804.54 -0.345189 0.357907 -0.0306108
1263.56 904.505 1797.85 -0.372906 0.336919 -0.0252182
1265.28 882.142 1804.97 -0.367993 0.348059 -0.027446
1262.38 914.611 1794.65 -0.375799 0.335823 -0.0203086
1264.8 893.717 1801.44 -0.372244 0.342387 -0.0272085
1275.13 902.031 1803.46 -0.387574 0.336851 -0.0262091
1279.18 925.389 1800.94 -0.398429 0.327346 -0.0231111
1251.36 943.67 1785.04 -0.374713 0.310129 -0.0291943
1260.92 937.425 1790.57 -0.383605 0.312757 -0.0293861
1261.73 925.535 1792.11 -0.378633 0.321468 -0.0256544
1271.25 919.382 1797.83 -0.387242 0.328564 -0.0256352
1270.88 910.241 1799.57 -0.383177 0.334685 -0.0201
1279.01 849.672 1795.54 -0.347229 0.359825 -0.0339094
1268.73 846.087 1790.72 -0.334752 0.360349 -0.0364323
1271.67 857.387 1790.19 -0.34105 0.35624 -0.0347352
1261.34 853.871 1785.54 -0.328722 0.357429 -0.0378568
1264.24 865.156 1785.12 -0.334733 0.353843 -0.0365963
1253.88 861.726 1780.63 -0.323157 0.35508 -0.03954
1251.03 850.382 1780.79 -0.317603 0.358427 -0.0408273
1246.4 869.696 1775.9 -0.318596 0.351094 -0.0400633
1282.06 860.904 1794.69 -0.352583 0.354985 -0.0330415
1319.89 894.057 1803.49 -0.398725 0.352973 -0.0231992
1323.05 905.217 1801.64 -0.403707 0.348919 -0.0222319
1312.82 901.504 1797.25 -0.389421 0.346228 -0.0258446
1315.82 912.588 1795.73 -0.394693 0.342566 -0.0244798
1305.56 909.255 1791.38 -0.381576 0.341622 -0.0275344
1248.68 944.227 1758.77 -0.32663 0.318501 -0.0400966
1258.51 947.715 1764.16 -0.340213 0.318013 -0.040019
1255.88 936.001 1763.74 -0.333308 0.32203 -0.039852
1265.86 939.42 1768.34 -0.345647 0.322575 -0.0368887
1263.09 927.598 1768.95 -0.340466 0.326549 -0.0381737
1273.37 930.914 1772.93 -0.351138 0.326157 -0.0355183
1269.76 918.952 1774 -0.346779 0.329001 -0.0359887
1302.47 898.022 1793.19 -0.377541 0.345151 -0.0285036
1308.28 920.582 1790.27 -0.387059 0.339213 -0.0270082
1252.13 924.329 1764.83 -0.327728 0.326826 -0.0389176
1275.65 942.844 1773.31 -0.359368 0.323758 -0.0330554
1318.02 923.433 1794.84 -0.400292 0.341126 -0.0234353
1295.12 905.926 1787.56 -0.370058 0.34027 -0.0309446
1291.88 894.596 1789.6 -0.366895 0.343966 -0.0304297
1299.19 886.833 1795.29 -0.373121 0.348468 -0.0294769
1283.26 934.295 1777.14 -0.362588 0.328504 -0.0329729
