x y z fx fy fz
1300.06 900.496 1747.41 -290.739 2156.64 -11904
1299.55 864.289 1746.48 -1830.29 -5905.41 12910.5
1297.44 874.78 1749.65 7220.45 2895.52 3983.86
1298.56 875.529 1749.89 -5238.11 -4656.86 840.118
1300.49 870.404 1747.13 3200.3 11999.7 -20783.8
1294.6 863.604 1747.97 6016.91 3227.88 19668.9
1296.16 872.935 1748.6 -138.419 6103.98 1361.4
1296.07 870.287 1748.8 5503.38 -409.471 9520.32
1296.39 868.021 1749.26 5242.59 -1614.03 5537.35
1299.6 864.516 1745.4 1641.53 9463.89 -19635.7
1295.54 869.688 1744.29 -31159.9 6246.76 -3005.56
1294.49 864.11 1747.19 343.706 1665.28 4396.12
1298.29 864.601 1749.19 1931.74 -5013.13 -2367.2
1294.59 861.883 1748.45 2501.51 -4988.88 5464.19
1296.68 878.536 1748.95 4617.22 2545.95 8050.02
1297.96 880.763 1749.95 6944.13 3322.56 4029.56
1296.11 876.251 1745.53 1728.19 7724.07 10349.5
1298.42 867.307 1749.44 -22887.7 -2066.52 9988.68
1297.48 871.941 1749.66 -8785.99 2508.25 -1143.43
1296.62 877.71 1748.89 -173.597 -3176.25 4385.18
1301.2 878.506 1745.91 1.81245 12.8667 -0.55477
1296.51 865.275 1749.41 3945.98 5218.21 2409.93
1295.07 861.925 1748.9 1756.88 -2767.61 2040.06
1301.34 883.552 1745.53 351.187 -7184.02 4874.01
1296.09 865.459 1749.23 12835.6 1999.85 6545.19
1299.72 865.323 1747.24 -1246.12 -3681.68 -4837.01
1301.25 879.582 1745.91 -3769.96 -8450.9 15918.8
1295.2 865.667 1744.15 -16508.3 -2184.48 2423.76
1301.15 877.45 1745.11 7515.86 -4999.58 12430
1296.31 880.152 1746.28 567.45 1580.46 -145.227
1300.68 895.643 1747.82 454.81 -8432.27 -18915
1300 900.804 1747.64 -1530.99 594.135 16775.3
1296.43 878.38 1748.51 658.196 2465.42 4433.48
1294.71 865.119 1747.43 -2822.51 429.508 -14774
1296.38 883.582 1745.98 -622.759 -4463.48 -15800.5
1298.01 870.751 1749.71 9905.43 862.233 1038.63
1295.34 869.091 1745 399.138 1004.44 7691.16
1294.06 861.991 1747.17 -2360.01 -3014.42 -15112
1294.13 862.357 1745.53 -702.451 -3332.36 7008.34
1301.07 884.163 1744.89 -8621.32 2085.03 -5701.56
1300.46 870.045 1744.63 3002.02 3482.35 -1850.02
1299.63 903.282 1745.8 -5331.47 11742.2 -10909.6
1299.12 863.076 1744.1 7938.51 -11522.2 -3020.31
1294.98 866.796 1745.34 1042.73 6733.09 8883.05
1300.93 874.615 1747.25 -694.244 -6469.02 20933.8
1296.5 877.487 1748.72 -12979.9 -4278.73 -18380
1300.06 870.537 1744.38 -28552.7 8434.72 -14654.8
1299.83 901.917 1747.39 611.589 -7091.11 -15186.9
1300.06 868.498 1744.31 -35750.1 9213.21 -2279.8
1301.3 881.917 1746.87 173.741 2224.74 3936.69
1300.08 900.288 1747.75 -1734.31 454.894 11641.5
1296.23 878.175 1745.67 225.919 -582.023 -1019.91
1298.22 909.746 1747.64 3904.35 5890.12 10285.6
1294.97 866.805 1746.18 -1477.79 -4069.78 -28221.3
1300.61 896.379 1747.41 4637.88 -3052.16 -1739.03
1296.13 876.663 1746.55 353.999 -4548.68 11112.8
1296.17 906.451 1751.04 -4606.09 494.808 854.988
1299.14 876.242 1749.86 15108.2 -4745.1 -4321.01
1295.17 861.011 1749.04 1818.82 -2292.43 1186.14
1294.6 864.192 1744.09 -1869.69 -5163.66 -591.159
1294.71 909.255 1750.94 7800.56 2138.18 5011.07
1297.52 865.198 1749.49 2420.93 2369.68 -178.463
1297.72 879.153 1749.81 -6190.02 901.518 -2058.78
1295.29 868.752 1745.1 -739.163 -3227.16 -4946
1295.54 870.568 1744.93 -462.774 2544.28 -12627.2
1300.4 898.055 1747.47 -77.7736 -606.828 13117.2
1299 878.021 1749.97 18737.5 4246.23 -936.909
1295.31 867.919 1748.01 -3702.22 -321.432 -8477.58
1295.57 870.886 1745.85 -329.507 -3969.29 7902.61
1299.61 902.683 1748.97 -1155.93 -3816.97 -466.722
1294.42 909.887 1750.9 6319.98 -4257.9 7211.83
1296.97 884.476 1749.38 -3271.89 -6610.93 -418.274
1296.37 883.051 1747.03 152.773 731.258 5546.07
1295.94 874.274 1745.89 929.682 2537.87 971.178
1297.81 909.723 1750 11940.8 9206.38 -19543.8
1295.13 909.11 1751.07 43.0875 98.4289 789.759
1298.65 860.681 1747.77 -2025.92 2789.67 5288.63
1296.55 880.328 1748.68 3539.79 -5528.39 9092.83
1296.02 875.201 1746.31 -666.563 -1974.38 1441.27
1296.37 883.252 1746.74 17.4226 272.818 -2733.87
1300.58 871.171 1747.35 1651.52 11963.9 -10085.3
1295.34 867.457 1744.21 -12119.4 -3061.62 -1302.86
1300.69 895.783 1746.05 1107.88 2441.23 10448.1
1296.37 882.34 1746.04 -383.225 49.1916 -3581.45
1299.92 901.479 1746.38 81801 9689.6 13887.9
1295.11 867.225 1747.69 2847.47 10748.2 12568.3
1298.34 881.763 1750.08 -7827.04 -1770.75 -1145.45
1296.44 880.81 1748.38 366.255 -6501.91 3675.94
1300.49 870.378 1746.76 1482.58 12017.7 -16225.7
1300.48 876.615 1749.07 6530.41 3132.51 -9791.63
1297.71 880.139 1749.82 -13586.5 -3696.27 -4258.9
1296.41 874.192 1744.47 -14116.2 6961.59 6285.75
1294.77 862.898 1748.45 -4930.49 -5136.76 -8133.98
1299.75 868.292 1748.58 -11468.7 -3809.12 14167.4
1298.97 881.446 1750.11 -521.058 401.154 749.22
1298.19 904.849 1750.54 2088.67 1773.35 -1506.3
1299.58 872.432 1749.39 -6980.69 744.682 -604.834
1298.38 905.388 1750.32 -487.031 434.664 890.978
1300.93 876.007 1748.13 -5299.63 -3658.01 13771.8
1299.15 901.499 1750.11 3270.09 2287.95 -3697.19
1300.9 874.274 1746.58 -1720.39 -1536.03 1375.24
1300.79 895.016 1745.36 345.241 4526.54 -5936.97
1299.98 901.18 1745.91 302.843 -2455.33 11982
1300.84 874.91 1748.12 4310.59 12139 -10752.5
1299.64 875.23 1749.61 5752.73 -2797.38 -3172.82
1298.19 866.686 1749.46 -16454.6 -311.806 5454.61
1298.3 907.822 1749.87 641.503 290.527 -2168.92
1297.74 874.77 1749.76 5351.1 4813.56 2230.61
1295.85 873.295 1745.81 561.22 -1071.04 -2703.2
1295.27 865.394 1748.57 10261.2 6237.03 11713.4
1300.49 870.284 1744.93 258.195 -931.969 -7386.12
1299.18 905.422 1747.76 -23.6931 1140.29 -6266.68
1299.09 905.831 1748.07 443.331 -6528.13 -1397.58
1298.8 880.83 1750.09 3470.59 3850.16 621.274
1299.77 866.927 1748.14 435.822 7276.52 2207.39
1298.55 908.272 1748.61 -216.139 -1008.55 -2453.58
1299.43 869.024 1749.07 14968 -4591.89 -13313.2
1296.37 878.2 1748.39 -6028.52 450.976 -9774.36
1296.68 879.025 1748.93 -284.088 -5060 2010.57
1298.88 876.224 1749.9 14746.8 2918.65 -724.438
1299.24 876.817 1749.86 3057.18 2892.81 -721.816
1301.12 877.311 1746.86 4624.02 -3163.05 20922.8
1300.86 873.775 1746.43 965.217 3108.89 12713.9
1296.23 872.204 1748.8 6092.29 -6207.52 9002.16
1300.74 872.409 1744.5 11585.7 -5231.42 13071.5
1296.25 878.741 1746.91 696.99 918.111 852.744
1295.66 871.607 1746.21 112.977 -2404.43 -9192.27
1300.75 883.324 1749.28 3712.14 -1900.75 -8716.91
1298.16 905.95 1750.44 -1033.78 -136.006 315.819
1301.08 876.658 1746.8 -543.401 -5042.89 -21257.7
1296 870.798 1748.65 9330.05 3663.75 12180.9
1298.19 881.782 1750.05 -6403.92 -1868.93 -1297.59
1300.03 898.221 1749.48 318.996 5147.41 -5754.06
1296.33 880.802 1747 -93.3972 4517.44 3203.05
1299.89 877.019 1749.6 5238.59 -1074.07 -3383.56
1299.08 862.376 1747.62 -11249.4 -5082.39 30611.9
1301.32 881.835 1745.41 -324.183 4156.25 12797.5
1300.26 868.605 1746.02 1706.16 12662.1 -12580.9
1298.68 869.412 1749.53 14152.7 -939.705 -4795.54
1296.31 879.468 1747.97 -5019.75 -1928.35 -20370.5
1297.52 861.281 1749.12 7121.31 4706.44 -2766.67
1299.06 861.754 1745.55 306.166 -4937.13 33546.2
1298.46 908.552 1749 -2522.88 -8043.63 27753.5
1298.09 874.759 1749.84 7169.02 2352.05 1786
1299.46 871.191 1749.33 10529.7 5795.78 -7091.7
1294.96 866.742 1746.08 208.81 5518.61 14082.8
1299.28 877.751 1749.9 -3710.61 352.316 1370.01
1296.64 878.968 1748.87 4676.7 7270.88 11138.1
1300.33 881.813 1749.62 21379.5 -2087.05 34166.2
1296.22 860.414 1749.32 13309.3 -856.54 1083.61
1294.95 864.432 1748.33 4607.62 -2536.28 10440.3
1299.91 866.357 1746.81 610.471 8108.94 -9976.47
1300.29 874.098 1748.97 -285.255 4833.07 831.501
1298.8 907.12 1748.76 -847.648 -2620.69 11016.4
1296.35 881.78 1746.85 140.679 3422.32 -253.042
1299.61 902.878 1748.81 -2053.41 6651.89 -3967.35
1300.41 898.262 1745.48 -4321.69 4567.36 -13421.4
1300.33 898.629 1747.32 -1299.46 1083.56 -7793.28
1298.98 864.467 1748.63 11384.9 1976.14 -13161.8
1301.06 876.5 1747.57 7363.8 -2258.37 19796.7
1298.22 863.258 1749.03 5925.87 1032.12 -3944.52
1299.68 877.585 1749.75 22325.6 -6560.25 -10569.6
1299.68 877.585 1749.75 -27019.4 -1113.14 11340
1295.93 874.296 1747.03 177.824 4863.91 1859.15
1301.09 876.739 1746.95 -489.071 -4677.83 -16257.1
1301.31 881.557 1745.44 906.304 18180.9 -13907.3
1294.12 862.292 1745.77 -514.732 1199.14 8375.33
1297.7 866.309 1749.53 19492.4 -814.842 -4516.09
1296.34 880.646 1745.47 779.546 796.927 8204.84
1300.84 878.448 1744.68 32622.8 -18123.2 -27078.7
1295.13 867.799 1747.2 -168.228 -1371.28 -16770.1
1296.37 877.321 1748.46 -4410.9 1918.19 -7223.42
1300.33 873.168 1748.77 -16022.4 -345.033 20934.2
1295.08 867.378 1744.61 464.128 1695.47 -3540.43
1295.88 862.739 1749.26 13674.6 -74.6655 4176.96
1299.85 901.725 1748.25 -6545.05 -9588.67 4352.11
1300.93 875.609 1748 -504.656 5710.89 -286.287
1299.21 862.43 1744.18 551.2 1539.03 3119.02
1299.74 873.152 1749.36 -774.113 6527.11 5165.25
1299.13 905.231 1749.08 -3324.26 -2302.83 12746.7
1294.2 860.451 1748.31 8832.84 4469.32 14960.5
1295.73 872.147 1745.16 -428.837 36.1609 12223.2
1296.37 884.461 1746.73 4962.47 -1502.66 2245.8
1299.85 901.774 1747.64 -4777.72 420.355 2656.94
1296.57 879.221 1748.75 -1334.86 -4053.08 404.727
1297.95 860.373 1748.67 5782.33 -4723.63 -6489.24
1298.82 877.073 1749.94 13861.5 -6879.77 -402.208
1300.89 877.658 1744.65 11747.1 -20953.3 -6693.43
1300.74 872.586 1746.44 4185.98 11725.3 -17483.2
1298.63 880.693 1750.08 14460.3 -1533.57 1027.32
1296.31 875.694 1748.53 2744.5 7455.36 8415.13
1296.82 866.029 1749.48 254.088 4213.54 1757.83
1295.72 870.705 1748.16 -13428.7 -7056.89 -27858.3
1300.45 897.734 1746.94 363.61 -2823.14 -8180.23
1299.04 878.743 1749.99 -898.009 -795.493 -664.086
1298.01 906.645 1750.46 2699.27 828.178 -1940.47
1299.2 901.012 1750.13 5600.29 1404.36 -5546.66
1300.09 867.547 1747.31 -894.499 -6032.89 -4105.55
1298.19 909.135 1749.5 1789.76 -235.468 -3257.46
1299.01 906.178 1748.57 1061.29 -5075.63 9817.31
1299.62 903.068 1747.99 -835.034 -3013.26 6356.39
1298.73 866.378 1749.18 -26582 -3620.69 15934.5
1294.2 862.663 1744.85 -982.465 -3034.44 9312.75
1299.29 869.676 1749.26 -7214.18 2867.74 5543.39
1301.26 880.089 1746.54 -15589.5 211.969 22479
1300.43 870.402 1747.76 7791.21 18131.5 -17393.6
1301.2 878.651 1746.61 -591.962 5498.89 6916.04
1295.41 868.47 1748.08 -13779.9 -5050.04 -27283.9
1295.41 868.47 1748.07 2773.49 -4923.99 11131.8
1296.16 877.002 1745.48 -141.502 2178.3 3131.21
1295.7 867.357 1748.76 -1208.46 -3656.82 1462.77
1295.11 864.093 1748.62 12658 -6150.54 17751.2
1295.11 864.093 1748.62 -34274.3 -1595.47 -39359
1299.36 904.722 1745.7 781.82 -2296.14 17777.1
1301.34 884.333 1745.51 -2616.85 4283.97 -22786.6
1298.12 877.287 1749.9 -2168.2 2603.92 435.397
1294.3 863.164 1747.14 1313.53 827.112 15320.9
1300.3 869.527 1747.8 2143.06 -1205.18 -7244.81
1298.7 907.737 1747.33 3506.74 -403.687 -15245.1
1293.69 860.384 1745.88 5211.02 1506.36 7449.97
1301.05 880.737 1744.77 31608.1 -6058.08 -703.408
1298.16 909.961 1745.86 -8919.67 1604.69 5017.88
1299.06 906.099 1746.88 319.436 -2437.09 1237.4
1298.85 906.444 1749.24 2345.81 -3663.39 -7114.59
1301.31 881.12 1744.99 3946.27 -5731.75 -19250.6
1295.9 871.533 1748.36 -7042.82 -2610.63 -10377.4
1300.79 872.938 1745.59 154.265 8195.76 425.076
1299.6 867.36 1748.56 -13640.7 -299.238 17890.7
1300.11 867.624 1746.53 -2062.76 2277.21 -16507.7
1298.54 863.397 1748.82 -8083.87 5443.53 7335.27
1296.05 863.358 1749.3 -7608.54 -1938.16 -4334.65
1299.65 902.315 1749.07 -1553.17 13053 -12074
1300.31 868.94 1745.76 381.75 6853.37 -9190.35
1296.15 909.389 1751.12 23852.9 9119.17 -7347.5
1295.91 908.08 1751.11 -4415.82 2377.8 1007.62
1294.01 861.703 1747.24 1660.78 5168.3 3441.59
1300.74 872.577 1746.09 2092 14489 -18415.5
1294.9 866.359 1745.35 -1444.42 -4400.39 6687.51
1299.54 869.137 1748.99 -19192.8 -4268.58 15813.7
1298.86 904.273 1749.99 2371.71 -1759.67 7970.14
1295.83 873.155 1746.35 9881.77 1316.2 3993.11
1297.02 875.308 1749.39 12823.8 6330.22 10293.5
1300.5 897.388 1746.65 -3234.16 3569.31 -20031.4
1295.52 869.095 1744.27 -63487.9 21665.4 236.682
1298.96 862.131 1744.07 -20815.7 9165.26 -1319.57
1298.89 905.287 1749.69 -772.363 -555.303 1075.36
1298.83 907.032 1748.52 -58.2429 4556.01 3125.17
1299.79 902.139 1747.7 -2158.03 -4011.32 23639.2
1295.73 870.963 1748.11 -8070.59 306.522 -17089.3
1294.2 862.655 1744.44 601.56 1767.24 9177.26
1299.8 901.096 1749.18 1624.79 -3918.28 -2664.47
1297.19 861.672 1749.28 3188.52 -3215.09 -668.786
1299.24 904.237 1749.33 -4563.71 -4235.1 13808.1
1300.47 873.261 1744.49 -9579.71 8380.28 -11915.6
1296.99 878.68 1749.31 -5061.51 -2093.69 -2898.65
1301.19 878.67 1747.31 -1139.85 -3106.41 10108.9
1295.83 873.144 1745.41 -324.468 -1888.35 -13896.2
1296.32 880.389 1746.58 -13.9737 -489.096 3322.72
1296.61 877.366 1748.89 -8607.7 -1102.74 -9403.54
1295.39 869.471 1744.45 -648.371 -5114.85 8813.71
1298.31 909.319 1748.46 -1766.6 1982.83 8984.35
1295.79 867.267 1748.86 5262.56 -9554.87 7944.79
1298.62 905.197 1750.11 2146.79 -889.209 760.645
1300.75 895.248 1746.26 -1211.24 913.884 -6893.73
1299.28 904.89 1747.93 -1096.95 1975.74 5227.75
1301.11 891.079 1745.62 697.381 11568 -17513.6
1297.67 877.907 1749.77 7032.55 2319.03 5282.92
1298.59 872.24 1749.74 -16652.3 -1286.8 1965.91
1299.12 869.582 1749.35 3541.39 282.534 -2118.8
1300.43 869.95 1746.56 5598.96 -543.508 3634.48
1297.68 883.263 1749.9 -1886.78 3515.51 -41.644
1295.1 867.516 1745.11 1150.08 3869.94 578.448
1300.07 900.434 1747.08 -1078.95 1056.44 -7731.12
1299.63 864.685 1746.47 -753.555 -3037.53 6982.24
1294.28 863.061 1746.17 -267.663 -238.762 4383.48
1296.72 872.45 1749.26 -2863.28 -5198.28 -430.617
1294.38 863.522 1744.21 -610.278 -6995.74 6284.89
1296.42 883.366 1748.22 2021.43 1621.46 11473
1296.46 868.998 1749.25 13945.5 6144.67 8849.38
1299.47 875.727 1749.72 12219.5 3794.94 -4251.09
1300.94 878.737 1748.62 -4372.75 -2475.1 12914.2
1296.44 862.176 1749.38 9075.16 -1174.33 82.6989
1298.13 873.636 1749.81 4709.44 -1066.34 1953.27
1300.8 873.082 1745.71 372.876 10627.7 -19636.1
1296.03 875.404 1746.36 -2.06689 -2263.8 2959.8
1295.69 869.829 1748.3 -17353 -2363.86 -29439.9
1296.33 880.972 1747.07 83.2077 -2728.39 -8452.91
1295.79 872.791 1745.99 1358.65 2171.77 -3967.28
1301.34 884.295 1745.42 -699.928 -2762.38 -23842.8
1298.59 908.333 1746.19 1201.11 5728.58 5724.39
1300.08 900.3 1747.88 -1724.33 -113.143 4549.74
1298.73 860.2 1744.94 2493.52 1211.58 4525.04
1296.25 878.415 1744.98 227.672 6736.08 7488.05
1301.32 883.896 1746.79 -722.363 10795.5 -19612.9
1298.26 874.066 1749.84 -16243.8 -628.608 635.56
1298.69 907.755 1747.41 1774.43 870.252 -14513.3
1299.76 871.53 1749.14 -11652.3 1101.31 4510.4
1296.13 876.314 1747.85 -2478.03 -1278.67 -19716.7
1297.01 864.605 1749.48 4495.83 -4512.31 -143.516
1298.67 905.74 1749.9 -1379.19 1031.51 1061.59
1300.01 899.942 1749.05 110.747 1494.83 -4286.13
1299.32 880.714 1750.03 12753.6 -4982.14 -1395.69
1296.48 882.411 1748.47 -7753.13 -2248.64 -15591.4
1300.48 870.254 1746.15 144.928 7009.3 -1911.76
1293.62 860.057 1744.14 -5830.9 563.874 2744.74
1300.79 894.883 1746.01 -709.034 -2137.51 17820.4
1295.26 866.702 1748.27 4764.78 -1651.89 10751
1294.2 862.677 1745.88 -1241.78 -4336.37 -35356.2
1295.47 870.09 1745.62 259.673 -2805.52 -11440.6
1301.26 883.062 1748.15 2744.89 -3328.56 -12038.8
1295.79 869.129 1748.6 2442.76 1676.19 6198.05
1296.36 876.019 1748.59 -4107.25 2125.34 -6352.06
1298.87 862.081 1747.99 739.391 5095.22 240.996
1299.69 901.026 1749.46 3791.09 719.046 -9465.27
1296.25 878.878 1746.96 17.1616 -2696.77 6892.62
1298.1 883.261 1750.07 -11743.8 -2065.98 -1782.79
1294.71 865.302 1746.51 698.953 6125.14 888.195
1299.5 879.355 1749.92 19413.2 9529.3 -5406.79
1298.07 907.344 1750.29 -447.36 1270.33 351.552
1300.4 870.544 1747.93 -6676.2 -1624.16 17076.8
1299.52 864.089 1746.17 2225.3 9276.68 -10554.5
1297.57 881.433 1749.78 -2661.42 -4561.39 -407.07
1294.88 866.205 1744.66 -596.41 -5317.62 1515.79
1293.76 860.377 1747.43 904.052 -3541.25 8948.34
1295.42 863.179 1749 15332.2 6329.06 11461.1
1301.27 880.86 1747.41 3300.8 1154.86 -24.8001
1297.02 860.62 1749.23 -6667.3 -4825.18 1549.29
1296.72 883.458 1749 2901.95 1053.69 7424.36
1295.8 860.513 1749.29 -29106 -1338.91 -809.444
1297.28 879.219 1749.55 4335.61 6292.55 4654.88
1301 879.794 1744.73 34884.6 -2755.36 -6909.75
1300.72 876.12 1744.59 -66650.6 14457.7 -8145.73
1298.31 869.252 1749.62 -35.5523 1939.99 399.17
1300.46 870.438 1747.62 3101.06 10054.5 -8718.26
1297.27 884.463 1749.67 1488.99 3892.07 4281.65
1299.33 904.232 1749.04 606.746 8061.63 -9806.75
1300.89 876.74 1748.43 3907.92 -10037.2 -10861.2
1297.72 906.22 1750.7 3607.24 -885.88 -1999.38
1299.16 905.521 1747.58 1110.94 9295.63 -13891.4
1300.4 897.48 1745.39 9145.25 -12319.4 -87.4852
1294.12 862.333 1746.82 448.966 3037.78 4783.53
1295.61 865.247 1748.93 -14535.1 2257.46 -10647.7
1295.8 872.92 1747.11 8195.07 -3046.74 -7435.7
1301.18 878.309 1746.66 -396.07 -5050.36 26339.4
1296.45 876.37 1748.72 -1558.15 2748.39 2278.35
1295.3 868.845 1745.54 -309.583 159.259 -3697.96
1296.29 879.614 1746.72 -122.163 -94.9664 -7022.27
1298.13 909.823 1749.16 -2463.78 815.733 18820.4
1301.27 880.694 1747.52 6719.66 -1735.44 2592.57
1297.45 875.861 1749.65 -32514.2 714.773 34166
1300.66 895.755 1748.18 7534.51 -10303.9 9766.3
1299.45 863.751 1746.65 -529.636 -7354.03 23358.5
1299.19 905.293 1748.6 -623.857 649.837 9513.78
1298.27 907.273 1750.07 -1867.18 271.821 1792.05
1295.05 866.275 1747.97 2251.4 -7230.84 10918.9
1296.12 871.634 1744.37 18353.4 -15829.8 1235.06
1299.98 901.149 1746.36 -1597.85 -8610.03 2316.7
1295.17 868.05 1746.75 1994.8 -1811.95 -13132.9
1301.28 880.325 1745.84 941.743 8147.03 -19498.8
1295.92 874.034 1745.66 297.94 -1366.35 6544.66
1298.42 879.332 1750.02 12954.2 -2459.09 3385.01
1300.28 871.551 1748.52 -5821.88 -6603.06 4971.36
1295.24 868.308 1747.54 -2339.07 367.484 -9135.96
1297.43 873.517 1749.65 15750.1 -3466.95 7581.6
1293.7 860.422 1746.02 401.579 5608.37 14076.1
1297.48 874.448 1749.66 10429.5 5829.17 6388.76
1301.21 889.27 1745.79 251.168 -1734.31 -16479.5
1299.43 869.233 1749.09 -8795.17 -7339.13 4809.08
1300.38 869.614 1747.32 -1234.29 -1744.6 2724.29
1295.26 861.288 1749.07 7243.89 3840.83 3078.32
1296.16 877.327 1747.35 11.4104 1315.21 -8289.86
1300.84 873.633 1746.79 -1740.83 -1663.2 -4040.65
1300.2 868.2 1745.95 341.185 -5199.05 -8185.52
1299.42 881.171 1750.03 13149.6 3562.34 -2194.96
1299.47 903.894 1747.91 -731.663 1812.79 6036.83
1295.4 866.517 1748.53 -9525.09 3073.47 -11647.8
1298.75 880.123 1750.07 3895.45 2298.96 885.572
1295.7 871.902 1745.19 -491.032 -1717.04 -10180.5
1300.36 869.313 1745.08 627.72 4146.85 -8953.15
1300.01 881.761 1749.82 -1859.83 -5000 -2003.06
1300.79 872.877 1744.89 -17.4133 1650.16 5526.75
1295.57 867.9 1748.51 -8359.25 -3704.29 -9010.04
1298.9 901.958 1750.3 2782.73 -677.086 -2461.19
1296.09 873.925 1748.3 5646.51 8896.44 13209.7
1300.25 877.961 1749.42 9844.48 -6240.59 -8460.15
1301.21 881.148 1748.18 2125.72 6006.43 -19244.4
1296.05 871.108 1744.35 -2861.63 -11325.6 1393.3
1296.04 909.049 1751.14 24742.9 13430.2 2609.11
1300.81 873.289 1747.03 -2391.8 -3214.58 12925.7
1297.1 881.923 1749.44 -14441.5 1453.52 -11198.7
1301.06 876.335 1747.44 -2393.83 -9624.67 -491.723
1301.27 880.035 1745.38 -68.2524 -3485.13 6203.23
1300.97 890.916 1745.15 -9097.9 17164.3 -7679.04
1300.89 891.952 1745.18 31739 19949.5 1197.24
1300.42 884.419 1749.65 8278.06 -5953.16 -7004.3
1297.94 865.849 1749.45 16198.8 3764.75 -4897.83
1298.74 860.284 1746.11 -5434.89 1064.68 4903.05
1299.51 875.591 1749.69 -3342.76 -2179.09 1054.98
1296.29 879.402 1745.8 110.55 5502.76 6275.18
1295.97 867.508 1749 -18561.9 -2331.47 -16172.9
1301.04 891.885 1746.6 -1989.02 2599.39 -5108.55
1297.97 906.305 1750.54 -1364.29 -3376.96 1714.32
1299.69 902.644 1748.1 -12132.1 -7436.71 1341.6
1298.43 862.279 1748.67 13183.2 2019.87 -13562.4
1297.03 870.381 1749.51 12256.9 7497.82 5455.7
1299.66 864.8 1744.92 -121.477 3451.4 -4083.62
1295.93 874.001 1744.58 -1841.7 5858.42 8749.45
1299.26 903.014 1749.72 -4739.4 -2475.4 6785.02
1295.69 862.102 1749.22 -12606.5 -362.968 -3634.68
1299.63 864.714 1745.78 -634.543 398.651 9383.5
1295.92 874.224 1747.36 -1257.36 -694.468 -11132.8
1301.13 879.739 1748.29 2026.75 -383.099 -12417.9
1297.91 906.078 1750.6 -3506.4 -2721.91 2024.71
1297.68 907.851 1750.56 12954.6 2973.99 -10913.1
1300.23 868.36 1745.34 -421.932 -4920.34 5981.06
1300.4 898.072 1747.6 -507.833 -4494.31 9885.31
1298.39 865.338 1749.24 6075.81 -5711.25 -4452.27
1300.91 892.338 1745.2 10932.6 429.956 -151.057
1300.59 873.823 1744.51 7382.69 -321.813 -2847.28
1296.15 874.058 1748.43 -13269.3 -4051.61 -26792.5
1294.92 866.497 1745.59 1203.78 2775.13 -5307.98
1298.23 909.669 1748.25 1057.71 -2259.91 8665.6
1296.76 868.421 1749.43 -729.92 -2317.28 285.112
1299.61 864.621 1746.42 384.874 4318.9 -1035.8
1300.14 867.843 1746.52 -262.216 435.869 19032.7
1299.88 866.114 1745.72 260.778 -8298.21 13297.2
1295.27 867.581 1748.03 949.405 -6096.36 7166.68
1294.24 862.889 1746.02 -655.273 -2005.53 -13379
1296.71 882.168 1748.95 146.034 -478.725 2885.97
1300.57 896.495 1748.32 -1120.5 213.794 4733.72
1301.05 891.718 1746.32 -1895.23 -2974.7 3663.7
1299.12 905.907 1745.87 5585.51 -3194.72 29614.2
1299.05 905.995 1748.25 -1214.34 10481.2 -9340.05
1301.33 882.074 1745.41 -664.711 8137.59 -25423.7
1299.35 881.106 1750.04 9212.34 -5086.21 -1620.31
1299.1 861.898 1744.33 1714 -34.2719 -7701.47
1299.07 862.122 1747.46 1817.34 -1026.04 -4113.02
1301.2 878.766 1747.29 -1536.33 6381.05 -3318.85
1298.47 867.724 1749.46 -10585.7 39.0388 4536.62
1296.43 864.38 1749.39 6238.52 -5434.48 2977.2
1298.9 870.511 1749.55 1291.7 -4841.2 -541.062
1296.43 868.898 1749.24 -21385.3 -3599 -11987.7
1298.83 861.261 1747.64 3654.64 4277.05 -5272.25
1298.95 870.78 1749.55 8346.22 5332.5 -2949.42
1301.3 881.407 1746.57 -2150.46 1307.58 14144.4
1296.95 873.886 1749.38 4970.74 762.445 5233.15
1294.79 865.012 1747.81 1899.56 -3178.08 6644.22
1294.67 865.084 1746.03 625.5 1162.13 792.429
1294.86 866.17 1747.11 -112.136 793.739 -601.057
1298.99 904.381 1749.79 -3520.21 -355.912 -3926.25
1301.29 883.195 1748.03 -1273.87 -13858.6 17074.3
1296.36 883.511 1747.53 133.055 -4151.28 2413.8
1300.05 900.523 1747.28 -1156.4 5239.59 -11258.2
1300.62 896.498 1745.94 3336.37 5584.13 -13628.2
1295.3 866.852 1748.29 -14677.3 195.587 -23609.9
1294.35 909.065 1750.71 -9057.09 -4791.07 -4654.35
1300.2 872.81 1748.89 -11228.5 -5174.7 14155.6
1294.1 862.204 1744.44 -593.369 772.095 8699.85
1296.48 908.901 1751.06 12642.2 -1408.59 -378.097
1294.73 863.578 1748.21 8956.16 9543.2 15689.4
1298.93 883.17 1750.18 -1333.34 -186.744 -372.609
1298.68 907.691 1748.6 -2310.64 8758.76 -7599.2
1295.28 861.863 1749.03 9099.46 4057.86 5050.09
1301.04 876.169 1747.45 -146.374 -7555.11 -15054.9
1300.82 873.22 1745.1 -873.818 516.888 643.875
1300.35 897.263 1749.01 -1958.28 -3717.6 23495.6
1299.49 863.905 1744.23 302.712 5600.08 2143.67
1298.96 904.73 1749.73 -196.052 1336.75 -5899.43
1296.09 876.082 1746.49 2872.09 -773.497 -2281.35
1301.3 883.663 1747.93 -316.778 -5178.54 17382
