x y z dx dy dz
1278.57 937.489 1800.49 -0.0319628 0.0332071 -0.0200738
1278.45 913.058 1802.38 -0.0322559 0.0416824 -0.0208556
1277.25 949.092 1801.64 -0.0311694 0.0304122 -0.0205995
1269.3 943.464 1795.71 -0.0303654 0.0323322 -0.0195632
1268.05 954.943 1797.45 -0.0316326 0.0301975 -0.020429
1270.24 931.284 1795.89 -0.0290408 0.0376136 -0.0198602
1260.02 949.803 1790.96 -0.029214 0.0341423 -0.0209506
1252.33 931.123 1786.34 -0.0274335 0.0390353 -0.0204013
1253.04 919.488 1788.95 -0.0275651 0.0407423 -0.0200407
1253.77 908.542 1792.24 -0.029193 0.0430149 -0.0195563
1254.58 897.715 1795.85 -0.0296897 0.0448512 -0.0197591
1245.54 890.874 1793.65 -0.0294038 0.0459666 -0.0211038
1255.27 886.549 1799.5 -0.0294404 0.0469301 -0.020254
1246.14 879.489 1797.35 -0.0306127 0.047729 -0.0202991
1255.74 875.187 1803.04 -0.0302136 0.0482461 -0.020836
1246.8 867.949 1801.01 -0.0298435 0.0489139 -0.0211886
1247.5 856.469 1804.54 -0.03125 0.0494826 -0.0211485
1263.56 904.505 1797.85 -0.030365 0.043403 -0.0206232
1265.28 882.142 1804.97 -0.030839 0.0472016 -0.0206559
1262.38 914.611 1794.65 -0.0287552 0.0405083 -0.0183467
1264.8 893.717 1801.44 -0.0311597 0.0454875 -0.0207609
1275.13 902.031 1803.46 -0.0321858 0.0432239 -0.0211364
1279.18 925.389 1800.94 -0.0315223 0.0383624 -0.0196956
1251.36 943.67 1785.04 -0.0259961 0.0376893 -0.0202881
1260.92 937.425 1790.57 -0.0278956 0.0368223 -0.0205951
1261.73 925.535 1792.11 -0.0280124 0.0394648 -0.0196106
1271.25 919.382 1797.83 -0.0308268 0.0407387 -0.0211463
1270.88 910.241 1799.57 -0.0308038 0.0422286 -0.0199802
1279.01 849.672 1795.54 -0.0304361 0.049374 -0.0220432
1268.73 846.087 1790.72 -0.0290392 0.0497403 -0.0222639
1271.67 857.387 1790.19 -0.029021 0.0490239 -0.0221318
1261.34 853.871 1785.54 -0.0283615 0.0489252 -0.0221984
1264.24 865.156 1785.12 -0.0285738 0.0479148 -0.0222833
1253.88 861.726 1780.63 -0.0271668 0.0485176 -0.0219345
1251.03 850.382 1780.79 -0.0274666 0.0489261 -0.0221415
1246.4 869.696 1775.9 -0.0265687 0.0473679 -0.0221548
1282.06 860.904 1794.69 -0.0298982 0.0480436 -0.0219572
1319.89 894.057 1803.49 -0.0316288 0.0439032 -0.0218587
1323.05 905.217 1801.64 -0.0314178 0.0423401 -0.0216584
1312.82 901.504 1797.25 -0.0301775 0.0428077 -0.022195
1315.82 912.588 1795.73 -0.0297758 0.0413217 -0.0217987
1305.56 909.255 1791.38 -0.0288669 0.0422985 -0.0221689
1248.68 944.227 1758.77 -0.0226259 0.0395965 -0.0211425
1258.51 947.715 1764.16 -0.0234624 0.0392203 -0.0214767
1255.88 936.001 1763.74 -0.0241126 0.0404588 -0.0212188
1265.86 939.42 1768.34 -0.0246263 0.0400926 -0.0213197
1263.09 927.598 1768.95 -0.025031 0.0412359 -0.0210059
1273.37 930.914 1772.93 -0.0251868 0.0406458 -0.0219239
1269.76 918.952 1774 -0.0255805 0.0412769 -0.0216265
1302.47 898.022 1793.19 -0.0295726 0.0438757 -0.0222949
1308.28 920.582 1790.27 -0.0283299 0.0411877 -0.0222475
1252.13 924.329 1764.83 -0.0242032 0.0411828 -0.0210399
1275.65 942.844 1773.31 -0.0246552 0.0397032 -0.0214126
1318.02 923.433 1794.84 -0.0297142 0.0401878 -0.0218919
