x y z type diam age
1296.43 884.664 1747.43 1 0.0395578 14826.1
1296.45 884.715 1747.2 1 0.0366277 14826.1
1296.51 884.369 1747.24 1 0.0396846 14827.1
1301.1 878.224 1745.37 1 0.0418309 14827.1
1296.64 884.393 1747.49 1 0.0368348 14827.1
1296.64 884.499 1747.44 1 0.0378456 14827.1
1296.65 884.551 1747.44 1 0.0378456 14827.1
1296.45 884.771 1747.26 1 0.0435292 14827.1
1296.64 884.619 1747.37 1 0.0379525 14827.1
1296.64 884.566 1747.4 1 0.0395399 14827.1
1296.61 884.509 1747.37 1 0.0361863 14827.1
1296.53 884.184 1747.54 1 0.0374372 14827.1
1296.4 884.727 1747.35 1 0.0387123 14827.1
1296.67 884.157 1747.26 1 0.041276 14828.1
1296.44 884.522 1747.15 1 0.0406632 14828.1
1296.45 884.498 1747.12 1 0.038308 14828.1
1296.67 884.456 1747.43 1 0.0384698 14828.1
