x y z dx dy dz
1278.57 937.489 1800.49 -0.74942 0.856992 -0.299498
1278.45 913.058 1802.38 -0.740047 0.858082 -0.303533
1277.25 949.092 1801.64 -0.752367 0.856035 -0.299123
1269.3 943.464 1795.71 -0.757546 0.855111 -0.283494
1268.05 954.943 1797.45 -0.760576 0.854612 -0.284008
1270.24 931.284 1795.89 -0.752997 0.856563 -0.285263
1260.02 949.803 1790.96 -0.765232 0.853316 -0.268605
1252.33 931.123 1786.34 -0.761604 0.85515 -0.255324
1253.04 919.488 1788.95 -0.754749 0.85609 -0.259264
1253.77 908.542 1792.24 -0.748578 0.856734 -0.264735
1254.58 897.715 1795.85 -0.742013 0.85684 -0.270533
1245.54 890.874 1793.65 -0.741657 0.856716 -0.260818
1255.27 886.549 1799.5 -0.735662 0.856178 -0.277921
1246.14 879.489 1797.35 -0.735021 0.854739 -0.268582
1255.74 875.187 1803.04 -0.729356 0.854252 -0.285018
1246.8 867.949 1801.01 -0.730197 0.853529 -0.276177
1247.5 856.469 1804.54 -0.725273 0.851954 -0.284838
1263.56 904.505 1797.85 -0.741132 0.856931 -0.282172
1265.28 882.142 1804.97 -0.729845 0.85655 -0.295569
1262.38 914.611 1794.65 -0.747343 0.856454 -0.276101
1264.8 893.717 1801.44 -0.735575 0.857018 -0.288882
1275.13 902.031 1803.46 -0.73561 0.857558 -0.301943
1279.18 925.389 1800.94 -0.744598 0.857794 -0.301864
1251.36 943.67 1785.04 -0.76832 0.853834 -0.252748
1260.92 937.425 1790.57 -0.760923 0.854985 -0.269133
1261.73 925.535 1792.11 -0.754194 0.856464 -0.272168
1271.25 919.382 1797.83 -0.747275 0.857744 -0.289917
1270.88 910.241 1799.57 -0.741147 0.857466 -0.29155
1279.01 849.672 1795.54 -0.731196 0.858038 -0.333309
1268.73 846.087 1790.72 -0.73335 0.857238 -0.319922
1271.67 857.387 1790.19 -0.736976 0.858658 -0.317602
1261.34 853.871 1785.54 -0.738723 0.858209 -0.304333
1264.24 865.156 1785.12 -0.742198 0.85925 -0.302326
1253.88 861.726 1780.63 -0.743437 0.859018 -0.289141
1251.03 850.382 1780.79 -0.739993 0.857852 -0.291265
1246.4 869.696 1775.9 -0.748044 0.859669 -0.274038
1282.06 860.904 1794.69 -0.734562 0.859686 -0.332179
1319.89 894.057 1803.49 -0.734485 0.866237 -0.381291
1323.05 905.217 1801.64 -0.739175 0.867372 -0.384115
1312.82 901.504 1797.25 -0.743506 0.865776 -0.366098
1315.82 912.588 1795.73 -0.747339 0.866456 -0.369031
1305.56 909.255 1791.38 -0.750985 0.86489 -0.351099
1248.68 944.227 1758.77 -0.78473 0.859552 -0.251156
1258.51 947.715 1764.16 -0.784451 0.859368 -0.266448
1255.88 936.001 1763.74 -0.778856 0.85999 -0.263611
1265.86 939.42 1768.34 -0.778304 0.860273 -0.278705
1263.09 927.598 1768.95 -0.773087 0.860378 -0.276294
1273.37 930.914 1772.93 -0.772272 0.861126 -0.292326
1269.76 918.952 1774 -0.767115 0.861017 -0.288708
1302.47 898.022 1793.19 -0.746271 0.864233 -0.349025
1308.28 920.582 1790.27 -0.75489 0.865219 -0.353783
1252.13 924.329 1764.83 -0.773042 0.860319 -0.259814
1275.65 942.844 1773.31 -0.776964 0.860531 -0.294698
1318.02 923.433 1794.84 -0.750846 0.866894 -0.371358
1295.12 905.926 1787.56 -0.753183 0.86383 -0.334216
1291.88 894.596 1789.6 -0.748126 0.862819 -0.332552
1299.19 886.833 1795.29 -0.74104 0.86307 -0.347576
1283.26 934.295 1777.14 -0.770578 0.861769 -0.308533
1285.04 946.146 1778.57 -0.774326 0.861222 -0.311603
1310.61 932.209 1790.4 -0.758134 0.865313 -0.356969
1277.13 954.374 1775.93 -0.780012 0.859772 -0.29804
1284.42 902.568 1784.27 -0.754792 0.86246 -0.317716
1281.1 891.183 1786.32 -0.749791 0.86166 -0.316351
1273.59 899.185 1781.24 -0.756063 0.861355 -0.301238
1331.54 946.388 1802.59 -0.746928 0.869117 -0.397515
1302.89 868.135 1803.33 -0.728747 0.861483 -0.361753
1270.32 887.77 1783.06 -0.75102 0.86103 -0.300899
1262.83 895.732 1778.16 -0.756814 0.860875 -0.285921
1287.67 914.088 1782.35 -0.759803 0.863021 -0.319528
1294.14 949.452 1784.13 -0.770669 0.862108 -0.327756
1300.71 929.13 1785.62 -0.761705 0.864106 -0.339298
1277.78 879.848 1788.05 -0.74526 0.860862 -0.316049
1299.59 856.957 1804.9 -0.725276 0.859883 -0.361932
1259.6 884.296 1779.53 -0.751725 0.860437 -0.285793
1331.16 934.415 1801.15 -0.746007 0.86903 -0.395681
1266.13 907.248 1776.07 -0.761543 0.860975 -0.286624
1255.32 903.554 1772.95 -0.761583 0.860849 -0.27064
1323.83 942.378 1797.89 -0.752251 0.867547 -0.382165
1258.53 915.198 1770.54 -0.767261 0.860456 -0.271825
1246.87 911.661 1766.59 -0.767186 0.860134 -0.255535
1302.91 941.167 1787.04 -0.764594 0.863773 -0.342944
1267.95 951.223 1769.88 -0.783045 0.859409 -0.281751
1276.99 910.706 1779.11 -0.761052 0.861679 -0.302767
1288.55 883.326 1791.64 -0.743211 0.861966 -0.331567
1306.28 879.281 1801.37 -0.733134 0.863093 -0.362542
1309.62 890.399 1799.25 -0.737937 0.864436 -0.363975
1335.27 921.857 1804.51 -0.738831 0.869777 -0.404411
1326.22 916.686 1800.44 -0.743458 0.868196 -0.387802
1295.82 875.656 1797.33 -0.736301 0.861915 -0.346623
1280.34 922.426 1777.47 -0.76613 0.861951 -0.305417
1298.11 917.387 1786.03 -0.758017 0.864086 -0.336272
1322.07 952.371 1799.48 -0.753501 0.866856 -0.380425
1313.87 944.821 1793.23 -0.758883 0.865562 -0.36362
1289.29 853.282 1800.27 -0.728546 0.858957 -0.347545
1249.28 880.939 1775.61 -0.752045 0.86028 -0.272275
1292.48 864.476 1799.04 -0.732047 0.860379 -0.346601
1285.24 872.099 1793.39 -0.738936 0.860848 -0.331239
1245.62 933.034 1759.14 -0.77897 0.860171 -0.248092
1274.71 868.606 1789.37 -0.740689 0.859803 -0.316733
1267.2 876.433 1784.35 -0.746368 0.860411 -0.301231
1290.61 925.811 1781.29 -0.764492 0.863038 -0.322197
1292.91 937.74 1781.76 -0.768111 0.862677 -0.325029
1256.72 873.044 1780.31 -0.747201 0.85974 -0.287093
1252.39 892.063 1774.8 -0.756457 0.860573 -0.271142
1303.37 953.258 1790.24 -0.765498 0.863383 -0.345274
1326.07 925.806 1798.87 -0.74686 0.86823 -0.386219
1245.71 898.893 1770.09 -0.760501 0.860725 -0.258384
1320.01 933.461 1795.23 -0.752822 0.867084 -0.374603
1342.3 847.115 1769.82 -0.735282 0.867954 -0.425474
1334.49 854.317 1768.14 -0.739616 0.86801 -0.409989
1345.38 858.312 1767.72 -0.738101 0.869409 -0.425291
1336.77 865.823 1765.99 -0.743103 0.869302 -0.408817
1347.85 869.634 1765.62 -0.741231 0.870761 -0.424742
1338.86 877.239 1763.88 -0.746724 0.870513 -0.407767
1350.07 881.031 1763.54 -0.744209 0.872 -0.424232
1341.59 888.747 1761.83 -0.749689 0.871496 -0.408238
1352.59 892.524 1761.51 -0.746832 0.872987 -0.424433
1344.11 900.458 1759.78 -0.752458 0.872412 -0.408458
1345.83 911.917 1757.81 -0.755255 0.873263 -0.408108
1333.45 906.839 1758.24 -0.757934 0.871499 -0.389872
1336.65 919.619 1756.1 -0.761149 0.872292 -0.391562
1325.55 915.991 1756.19 -0.763423 0.870716 -0.37489
1327.83 927.621 1754.23 -0.766704 0.871204 -0.375996
1316.43 923.854 1754.02 -0.769132 0.869615 -0.358733
1318.82 935.405 1752.09 -0.772418 0.870084 -0.360221
1307.81 931.481 1751.45 -0.774414 0.868697 -0.343568
1309.87 942.97 1749.54 -0.778279 0.868993 -0.345091
1298.88 938.898 1748.24 -0.779793 0.867834 -0.328316
1300.87 950.336 1746.5 -0.783836 0.868155 -0.329721
1289.99 945.964 1744.43 -0.785181 0.866945 -0.312731
1321.01 947.044 1750.24 -0.775646 0.870535 -0.361809
1314.6 912.487 1756.08 -0.765085 0.869332 -0.358375
1287.22 933.457 1746.54 -0.780438 0.866615 -0.31038
1281.35 953.895 1740.24 -0.791017 0.866087 -0.298087
1325.63 861.751 1766.35 -0.744369 0.867937 -0.393523
1250.03 858.891 1755.13 -0.754112 0.86416 -0.285094
1245.27 869.083 1751.22 -0.758325 0.864909 -0.273272
1254.96 848.721 1759 -0.749798 0.862951 -0.296888
1256.39 869.416 1755.71 -0.75714 0.864577 -0.288278
1251.71 879.665 1752.07 -0.761651 0.865009 -0.276663
1263.06 880.114 1755.84 -0.760551 0.865012 -0.292701
1258.58 890.478 1752.15 -0.765429 0.865179 -0.281825
1267.91 869.566 1759.02 -0.75579 0.864491 -0.304193
1274.67 880.201 1758.49 -0.75915 0.865148 -0.309121
1279.65 869.42 1761.3 -0.754578 0.864957 -0.3213
1286.44 879.832 1760.28 -0.757591 0.865978 -0.326521
1281.5 890.908 1757.35 -0.762747 0.866015 -0.314884
1245.11 923.117 1734.28 -0.783877 0.866055 -0.251816
1329.18 885.439 1761.99 -0.751944 0.870045 -0.389479
1247.03 941.564 1728.35 -0.792931 0.865715 -0.249592
1291.45 868.955 1762.82 -0.752925 0.865766 -0.338769
1284.72 858.799 1763.92 -0.750137 0.864577 -0.333457
1298.25 879.073 1761.51 -0.755752 0.866815 -0.344509
1339.11 931.574 1754.14 -0.763749 0.873024 -0.392876
1296.48 858.33 1765.25 -0.748285 0.865302 -0.350971
1289.91 848.372 1766.55 -0.745686 0.863906 -0.3464
1278.08 848.66 1764.88 -0.747189 0.863318 -0.329238
1352.71 947.339 1751.96 -0.763051 0.876112 -0.411748
1249.44 906.589 1743.33 -0.774327 0.865805 -0.262938
1313.19 847.948 1768.46 -0.742016 0.865612 -0.380759
1253.34 952.136 1729.01 -0.796868 0.865464 -0.256217
1257.93 941.898 1733.21 -0.791189 0.865635 -0.265102
1264.3 952.176 1733.82 -0.794594 0.865358 -0.272079
1268.46 942.024 1737.64 -0.789131 0.865491 -0.28
1262.68 932.159 1738.41 -0.785514 0.865582 -0.274238
1274.04 932.456 1742.63 -0.783157 0.865545 -0.290086
1267.17 922.539 1743.74 -0.779749 0.865535 -0.283034
1279.09 922.402 1747.55 -0.777183 0.866061 -0.300472
1271.76 912.284 1749.05 -0.773776 0.86591 -0.292836
1283.8 912.02 1752.02 -0.771534 0.866388 -0.310803
1276.69 901.736 1753.72 -0.767836 0.865868 -0.303868
1288.49 901.212 1755.84 -0.765996 0.866756 -0.321359
1295.6 911.346 1754.23 -0.769037 0.867444 -0.329094
1300.36 900.652 1757.3 -0.763658 0.867801 -0.339962
1265.38 902.246 1750.79 -0.769933 0.865792 -0.286916
1293.35 890.223 1758.9 -0.760806 0.866926 -0.33261
