x y z dx dy dz
1278.57 937.489 1800.49 -0.311098 0.289194 -0.0336127
1278.45 913.058 1802.38 -0.306486 0.293282 -0.0291686
1277.25 949.092 1801.64 -0.314112 0.288354 -0.0377966
1269.3 943.464 1795.71 -0.312581 0.283652 -0.0320384
1268.05 954.943 1797.45 -0.316243 0.283605 -0.0366273
1270.24 931.284 1795.89 -0.309762 0.285795 -0.0286354
1260.02 949.803 1790.96 -0.313948 0.278255 -0.0315208
1252.33 931.123 1786.34 -0.307388 0.277296 -0.0235281
1253.04 919.488 1788.95 -0.304928 0.280636 -0.0213277
1253.77 908.542 1792.24 -0.303918 0.284827 -0.0204289
1254.58 897.715 1795.85 -0.302096 0.288462 -0.0197354
1245.54 890.874 1793.65 -0.3005 0.288077 -0.0179869
1255.27 886.549 1799.5 -0.301028 0.292047 -0.0200392
1246.14 879.489 1797.35 -0.298886 0.290619 -0.0184685
1255.74 875.187 1803.04 -0.299282 0.294642 -0.0199102
1246.8 867.949 1801.01 -0.297794 0.293681 -0.0184849
1247.5 856.469 1804.54 -0.297114 0.296335 -0.0188617
1263.56 904.505 1797.85 -0.303251 0.289756 -0.0230272
1265.28 882.142 1804.97 -0.301271 0.296727 -0.0223826
1262.38 914.611 1794.65 -0.304981 0.286007 -0.0234417
1264.8 893.717 1801.44 -0.302364 0.293232 -0.0226227
1275.13 902.031 1803.46 -0.303979 0.29394 -0.0269132
1279.18 925.389 1800.94 -0.308596 0.291131 -0.0309831
1251.36 943.67 1785.04 -0.311114 0.274618 -0.0266072
1260.92 937.425 1790.57 -0.310731 0.28022 -0.0275302
1261.73 925.535 1792.11 -0.307214 0.283076 -0.0249375
1271.25 919.382 1797.83 -0.307967 0.289429 -0.027648
1270.88 910.241 1799.57 -0.304614 0.290797 -0.0258824
1279.01 849.672 1795.54 -0.292564 0.297408 -0.025642
1268.73 846.087 1790.72 -0.289486 0.293949 -0.0224977
1271.67 857.387 1790.19 -0.291904 0.293441 -0.0234935
1261.34 853.871 1785.54 -0.288743 0.290223 -0.0206432
1264.24 865.156 1785.12 -0.291178 0.289479 -0.0218888
1253.88 861.726 1780.63 -0.28763 0.286356 -0.0193014
1251.03 850.382 1780.79 -0.285059 0.286791 -0.018114
1246.4 869.696 1775.9 -0.287037 0.282396 -0.0187077
