x y z state theta
1301.23 880.132 1746.13 1 342.013
1301.23 880.152 1746.18 1 342.703
1301.18 880.126 1746.18 1 342.474
1300.67 873.964 1748.07 1 8.76191
1300.73 873.961 1748.04 1 8.28903
1299.28 863.269 1746.98 1 347.206
1299.28 863.291 1747.02 1 348.202
1299.67 865.255 1745.46 1 322.659
1299.73 865.708 1746.98 1 349.168
1300.98 877.353 1746.05 1 340.017
1301.02 877.393 1746.11 1 340.857
1301.01 880.432 1747.62 1 1.77785
1301.21 880.08 1747.16 1 355.354
1301.21 880.152 1747.2 1 355.874
1300.02 867.767 1747.6 1 1.94263
1300.96 875.718 1745.51 1 333.302
1300.96 875.695 1745.56 1 333.837
1295.08 867.012 1745.44 1 227.056
1299.18 863.134 1747.61 1 2.88937
1299.15 863.176 1747.63 1 3.37418
1299.12 863.122 1747.62 1 3.14213
1300.53 871.33 1746.22 1 340.118
1300.9 878.146 1745.73 1 335.585
1301.12 878.753 1746.46 1 345.9
1300.85 875.87 1745.66 1 334.408
1298.71 860.679 1745.88 1 316.642
1300.52 895.225 1748.2 1 11.2763
1301.17 887.138 1748.33 1 11.2443
1301.12 887.148 1748.38 1 12.1044
1295.88 894.704 1747.26 1 191.973
1295.89 894.67 1747.28 1 191.16
1295.41 869.124 1745.72 1 228.164
1299.03 861.961 1746.19 1 327.141
1299.68 865.311 1745.67 1 325.674
1299.69 865.293 1745.74 1 326.852
1299.7 865.337 1745.74 1 326.926
1298.39 901.967 1750.54 1 65.4938
1300.79 876.35 1748.41 1 13.4444
1298.65 903.927 1750.09 1 57.5548
1298.69 903.916 1750.15 1 57.4751
1300.81 873.956 1745.64 1 333.951
1300.03 867.592 1747.23 1 354.864
1300.06 867.633 1747.23 1 354.941
1301.25 887.369 1745.61 1 336.003
1301.21 887.354 1745.65 1 336.336
1295.86 897.656 1745.41 1 241.347
1299.84 866.463 1747.52 1 0.432295
1299.84 866.534 1747.54 1 0.831165
1293.49 908.464 1748.63 1 162.117
1300.18 868.572 1746.77 1 347.046
1295.3 900.999 1749.51 1 130.245
1299.75 865.745 1745.39 1 322.423
1301.26 883.888 1745.72 1 337.331
1300.37 869.886 1746.12 1 337.683
1300.12 871.024 1748.56 1 18.821
1301.16 879.421 1746.86 1 351.219
1298.8 861.725 1745.97 1 319.671
1300.37 872.06 1747.07 1 352.765
1300.19 899.265 1748.01 1 9.16279
1299.98 867.743 1746.23 1 336.91
1293.52 909.025 1745.84 1 205.445
1293.55 909.052 1745.85 1 205.594
1299.38 863.743 1745.72 1 323.253
1299.42 863.789 1745.76 1 324.269
1300.47 870.852 1747.06 1 352.835
1300.47 870.886 1747.04 1 352.419
1301.26 882.504 1746.12 1 342.08
1294.66 902.895 1748.33 1 160.463
1294.7 902.884 1748.32 1 160.369
1300.09 868.012 1746.96 1 350.117
1296.44 892.779 1749.38 1 106.546
1301.03 876.843 1746.69 1 348.623
1301.02 876.885 1746.67 1 348.349
1301.25 883.218 1745.95 1 340.031
1301.26 883.187 1745.92 1 339.697
1295.48 868.529 1748.02 1 161.264
1295.46 868.497 1748 1 162.056
1295.38 867.904 1746.34 1 215.614
1300.15 868.113 1746.11 1 336.173
1300.12 868.153 1746.08 1 335.484
1300.26 869.07 1746.12 1 337.021
1300.27 869.021 1746.16 1 337.726
1301.23 883.383 1747.36 1 358.075
1301.13 878.561 1746.17 1 342.087
1301.14 878.599 1746.21 1 342.682
1301.16 878.535 1746.17 1 342.315
1300.45 870.592 1746.5 1 343.839
1293.94 906.451 1748.35 1 164.545
1301.1 881.79 1748.34 1 11.542
1300.98 891.374 1748.33 1 11.826
1301.17 879.147 1747.22 1 356.107
1301.26 886.565 1745.78 1 338.035
1301.22 886.572 1745.84 1 338.493
1301.26 886.604 1745.84 1 338.668
1298.55 908.208 1745.87 1 313.576
1299.75 865.871 1746.79 1 345.474
1296.36 891.966 1747.74 1 159.35
1301.24 883.632 1748.12 1 8.28892
1300.26 871.466 1748.39 1 15.2902
1297.89 909.44 1745.89 1 298.951
1301.09 883.14 1748.59 1 14.91
1300.81 893.839 1748.04 1 8.11511
1300.81 893.839 1748.09 1 8.74615
1300.65 895.139 1748.13 1 9.73125
1299.7 865.505 1746.47 1 339.188
1301.2 881.458 1748.07 1 7.74071
1301.2 881.43 1748.01 1 6.88114
1299.59 865.754 1747.88 1 8.28597
1300.92 892.31 1747.68 1 2.70192
1301.09 877.182 1745.58 1 334.817
1301.09 877.252 1745.59 1 334.987
1301.24 881.77 1746.34 1 344.696
1301.24 885.38 1746.64 1 348.541
1301.25 885.415 1746.62 1 348.363
1300.7 882.544 1749.18 1 24.4416
1300.74 882.532 1749.16 1 23.922
1296.01 894.306 1745.41 1 244.666
1295.99 894.343 1745.4 1 244.217
1300.17 869.047 1747.75 1 4.4696
1300.14 869.089 1747.79 1 5.23558
1293.21 909.719 1747.51 1 179.857
1300.65 894.698 1748.58 1 16.5569
1295.88 895.047 1747.24 1 193.287
1295.84 895.092 1747.26 1 191.735
1295.91 895.087 1747.23 2 193.683
1295.9 895.103 1747.27 1 191.711
1299.49 864.713 1745.86 1 326.561
1299.47 864.756 1745.86 1 326.456
1295.84 871.577 1745.97 1 232.862
1297.92 907.372 1750.36 1 72.2346
1300.23 899.048 1747.3 1 356.503
1296.12 891.956 1747.93 1 153.927
1300.12 867.959 1745.88 1 332.556
1300.13 868.03 1745.85 1 332.187
1301.23 887.073 1746.86 1 351.401
1300.39 869.946 1746.73 1 347.134
1300.35 869.912 1746.76 1 347.495
1295.96 872.652 1748.15 1 147.865
1295.98 872.697 1748.14 1 147.723
1296.07 892.713 1747.04 1 206.537
1301.18 887.403 1747.95 1 6.20952
1298.68 860.383 1746.76 1 336.213
1300.59 871.837 1746.97 1 351.595
1298.57 904.294 1750.21 1 59.8597
1294.21 905.553 1746.09 1 206.777
1301.25 881.038 1746.47 1 346.401
1301.05 877.246 1746.3 1 343.537
1301.27 882.884 1746.96 1 352.735
1294.48 904.954 1749.44 1 142.43
1296.56 884.208 1747.38 1 194.895
1299.06 862.45 1745.32 1 313.393
1300.69 895.415 1746.08 1 338.946
1300.99 877.249 1747.99 1 7.0575
1298.11 861.229 1748.64 1 45.7633
1301.1 877.416 1745.96 1 339.443
1299.39 863.807 1746.87 1 345.154
1300.84 876.153 1745.51 1 332.607
1298.75 860.795 1747.15 1 348.77
1299.43 864.099 1747.12 1 351.128
1295.43 898.459 1747.18 1 191.674
1301.06 890.43 1747.09 1 354.235
1301.21 881.444 1747.8 1 4.08927
1295.54 870.103 1745.45 1 234.528
1301.24 882.824 1746.73 1 349.723
1296.03 872.246 1748.33 1 139.332
1300.69 895.467 1746.13 1 339.657
1300.49 870.977 1745.37 1 328.618
1300.87 893.578 1745.4 1 331.488
1300.51 873.013 1746.78 1 348.342
1299.07 862.032 1746.53 1 334.954
1300.87 892.748 1747.72 1 3.26187
1296.2 891.812 1747.85 1 156.553
1296.22 891.788 1747.87 1 154.533
1299.2 863.274 1747.59 1 2.21816
1295.26 868.26 1746.55 1 208.581
1301.14 882.612 1748.37 1 11.8843
1295.95 895.478 1745.34 1 244.133
1299.35 863.697 1747.33 1 355.927
1300.93 878.716 1748.46 1 13.677
1300.69 874.562 1747.46 1 359.349
1293.62 908.235 1745.85 1 206.025
1299.97 867.372 1746.26 1 337.305
1301.3 883.101 1745.52 1 335.275
1300.7 872.581 1746.55 1 345.601
1299.96 867.096 1745.79 1 329.981
1299.57 864.858 1747.27 1 354.948
1300.93 875.881 1747.78 1 4.08816
1299.55 902.868 1745.64 1 323.849
1299.54 864.668 1747.19 1 352.961
1293.38 909.069 1747.48 1 180.287
1300.86 874.384 1747.46 1 359.406
1301.27 883.205 1746.38 1 345.316
1300.33 870.311 1747.88 1 6.46589
1300.3 870.282 1747.89 1 6.66334
1296.12 891.622 1748.22 1 140.544
1300.3 869.162 1745.61 1 330.244
1300.3 869.224 1745.65 1 330.758
1299.22 862.792 1746.03 1 326.47
1300.84 874.103 1746.26 1 342.104
1300.84 874.083 1746.31 1 342.776
1295.2 867.962 1746.32 1 213.212
1299.43 904.051 1746.62 1 339.991
1300.85 874.154 1746.28 1 342.42
1293.77 908.107 1749.56 1 147.532
1295.94 896.862 1749.42 1 119.016
1295.02 902.8 1745.61 1 223.667
1301.18 879.661 1745.8 1 337.872
1293.24 909.531 1748.41 1 166.458
1301.21 886.933 1747.1 1 354.578
1300.25 869.52 1747.62 1 2.13831
1301.24 883.188 1747.55 1 0.65741
1301.19 880.387 1746.8 1 350.531
1300.76 874.246 1747.95 1 6.79819
1299.35 863.501 1746.9 1 345.592
1298.74 860.493 1746.35 1 326.478
1300.99 891.628 1746.71 1 348.786
1301.15 889.104 1747.02 1 353.409
1300.88 877.719 1745.63 1 334.304
1298.75 904.329 1749.64 1 50.8642
1300.21 868.85 1746.35 1 340.242
1301.03 890.811 1747.31 1 357.334
1301.01 876.588 1746.55 1 346.685
1293.25 909.637 1746.78 1 190.866
1300.34 869.708 1745.32 1 326.913
1293.3 909.253 1747.23 1 184.245
1297.19 908.384 1750.77 1 86.6159
1299.79 867.407 1746.24 1 335.744
1301.21 886.51 1746.79 1 350.377
1295.05 900.627 1748.26 1 158.769
1301.23 883.825 1747.75 1 3.32036
1299.59 902.57 1748.83 1 27.2316
1296.27 872.728 1748.22 1 135.318
1297.35 882.614 1749.29 1 79.0684
1293.71 909.184 1745.85 1 206.631
1300.9 874.767 1745.34 1 330.969
1300.6 895.297 1748.71 1 18.5466
1300.79 873.66 1745.81 1 335.965
1300.22 868.796 1746.53 1 343.176
1300.15 868.318 1746.5 1 342.455
1300.61 894.362 1748.28 1 12.1612
1301.2 880.024 1746.03 1 340.649
1300.9 875.015 1747.22 1 355.874
1298.16 909.873 1746.53 1 320.072
1297.63 907.907 1750.5 1 78.1593
1300.87 874.28 1746.15 1 340.748
1297.75 909.368 1750.1 1 73.9559
1301.2 888.137 1746.68 1 348.965
1299.94 867.523 1746.19 1 335.949
1301.23 886.713 1745.98 1 340.21
1300.64 872.084 1746.85 1 349.872
1294.7 902.856 1748.62 1 153.968
1300.83 877.396 1746.11 1 340.032
1299.14 863.278 1747.56 2 1.61915
1299.7 868.936 1748.67 1 23.3503
1300.31 869.296 1745.69 1 331.321
1294.97 901.589 1745.71 1 221.407
1300.4 870.346 1745.31 1 327.125
1301.2 880.149 1745.62 1 335.876
1300.84 893.392 1747.78 1 4.21985
1301.08 890.593 1746.11 1 341.187
1301.15 878.96 1745.82 1 337.953
1300.47 894.614 1748.06 1 9.15922
1293.22 909.622 1746.81 1 190.284
1300.98 879.811 1745.51 1 333.483
1300.74 873.275 1746.71 1 348.146
1299.63 865.167 1746.61 1 341.243
1296.13 905.488 1750.89 1 104.443
1301.16 888.562 1748.02 1 7.06916
1300.84 874.54 1747.56 1 0.967032
1300.74 894.131 1748.32 1 12.3937
1300.77 873.394 1746.07 1 339.242
1300.79 873.382 1746.01 1 338.551
1300.98 876.775 1748.01 1 7.24137
1295.52 899.384 1749.42 1 127.567
1300.38 872.115 1746.67 1 346.29
1301.02 877.471 1745.44 1 332.89
1295.98 909.403 1751.08 1 105.822
1299.73 866.877 1746.25 1 335.409
1301.06 878.633 1748.09 1 8.22221
1300.46 872.759 1746.74 1 347.69
1301.25 882.502 1745.37 1 333.429
1300.04 867.638 1745.49 1 326.582
1301.06 877.02 1746.16 1 341.702
1300.8 874.569 1747.82 1 4.81329
1299.99 868.965 1745.96 1 332.776
1301.01 891.234 1748.18 1 9.67043
1293.2 909.756 1747.23 1 183.989
1301.15 888.623 1748.07 1 7.87277
1299.43 864.215 1747.52 1 0.365819
1296.44 884.2 1747.11 1 215.04
1295.02 901.179 1748.76 1 147.45
1301.15 889.306 1747.03 1 353.556
1295.65 870.993 1746.23 1 223.261
1295.54 900.977 1749.91 1 121.108
1301.23 881.934 1746.99 1 353.148
1297.36 882.736 1749.54 1 80.0199
1296.97 889.745 1749.64 1 90.9112
1299.4 864.17 1747.57 1 1.59291
1299.39 864.114 1747.62 1 2.86923
1300.28 869.457 1746.53 1 343.549
1300.8 874.573 1747.86 1 5.42616
1293.13 909.828 1748.17 1 170.157
1299.89 867.092 1747.59 1 1.73904
1300.06 868.017 1745.33 1 324.565
1293.79 907.43 1746.3 1 200.521
1300.97 876.113 1746.24 1 342.426
1299.58 864.663 1745.6 1 323.645
1300.96 883.139 1748.82 1 18.4605
1301.16 888.864 1745.36 1 332.793
1300.83 878.052 1748.59 1 15.8659
1300.87 875.065 1747.57 1 1.07211
1293.18 909.631 1748.07 1 171.494
1300.32 869.391 1746.46 1 342.603
1299.1 862.374 1746.93 1 344.722
1301.09 877.968 1745.38 1 332.585
1301.24 885.944 1747.94 1 5.98214
1300.2 870.393 1745.83 1 332.342
1300.77 894.196 1746.93 1 351.422
1301.03 876.665 1745.86 1 337.781
1295.64 868.876 1747.81 1 167.068
1299.51 864.592 1746.36 1 335.603
1298.96 862.378 1745.93 1 321.334
1300.52 894.553 1748.34 1 13.3978
1300.29 869.284 1746.15 1 337.744
1296 894.982 1747.12 1 200.609
1295.97 895.559 1747.38 1 186.439
1295.54 897.471 1748.33 1 150.52
1300.87 875.538 1746.35 1 343.467
1299.47 864.209 1746.47 1 337.39
1300 867.731 1746.18 1 336.261
1301.28 883.252 1745.93 1 339.819
1298.8 861.196 1746.42 1 328.901
1295.92 897.597 1745.38 1 243.119
1300.7 872.889 1746.01 1 338.123
1301.17 881.397 1748.05 1 7.53177
1299.58 865.789 1747.91 1 9.05989
1300.83 893.56 1747 1 352.595
1299.43 863.865 1746.95 1 347.159
1300.13 867.999 1745.89 1 332.785
1301.24 881.191 1745.66 1 336.524
1300.89 874.916 1746.66 1 347.816
1300.94 875.233 1747.32 1 357.326
1300.46 870.474 1746.3 1 340.883
1300.42 870.492 1746.28 1 340.302
1299.35 864.745 1748 1 11.9694
1300.96 892.474 1745.81 1 336.858
1299.94 900.927 1747.06 1 351.473
1300.39 871.195 1747.97 1 7.95097
1301.13 878.88 1746.95 1 352.445
1301.17 878.924 1746.95 1 352.543
1301.07 890.624 1745.63 1 335.277
1299.98 900.911 1745.71 1 329.004
1299.99 900.872 1745.7 1 328.944
1300.78 893.741 1748.14 1 9.60487
1294.09 905.91 1747.48 1 180.315
1296.22 891.8 1748.2 1 138.311
1299.96 866.988 1745.96 1 332.456
1299.96 866.931 1745.9 1 331.641
1295.42 868.5 1746.39 1 215.004
1299.56 865.29 1745.93 1 328.447
1299.61 865.281 1745.94 1 329.24
1300.5 896.876 1745.5 1 330.233
1300.5 896.877 1745.55 1 330.829
1301.26 881.805 1745.94 1 339.836
1301.26 881.783 1745.87 1 339.094
1300.87 874.59 1746.28 1 342.555
1300.84 893.921 1745.8 1 336.126
1295.5 869.362 1747.85 1 166.948
1295.54 869.369 1747.91 1 164.145
1295.5 869.325 1747.87 1 166.151
1300.98 890.363 1748.5 1 14.0839
1295.61 900.727 1749.94 1 119.601
1299.94 867.035 1747.1 1 352.331
1295.49 869.75 1745.88 1 226.967
1299.58 865.098 1747.53 1 0.672839
1298.67 907.749 1745.9 1 316.247
1301.19 879.593 1745.4 1 333.423
1301.21 879.57 1745.44 1 333.975
1301.19 879.56 1745.38 1 333.138
1301.22 886.557 1747.02 1 353.482
1299.41 863.722 1745.91 1 326.625
1299.37 863.701 1745.91 1 326.084
1299.39 863.652 1745.92 1 326.548
1300.27 870.713 1748.18 1 11.8253
1296.13 897.472 1749.81 1 110.56
1295.79 871.59 1745.88 1 233.4
1295.79 871.581 1745.92 1 232.534
1301.21 880.506 1745.66 1 336.399
1301.2 880.46 1745.67 1 336.449
1301.24 881.255 1745.77 1 337.755
1301.26 881.208 1745.81 1 338.343
1301.26 881.244 1745.84 1 338.724
1301.19 886.829 1747.39 1 358.536
1298.84 861.475 1747.62 1 3.84295
1298.82 861.506 1747.56 1 1.97121
1300.19 869.007 1746.04 1 335.425
1295.91 899.664 1750.04 1 113.133
1300.95 880.488 1747.5 1 0.0185969
1300.43 870.343 1746.87 1 349.505
1300.4 870.397 1746.82 1 348.72
1295.41 898.328 1747.66 1 174.256
1295.44 869.359 1747.5 1 180.024
1298.74 895.634 1750.54 1 60.2091
1301.18 879.83 1746.49 1 346.483
1301.19 879.836 1746.46 1 345.99
1301.14 878.908 1746.88 1 351.45
1299.34 863.609 1746.29 1 332.672
1299.38 863.591 1746.32 1 333.694
1299.35 863.576 1746.27 1 332.262
1299.53 864.85 1745.61 1 323.189
1295.65 897.763 1745.41 1 237.223
1295.6 897.765 1745.41 1 236.102
1300.76 894.255 1746.78 1 349.14
1300.43 897.043 1748.46 1 15.675
1296.01 895.499 1747.47 1 181.988
1301.19 888.012 1745.32 1 332.54
1301.22 887.997 1745.35 1 333.029
1299.49 864.933 1745.79 1 325.478
1300.5 871.137 1745.8 1 334.023
1301.27 886.099 1745.79 1 338.151
1301.27 886.047 1745.78 1 338.062
1301.24 886.097 1745.73 1 337.363
1301.27 886.12 1745.75 1 337.699
1300.47 870.835 1745.88 1 334.941
1300.5 870.767 1745.85 1 334.767
1300.2 898.864 1748.31 1 14.1853
1300.56 896.279 1748.14 1 10.2133
1300.53 896.278 1748.2 1 11.2602
1299.74 901.914 1748.71 1 23.8733
1298.71 904.523 1749.64 1 51.4643
1300.26 869.084 1746.77 1 347.284
1296.76 891.649 1749.68 1 96.3263
1301.05 890.559 1746.23 1 342.55
1300.83 874.154 1745.48 1 332.211
1299.48 864.279 1745.79 1 325.363
1300.77 873.583 1746.75 1 348.783
1301.11 890.07 1746.92 1 352.013
1299 862.03 1745.8 1 319.663
1300.97 887.842 1747.51 1 0.139962
1295.93 895.153 1745.35 1 243.444
1301.1 889.933 1745.77 1 337.147
1300.71 877.42 1748.75 1 18.5663
1298.77 860.615 1746.73 1 336.478
1298.77 860.616 1746.66 1 334.596
1298.77 860.658 1746.68 1 335.241
1300.74 894.652 1746.35 1 342.856
1300.2 870.196 1746.14 1 336.941
1301.05 881.19 1748.5 1 13.833
1301.27 882.853 1746.88 1 351.751
1295.32 900.282 1745.51 1 229.821
1295.34 900.251 1745.49 1 230.456
1296.09 875.311 1745.65 1 243.942
1299.8 866.078 1745.36 1 322.624
1300.71 873.046 1747.25 1 356.219
1296.58 884.233 1747.43 1 189.246
1300.54 871.54 1747.41 1 358.51
1299.62 865.087 1745.56 1 323.409
1301.1 889.799 1746.09 1 341.088
1294.72 902.684 1747.18 1 188.04
1296.6 908.342 1751.01 1 96.5055
1301.26 885.803 1745.52 1 335.142
1301.15 878.861 1746.74 1 349.575
1294.49 861.232 1748.41 1 160.059
1294.49 861.268 1748.37 1 160.897
1296.29 894.507 1745.42 1 251.292
1296.25 894.504 1745.37 1 250.557
1301.26 886.644 1745.71 1 337.188
1300.87 875 1746.9 1 351.129
1294.63 903.585 1749.12 1 145.614
1294.6 903.606 1749.07 1 146.908
1294.62 903.548 1749.12 1 145.72
1294.65 903.558 1749.09 1 145.895
1300.9 875.013 1745.53 1 333.192
1299.74 867.074 1746.3 1 336.281
1293.14 909.773 1748.37 1 167.31
1299.29 864.918 1748.24 1 17.8161
1300.84 874.176 1746.12 1 340.279
