x y z state theta
1300.69 887.847 1749.23 1 25.1259
1301.07 887.826 1747.8 1 4.19525
1300.79 887.919 1749.19 1 24.0686
1300.77 887.906 1749.24 1 24.7702
1299.64 902.361 1748.59 1 22.377
1301.12 887.91 1747.73 1 3.1526
1296.2 893.848 1748.67 1 124.369
1296.3 877.687 1745.82 1 247.257
1296.34 877.685 1745.78 1 248.946
1300.92 887.934 1747.73 1 3.4168
1300.88 876.739 1747.97 1 6.91818
1295.91 895.109 1748.57 1 135.658
1295.89 895.098 1748.51 1 137.66
1299.67 902.369 1748.35 1 17.5508
1301.01 888.477 1748.23 1 10.2586
1300.64 890.597 1749.04 1 22.9417
1296.37 877.093 1745.81 1 249.656
1296.4 877.188 1745.8 1 250.708
1296.42 877.148 1745.79 1 251.148
1300.78 876.802 1748 1 7.51782
1296.8 865.286 1749.43 1 95.9274
1298.81 903.449 1749.78 1 51.566
1299.68 902.224 1748.51 1 20.7068
1299.62 902.271 1748.53 1 21.4422
1297.8 888.823 1750.13 1 73.0891
1300.81 876.679 1747.83 1 4.98688
1300.8 876.627 1747.87 1 5.62183
1296.24 877.326 1745.72 1 246.953
1300.72 876.654 1748.06 1 8.52452
1296.83 865.411 1749.43 2 94.8933
1296.91 865.409 1749.43 1 92.5404
1296.85 865.451 1749.43 1 94.3745
1300.89 888.314 1748.28 1 11.3955
1296.23 877.402 1745.75 1 246.195
1296.23 877.454 1745.79 1 245.737
1295.86 895.176 1748.65 1 134.587
1300.91 891.917 1747.73 1 3.33321
1296.39 877.585 1745.8 1 250.419
1296.4 877.616 1745.75 1 250.998
1300.71 891.944 1747.83 1 5.10085
1300.93 888.241 1748.11 1 8.75377
1300.93 888.382 1748.05 1 7.99628
1297.43 878.889 1749.4 1 77.3018
1301.17 887.961 1747.7 1 2.73071
1300.94 888.399 1748.21 1 10.1509
1300.77 891.993 1747.73 1 3.50015
1300.72 891.984 1747.73 1 3.55621
1301.06 888.035 1747.59 1 1.27109
1300.74 876.844 1747.99 1 7.54651
1301.08 888.071 1747.89 1 5.48796
1301.06 887.945 1747.62 1 1.66796
1301.06 887.999 1747.61 1 1.5161
1297.33 878.758 1749.45 1 80.3365
1296.23 877.5 1745.85 1 244.962
1299.62 902.33 1748.4 1 18.8694
1299.65 902.324 1748.34 1 17.6627
1299.68 902.345 1748.41 1 18.7162
1300.93 887.835 1747.75 1 3.5693
1296.24 877.242 1746.02 1 242.915
1298.8 903.731 1749.68 1 50.5218
1296.22 893.815 1748.66 1 124.05
1300.74 887.959 1749.24 1 24.9606
1300.74 887.906 1749.3 1 25.7123
1300.99 888.137 1747.66 1 2.31699
1298.7 903.573 1749.88 1 54.3949
1299.9 880.394 1749.47 1 34.2133
1298.86 903.608 1749.82 1 51.3786
1300.93 887.863 1747.48 1 359.659
1296.43 877.641 1745.78 1 251.623
1301 887.89 1747.86 1 5.17008
1300.73 887.986 1749.18 1 24.305
1299.62 902.286 1748.4 1 18.9161
1299.59 902.295 1748.38 1 18.7431
1300.92 891.984 1747.75 1 3.59118
1297.8 888.879 1750.11 1 72.9923
1297.77 888.896 1750.14 1 73.7885
1301.17 888.017 1747.65 1 2.11968
1297.42 878.871 1749.56 1 78.3796
1300.51 890.616 1749.11 1 24.6985
1300.81 891.854 1747.76 1 3.83682
1299.86 879.236 1749.43 1 34.0462
1297.83 888.921 1750.12 1 72.3296
1300.99 888.336 1748.13 1 8.9587
1300.75 876.835 1747.93 1 6.60325
1299.87 880.187 1749.47 1 34.5118
1299.72 876.963 1749.43 1 35.387
1300.8 876.782 1747.88 1 5.69972
1296.22 893.789 1748.71 1 122.759
1296.24 877.554 1745.95 1 243.852
1301.01 887.912 1747.55 1 0.773493
1296.26 877.582 1745.63 1 248.494
1300.58 890.505 1749.08 1 23.8333
1301 887.962 1747.5 1 0.0678084
1300.98 888.259 1748.26 1 10.8779
1296.75 865.432 1749.39 1 97.4359
1295.88 895.212 1748.66 1 133.964
1301.02 887.762 1747.81 1 4.45298
1300.99 888.041 1747.52 1 0.29874
1300.95 888.165 1747.55 1 0.691409
1300.87 888.294 1748.31 1 11.8542
1300.94 887.792 1747.49 1 359.892
1301 888.4 1748.32 1 11.6236
1301 888.442 1748.31 1 11.4014
1301.11 887.87 1747.89 1 5.35436
1301.09 887.926 1747.83 1 4.65042
1298.88 903.527 1749.71 1 49.549
1297.33 878.83 1749.37 1 79.9394
1296.4 886.945 1747.13 1 211.384
1296.43 877.67 1745.74 1 252.131
1300.76 876.789 1747.87 1 5.63688
1296.47 877.459 1745.93 1 251.246
1300.98 888.304 1748.29 1 11.2791
1296.4 877.654 1745.75 1 251.056
1301.18 887.948 1747.84 1 4.69601
1296.23 877.587 1745.69 1 247.135
1296.31 877.323 1745.94 1 246.169
1296.36 877.34 1745.91 1 248.114
1299.68 902.255 1748.4 1 18.5089
1296.76 865.475 1749.4 1 97.1471
1297.86 888.851 1750.12 1 71.9034
1297.82 888.862 1750.14 1 72.8028
1296.43 877.636 1745.7 1 252.506
1300.95 888.221 1747.6 1 1.3812
1300.9 888.436 1748.3 1 11.6703
1298.94 903.513 1749.7 1 48.6758
1300.89 888.304 1748.36 1 12.5429
1301.1 888.13 1747.79 1 3.97821
1297.78 888.88 1750.17 1 73.6235
1300.74 876.765 1747.84 1 5.16444
1301.01 887.882 1747.82 1 4.58089
1300.71 890.57 1749.12 1 23.6219
1301.06 887.933 1747.71 1 2.92707
1300.83 876.552 1747.94 1 6.48556
1300.97 891.955 1747.68 1 2.61254
1301.12 888.063 1747.73 1 3.261
1300.88 891.975 1747.84 1 4.96075
1301.16 887.866 1747.7 1 2.82145
1300.61 890.52 1749.13 1 24.2782
1301.19 887.89 1747.71 1 2.8722
1301.04 887.861 1747.93 1 6.07532
1300.93 891.938 1747.69 1 2.7755
1301.12 888.009 1747.71 1 2.90367
1300.55 890.524 1749.14 1 24.8184
1297.58 878.779 1749.41 1 73.1492
1296.33 877.465 1745.62 1 250.453
1300.99 887.961 1747.65 1 2.21716
1301.03 887.961 1747.69 1 2.66971
1301.14 887.899 1747.89 1 5.37676
1301.01 888.248 1748.25 1 10.6253
1300.96 887.932 1747.61 1 1.66421
1301.01 887.853 1747.96 1 6.50801
1297.39 878.868 1749.5 1 78.8917
1300.71 876.721 1748.1 1 9.13104
1301.05 887.966 1747.78 1 3.97886
1301.01 887.997 1747.61 1 1.61688
1297.9 888.842 1750.16 1 71.3329
1300.87 892.026 1747.68 1 2.72918
1300.87 891.974 1747.65 1 2.26774
1295.88 895.078 1748.6 1 135.473
1297.91 888.884 1750.15 1 70.9853
1296.34 877.466 1745.9 1 247.439
1301.01 888.29 1748.18 1 9.60528
1299.59 877.017 1749.45 1 36.8757
1297.37 878.81 1749.48 1 79.3646
1301.01 887.963 1747.76 1 3.68569
1300.64 890.457 1749.03 1 22.7578
1296.48 877.118 1745.62 1 254.428
1301.05 887.975 1747.72 1 3.11095
1296.26 877.683 1745.67 1 248.035
1301.04 887.924 1747.95 1 6.35295
1296.27 877.681 1745.76 1 247.187
1300.8 876.803 1747.92 1 6.26825
1296.42 877.439 1745.59 1 253.192
1300.74 891.977 1747.69 1 2.97878
1299.96 880.206 1749.45 1 33.4701
1301.06 888.076 1747.78 1 3.92364
1296.36 887.059 1747.14 1 209.754
1301.04 888.189 1747.64 1 1.98208
1300.76 891.976 1747.65 1 2.35412
1296.8 865.369 1749.43 2 95.8625
1295.85 895.147 1748.6 1 136.152
1300.83 876.754 1747.84 1 5.09295
1296.26 877.616 1745.81 1 246.366
1301.01 888.163 1747.89 1 5.62843
1301.13 887.855 1747.68 1 2.51475
1300.93 888.335 1748.3 1 11.574
1296.34 877.499 1745.58 1 250.932
1300.98 888.303 1748.35 1 12.0791
1300.61 890.647 1749.01 1 22.6984
1299.57 902.397 1748.41 1 19.4144
1301.01 887.986 1747.87 1 5.28016
1299.83 880.203 1749.5 1 35.2431
1300.89 891.931 1747.7 1 2.94789
1300.89 888.393 1748.38 1 12.6941
1299.67 902.384 1748.4 1 18.599
1300.75 892.014 1747.64 1 2.07172
1300.98 887.942 1747.83 1 4.76582
1301.08 887.881 1747.83 1 4.66853
1301.04 888.06 1747.62 1 1.74917
1300.59 890.646 1748.97 1 22.3128
1300.94 888.308 1748.35 1 12.2306
1296.45 877.131 1745.58 1 254.025
1300.8 876.74 1747.91 1 6.13832
1299.63 902.394 1748.48 1 20.3319
1296.2 893.838 1748.63 1 125.176
1301.11 888.106 1747.82 1 4.39239
1300.65 890.669 1749 1 22.4173
1300.86 891.921 1747.82 1 4.66755
1301.1 887.818 1747.72 1 3.13253
1296.39 887.004 1747.12 1 211.699
1300.72 887.946 1749.28 1 25.6253
1298.9 903.458 1749.7 1 49.1664
1295.94 895.118 1748.58 1 134.33
1301.03 888.028 1747.65 1 2.14336
1301.16 888.073 1747.64 1 1.96173
1301.05 888.192 1747.83 1 4.64674
1301.02 888.118 1747.97 1 6.60971
1300.62 890.467 1748.94 1 21.7672
1296.24 877.627 1745.65 1 247.522
1297.48 878.811 1749.49 1 76.3571
1297.72 888.798 1750.1 1 74.4653
1297.78 888.843 1750.1 1 73.2798
1300.98 887.95 1747.73 1 3.27172
1300.79 892.073 1747.88 1 5.75083
1296.25 877.692 1745.64 1 248.084
1301.08 888.127 1747.71 1 2.8815
1300.84 876.636 1747.93 1 6.43481
1300.64 890.643 1748.98 1 22.0827
1300.66 890.534 1749.04 1 22.7512
1301.19 887.915 1747.76 1 3.5173
1301.13 887.896 1747.68 1 2.42793
1300.92 888.282 1748.07 1 8.24608
1300.75 888.012 1749.24 1 24.8917
1300.9 888.404 1748.33 1 12.0108
1300.83 876.636 1747.97 1 7.04909
1300.64 890.622 1748.95 1 21.6419
1295.82 895.163 1748.54 1 138.497
1297.46 878.937 1749.34 1 75.9443
1300.98 888.398 1748.27 1 10.908
1299.65 876.95 1749.45 1 36.403
1301.18 887.933 1747.81 1 4.18895
1299.66 902.368 1748.49 1 20.3269
1295.89 895.197 1748.44 1 139.616
1296.31 877.486 1746.01 1 245.01
1296.36 886.996 1747.09 2 212.743
1300.65 890.463 1749.12 1 23.9002
1299.67 902.35 1748.45 1 19.4978
1300.92 888.365 1748.27 1 11.0558
1300.69 887.861 1749.32 1 26.2406
1301.03 887.942 1747.53 1 0.407559
1300.94 888.399 1748.28 1 11.1811
1300.86 891.935 1747.85 1 5.1958
1299.68 902.215 1748.41 1 18.7379
1299.65 902.322 1748.46 1 19.9291
1300.81 887.966 1749.15 1 23.4604
1299.66 902.401 1748.51 1 20.7092
1301.15 887.939 1747.73 1 3.2322
1296.3 877.461 1745.91 1 246.123
1301.13 887.83 1747.75 1 3.51209
1301.06 888.014 1747.91 1 5.77083
1300.97 888.469 1748.13 1 9.01321
1299.66 902.386 1748.29 1 16.6455
1300.86 888.426 1748.32 1 12.0176
1300.99 888.375 1748.11 1 8.75805
1300.79 891.908 1747.82 1 4.88965
1298.9 903.443 1749.79 1 50.3869
1296.3 877.532 1745.61 1 249.724
1297.41 878.794 1749.52 1 78.4425
1299.44 902.318 1748.47 1 21.5879
1301.1 888.033 1747.83 1 4.55316
1299.96 880.342 1749.44 1 33.3098
1300.99 888.037 1747.62 1 1.74407
1296.38 887.114 1747.08 1 214.562
1300.6 890.548 1749.02 1 22.922
1300.91 888.382 1748.3 1 11.5519
1299.64 902.484 1748.43 1 19.3992
1300.75 876.632 1748.07 1 8.63023
1300.68 890.61 1748.94 1 21.3987
1301.03 888.476 1748.32 1 11.5098
1300.92 891.938 1747.65 1 2.12817
1301.11 887.978 1747.68 1 2.52958
1300.71 891.899 1747.82 1 4.93103
1300.76 891.946 1747.76 1 4.0167
1301.02 888.081 1747.94 1 6.2806
1301.04 887.906 1747.6 1 1.46723
1297.44 878.872 1749.3 1 76.3046
1296.26 877.437 1745.95 1 244.335
1301.08 888.063 1747.73 1 3.17643
1301.1 888.108 1747.86 1 4.96597
1301.12 888.067 1747.65 1 2.07523
1300.93 892.058 1747.69 1 2.74791
1301.08 887.969 1747.64 1 1.98862
1297.78 888.934 1750.07 1 73.0807
1300.97 888.431 1748.15 1 9.33743
1301.04 887.839 1747.89 1 5.47223
1299.84 880.246 1749.5 1 35.205
1297.43 878.826 1749.3 1 76.6728
1300.78 891.902 1747.79 1 4.32956
1296.45 877.551 1745.83 1 251.577
1296.35 877.399 1745.93 1 247.465
1300.8 892.047 1747.7 1 3.06348
1295.91 895.062 1748.62 1 134.019
1296.26 877.42 1745.99 1 243.891
1297.45 878.762 1749.46 1 77.0217
1300.95 887.728 1747.66 1 2.28893
1300.71 876.595 1747.94 1 6.70327
1300.83 876.59 1747.88 1 5.68969
1295.83 895.105 1748.58 2 137.062
1300.71 892.006 1747.7 1 3.12022
1300.99 887.751 1747.74 1 3.46813
1300.81 891.948 1747.81 1 4.67879
1298.92 903.534 1749.67 1 48.4873
1301.09 888.128 1747.62 1 1.68618
1300.98 887.9 1747.45 1 359.326
1295.86 895.136 1748.56 2 137.237
1296.81 865.467 1749.4 1 95.7247
1300.8 876.584 1747.92 1 6.33717
1297.32 878.867 1749.37 1 80.3771
1300.94 888.442 1748.2 1 10.104
1301.01 888.443 1748.18 1 9.55362
1296.22 877.217 1745.84 1 244.97
1301.16 887.838 1747.68 1 2.43937
1297.48 878.788 1749.44 1 76.1379
1301.14 887.956 1747.78 1 3.93387
1295.9 895.234 1748.47 1 138.817
