x y z state theta
1299.94 867.113 1747.42 1 358.423
1300.43 870.319 1747.06 1 352.663
1295.86 896.143 1745.35 1 242.118
1296.41 884.291 1747.24 1 203.451
1299 861.844 1746.06 1 324.259
1296.15 891.886 1748.42 1 132.965
1296.15 891.836 1748.42 1 132.654
1296.18 891.905 1748.4 1 132.29
1296.46 884.241 1747.48 1 182.441
1296.45 884.309 1747.46 1 183.953
1296.47 884.286 1747.49 1 181.053
1296.44 884.361 1747.34 1 196.191
1296.43 884.342 1747.37 2 192.844
1293.7 860.144 1746.84 1 191.34
1298.75 860.579 1745.91 1 317.731
1296.75 908.177 1750.94 1 94.1886
1296.27 891.7 1748.46 1 127.157
1300.5 894.936 1748.3 1 12.8783
1300.68 894.846 1748.38 1 13.4558
1295.14 901.199 1745.54 1 226.466
1297.29 882.368 1749.52 1 81.8153
1297.11 882.599 1749.39 1 86.5666
1296.45 884.472 1747.02 1 221.269
1298.99 862.523 1745.83 1 320.084
1295.49 869.306 1747.58 1 176.854
1296.34 891.599 1748.34 1 127.951
1296.34 891.564 1748.36 1 127.386
1296.41 884.221 1747.13 1 212.211
1296.08 892.169 1748.25 1 140.965
1296.1 892.111 1748.2 1 142.258
1299.6 864.851 1746.36 1 336.324
1296.31 891.838 1748.14 1 137.077
1299.56 864.71 1746.07 1 330.839
1301.06 887.895 1747.63 1 1.87823
1298.98 861.65 1745.57 1 315.681
1297.4 882.758 1749.57 1 79.1021
1297.36 882.772 1749.55 1 80.0573
1300.93 875.283 1746.05 1 339.714
1300.78 887.861 1749.18 1 23.9507
1296.65 884.199 1747.64 1 158.685
1301.12 887.979 1747.57 1 1.00296
1295.38 868.355 1747.9 1 166.19
1295.37 868.3 1747.9 1 166.247
1295.36 868.313 1747.84 1 168.151
1300.81 876.741 1748.02 1 7.72224
1300.78 876.683 1748.03 1 7.90678
1300.31 869.499 1745.85 1 333.523
1296.92 909.141 1750.84 1 91.3044
1296.93 909.205 1750.84 1 91.2875
1296.95 909.16 1750.8 1 90.9394
1300.86 892.037 1747.76 1 3.86576
1300.84 891.956 1747.75 1 3.77815
1300.85 891.996 1747.71 1 3.17604
1300.58 894.653 1748.12 1 9.81644
1295.55 868.991 1747.5 1 179.835
1295.62 869.007 1747.49 1 180.325
1295.62 868.978 1747.53 1 178.902
1301.23 887.005 1747.54 1 0.55123
1300.37 869.995 1747.05 1 352.301
1299.01 862.22 1745.75 2 318.852
1299.8 865.938 1746.1 1 333.515
1298.59 904.499 1750.17 1 59.1703
1301.21 881.731 1747.53 1 0.457704
1299.22 862.827 1745.98 1 325.619
1299.18 862.808 1746.02 1 325.7
1299.17 862.798 1745.97 1 324.85
1295.35 868.72 1747.48 1 180.811
1295.41 868.726 1747.48 1 180.722
1293.46 908.622 1747.23 1 184.365
1293.49 908.577 1747.24 1 184.169
1300.51 894.659 1748.02 1 8.47266
1293.64 908.517 1745.81 1 206.748
1293.61 908.541 1745.81 1 206.474
1293.32 909.2 1748.92 1 158.838
1299.14 862.305 1745.77 1 320.928
1299.13 862.274 1745.73 1 320.363
1300.05 871.739 1748.82 1 23.4502
1297.55 903.842 1750.8 1 80.5816
1296.32 908.531 1751.02 1 100.891
1293.18 909.797 1748.2 1 169.618
1301.11 888.044 1747.53 1 0.411024
1293.79 908.876 1745.84 1 207.339
1300.65 872.225 1747.51 1 0.118255
1296.19 891.815 1747.79 1 160.283
1300.67 895.004 1748.11 1 9.49913
1301.14 881.234 1748.12 1 8.55535
1300.44 870.797 1747.41 1 358.537
1300.14 868.266 1746.16 1 336.906
1300.66 894.822 1748.51 1 15.3628
1297.36 882.769 1749.52 1 80
1297.32 882.718 1749.49 2 80.9329
1298.95 861.648 1745.88 1 320.267
1294.41 905.133 1745.69 1 214.925
1297.9 909.711 1745.89 1 299.15
1297.55 882.48 1749.51 1 74.6493
1297.57 882.515 1749.46 1 73.8318
1298.71 907.274 1748.18 1 21.7282
1295.9 860.068 1749.23 1 122.48
1300.66 894.363 1748.28 1 12.0179
1300.6 894.345 1748.25 1 11.7145
1300.63 894.388 1748.24 1 11.5026
1300.67 894.332 1748.24 1 11.3923
1299 861.831 1745.54 1 315.619
1296.16 891.617 1748.27 1 137.612
1296.13 891.631 1748.3 1 137.528
1298.81 860.829 1746.65 1 334.881
1300.74 891.957 1747.8 1 4.64553
1300.8 891.929 1747.78 1 4.14629
1301.23 882.597 1747.02 1 353.586
1299.82 866.202 1745.58 1 325.722
1297.19 882.68 1749.44 1 84.3577
1297.4 882.577 1749.41 1 78.2246
1297.46 882.614 1749.45 1 76.6908
1293.69 860.069 1745.97 1 204.718
1293.67 860.12 1746.03 1 203.771
1300.62 894.295 1748.21 1 11.0897
1300.45 894.591 1748.39 1 14.5228
1299.71 865.396 1745.68 1 326.16
1297.31 882.656 1749.32 1 80.4661
1300.7 894.369 1748.47 1 14.736
1300.73 894.433 1748.45 1 14.3147
1300.72 894.403 1748.51 1 15.1928
1300.72 894.393 1748.43 1 14.0575
1295.5 869.12 1747.68 1 173.205
1293.71 860.182 1745.73 1 208.257
1301.04 880.646 1747.43 1 358.982
1301.03 891.449 1746.37 1 344.403
1299.14 862.421 1746.29 1 330.55
1301.12 880.581 1747.63 1 1.8114
1301.16 880.642 1747.59 2 1.24118
1301.16 880.579 1747.64 1 1.96322
1301.17 880.604 1747.58 1 1.10589
1301.11 880.622 1747.64 2 1.949
1293.23 909.633 1747.62 1 178.207
1298.3 860.266 1748.08 1 24.1445
1293.24 909.599 1746.79 1 190.663
1293.53 908.77 1745.81 1 205.944
1293.49 908.727 1745.81 1 205.678
1300.79 876.582 1747.96 1 6.97852
1296.46 883.989 1747.34 1 196.472
1299.39 863.676 1747.02 1 348.607
1296.44 884.268 1747.15 1 212.283
1298.97 861.544 1746.28 1 328.175
1299.6 902.401 1748.5 1 20.9466
1299.56 902.376 1748.46 1 20.6445
1296.13 891.893 1748.06 1 147.322
1296.29 877.59 1745.81 1 247.272
1296.3 877.525 1745.86 1 246.999
1299.84 866.328 1745.59 1 326.083
1299.49 864.206 1746.89 1 346.334
1299.78 865.756 1745.41 1 323.025
1293.19 909.661 1748.04 1 171.887
1293.21 909.625 1748 1 172.492
1295.34 868.485 1747.51 1 179.506
1296.13 891.924 1748.24 1 139.557
1296.18 891.972 1748.21 1 138.939
1299.37 863.644 1746.51 1 337.401
1299.12 862.407 1746.93 1 344.864
1301.22 880.477 1747.34 1 357.828
1295.56 868.695 1747.85 1 166.427
1296.57 884.245 1747.36 1 197.612
1296.6 884.243 1747.34 1 202.091
1297.47 882.828 1749.68 1 77.8785
1300.59 894.725 1748.36 1 13.404
1296.22 895.338 1745.32 1 250.174
1299.12 862.296 1746.29 1 330.269
1299.09 862.314 1746.24 1 328.994
1299.13 862.286 1746.22 1 328.954
1299.14 862.343 1746.22 1 329.092
1296.24 891.739 1747.85 1 155.012
1296.24 891.76 1747.9 1 152.469
1299.73 865.707 1746.69 1 343.5
1296.66 884.634 1747.27 1 214.731
1301.23 886.029 1747.48 1 359.722
1296.51 884.369 1747.24 1 207.928
1296.48 884.375 1747.29 1 201.924
1296.48 884.369 1747.23 1 207.164
1301.16 880.783 1748 1 6.83268
1297.09 907.891 1750.84 1 88.5264
1297.11 907.841 1750.84 1 88.0804
1299.67 902.261 1748.55 1 21.451
1296.67 884.087 1747.49 1 182.165
1295.48 868.746 1747.62 1 175.547
1295.46 868.812 1747.61 2 175.763
1295.47 868.784 1747.65 1 174.252
1296.19 909.884 1751.07 1 102.861
1299.49 864.141 1745.54 1 321.754
1294.23 906.338 1745.74 1 212.487
1299.62 864.947 1745.55 1 323.276
1299.18 862.653 1746.09 1 327.041
1299.18 862.618 1746.05 1 326.486
1299.16 862.618 1746.1 1 327.11
1299.63 865.278 1747.33 1 356.217
1299.77 866.45 1747.81 1 6.335
1299.76 866.488 1747.8 1 6.27175
1299.44 864.059 1746.47 1 337.229
1300.95 887.977 1747.63 1 1.85778
1296.52 884.229 1747.41 1 190.543
1298.98 861.773 1746.13 1 325.278
1300.45 895.021 1748.45 1 15.4265
1299.35 863.724 1747.38 1 357.045
1299.82 866.201 1747.18 1 353.573
1299.68 865.764 1747.68 1 3.90632
1293.9 906.878 1745.85 1 207.977
1300.68 895.05 1748.41 1 13.9258
1295.67 868.948 1747.82 1 166.483
1299.1 862.462 1747.3 1 354.665
1296.48 884.214 1747.39 1 191.542
1298.01 907.8 1750.14 1 69.0428
1301.12 880.744 1747.56 1 0.830348
1301.1 880.695 1747.51 1 0.149454
1300.96 887.762 1747.87 1 5.38777
1301.22 881.592 1747.31 1 357.43
1298.99 861.616 1745.59 1 316.105
1301.05 880.508 1747.38 1 358.277
1299.02 862.195 1745.82 2 320.242
1299.09 862.423 1745.63 1 318.072
1299.2 862.757 1745.96 1 325.125
1293.23 909.838 1746.87 1 189.553
1300.47 894.676 1748.01 1 8.39519
1299.14 862.34 1745.75 1 320.687
1299 862.372 1745.77 1 319.109
1293.15 909.766 1748.15 1 170.444
1300.06 867.607 1746.21 1 337.239
1299.85 866.192 1745.51 1 325.112
1300.77 876.586 1748.01 1 7.6746
1296.27 877.586 1745.84 1 246.18
1296.12 891.969 1748.22 1 140.607
1298.99 861.762 1745.63 1 316.713
1296.49 884.428 1747.28 1 203.842
1298.94 862.519 1745.61 1 315.795
1299.58 864.749 1746.34 1 335.759
1301.12 878.121 1746.89 1 351.612
1300.99 880.713 1747.61 1 1.58559
1300.96 880.772 1747.57 1 0.971768
1297.22 882.804 1749.34 1 83.0579
1297.26 882.854 1749.35 1 81.9808
1293.25 909.427 1747.27 1 183.488
1299.36 902.289 1745.64 1 321.743
1296.36 891.972 1748.27 1 129.633
1296.36 891.972 1748.22 1 131.639
1296.36 892.019 1748.27 1 129.659
1301.14 889.361 1746.3 1 343.796
1297.35 882.869 1749.58 1 80.3894
1301.07 880.534 1747.73 1 3.26005
1293.91 907.398 1745.74 1 209.628
1297.67 909.472 1750.2 1 76.1035
1297.64 909.429 1750.25 1 76.9615
1300.7 894.849 1747.97 1 7.27464
1300.06 867.698 1746.3 1 338.631
1296.39 887.054 1747.09 1 213.502
1298.74 860.603 1746.51 1 330.239
1299.13 862.516 1747.17 1 351.291
1300.03 867.353 1746.34 1 339.012
1295.22 900.762 1745.53 1 227.922
1298.17 909.632 1748.7 1 45.7597
1298.89 861.894 1745.96 1 320.793
1297.34 882.66 1749.36 1 79.7355
1297.29 882.709 1749.33 1 80.9956
1297.25 882.676 1749.35 1 82.1896
1299.15 862.577 1746.21 1 328.989
1296.27 891.65 1747.96 1 147.863
1296.29 891.668 1747.93 1 148.675
1301.18 881.183 1748.15 1 8.89032
1299.64 902.416 1748.4 1 18.8876
1296.35 892.035 1747.68 1 164.232
1296.38 891.751 1748.43 1 123.662
1296.38 891.739 1748.37 1 125.156
1296.37 891.775 1748.39 1 125.455
1296.44 884.402 1746.98 1 222.724
1297.08 907.773 1750.83 1 88.5452
1298.12 905.077 1750.48 1 69.4163
1300.21 868.91 1747.36 1 357.523
1293.65 907.824 1749.03 1 155.393
1301.12 880.864 1747.4 1 358.609
1293.44 908.707 1746.94 1 188.986
1296.6 884.094 1747.7 1 153.348
1296.56 884.074 1747.68 1 157.148
1296.14 891.484 1748.25 1 139.106
1296.14 891.431 1748.2 1 141.13
1296.14 891.429 1748.27 1 138.067
1295.41 868.695 1747.86 1 167.112
1295.41 868.642 1747.86 1 167.143
1295.42 868.635 1747.82 1 168.671
1300.94 887.794 1747.62 1 1.81239
1296.54 884.071 1747.55 1 173.436
1294.21 906.369 1745.73 1 212.316
1294.22 906.393 1745.71 1 212.831
1295.38 868.464 1747.66 1 174.451
1296.44 884.481 1747.15 1 211.748
1296.44 884.522 1747.15 1 211.847
1296.41 884.547 1747.13 1 211.85
1297.82 888.78 1750.11 1 72.4969
1297.85 888.72 1750.13 1 72.2116
1297.86 888.745 1750.16 1 72.1335
1297.81 888.757 1750.14 1 73.0095
1300.25 869.097 1746.36 1 340.595
1298.77 860.661 1745.74 1 315.099
1299.36 863.672 1745.66 1 322.008
1298.68 860.337 1745.48 1 309.722
1299.33 863.699 1747.55 1 1.18206
1300.59 890.623 1748.94 1 21.8132
1301.01 887.786 1747.71 1 2.93577
1300.99 880.495 1747.86 1 5.12095
1294.79 905.972 1750.31 1 128.214
1299.05 861.922 1745.98 1 323.494
1299.04 861.977 1746.03 1 324.221
1300.35 870.894 1748.1 1 10.1877
1300.95 880.491 1747.66 1 2.27448
1300.2 899.114 1745.52 1 328.271
1300.22 899.088 1745.56 1 328.932
1301.16 880.814 1747.69 1 2.61968
1298.81 860.958 1745.74 1 315.797
1295.47 869.221 1747.83 1 167.674
1293.2 909.889 1746.09 1 200.389
1297.25 860.366 1749.04 1 80.7871
1298.69 860.42 1746.49 1 329.287
1295.8 909.206 1751.08 1 108.596
1295.76 909.212 1751.1 1 109.048
1301.07 888.161 1747.72 1 3.09162
1301.12 878.08 1747.53 1 0.44975
1294.33 906.351 1745.72 1 213.705
1300.09 867.977 1746.79 1 347.009
1300.63 872.264 1746.82 1 349.397
1300.82 873.972 1746.95 1 351.778
1298.12 909.611 1749.04 1 53.9972
1293.47 909.185 1745.84 1 205.215
1298.97 861.708 1745.72 1 317.928
1298.98 861.747 1745.73 1 318.165
1300.07 871.71 1748.76 1 22.2721
1296.18 895.382 1745.32 1 249.308
1299.38 863.666 1746.17 1 330.835
1300.24 868.882 1746.68 1 345.796
1298.73 860.533 1745.34 1 308.683
1298.78 861.066 1747.39 1 356.358
1298.64 860.369 1747.34 1 354.577
1296.38 891.776 1748.14 1 134.094
1296.38 891.839 1748.14 1 134.252
1296.38 891.774 1748.09 1 136.744
1296.38 891.821 1748.07 1 137.525
1301.14 880.711 1747.67 1 2.30421
1301.11 880.726 1747.64 1 1.99958
1299.74 866.17 1747.69 1 3.8692
1296.08 908.921 1751.06 1 104.45
1298.68 907.274 1748.31 1 25.572
1300.45 895.016 1748.16 1 10.8818
1301.13 887.871 1747.74 1 3.34024
1301.12 887.88 1747.82 1 4.38591
1301.09 887.862 1747.8 1 4.13768
1301.05 887.989 1747.94 1 6.2085
1300.14 868.086 1746.66 1 344.966
1295.37 868.617 1747.59 1 176.927
1300.71 894.746 1748.35 1 12.9586
1301.01 888.254 1747.74 1 3.49426
1301.01 888.266 1747.71 1 2.93022
1294.02 906.473 1745.74 1 210.457
1295.41 901.323 1745.55 1 230.838
1297.19 882.213 1749.47 1 84.463
1297.23 882.239 1749.46 1 83.3445
1298.99 861.806 1745.84 1 320.125
1299.01 861.739 1745.85 1 320.67
1293.71 860.186 1745.81 1 207.169
1296.3 891.617 1748.03 1 143.041
1296.33 891.596 1748 1 143.373
1301.23 880.805 1747.57 1 1.01515
1299.04 862.215 1747.39 1 356.874
1298.99 861.937 1745.96 1 322.318
1296.44 891.739 1748.56 1 117.841
1299.1 862.33 1746.05 1 325.431
1297.08 908.463 1750.8 1 88.572
1296.59 909.821 1750.91 1 96.8069
1296.27 891.923 1747.94 1 148.889
1295.38 868.747 1747.59 1 176.769
1299.18 862.715 1746.86 1 343.652
1295.27 902.121 1745.59 1 227.912
1296.66 884.718 1747.33 1 206.472
1296.65 884.716 1747.28 1 212.373
1301.05 880.629 1747.83 1 4.63182
1297.4 903.788 1750.84 1 83.2031
1301.15 878.116 1745.32 1 332.266
1301.11 878.14 1745.31 1 331.941
1297.71 908.756 1750.32 1 75.9074
1299.64 865.118 1745.38 1 321.21
1299.64 865.078 1745.39 1 321.332
1300.78 873.626 1747.22 1 355.791
1301.06 887.869 1747.72 1 3.16325
1300.97 881.012 1747.6 1 1.48371
1299.41 863.81 1745.82 1 325.108
1300.64 873.56 1748.19 1 10.7773
1301.05 880.583 1747.51 1 0.12044
1296.41 884.215 1747.4 1 189.433
1299.11 862.234 1746.33 1 331.005
1296.43 884.39 1747.57 1 173.201
1296.43 884.341 1747.54 1 176.285
1298.83 903.503 1749.8 1 51.5293
1298.9 862.479 1745.69 1 316.539
1297.49 882.807 1749.43 1 75.7111
1297.5 882.774 1749.45 1 75.4701
1293.43 908.795 1746.83 1 190.641
1293.45 908.842 1746.87 1 190.099
1293.44 908.771 1746.89 1 189.757
1300.66 894.472 1748.34 1 12.9477
1301.01 887.945 1747.99 1 6.93669
1293.91 907.229 1745.77 1 209.226
1296.2 891.735 1748.35 1 133.255
1296.22 891.782 1748.29 1 134.78
1298.56 904.803 1750.15 1 59.4494
1296.34 891.758 1747.93 1 146.911
1296.37 891.8 1747.88 1 148.68
1301.27 885.042 1745.77 1 337.882
1298.75 904.363 1750 1 54.9436
1298.77 904.331 1749.98 1 54.4939
1298.78 904.391 1750 1 54.5056
1298.72 904.115 1750.08 1 56.3815
1296.25 877.323 1745.64 1 248.149
1296.28 877.301 1745.67 1 248.408
1300.32 869.593 1745.52 1 329.2
1296.15 896.073 1745.36 1 248.45
1298.97 861.733 1746.04 1 323.444
1295.33 868.456 1747.65 1 174.951
1295.34 868.435 1747.71 1 172.723
1295.35 868.506 1747.7 1 173.206
1298.82 862.018 1745.55 1 313.01
1297.2 860.228 1749.04 1 82.6814
1301.1 880.559 1747.6 1 1.43114
1298.92 861.372 1745.4 1 312.425
1298.95 861.397 1745.41 1 312.917
1295.78 898.187 1745.41 1 239.743
1299.61 865.089 1747.22 1 353.924
1299.05 861.88 1745.63 1 317.617
1298.97 862.342 1746.01 1 322.869
1298.93 862.31 1746.02 1 322.424
1298.97 862.303 1745.97 1 322.184
1299.61 864.981 1745.52 1 322.806
1299.08 862.032 1745.65 1 318.379
1299.04 862.051 1745.7 1 318.682
1299.07 862.05 1745.73 1 319.519
1299.06 861.931 1745.62 1 317.619
1299.07 861.998 1745.63 1 317.908
1299.04 861.971 1745.67 1 318.127
1300.32 869.532 1746.68 1 346.082
1293.2 909.608 1747.59 1 178.673
1299.95 866.822 1745.95 1 332.348
1297.62 882.648 1749.49 1 72.7144
1297.59 882.614 1749.53 1 73.7442
1294.48 905.47 1745.67 1 215.955
1294.46 905.487 1745.71 1 215.244
1301.22 880.56 1747.42 1 358.871
