x y z state theta
1301.04 888.076 1747.74 1 3.42074
1293.54 909.738 1745.85 1 205.486
1300.97 887.8 1747.57 1 0.98895
1300.64 890.545 1748.95 1 21.7116
1300.69 887.847 1749.23 1 25.1259
1301.07 887.826 1747.8 1 4.19506
1296.63 909.567 1750.92 1 96.2579
1298.72 860.367 1746.53 1 330.512
1300.79 887.919 1749.19 1 24.0686
1300.77 887.906 1749.24 1 24.7702
1299.64 902.361 1748.59 1 22.3773
1298.66 860.101 1745.5 1 309.75
1301.12 887.91 1747.73 1 3.15241
1296.2 893.848 1748.67 1 124.368
1296.3 877.687 1745.82 1 247.258
1296.34 877.685 1745.78 1 248.947
1300.92 887.934 1747.73 1 3.4166
1298.08 909.64 1749.34 1 59.7228
1300.88 876.739 1747.97 1 6.91793
1295.91 895.109 1748.57 1 135.657
1295.89 895.098 1748.51 1 137.659
1299.67 902.369 1748.35 1 17.551
1297.17 909.023 1750.71 1 86.9337
1298.98 861.751 1745.54 1 315.306
1301.01 888.477 1748.23 1 10.2584
1300.64 890.597 1749.04 1 22.9417
1296.37 877.093 1745.81 1 249.657
1293.91 906.949 1745.77 1 209.233
1296.4 877.188 1745.8 1 250.71
1296.42 877.148 1745.79 1 251.149
1300.78 876.802 1748 1 7.51756
1296.8 865.286 1749.43 1 95.9274
1293.15 909.927 1746.12 1 199.788
1293.18 909.951 1746.14 1 199.668
1298.81 903.449 1749.78 1 51.5666
1299.68 902.224 1748.51 1 20.7071
1299.62 902.271 1748.53 1 21.4425
1297.8 888.823 1750.13 1 73.0891
1300.81 876.679 1747.83 1 4.9866
1300.8 876.627 1747.87 1 5.62156
1296.24 877.326 1745.72 1 246.955
1300.72 876.654 1748.06 1 8.52426
1296.83 865.411 1749.43 2 94.8933
1296.91 865.41 1749.43 1 92.5404
1296.85 865.451 1749.43 1 94.3745
1300.89 888.314 1748.28 1 11.3953
1297.1 909.57 1750.68 1 88.2169
1296.23 877.402 1745.75 1 246.196
1296.23 877.454 1745.79 1 245.738
1295.86 895.176 1748.65 1 134.586
1300.91 891.917 1747.73 1 3.33308
1298.72 860.358 1746.46 1 328.785
1296.39 877.585 1745.8 1 250.421
1296.4 877.616 1745.75 1 250.999
1300.7 891.944 1747.83 1 5.1007
1300.93 888.241 1748.11 1 8.75361
1293.68 860.213 1746.62 1 194.821
1300.93 888.382 1748.05 1 7.99612
1297.43 878.889 1749.4 1 77.3016
1301.17 887.961 1747.7 1 2.73052
1300.94 888.399 1748.21 1 10.1508
1300.76 891.993 1747.73 1 3.50001
1300.72 891.984 1747.73 1 3.55606
1301.06 888.035 1747.59 1 1.27088
1300.74 876.844 1747.99 1 7.54625
1301.08 888.071 1747.89 1 5.48778
1301.06 887.945 1747.62 1 1.66775
1301.06 887.999 1747.61 1 1.5159
1293.6 908.721 1745.83 1 206.135
1297.33 878.758 1749.45 1 80.3363
1296.23 877.5 1745.85 1 244.963
1299.62 902.33 1748.4 1 18.8695
1299.65 902.324 1748.34 1 17.6629
1299.68 902.345 1748.41 1 18.717
1300.93 887.835 1747.75 1 3.5691
1296.24 877.242 1746.02 1 242.916
1298.8 903.731 1749.68 1 50.5225
1296.22 893.815 1748.66 1 124.049
1300.74 887.959 1749.24 1 24.9606
1300.74 887.906 1749.3 1 25.7123
1296.75 909.858 1750.84 1 94.2193
1300.99 888.137 1747.66 1 2.31679
1298.7 903.573 1749.88 1 54.3955
1299.9 880.394 1749.47 1 34.2133
1298.86 903.608 1749.82 1 51.3792
1300.93 887.863 1747.48 1 359.659
1296.43 877.641 1745.78 1 251.624
1301 887.89 1747.86 1 5.1699
1300.73 887.986 1749.18 1 24.305
1299.62 902.286 1748.4 1 18.9163
1299.59 902.295 1748.38 1 18.7433
1300.92 891.984 1747.75 1 3.59106
1297.8 888.879 1750.11 1 72.9922
1297.77 888.896 1750.14 1 73.7885
1301.17 888.017 1747.65 1 2.11948
1297.42 878.871 1749.56 1 78.3794
1300.51 890.616 1749.11 1 24.6985
1297.86 909.579 1749.8 1 69.4887
1300.81 891.854 1747.76 1 3.83668
1299.86 879.236 1749.43 1 34.0462
1293.69 860.172 1745.94 1 205.213
1297.83 888.921 1750.12 1 72.3296
1296.14 909.768 1751.06 1 103.602
1300.99 888.336 1748.13 1 8.95856
1300.75 876.835 1747.93 1 6.60299
1299.87 880.187 1749.47 1 34.5118
1299.72 876.963 1749.43 1 35.387
1293.73 860.393 1745.99 1 204.773
1300.8 876.782 1747.88 1 5.69945
1296.22 893.789 1748.71 1 122.758
1296.24 877.554 1745.95 1 243.853
1301.01 887.912 1747.55 1 0.773272
1296.26 877.582 1745.63 1 248.496
1300.58 890.505 1749.08 1 23.8333
1301 887.962 1747.5 1 0.0675836
1300.98 888.259 1748.26 1 10.8778
1296.75 865.432 1749.39 1 97.4359
1295.88 895.212 1748.66 1 133.963
1301.02 887.762 1747.81 1 4.45279
1300.99 888.041 1747.52 1 0.298519
1297.14 909.05 1750.71 1 87.492
1300.95 888.165 1747.55 1 0.691192
1300.87 888.294 1748.31 1 11.8541
1300.94 887.792 1747.49 1 359.892
1301 888.4 1748.32 1 11.6234
1301 888.442 1748.31 1 11.4013
1301.11 887.87 1747.89 1 5.35419
1301.09 887.926 1747.83 1 4.65024
1298.88 903.527 1749.71 1 49.5496
1297.33 878.83 1749.37 1 79.9391
1296.4 886.945 1747.13 1 211.385
1293.75 860.351 1746.48 1 197.435
1296.43 877.67 1745.74 1 252.132
1300.76 876.789 1747.87 1 5.63662
1296.47 877.459 1745.93 1 251.247
1300.98 888.304 1748.29 1 11.279
1296.4 877.654 1745.75 1 251.058
1301.18 887.948 1747.84 1 4.69585
1296.23 877.587 1745.69 1 247.136
1296.31 877.323 1745.94 1 246.17
1296.36 877.34 1745.91 1 248.115
1299.68 902.255 1748.4 1 18.5091
1298.65 860.428 1747.33 1 354.126
1298.06 909.673 1749.36 1 60.3434
1298.05 909.767 1749.37 1 60.7506
1297.48 909.564 1750.33 1 80.2815
1296.76 865.475 1749.4 1 97.1471
1298.72 860.374 1746.39 1 327.096
1298.68 860.354 1746.43 1 327.676
1297.86 888.851 1750.12 1 71.9034
1297.82 888.862 1750.14 1 72.8028
1296.43 877.636 1745.7 1 252.507
1300.95 888.221 1747.6 1 1.38099
1300.9 888.436 1748.3 1 11.6702
1298.94 903.513 1749.7 1 48.6764
1300.89 888.304 1748.36 1 12.5427
1301.1 888.13 1747.79 1 3.97803
1297.48 909.553 1750.38 1 80.4686
1297.78 888.88 1750.17 1 73.6235
1300.74 876.765 1747.84 1 5.16417
1296.4 909.704 1750.99 1 99.7028
1301.01 887.882 1747.82 1 4.5807
1297.12 909.532 1750.69 1 87.9107
1300.71 890.57 1749.12 1 23.6219
1301.06 887.933 1747.71 1 2.92687
1300.83 876.552 1747.94 1 6.48529
1300.97 891.955 1747.68 1 2.61242
1301.12 888.063 1747.73 1 3.26081
1300.88 891.975 1747.84 1 4.96063
1301.16 887.866 1747.7 1 2.82126
1300.61 890.52 1749.13 1 24.2782
1301.19 887.89 1747.71 1 2.87202
1293.95 906.933 1745.82 1 208.923
1298.92 861.301 1746.25 1 326.888
1301.04 887.861 1747.93 1 6.07515
1300.93 891.938 1747.69 1 2.77537
1301.12 888.009 1747.71 1 2.90347
1300.55 890.524 1749.14 1 24.8184
1298.99 861.755 1745.58 1 316.014
1297.58 878.779 1749.41 1 73.149
1296.33 877.465 1745.62 1 250.454
1297.71 909.671 1750.1 1 74.7241
1300.99 887.961 1747.65 1 2.21696
1301.03 887.961 1747.69 1 2.66951
1301.14 887.899 1747.89 1 5.37659
1301.01 888.248 1748.25 1 10.6251
1297.38 909.746 1750.42 1 82.6713
1300.96 887.932 1747.61 1 1.664
1301.01 887.853 1747.96 1 6.50784
1297.39 878.868 1749.5 1 78.8915
1297.67 909.657 1750.1 1 75.5582
1300.71 876.721 1748.1 1 9.13079
1301.05 887.966 1747.78 1 3.97868
1301.01 887.997 1747.61 1 1.61667
1297.9 888.842 1750.16 1 71.3329
1300.87 892.026 1747.68 1 2.72904
1300.87 891.974 1747.65 1 2.26759
1295.88 895.078 1748.6 1 135.473
1297.91 888.884 1750.15 1 70.9853
1296.34 877.466 1745.9 1 247.44
1301.01 888.29 1748.18 1 9.60513
1299.59 877.017 1749.44 1 36.8756
1297.37 878.81 1749.48 1 79.3644
1301.01 887.963 1747.76 1 3.6855
1300.64 890.457 1749.03 1 22.7577
1296.48 877.118 1745.62 1 254.429
1301.05 887.975 1747.72 1 3.11076
1296.26 877.683 1745.67 1 248.036
1301.04 887.924 1747.95 1 6.35278
1296.27 877.681 1745.76 1 247.188
1300.8 876.803 1747.92 1 6.26799
1296.42 877.439 1745.59 1 253.194
1297.59 909.713 1750.23 1 77.802
1296.45 909.709 1751 1 98.9023
1300.74 891.977 1747.69 1 2.97864
1299.96 880.206 1749.45 1 33.4701
1301.05 888.076 1747.78 1 3.92345
1296.94 860.402 1749.15 1 92.119
1296.36 887.059 1747.14 1 209.757
1301.04 888.189 1747.64 1 1.98188
1300.76 891.976 1747.65 1 2.35397
1296.8 865.369 1749.43 2 95.8624
1295.85 895.147 1748.6 1 136.151
1293.73 860.303 1746.48 1 197.357
1300.83 876.754 1747.84 1 5.09268
1296.26 877.616 1745.81 1 246.368
1296.28 909.739 1751.01 1 101.543
1301.01 888.163 1747.89 1 5.62825
1295.37 909.69 1751.09 1 114.408
1301.13 887.855 1747.68 1 2.51454
1300.93 888.335 1748.3 1 11.5739
1296.34 877.499 1745.58 1 250.933
1300.98 888.303 1748.35 1 12.0789
1300.61 890.647 1749.01 1 22.6984
1299.57 902.397 1748.41 1 19.4147
1301.01 887.986 1747.87 1 5.27998
1299.83 880.203 1749.5 1 35.243
1300.89 891.931 1747.7 1 2.94775
1300.89 888.393 1748.38 1 12.6939
1299.67 902.384 1748.4 1 18.5992
1300.75 892.014 1747.64 1 2.07158
1300.98 887.942 1747.83 1 4.76564
1299.72 866.062 1747.77 2 5.64619
1295.57 909.579 1751.13 1 111.511
1301.08 887.881 1747.83 1 4.66835
1301.04 888.06 1747.62 1 1.74897
1300.59 890.646 1748.97 1 22.3128
1300.94 888.308 1748.35 1 12.2305
1296.45 877.131 1745.58 1 254.026
1300.8 876.74 1747.91 1 6.13806
1299.63 902.394 1748.48 1 20.3321
1296.2 893.838 1748.63 1 125.175
1301.11 888.106 1747.82 1 4.39221
1298.68 860.321 1745.83 1 315.134
1298.67 860.227 1745.5 1 309.874
1300.65 890.669 1749 1 22.4172
1300.86 891.921 1747.82 1 4.66742
1301.1 887.818 1747.72 1 3.13234
1296.39 887.004 1747.12 1 211.702
1300.72 887.946 1749.28 1 25.6253
1298.9 903.458 1749.7 1 49.167
1295.94 895.118 1748.58 1 134.329
1301.03 888.028 1747.65 1 2.14316
1301.16 888.073 1747.64 1 1.96154
1301.05 888.192 1747.83 1 4.64656
1301.02 888.118 1747.97 1 6.60955
1300.62 890.467 1748.94 1 21.7672
1296.24 877.627 1745.65 1 247.523
1297.48 878.811 1749.49 1 76.3569
1297.72 888.798 1750.1 1 74.4652
1297.78 888.843 1750.1 1 73.2798
1293.71 860.204 1746.32 1 199.741
1300.98 887.95 1747.73 1 3.27153
1300.79 892.073 1747.88 1 5.75071
1299 861.807 1747.11 1 348.955
1296.25 877.692 1745.64 1 248.085
1301.08 888.127 1747.71 1 2.88131
1300.84 876.636 1747.93 1 6.43455
1300.64 890.643 1748.98 1 22.0827
1300.66 890.534 1749.04 1 22.7512
1301.19 887.915 1747.76 1 3.51713
1301.13 887.896 1747.68 1 2.42773
1300.92 888.282 1748.07 1 8.24592
1300.75 888.012 1749.24 1 24.8916
1300.9 888.404 1748.33 1 12.0107
1300.83 876.636 1747.97 1 7.04883
1300.64 890.622 1748.95 1 21.6419
1295.82 895.163 1748.54 1 138.497
1297.33 909.662 1750.47 1 83.7226
1297.46 878.937 1749.34 1 75.944
1300.98 888.398 1748.27 1 10.9078
1299.65 876.95 1749.45 1 36.4029
1301.18 887.933 1747.81 1 4.18877
1299.66 902.368 1748.49 1 20.3272
1295.89 895.197 1748.44 1 139.616
1296.31 877.486 1746.01 1 245.011
1296.36 886.996 1747.09 2 212.746
1296.92 860.423 1749.19 1 92.631
1300.65 890.463 1749.12 1 23.9002
1299.67 902.349 1748.45 1 19.4986
1300.92 888.365 1748.27 1 11.0557
1300.69 887.861 1749.32 1 26.2406
1301.03 887.942 1747.53 1 0.407341
1293.91 906.915 1745.79 1 209.018
1293.17 909.945 1746.84 1 189.842
1300.94 888.399 1748.28 1 11.1809
1300.86 891.935 1747.85 1 5.19567
1293.9 906.928 1745.82 1 208.401
1299.68 902.215 1748.41 1 18.7381
1299.65 902.322 1748.46 1 19.9294
1300.81 887.966 1749.15 1 23.4604
1299.66 902.401 1748.51 1 20.7094
1301.15 887.939 1747.73 1 3.23202
1296.3 877.461 1745.91 1 246.124
1301.13 887.83 1747.75 1 3.51189
1301.06 888.014 1747.91 1 5.77066
1300.97 888.469 1748.13 1 9.01306
1299.66 902.386 1748.29 1 16.6457
1300.86 888.426 1748.32 1 12.0175
1300.99 888.375 1748.11 1 8.7579
1300.79 891.908 1747.82 1 4.88951
1295.66 909.643 1751.13 1 110.276
1298.9 903.443 1749.79 1 50.3875
1298.74 907.286 1748.23 1 22.8404
1296.3 877.532 1745.61 1 249.725
1297.41 878.794 1749.52 1 78.4423
1299.44 902.318 1748.47 1 21.5882
1301.1 888.033 1747.83 1 4.55298
1299.96 880.342 1749.44 1 33.3098
1297.12 909.553 1750.64 1 87.7717
1300.99 888.037 1747.62 1 1.74386
1296.38 887.114 1747.08 1 214.563
1300.6 890.548 1749.02 1 22.9219
1300.91 888.382 1748.3 1 11.5518
1298.02 909.671 1749.41 1 62.0214
1293.75 860.312 1745.6 1 210.3
1299.64 902.484 1748.43 1 19.3995
1300.75 876.632 1748.07 1 8.62998
1300.68 890.61 1748.94 1 21.3987
1293.15 909.741 1748.39 1 166.958
1301.03 888.476 1748.32 1 11.5097
1298.71 860.32 1745.54 1 311.107
1300.92 891.938 1747.65 1 2.12803
1301.11 887.978 1747.68 1 2.52938
1300.71 891.899 1747.82 1 4.93088
1300.76 891.946 1747.76 1 4.01656
1301.02 888.081 1747.94 1 6.28043
1301.04 887.906 1747.6 1 1.46702
1296.26 877.437 1745.95 1 244.336
1301.08 888.063 1747.73 1 3.17624
1301.1 888.108 1747.86 1 4.96579
1301.12 888.067 1747.65 1 2.07504
1295.31 909.691 1751.11 1 115.012
1300.93 892.058 1747.69 1 2.74776
1301.08 887.968 1747.64 1 1.98842
1299.66 866.099 1747.84 1 7.31939
1298.33 860.298 1748.08 1 23.4052
1297.78 888.934 1750.07 1 73.0807
1300.97 888.431 1748.15 1 9.33728
1301.04 887.839 1747.89 1 5.47205
1299.84 880.246 1749.5 1 35.205
1297.43 878.826 1749.3 1 76.6723
1300.78 891.902 1747.79 1 4.32942
1296.45 877.551 1745.83 1 251.578
1296.35 877.399 1745.93 1 247.466
1299.7 866.098 1747.83 1 6.94758
1298.81 860.832 1745.55 1 312.949
1298.69 860.377 1746.5 1 329.31
1297.38 909.568 1750.43 1 82.6031
1300.8 892.047 1747.7 1 3.06334
1295.91 895.062 1748.62 1 134.018
1296.26 877.42 1745.99 1 243.892
1297.45 878.762 1749.46 1 77.0215
1300.95 887.728 1747.66 1 2.28872
1293.74 860.328 1746.51 1 196.838
1300.71 876.595 1747.94 1 6.703
1300.83 876.59 1747.88 1 5.68942
1295.83 895.105 1748.58 2 137.062
1300.71 892.006 1747.7 1 3.12007
1300.99 887.751 1747.74 1 3.46793
1300.81 891.948 1747.81 1 4.67866
1298.92 903.534 1749.67 1 48.4879
1301.09 888.128 1747.62 1 1.68599
1298.87 861.27 1746.2 1 325.269
1300.97 887.9 1747.45 1 359.326
1295.86 895.136 1748.56 2 137.236
1293.64 909.65 1745.86 1 205.967
1296.81 865.467 1749.4 1 95.7247
1300.8 876.584 1747.92 1 6.3369
1297.32 878.867 1749.37 1 80.3768
1298.84 860.938 1745.76 1 316.604
1300.94 888.442 1748.2 1 10.1039
1301.01 888.443 1748.18 1 9.55348
1296.22 877.217 1745.84 1 244.971
1293.16 909.961 1746.8 1 190.37
1301.16 887.838 1747.68 1 2.43917
1297.48 878.788 1749.44 1 76.1377
1301.14 887.956 1747.78 1 3.93368
1296.71 909.868 1750.85 1 94.9896
1295.9 895.234 1748.47 1 138.816
1298.68 860.384 1746.33 1 325.173
1298.62 860.108 1747.05 1 344.645
1299.71 866.144 1747.74 1 5.05212
