x y z state theta
1298.6 860.299 1747.52 1 0.77292
1300.91 892.194 1747.82 1 4.73653
1295.35 901.201 1745.52 1 230.241
1300.49 870.892 1745.41 1 329.13
1300.53 870.94 1745.45 1 329.803
1295.13 902.011 1745.56 1 226.141
1299.59 864.782 1745.38 1 320.672
1296.46 884.336 1747.36 1 194.731
1296.5 884.389 1747.34 2 197.387
1301.01 878.251 1745.4 1 332.352
1300.91 875.232 1746.81 1 349.926
1300.42 894.15 1745.3 1 327.269
1300.72 872.938 1745.47 1 331.353
1295.38 869.185 1747.38 1 184.336
1299.8 866.191 1747.04 1 350.618
1298.95 862.114 1745.77 2 318.372
1300.43 894.902 1748.53 1 16.7669
1300.51 894.887 1748.56 1 16.8721
1300.59 894.622 1748.4 1 14.0443
1300.63 894.647 1748.45 1 14.6465
1300.99 876.243 1746.46 1 345.425
1300.57 894.315 1748.13 1 9.98879
1299.23 862.763 1745.67 1 320.652
1296.21 891.367 1748.45 1 129.733
1295.62 898.683 1749.32 1 127.184
1301.01 891.194 1746.68 1 348.484
1296.37 877.093 1745.81 1 249.683
1301.12 889.231 1746.76 1 349.792
1299.55 865.621 1747.91 1 9.20407
1301.17 879.826 1745.41 1 333.394
1300.71 894.665 1748.44 1 14.2351
1300.9 878.234 1745.5 1 332.822
1300.15 868.903 1747.77 1 4.9705
1295.55 899.962 1745.51 1 233.984
1295.57 899.905 1745.5 1 234.446
1295.58 899.968 1745.48 1 234.886
1299.79 865.833 1745.3 1 321.827
1299.79 865.857 1745.33 1 322.19
1299.79 865.788 1745.35 1 322.368
1300.96 891.83 1747.28 1 356.833
1293.45 908.531 1748.76 1 160.49
1301.28 882.968 1746.86 1 351.475
1301.25 882.945 1746.81 1 350.8
1299.25 863.024 1745.42 1 317.216
1297.45 909.696 1750.33 1 81.024
1297.27 882.595 1749.5 1 82.3711
1297.21 882.597 1749.5 1 83.8835
1293.52 908.878 1746.65 1 193.736
1294.26 906.478 1745.78 1 212.115
1296.44 884.504 1747.45 1 184.649
1296.49 884.496 1747.44 1 186.798
1296.44 884.493 1747.5 1 180.256
1301.25 886.027 1745.43 1 334.036
1300.28 869.09 1746.49 1 342.931
1300.01 867.33 1746.95 1 349.733
1300 867.313 1747.02 1 350.959
1300.9 875.189 1747.24 1 356.166
1296 895.699 1745.33 1 245.224
1301.06 877.116 1745.94 1 338.904
1294.03 907.714 1745.85 1 209.089
1293.91 906.947 1745.77 1 209.236
1300.39 870.466 1745.71 1 332.109
1296.41 877.188 1745.8 1 250.736
1296.42 877.148 1745.79 1 251.175
1300.84 874.074 1746.69 1 348.068
1293.16 909.737 1747.84 1 174.876
1300.93 892.473 1747.25 1 356.316
1293.56 908.378 1746.98 1 188.598
1298.84 862.454 1748.05 1 16.7082
1298.84 862.439 1748.12 1 18.6598
1298.82 862.472 1748.1 1 18.1933
1299.92 898.566 1745.5 1 325.624
1299.61 864.901 1745.73 1 325.862
1300.12 868.161 1746.47 1 341.774
1300.79 894.3 1745.76 1 335.422
1295.38 868.408 1747.74 1 171.527
1301.24 880.908 1746.97 1 352.824
1301.22 880.886 1746.93 1 352.267
1299.32 904.256 1745.7 1 322.259
1299.62 865.072 1746.53 1 339.703
1300.97 880.91 1747.22 1 355.984
1300.97 880.961 1747.25 1 356.357
1300.11 868.062 1746.55 1 342.962
1299.73 866.132 1747.7 1 4.24555
1300.78 876.802 1748 1 7.50979
1299.22 902.997 1745.8 1 322.466
1300.95 875.651 1747.05 1 353.506
1300.72 894.507 1748.42 1 13.8906
1301.15 880.718 1747.33 1 357.697
1300.43 870.448 1745.72 1 332.584
1298.76 904.053 1750.04 1 55.2537
1298.82 904.06 1750.02 1 54.1796
1296.8 865.288 1749.43 1 95.9273
1298.28 909.502 1745.98 1 310.028
1300.14 868.284 1745.93 1 333.386
1300.14 868.289 1745.98 1 334.127
1301.08 890.028 1746.96 1 352.496
1298.82 861.157 1747.28 1 353.086
1293.28 909.921 1747.14 1 185.546
1301.11 878.02 1746.02 1 340.145
1296.01 897.037 1745.38 1 244.869
1296.01 897.081 1745.38 1 244.978
1295.86 898.368 1749.7 1 117.516
1301.19 879.339 1746.88 1 351.568
1298.11 906.32 1750.36 1 68.7356
1300.68 872.64 1745.67 1 333.596
1296.64 884.111 1747.55 1 172.495
1296.67 884.133 1747.55 1 171.943
1301.16 881.141 1748.09 1 8.11918
1301.23 886.3 1746.47 1 346.333
1301.26 886.253 1746.5 1 346.839
1300.44 870.564 1745.83 1 334.111
1299.73 866.346 1747.72 1 4.67034
1294.52 903.904 1747.07 1 189.761
1301.09 890.238 1747.5 1 0.0251333
1300.79 873.911 1747.32 1 357.299
1293.15 909.925 1746.12 1 199.783
1293.18 909.95 1746.14 1 199.664
1300.01 867.319 1745.95 1 332.802
1300.01 867.287 1746 1 333.46
1300.03 867.319 1746 1 333.646
1296.35 888.495 1745.81 1 248.977
1293.63 908.92 1747 1 188.429
1297.63 903.678 1750.54 1 78.3723
1294.38 904.473 1747.27 1 184.967
1298.81 903.448 1749.78 1 51.5705
1294.76 905.43 1750.12 1 130.451
1300.96 891.882 1746.99 1 352.718
1299.99 867.107 1746.63 1 343.709
1296.44 907.896 1751.04 1 99.0061
1295.58 868.617 1747.74 1 170.432
1295.58 868.656 1747.79 1 168.387
1299.99 867.786 1746.38 1 339.542
1299.68 902.223 1748.51 1 20.7058
1299.62 902.27 1748.53 1 21.4414
1301.2 882.375 1747.93 1 5.774
1298.98 861.588 1745.79 1 319.203
1301.22 880.01 1746.6 1 347.894
1300.12 867.985 1746.47 1 341.636
1300.24 868.928 1747.17 1 354.101
1295.13 902.232 1745.57 1 225.882
1295.09 902.21 1745.58 1 225.279
1295.07 901.593 1745.55 1 225.319
1295.06 901.671 1745.53 1 225.442
1295.1 901.633 1745.57 1 225.441
1300.91 874.76 1745.68 1 335.003
1300.77 894.382 1746.78 1 349.134
1297.8 888.823 1750.13 1 73.0909
1294.97 903.27 1745.65 1 222.4
1296.43 891.779 1748.52 1 119.283
1301.2 880.425 1747.72 1 2.93462
1299.96 867.451 1745.7 1 328.749
1301.19 880.216 1746.08 1 341.306
1301.22 887.476 1746.73 1 349.683
1294.31 906.601 1745.75 1 213.015
1300.49 894.4 1748.49 1 15.7967
1300.12 868.006 1746.26 1 338.265
1301.11 880.901 1747.33 1 357.681
1301.15 880.953 1747.33 1 357.709
1300.94 875.46 1746.27 1 342.652
1298.88 904.336 1749.88 1 51.668
1299.34 864.227 1747.84 1 8.34178
1299.33 864.224 1747.79 1 7.12889
1299.26 862.975 1746.56 1 337.384
1299.22 862.974 1746.51 1 336.073
1299.58 864.861 1746.62 1 341.221
1293.28 909.267 1747.82 1 175.019
1301.23 886.266 1748 1 6.76196
1299.29 863.094 1746.07 1 328.042
1300.23 868.898 1745.63 1 329.949
1295.79 897.085 1745.36 1 240.495
1300.39 896.556 1747.22 1 355.224
1301.05 880.845 1747.75 1 3.47733
1301.05 880.835 1747.7 1 2.85217
1300.26 868.908 1745.59 1 329.682
1299.14 863.355 1745.92 1 323.545
1294.05 906.5 1745.75 1 210.696
1296.57 884.213 1747.15 1 219.16
1296.93 909.27 1750.83 1 91.1972
1301.25 884.016 1746.88 1 351.67
1295.42 868.875 1747.8 1 169.116
1295.41 868.815 1747.78 1 170.001
1293.68 908.635 1746.96 1 189.325
1293.72 908.651 1746.97 1 189.213
1301.05 880.388 1747.13 1 354.775
1301.03 880.332 1747.14 1 354.881
1294.32 905.152 1749.11 1 149.042
1301 876.251 1745.63 1 334.992
1300.34 869.589 1747.26 1 355.826
1293.68 909.561 1745.86 1 206.284
1300.95 875.2 1745.55 1 333.705
1300.95 875.202 1745.51 1 333.277
1299.5 864.562 1745.51 1 321.506
1298.33 860.192 1748.03 1 21.5165
1299.78 865.81 1746.59 1 341.859
1300.71 894.642 1747.91 1 6.30429
1301.22 881.469 1747.24 1 356.43
1300.85 874.946 1747.79 1 4.31907
1295.48 868.145 1746.5 1 213.309
1295.48 868.12 1746.43 1 215.151
1299.17 862.484 1745.81 1 322.052
1299.15 862.405 1745.84 1 322.289
1296.23 872.452 1748.34 1 132.741
1296.2 872.514 1748.35 1 133.462
1300.32 869.417 1746.94 1 350.486
1300.29 869.463 1746.93 1 350.229
1300.85 874.88 1747.73 1 3.35068
1300.81 876.679 1747.83 1 4.97827
1300.8 876.628 1747.87 1 5.6133
1301.2 880.726 1746.94 1 352.358
1301.14 889.339 1747.59 1 1.31396
1301.26 884.319 1745.85 1 338.848
1299.78 865.914 1745.46 1 323.755
1297.01 908.859 1750.8 1 89.868
1296.15 872.542 1748.11 1 144.399
1294.96 865.611 1745.46 1 224.997
1299.54 864.568 1746.21 1 333.169
1298.89 861.326 1746.43 1 330.617
1293.47 908.605 1747.13 1 185.992
1299.22 862.866 1746.73 1 340.741
1299.21 862.842 1746.76 1 341.442
1299.22 862.9 1746.74 1 341.202
1298.74 860.518 1746.05 1 320.211
1300.46 870.58 1745.44 1 329.232
1300.11 868.154 1745.35 1 325.323
1301.28 882.045 1746 1 340.64
1300.58 871.464 1746.56 1 345.279
1300.55 871.432 1746.53 1 344.673
1295.86 895.799 1745.34 1 242.165
1301.25 883.172 1746.93 1 352.377
1301.05 877.287 1746.37 1 344.468
1301.09 877.31 1746.33 1 344
1296.24 877.326 1745.72 1 246.979
1299.87 866.667 1747.32 1 356.489
1300.42 871.595 1748.07 1 9.3824
1295.5 899.562 1745.49 1 233.293
1295.56 899.566 1745.45 1 234.783
1300.09 899.697 1748.01 1 9.45519
1300.32 870.433 1745.31 1 326.548
1300.29 870.424 1745.34 1 326.652
1299.26 863.429 1747.55 1 1.26627
1296.24 872.734 1748.61 1 124.261
1301.15 888.707 1747.37 1 358.209
1293.77 860.438 1745.75 1 208.464
1299.97 867.232 1746.89 1 348.415
1300.23 869.258 1747.58 1 1.47256
1299.55 902.801 1745.77 1 325.748
1299.16 862.425 1745.71 1 320.335
1300.75 894.076 1748.29 1 11.8584
1301.2 887.497 1746.53 1 346.996
1300.72 876.654 1748.06 1 8.51644
1293.56 908.273 1746.25 1 199.929
1300.47 870.984 1747.26 1 356.044
1294.73 904.981 1745.7 1 218.356
1295.32 868.511 1746.08 1 220.058
1301.05 877.024 1747.66 1 2.22445
1300.62 894.463 1745.9 1 336.19
1300.59 894.461 1745.93 1 336.446
1300.59 894.404 1745.92 1 336.204
1300.34 896.465 1747.4 1 358.308
1300.43 870.51 1746.72 1 347.278
1298.65 904.238 1749.87 1 55.1931
1300.9 875.027 1745.68 1 335.035
1300.94 875.04 1745.7 1 335.436
1301.06 880.398 1748.47 1 13.379
1301.05 880.427 1748.42 1 12.7809
1293.4 909.419 1745.82 1 204.998
1295.56 868.583 1747.76 1 169.728
1299.67 865.34 1745.97 1 330.092
1298.51 904.114 1749.96 1 58.3863
1299.17 862.896 1745.97 1 324.841
1293.22 909.708 1747.13 1 185.609
1293.2 909.659 1747.11 1 185.81
1293.23 909.671 1747.14 1 185.527
1301.08 890.171 1747.34 1 357.719
1301.02 891.61 1746.22 1 342.355
1301.15 880.885 1748.08 1 8.00251
1300.7 872.804 1746.32 1 342.345
1299.76 865.967 1746.23 1 335.388
1299.78 865.938 1746.22 1 335.223
1299.96 866.99 1746.15 1 335.43
1299.97 867.041 1746.17 1 335.888
1293.41 909.002 1746.14 1 200.748
1293.42 908.963 1746.17 1 200.389
1301.12 889.497 1746.26 1 343.241
1300.81 874.093 1747.65 1 2.33091
1300.78 874.1 1747.68 1 2.73251
1300.78 874.066 1747.71 1 3.21189
1300.11 868.211 1745.9 1 332.739
1300.15 868.186 1745.87 1 332.634
1300.16 868.214 1745.92 1 333.396
1301.23 885.047 1746.77 1 350.158
1300.81 874.174 1746.87 1 350.55
1298.7 860.348 1747.02 1 344.122
1301.2 880.269 1747.69 1 2.58651
1301.17 880.272 1747.66 1 2.17778
1293.53 908.413 1746.97 1 188.756
1294.55 904.526 1745.71 1 216.155
1299.94 866.936 1745.7 1 328.516
1299.93 866.905 1745.67 1 327.982
1295.77 898.256 1745.4 1 239.714
1295.75 898.281 1745.41 1 239.042
1301.1 878.349 1745.36 1 332.423
1301.14 878.34 1745.36 1 332.708
1301.15 878.406 1745.36 1 332.656
1297.66 905.165 1750.73 1 78.5032
1298.88 862.183 1745.88 1 319.291
1295.22 900.521 1745.57 1 227.352
1295.39 868.772 1747.72 1 172.136
1295.41 868.768 1747.69 1 173.128
1299 861.711 1746.22 1 327.257
1299 861.761 1746.21 1 327.198
1299.27 863.007 1746.27 1 331.527
1294.85 902.881 1749.33 1 139.557
1298.8 860.942 1746.86 1 340.318
1296.19 892.752 1748.94 1 119.283
1295.24 868.23 1746.24 1 215.528
1299.8 867.801 1748.23 1 14.6846
1301.15 878.435 1745.54 1 334.767
1301.12 890.024 1746.12 1 341.469
1301.11 877.763 1745.39 1 332.774
1301.08 877.806 1745.35 1 332.159
1294.8 902.353 1746.05 1 213.375
1300.48 870.63 1746.06 1 337.53
1293.5 909.685 1745.85 1 205.266
1301.04 891.171 1745.88 1 338.14
1300.92 892.088 1748.05 1 7.96584
1301.09 890.409 1745.32 1 331.893
1301.25 883.973 1746.44 1 346.006
1300.12 867.961 1746.03 1 334.797
1300.11 867.912 1746.07 1 335.336
1298.9 861.344 1746.4 1 329.919
1300.35 869.628 1746.74 1 347.178
1300.73 894.688 1747.88 1 5.8522
1293.25 909.726 1746.96 1 188.255
1293.25 909.765 1747 1 187.672
1294.39 905.582 1745.68 1 214.914
1296.09 872.439 1748.4 1 135.525
1300.96 892.183 1745.71 1 335.662
1293.28 909.372 1747.81 1 175.219
1300.52 871.379 1747.75 1 4.0481
1300.49 871.342 1747.72 1 3.65527
1296.83 865.412 1749.43 2 94.8933
1296.91 865.411 1749.43 1 92.5405
1296.85 865.452 1749.43 1 94.3745
1294.79 902.411 1747.71 1 174.679
1294.8 902.395 1747.67 1 175.578
1299.96 867.995 1746.26 1 337.265
1299.93 867.998 1746.23 1 336.531
1299.92 867.966 1746.25 1 336.845
1299.89 868.024 1746.28 1 337.096
1298.69 903.079 1750.27 1 58.5405
1299.65 865.271 1746.2 1 333.843
1300.98 875.713 1746.36 1 344.05
1300.97 875.631 1746.37 1 344.191
1299.38 863.712 1746.61 1 339.406
1301.25 884.006 1747.77 1 3.6564
1301.23 883.958 1747.73 1 3.15959
1301.17 888.614 1746.14 1 341.97
1294.61 905.225 1749.84 1 135.597
1300.27 871.363 1748.42 1 15.6155
1295.67 899.387 1745.48 1 236.592
1297.07 909.696 1750.7 1 88.7461
1294.79 902.465 1745.8 1 217.569
1300.78 892.963 1748.76 1 18.404
1301.09 877.558 1745.91 1 338.722
1299.46 864.492 1747.21 1 353.206
1301.29 883.884 1745.7 1 337.183
1300.46 894.885 1748.33 1 13.4893
1300.49 894.874 1748.28 1 12.5377
1300.51 894.865 1748.3 1 12.8433
1300.5 894.871 1748.34 1 13.5301
1300.49 894.832 1748.31 1 13.1334
1297.9 907.759 1750.3 1 72.2885
1298.86 903.813 1749.96 1 52.8434
1298.87 903.82 1750.01 1 53.27
1300.27 869.287 1746.9 1 349.637
1300.89 888.314 1748.28 1 11.39
1301.22 887.719 1745.64 1 336.259
1298.13 909.42 1745.91 1 305.411
1298.57 904.375 1750.19 1 59.7553
1298.57 904.356 1750.12 1 59.032
1300.2 870.044 1745.56 1 328.747
1301.2 880.206 1746.36 1 344.755
1301.17 879.569 1746.81 1 350.604
1300.19 870.477 1745.7 1 330.651
1301.28 882.847 1745.78 1 338.065
1300.3 869.552 1746.23 1 338.969
1301.18 881.133 1748.14 1 8.68526
1300.34 869.98 1745.59 1 330.192
1300.34 870.024 1745.62 1 330.662
1300.34 870.034 1745.58 1 330.124
1298.68 860.39 1746.12 1 320.674
1300.78 894.094 1745.81 1 335.975
1299.19 862.73 1746.28 1 330.909
1301.09 880.323 1747.57 1 0.996389
1294.34 906.638 1745.72 1 213.857
1294.28 906.632 1745.72 1 213.224
1295.03 901.544 1745.7 1 222.34
1295.89 897.298 1745.38 1 242.387
1300.42 870.072 1745.86 1 334.412
1300.42 870.13 1745.84 1 334.131
1297.25 882.758 1749.3 1 82.184
1293.72 908.734 1746.85 1 191.207
1299.96 867.079 1746.18 1 335.929
1295.45 868.574 1747.8 1 169.136
1299.99 867.27 1746.39 1 339.576
1294.96 902.582 1745.6 1 222.953
1295.47 899.532 1745.49 1 232.813
1301.22 886.04 1746.95 1 352.636
1301.19 888.127 1745.5 1 334.448
1301.18 888.17 1745.51 1 334.506
1301.19 880.178 1747.05 1 353.901
1298.11 906.33 1750.32 1 68.5344
1294.93 865.622 1745.36 1 225.975
1301.17 883.394 1748.37 1 11.8342
1297.25 883.109 1749.51 1 83.0356
1301.29 883.678 1746.24 1 343.67
1301.14 878.166 1745.8 1 337.723
1301.14 878.114 1745.75 1 337.036
1296.85 909.862 1750.78 1 92.6106
1299.5 864.389 1745.47 1 320.946
1301.26 885.219 1746.86 1 351.52
1299.51 864.991 1747.8 1 6.81263
1295.72 869.045 1747.8 1 167.013
1300.19 868.661 1746.14 1 336.949
1300.69 873.147 1747.67 1 2.71102
1299.52 864.738 1747.51 1 0.162559
1299.5 864.698 1747.52 1 0.437461
1297.47 903.526 1750.83 1 81.9169
1293.48 909.05 1745.81 1 205.653
1299.27 863.017 1746.61 1 338.564
1296.42 884.104 1747.11 1 213.84
1301.28 882.05 1745.96 1 340.162
1300.39 870.196 1745.35 1 327.699
1295.03 909.647 1751.05 1 119.032
1301.13 878.108 1745.69 1 336.319
1295.48 868.07 1746.42 1 215.471
1298.81 861.074 1746.3 1 326.484
1300.36 869.972 1746.58 1 344.731
1300.02 867.265 1746.35 1 339.106
1300.02 867.298 1746.28 1 338.049
1297.1 909.569 1750.68 1 88.2256
1293.73 860.288 1745.98 1 205.012
1299.12 862.356 1745.53 1 317.073
1300.75 873.401 1746.8 1 349.479
1300.96 880.656 1747.26 1 356.526
1300.97 880.688 1747.24 1 356.25
1296.23 877.402 1745.75 1 246.22
1296.23 877.454 1745.79 1 245.762
1295.28 868.282 1746.04 1 220.192
1293.71 908.622 1746.85 1 191.233
1298.66 860.166 1745.46 1 309.118
1301.29 883.732 1746.55 1 347.554
1300.72 873.886 1747.98 1 7.29066
1300.73 873.939 1747.98 1 7.28158
1295.86 895.176 1748.65 1 134.572
1300.62 872.424 1747.82 1 4.97562
1296.25 895.22 1745.41 1 250.29
1296.24 891.828 1747.99 1 147.329
1296.2 891.793 1747.98 1 149.064
1296.21 891.829 1748.01 1 147.172
1293.63 907.912 1747.13 1 186.237
1300.8 873.642 1746.36 1 343.329
1299.61 873 1749.35 1 35.3771
1294.31 904.783 1747.07 1 189.02
1299.97 867.237 1746.63 1 343.596
1299.17 862.578 1746.04 1 326.054
1300.96 880.281 1747.57 1 0.98268
1300.47 871.008 1747.45 1 359.209
1299.07 862.155 1746.29 1 329.682
1299.05 861.92 1745.44 1 314.939
1300.47 870.897 1747.25 1 355.809
1299.9 866.683 1746.73 1 345.151
1296.15 908.574 1751.06 1 103.478
1298.92 862.254 1746.11 1 323.99
1296.1 892.15 1748.02 1 150.225
1300.73 873.275 1747.44 1 359.049
1301.21 881.448 1747.62 1 1.56516
1293.25 909.752 1746.81 1 190.497
1300.78 894.271 1745.95 2 337.748
1300.77 894.306 1745.94 1 337.452
1301.06 878.529 1745.33 1 331.856
1293.45 909.688 1747.98 1 172.251
1299.58 865.282 1747.63 1 2.95317
1295.32 868.404 1747.5 1 179.942
1295.51 898.727 1745.46 1 233.937
1296.35 892.043 1747.76 1 158.565
1300.46 894.582 1748.29 1 12.8217
1299.1 862.422 1746.45 1 333.489
1298.89 862.364 1745.66 1 315.679
1298.88 862.416 1745.63 1 315.102
1298.88 862.358 1745.58 1 314.414
1300.91 891.917 1747.73 1 3.32707
1301.2 880.16 1745.76 1 337.481
1298.96 861.725 1747.26 1 352.885
1295.4 900.576 1745.5 1 231.404
1299.65 865.167 1745.39 1 321.474
1300.99 891.215 1747.84 1 4.90074
1301.27 883.471 1747.36 1 358.174
1300.62 873.659 1748.15 1 10.252
1301.18 880.034 1747.42 1 358.957
1293.56 909.103 1746.9 1 189.836
1301.1 889.753 1746.32 1 343.914
1300.77 873.406 1746.77 1 349.092
1301.17 879.34 1745.76 1 337.387
1301.17 879.404 1745.75 1 337.224
1300.54 871.334 1745.83 1 334.705
1300.43 870.453 1746.35 1 341.477
1300.46 870.435 1746.31 1 341.015
1299.97 867.074 1745.58 1 327.15
1294.91 902.004 1745.65 1 221.546
1293.96 906.474 1746.79 1 193.114
1296.49 884.605 1747.35 1 196.133
1299.12 862.472 1746.25 1 329.605
1299.48 865.119 1747.85 1 8.13039
1299.47 865.08 1747.88 1 8.79775
1299.49 865.107 1747.89 1 8.9942
1297.23 882.663 1749.43 1 83.2663
1297.21 882.601 1749.46 1 83.7547
1301.23 880.185 1745.7 1 336.933
1299.47 902.444 1745.71 1 323.962
1295.03 903.436 1745.6 1 224.039
1301.28 883.616 1745.67 1 336.84
1300.89 874.924 1747.53 1 0.510942
1298.91 862.022 1747.67 1 5.09013
1297.41 909.063 1750.5 1 82.1439
1298.72 863.253 1748.52 1 30.7132
1298.88 862.064 1745.8 1 318.03
1298.85 862.086 1745.82 1 317.756
1301.26 885.524 1745.62 1 336.202
1293.28 909.459 1746.78 1 190.907
1300.97 880.847 1747.26 1 356.529
1300.97 880.849 1747.2 1 355.632
1300.96 891.751 1748.22 1 10.2627
1295.37 868.931 1746.14 1 219.763
1300.84 893.483 1746.27 1 342.24
1301.26 881.487 1746.13 1 342.219
1300.81 878.769 1748.74 1 18.0057
1300.82 893.662 1747.4 1 358.508
1293.28 909.432 1747.33 1 182.648
1301.1 878.184 1747.37 1 358.215
1301.1 878.16 1747.33 1 357.666
1298.72 860.359 1746.46 1 328.758
1300.37 869.811 1745.78 1 332.963
1299.98 867.25 1745.75 1 329.611
1300.01 868.076 1746.31 1 338.499
1299.62 865.621 1747.66 1 3.40284
1299.82 867.375 1746.2 1 335.203
1300.83 874.29 1745.8 1 336.118
1295.62 909.577 1751.13 1 110.804
1293.81 907.892 1745.79 1 208.145
1301.19 887.093 1747.9 1 5.40654
1301.18 887.118 1747.86 1 4.90676
1300.42 870.418 1746.61 1 345.425
1296.39 877.585 1745.8 1 250.446
1296.4 877.616 1745.75 1 251.024
1301.12 887.829 1747.88 1 5.22797
1298.77 860.751 1746.95 1 342.86
1301.09 890.688 1746.02 1 340.106
1293.16 909.895 1746.29 1 197.433
1301.23 881.686 1747.35 1 358.017
1300.74 894.508 1748.22 1 10.8322
1299.51 864.655 1747.42 1 358.195
1299.46 864.672 1747.69 1 4.31502
1299.46 864.711 1747.68 1 4.24989
1299.9 866.753 1746.47 1 340.453
1299.48 864.301 1746.98 1 348.214
1300.24 869.558 1747.87 1 6.46424
1300.39 869.85 1745.61 1 330.885
1294.81 905.447 1750.14 1 129.657
1297.89 906.006 1750.55 1 73.7097
1297.91 906.04 1750.56 1 73.4044
1297.94 906.042 1750.53 1 72.7576
1301.09 877.64 1746.2 1 342.405
1300.49 872.146 1748.09 1 9.56848
1299.66 865.315 1746.65 1 342.344
1295.62 868.83 1747.52 1 179.179
1295.58 868.825 1747.58 1 176.572
1295.63 868.871 1747.56 1 177.352
1298.82 860.993 1745.59 1 313.608
1295.51 870.042 1745.81 1 228.527
1301.25 885.93 1747.62 1 1.60637
1295.76 896.77 1745.37 1 239.738
1297.75 908.814 1750.21 1 74.4807
1297.72 908.819 1750.25 1 75.3667
1300.63 894.277 1748.32 1 12.8096
1293.16 909.87 1749.01 1 158.554
1300.92 880.823 1748 1 7.24859
1301.04 877.131 1746.32 1 343.733
1301.08 877.153 1746.29 1 343.422
1301.07 877.148 1746.36 1 344.388
1294.2 905.571 1748.97 1 152.362
1298.15 906.376 1750.32 1 67.7172
1297.5 882.876 1749.41 1 75.226
1301.25 885.973 1747.83 1 4.45174
1300.64 872.1 1746.44 1 343.845
1299.54 864.563 1745.4 1 320.426
1293.94 906.778 1745.73 1 209.993
1301.12 889.093 1746.89 1 351.592
1294.74 903.926 1745.65 1 219.307
1298.68 860.404 1746.68 1 333.784
1300.12 868.061 1747.36 1 357.386
1298.94 861.405 1746.33 1 328.873
1298.91 861.393 1746.38 1 329.588
1300.48 896.61 1747.37 1 357.919
1299.45 864.104 1746.81 1 344.146
1300.75 873.158 1747.17 1 355.005
1299.78 867.503 1746.31 1 336.864
1300.26 868.982 1746.99 1 351.127
1300.27 869.064 1747 1 351.251
1300.46 870.785 1746.01 1 336.783
1300.25 869.041 1745.54 1 328.95
1300.47 870.65 1745.8 1 333.951
1300.48 870.698 1745.84 1 334.515
1299.38 863.835 1747.14 1 351.493
1296.27 891.579 1748.25 1 134.094
1301.21 880.591 1745.98 1 340.173
1293.32 909.313 1746.89 1 189.431
1293.31 909.351 1746.9 1 189.173
1300.04 867.537 1745.83 1 331.244
1300.59 895.943 1747.8 1 4.71861
1295.58 868.382 1747.6 1 175.841
1301.17 878.94 1746.63 1 348.283
1301.23 882.646 1747.89 1 5.25555
1300.27 869.207 1746 1 335.365
1300.13 869.925 1745.83 1 331.94
1299.54 864.413 1745.94 1 328.433
1295.47 868.107 1746.14 1 221.61
1293.37 909.152 1746.82 1 190.694
1300.77 894.227 1746.14 1 340.131
1301.17 883.985 1748.22 1 9.78242
1298.83 860.888 1746.46 1 330.401
1298.81 860.94 1746.46 1 330.242
1299.1 862.881 1747.66 1 4.26744
1296.19 891.996 1748.17 1 140.569
1300.19 868.557 1746.82 1 347.95
1299.48 864.31 1747.17 1 352.497
1300.6 894.008 1746.11 1 338.828
1296.1 896.551 1745.35 1 247.217
1301.02 876.657 1747.09 1 354.216
1300.97 875.823 1745.96 1 338.805
1300.44 870.249 1745.68 1 332.065
1301.2 880.527 1747.65 1 2.06212
1298.83 860.895 1746.42 1 329.375
1299.59 864.724 1746.45 1 337.845
1296.62 909.527 1750.92 1 96.3415
1301.14 878.643 1746.22 1 342.835
1300.95 875.637 1745.74 1 336.061
1300.96 875.677 1745.75 1 336.231
1301.22 879.899 1745.4 1 333.493
1301.06 890.94 1746.64 1 348.019
1301.23 882.662 1747.72 1 3.01821
1299.44 863.939 1746.63 1 340.318
1301.26 882.208 1747.46 1 359.472
1301.26 882.197 1747.54 1 0.522064
1300.88 877.625 1745.44 1 332.09
1300.96 880.863 1747.3 1 357.082
1296.33 891.986 1747.89 1 149.829
1296.31 892.039 1747.86 1 152.575
1295.92 898.329 1749.73 1 115.892
1300.22 870.658 1745.65 1 330.185
1300.97 876.271 1747.63 1 1.8059
1295.22 901.794 1745.54 1 227.737
1300.87 892.942 1747.65 1 2.28877
1296.47 884.399 1747.42 1 188.506
1301.25 883.006 1746.92 1 352.173
1299.67 865.141 1746.37 1 337.04
1296.05 872.194 1748.42 1 135.678
1301.25 885.584 1747.13 1 355.003
1301.23 885.564 1747.1 1 354.617
1300.14 868.36 1745.91 1 333.124
1296.7 909.267 1750.89 1 95.1276
1301.15 888.396 1747.41 1 358.778
1293.26 909.409 1747.88 1 174.253
1301.23 880.75 1746.09 1 341.628
1301.24 880.789 1746.12 1 341.929
1300.28 870.228 1745.38 1 327.132
1298.85 861.126 1746.4 1 329.171
1300.2 869.702 1745.7 1 330.593
1301.27 882.42 1746.64 1 348.612
1301.15 888.55 1747.47 1 359.626
1294.87 903.084 1745.58 1 222.022
1293.19 909.725 1748.94 1 159.326
1299.71 866.074 1747.71 1 4.34876
1293.75 860.072 1746.04 1 204.186
1295.46 868.546 1747.88 1 166.239
1300.12 867.869 1745.61 1 328.816
1300.11 867.813 1745.65 1 329.187
1296.44 884.34 1747.17 1 210.304
1293.87 908.175 1745.81 1 208.358
1300.48 870.805 1746.16 1 338.901
1301.23 887.191 1745.37 1 333.219
