x y z type diam age
1298.6 860.298 1747.52 1 0.0395968 4669.1
1297.81 860.269 1748.68 1 0.0376894 4669.1
1298.21 909.776 1746.24 1 0.0383767 4669.1
1298.55 860.385 1747.67 1 0.0394118 4669.1
1296.82 860.237 1749.18 1 0.0372969 4669.1
1297.48 909.552 1750.39 1 0.0400882 4669.1
1297.81 909.739 1745.92 1 0.0393679 4670.1
1293.88 860.215 1747.76 1 0.0378262 4670.1
1298.64 860.186 1746.31 1 0.0411602 4670.1
1297.85 909.581 1749.84 1 0.0413523 4670.1
1297.41 909.618 1750.44 1 0.0390496 4670.1
1295.65 860.153 1749.2 1 0.0374374 4670.1
1293.72 860.325 1746.45 1 0.0383131 4670.1
1298.67 860.259 1745.51 1 0.036902 4670.1
1298.02 909.684 1749.51 1 0.041812 4671.1
1294.11 860.085 1748.21 1 0.0393901 4671.1
1293.75 860.28 1745.63 1 0.0414277 4671.1
1293.76 860.368 1745.94 1 0.0378537 4671.1
1298.16 909.646 1749.01 1 0.0394539 4671.1
1297.12 909.516 1750.65 1 0.0388164 4671.1
1298 909.78 1749.4 1 0.0374869 4671.1
1298.67 860.226 1745.46 1 0.0395772 4671.1
1296.58 909.853 1750.89 1 0.0382324 4672.1
1296.95 860.241 1749.13 1 0.0378066 4672.1
1293.72 860.286 1745.59 1 0.0416553 4672.1
1296.59 909.728 1750.91 1 0.0384766 4672.1
1293.16 909.864 1746.37 1 0.0377417 4672.1
1296.32 860.2 1749.24 1 0.0385004 4672.1
1298.18 909.845 1746.4 1 0.0370494 4672.1
1297.38 860.283 1748.96 1 0.0384535 4672.1
1298.64 860.192 1746.83 1 0.0417878 4672.1
1298.57 860.389 1747.7 1 0.0394118 4673.1
1298.33 860.13 1748.03 1 0.0398822 4673.1
1293.68 860.214 1746.62 1 0.0380408 4673.1
1294.15 909.68 1750.65 1 0.0362528 4673.1
1297.51 909.519 1750.37 1 0.0400882 4673.1
1296.28 909.738 1751.01 1 0.0376533 4674.1
1298.2 909.75 1746.08 1 0.0431083 4674.1
1297.69 860.409 1748.8 1 0.0364085 4674.1
1295.29 909.865 1751.09 1 0.0378752 4674.1
1297.87 909.547 1749.83 1 0.0375048 4674.1
1298.64 860.262 1746.44 1 0.0413677 4674.1
1297.82 909.813 1749.86 1 0.0369993 4674.1
1298.18 909.846 1746.36 1 0.0408627 4674.1
1297.46 909.677 1750.38 1 0.0390496 4674.1
1298.55 860.42 1747.69 1 0.0384066 4674.1
1297.39 909.672 1750.45 1 0.0390496 4674.1
1293.69 860.148 1747.1 1 0.0380492 4674.1
1297.55 909.803 1750.2 1 0.0403406 4674.1
1296.77 860.245 1749.17 1 0.0372969 4674.1
1295.6 909.835 1751.1 1 0.0411049 4675.1
1293.2 909.783 1745.88 1 0.039328 4675.1
1297.36 909.549 1750.46 1 0.0386047 4675.1
1296.44 909.688 1750.97 1 0.0395887 4676.1
1297.42 909.558 1750.44 1 0.0398371 4676.1
1298.66 860.264 1745.44 1 0.0426896 4676.1
1293.75 860.352 1746.48 1 0.0383131 4676.1
1293.12 909.887 1747.89 1 0.0407171 4676.1
1297.53 909.534 1750.34 1 0.0394339 4676.1
1293.7 860.144 1746.84 1 0.0395402 4677.1
1298.69 860.426 1746.37 1 0.0366732 4677.1
1294.16 909.692 1750.61 1 0.0399665 4677.1
1293.19 909.641 1747.61 1 0.0367426 4677.1
1296.92 860.264 1749.13 1 0.0416689 4677.1
1293.75 860.312 1745.6 1 0.038377 4677.1
1293.68 860.189 1746.65 1 0.0390332 4677.1
1293.75 860.341 1745.97 1 0.0378537 4677.1
1294.12 909.695 1750.63 1 0.0371104 4677.1
1294.15 860.118 1748.21 1 0.0393901 4677.1
1293.67 860.13 1746.47 1 0.0365223 4677.1
1295.71 909.669 1751.13 1 0.0395664 4677.1
1298.18 909.712 1746.08 1 0.0411627 4678.1
1293.75 860.342 1745.48 1 0.0363243 4678.1
1298.57 860.304 1747.49 1 0.0385874 4678.1
1298.14 909.809 1746.39 1 0.0397467 4678.1
1298.66 860.254 1746.68 1 0.0371248 4678.1
1298.17 909.788 1747.74 1 0.0367812 4678.1
1293.23 909.633 1747.62 1 0.0410076 4679.1
1296.55 909.857 1750.91 1 0.0417327 4679.1
1296.77 860.345 1749.19 1 0.0380007 4679.1
1298.41 860.333 1747.94 1 0.0434461 4679.1
1293.72 860.209 1746.62 1 0.0390332 4680.1
1293.71 860.186 1745.81 1 0.0407994 4680.1
1293.2 909.607 1747.59 1 0.0361004 4680.1
1296.66 909.697 1750.89 1 0.0384766 4680.1
1298.32 860.264 1748.14 1 0.03961 4680.1
1294.6 860.34 1748.65 1 0.0406509 4680.1
1297.07 909.778 1750.69 1 0.0382263 4680.1
1293.14 909.778 1748.41 1 0.0426803 4680.1
1293.51 909.731 1745.87 1 0.0396194 4680.1
1295.79 909.795 1751.1 1 0.0404926 4680.1
1296.29 860.194 1749.27 1 0.0372168 4680.1
1297.15 860.071 1749.06 1 0.0376749 4680.1
1297.44 909.508 1750.44 1 0.0417827 4681.1
1294.61 860.306 1748.7 1 0.039766 4681.1
1294.3 909.681 1750.71 1 0.0385998 4681.1
1297.6 909.844 1750.15 1 0.0365608 4681.1
1298.58 860.262 1747.48 1 0.040676 4681.1
1298.42 860.335 1747.98 1 0.0421395 4681.1
1298.2 909.651 1747.57 1 0.0373703 4681.1
1298.2 909.769 1746.56 1 0.0381265 4681.1
1297.42 860.297 1748.94 1 0.0414828 4681.1
1298.65 860.233 1746.64 1 0.0402611 4682.1
1293.72 860.354 1745.46 1 0.0378762 4682.1
1298.13 909.83 1748.25 1 0.0430429 4682.1
1293.72 860.375 1745.92 1 0.0363649 4682.1
1298.15 860.173 1748.33 1 0.0387771 4683.1
